Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FIFA World Cup,World,Switzerland,1,Cameroon,0,2022-11-24,https://www.goal.com/en/match/switzerland-vs-cameroon/d8pj4078rabiygykxm7dk445w
FIFA World Cup,World,Uruguay,0,Korea Rep,0,2022-11-24,https://www.goal.com/en/match/uruguay-vs-korea-republic/3lchplzf3ejiui38txxktoges
FIFA World Cup,World,Portugal,3,Ghana,2,2022-11-24,https://www.goal.com/en/match/portugal-vs-ghana/2zz4co26d48d5mwngnh2sfjtg
FIFA World Cup,World,Brazil,2,Serbia,0,2022-11-24,https://www.goal.com/en/match/brazil-vs-serbia/cbsd5fm3ivkh6u0tfh4mkucd0
Primera A,Colombia,Junior,2,Santa Fe,3,2022-11-24,https://www.goal.com/en/match/junior-vs-independiente-santa-fe/9xgiy8z3dg5b1jn8nuuwpv5ec
Primera A,Colombia,Pasto,1,América,0,2022-11-24,https://www.goal.com/en/match/deportivo-pasto-vs-america-de-cali/3tnyn5z717pnvbwpnb2pmjqc4
Primera A,Colombia,Pereira,2,Millonarios,1,2022-11-24,https://www.goal.com/en/match/deportivo-pereira-vs-millonarios/9xdxdn7qcgl83m5lf6hillqfo
Club Friendlies,World,Lion City,2,Dortmund,7,2022-11-24,https://www.goal.com/en/match/lion-city-sailors-vs-borussia-dortmund/2bvoapc5zqmdv4471odeu776c
Primera B,Chile,Copiapó,0,Cobreloa,0,2022-11-24,https://www.goal.com/en/match/copiapo-vs-cobreloa/e8wt0agtn6u9struv9kqabp5g
China League One,China PR,Hainiu,1,West Coast,1,2022-11-24,https://www.goal.com/en/match/qingdao-hainiu-vs-qingdao-west-coast/98lgdbzf8s25jzom4xw0659n8
China League One,China PR,Jiading,1,Shaanxi Chang.,3,2022-11-24,https://www.goal.com/en/match/shanghai-jiading-vs-shaanxi-chang-an/98ewlfmt3yphw0muhujyib7ro
China League One,China PR,Pingguo Haliao,5,Tianshan,2,2022-11-24,https://www.goal.com/en/match/guangxi-pingguo-haliao-vs-xinjiang-tianshan/98io2nsiqnula5d2xhjr5chsk
Women's Super League,England,Reading,3,Liverpool,3,2022-11-24,https://www.goal.com/en/match/reading-vs-liverpool/e3p6h7pji142hqll1qapdhhxw
UEFA Women's Champions League,Europe,Barcelona,3,Bayern,0,2022-11-24,https://www.goal.com/en/match/barcelona-vs-bayern-muenchen/7ij5zc76618v5h1nw8197261g
UEFA Women's Champions League,Europe,Zürich,0,Lyon,3,2022-11-24,https://www.goal.com/en/match/zuerich-vs-olympique-lyonnais/81thb5k4x8vec53gt9g6kqtxw
UEFA Women's Champions League,Europe,Juventus,1,Arsenal,1,2022-11-24,https://www.goal.com/en/match/juventus-vs-arsenal/81wegd1vomw6rwnl5wsw8dc0k
UEFA Women's Champions League,Europe,SL Benfica,1,Rosengård,0,2022-11-24,https://www.goal.com/en/match/sl-benfica-vs-rosengard/7ils1j8mfukpppzs7lf099q8k
Liga Nacional,Guatemala,Cobán,1,Xelajú,0,2022-11-24,https://www.goal.com/en/match/coban-imperial-vs-xelaju/5292kaonr7erzicgzxo37gfmc
Liga Nacional,Guatemala,Municipal,2,Santa Lucía,0,2022-11-24,https://www.goal.com/en/match/municipal-vs-santa-lucia/52p9o4jr3yuqldzd4aap9s1zo
Liga Nacional,Guatemala,Antigua,3,Comunicaciones,0,2022-11-24,https://www.goal.com/en/match/antigua-gfc-vs-comunicaciones/52l6pwlki8hlsq72a9xb6lyxg
Liga Nacional,Honduras,Victoria,1,Real España,1,2022-11-24,https://www.goal.com/en/match/victoria-vs-real-espana/8mlubuck1zazzv34i8q1et2xg
Indian Super League,India,Odisha,3,Chennaiyin,2,2022-11-24,https://www.goal.com/en/match/odisha-vs-chennaiyin/dc1v2ayx6t4bwfjh5u5rs73mc
I-League,India,Sreenidi,1,TRAU,0,2022-11-24,https://www.goal.com/en/match/sreenidi-deccan-vs-trau/38to261rdej10y8d44xo0my38
I-League,India,Kenkre,1,Churchill,1,2022-11-24,https://www.goal.com/en/match/kenkre-vs-churchill-brothers/38wtfvceakrd09q1vnfhbvaj8
Play-offs 1/2,Latvia,Metta,2,Grobiņa,0,2022-11-24,https://www.goal.com/en/match/metta-vs-grobina/8ibv1l1m6e5ep5gzon28tg7bo
Taça da Liga,Portugal,Tondela,1,Torreense,1,2022-11-24,https://www.goal.com/en/match/tondela-vs-torreense/47fqs91m1q1gn2z7nrkykvhg4
Super Liga,Slovakia,DAC 1904,1,Ružomberok,0,2022-11-24,https://www.goal.com/en/match/dac-1904-vs-ruzomberok/e5y3yudlniuf7ji7bzcunvqc4
Super Liga,Slovakia,Slovan,4,Zlaté Moravce,1,2022-11-24,https://www.goal.com/en/match/slovan-bratislava-vs-zlate-moravce/e4xvhrwqi7xa4domw9wczw26s
Super Liga,Slovakia,Spartak,4,Zemplín,1,2022-11-24,https://www.goal.com/en/match/spartak-trnava-vs-zemplin-michalovce/e98qn72gilvin2c248eh2yrkk
Persha Liga,Ukraine,Hirnyk-Sport,0,Chernihiv,2,2022-11-24,https://www.goal.com/en/match/hirnyk-sport-vs-chernihiv/4idz1rycx81u6ikvc8bsws4k4
