Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FIFA Club World Cup,World,Flamengo,2,Hilal,3,2023-02-07,https://www.goal.com/en/match/flamengo-vs-al-hilal/39fkz9088b3u4twkii4pvkduc
Serie A,Italy,Salernitana,0,Juventus,3,2023-02-07,https://www.goal.com/en/match/salernitana-vs-juventus/551v525e4uizydqorjxha2i38
Championship,England,Blackpool,2,Huddersfield,2,2023-02-07,https://www.goal.com/en/match/blackpool-vs-huddersfield-town/682cvn35z94czzjmhtxh0uas4
FA Cup,England,Burnley,2,Ipswich,1,2023-02-07,https://www.goal.com/en/match/burnley-vs-ipswich-town/16rs7yym3n6p441qyuuecmb6c
FA Cup,England,Fleetwood,1,Sheff Wed,0,2023-02-07,https://www.goal.com/en/match/fleetwood-town-vs-sheffield-wednesday/16y0desln7bsc9xirkud20ftg
FA Cup,England,Grimsby,3,Luton,0,2023-02-07,https://www.goal.com/en/match/grimsby-town-vs-luton-town/16vg65reg350q13983z8m41ec
FA Cup,England,Sheff Utd,3,Wrexham,1,2023-02-07,https://www.goal.com/en/match/sheffield-united-vs-wrexham/asj0x4nq8on6unmi9hvupgcus
Liga Profesional Argentina,Argentina,Gimn La Plata,0,Def y Justicia,2,2023-02-07,https://www.goal.com/en/match/gimnasia-la-plata-vs-defensa-y-justicia/1nmnxk7bltflyhtj4avl2j504
Liga Profesional Argentina,Argentina,Huracán,3,Banfield,2,2023-02-07,https://www.goal.com/en/match/huracan-vs-banfield/1npvk42j8nhwoouawyg882z2s
Primeira Liga,Portugal,Rio Ave,0,Sporting,1,2023-02-07,https://www.goal.com/en/match/rio-ave-vs-sporting-cp/bs8cyw8ib0pkhnhwx333bl2c4
DFB Pokal,Germany,Sandhausen,0,Freiburg,2,2023-02-07,https://www.goal.com/en/match/sandhausen-vs-freiburg/49i6mgxi6macykks2ttb3gjkk
DFB Pokal,Germany,Frankfurt,4,Darmstadt 98,2,2023-02-07,https://www.goal.com/en/match/eintracht-frankfurt-vs-darmstadt-98/b6qrgiqjcl1rwzckf1eh7zm6s
Primera A,Colombia,Águilas D,4,Dep. Tolima,2,2023-02-07,https://www.goal.com/en/match/aguilas-doradas-vs-deportes-tolima/aa6t9mphidu5ujnw84r2tj21g
Primera División,Uruguay,Plaza Colonia,0,Maldonado,1,2023-02-07,https://www.goal.com/en/match/plaza-colonia-vs-deportivo-maldonado/17lz7zuu07v37fflmqu98sxsk
Primera División,Uruguay,Def. Sporting,1,Fénix,3,2023-02-07,https://www.goal.com/en/match/defensor-sporting-vs-fenix/17wib6m3f07eyhmzfryn4eyhg
Primera División,Chile,O'Higgins,0,Huachipato,1,2023-02-07,https://www.goal.com/en/match/o-higgins-vs-huachipato/bito5mg1tcz4jxmj8myewfj10
League One,England,Port Vale,1,Accrington,1,2023-02-07,https://www.goal.com/en/match/port-vale-vs-accrington-stanley/7wxq4ogh60i7ofpe2e3l6dul0
League Two,England,Crewe,0,L Orient,2,2023-02-07,https://www.goal.com/en/match/crewe-alexandra-vs-leyton-orient/9p3p755mwcck1boenfzieaj9w
League Two,England,Doncaster,2,Tranmere,0,2023-02-07,https://www.goal.com/en/match/doncaster-rovers-vs-tranmere-rovers/9xmmyvg0e9c419cf2o1rtxyj8
National League,England,Chesterfield,1,Woking,3,2023-02-07,https://www.goal.com/en/match/chesterfield-vs-woking/9atn28vvvnftomekzyozil444
National League,England,Halifax,1,Barnet,3,2023-02-07,https://www.goal.com/en/match/halifax-town-vs-barnet/9dg0z9t5o5ap7x50nmh2v20ic
National League,England,Maidenhead Utd,1,Southend,2,2023-02-07,https://www.goal.com/en/match/maidenhead-united-vs-southend-united/9landxw8c6b3rkoijitg75clw
National League,England,Oldham,4,Dag & Red,2,2023-02-07,https://www.goal.com/en/match/oldham-athletic-vs-dagenham-and-redbridge/9b8blb8ba62jtmqhj5wgcrpjo
National League,England,York,2,Solihull,3,2023-02-07,https://www.goal.com/en/match/york-city-vs-solihull-moors/9fhp93bm35rg6g9f3q8ytvyms
League One,Scotland,Alloa Athletic,1,Falkirk,1,2023-02-07,https://www.goal.com/en/match/alloa-athletic-vs-falkirk/7s7isecvgnj1pkdw6qig9zg9g
Superliga,Albania,Kastrioti,2,Erzeni,2,2023-02-07,https://www.goal.com/en/match/kastrioti-kruje-vs-erzeni-shijak/azuajllqdordftttgjto6nytw
Superliga,Albania,Teuta,1,Bylis,0,2023-02-07,https://www.goal.com/en/match/teuta-durres-vs-bylis/azy4bfpd5ity8sjh2d7lm855g
Superliga,Albania,Vllaznia,2,Kukësi,0,2023-02-07,https://www.goal.com/en/match/vllaznia-shkoder-vs-kukesi/azqma9o3u74h4t4ah8fkulafo
Primera División,Bolivia,Royal Pari,2,Independiente,1,2023-02-07,https://www.goal.com/en/match/royal-pari-vs-independiente/4couz39uannsbeolvqcc91nh0
Cearense 1,Brazil,Juazeiro,2,Barbalha,3,2023-02-07,https://www.goal.com/en/match/guarani-de-juazeiro-vs-barbalha/84pxvwhzf9sk0s012ubxgof10
Pernambucano 1,Brazil,Íbis,2,Belo Jardim,0,2023-02-07,https://www.goal.com/en/match/ibis-vs-belo-jardim/59tus4ue06csent625w6rf11w
Premier League,Egypt,Smouha,1,Masry,1,2023-02-07,https://www.goal.com/en/match/smouha-vs-al-masry/7isi8yg3wo36hdhb9e8htndp0
Premier League,Egypt,Geish,0,Pyramids,1,2023-02-07,https://www.goal.com/en/match/el-geish-vs-pyramids/7iw79z12nwfyizovcndtqlgr8
Premier League,Egypt,Future,3,National Bank,0,2023-02-07,https://www.goal.com/en/match/future-vs-national-bank-of-egypt/7izrry8wykum5cqsqvoeukmqc
Premier League Cup,England,Huddersfield,1,Blackburn,4,2023-02-07,https://www.goal.com/en/match/huddersfield-town-u21-vs-blackburn-rovers-u21/c912mdhojzf57t4jzk9d5591w
Premier League International Cup,Europe,Arsenal,2,PSV,7,2023-02-07,https://www.goal.com/en/match/arsenal-u21-vs-psv-u21/6xi25ivdp8nm7no75q3ix5c7o
UEFA Youth League,Europe,Young Boys,2,Salzburg,3,2023-02-07,https://www.goal.com/en/match/young-boys-u19-vs-salzburg-u19/337kwme242c07k7pdyvbtibys
UEFA Youth League,Europe,Hibernian U19,1,Dortmund,2,2023-02-07,https://www.goal.com/en/match/hibernian-u19-vs-borussia-dortmund-u19/33mkww7hg7wadn1u5lso5sg7o
Magyar Kupa,Hungary,Vasas,2,Honvéd,0,2023-02-07,https://www.goal.com/en/match/vasas-vs-honved/3ru8cpi5c3og1bee62x3m3g2c
