Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Mallorca,1,Celta Vigo,0,2023-01-20,https://www.goal.com/en/match/mallorca-vs-celta-de-vigo/9nq1lpyma8oo3p1nr3ck4mec4
Bundesliga,Germany,Leipzig,1,Bayern München,1,2023-01-20,https://www.goal.com/en/match/rb-leipzig-vs-bayern-muenchen/dmt2utsor0ufunekt1q8fzlec
Championship,England,Sheff Utd,1,Hull,0,2023-01-20,https://www.goal.com/en/match/sheffield-united-vs-hull-city/68nhh675x795r6b5lmfzsfvo4
Championship,England,Burnley,2,West Bromwich,1,2023-01-20,https://www.goal.com/en/match/burnley-vs-west-bromwich-albion/689biyl4ljqdbl0wlxwp7wges
Eredivisie,Netherlands,Excelsior,2,Volendam,0,2023-01-20,https://www.goal.com/en/match/excelsior-vs-volendam/3hnnrmlfj8bj1qyqwjefkxno4
A-League Men,Australia,Adelaide Utd,1,Macarthur,0,2023-01-20,https://www.goal.com/en/match/adelaide-united-vs-macarthur/2iiz981odp5090m4h9jj7t5w4
Süper Lig,Turkey,Demirspor,1,Giresun,1,2023-01-20,https://www.goal.com/en/match/adana-demirspor-vs-giresunspor/uf7vva8577l6lcinftcm6l1w
Primeira Liga,Portugal,Arouca,4,Portimonense,0,2023-01-20,https://www.goal.com/en/match/arouca-vs-portimonense/br0ofb3g3u41lu0lz40e2des4
Coupe de France,France,Marseille,1,Rennes,0,2023-01-20,https://www.goal.com/en/match/olympique-marseille-vs-rennes/doz21wg13jflc1b8mahx5jk7o
Super League 1,Greece,Panaitolikos,1,Giannina,1,2023-01-20,https://www.goal.com/en/match/panaitolikos-vs-pas-giannina/7usq1tv4f5mnfee6qx6g8xixg
Serie B,Italy,Palermo,1,Bari,0,2023-01-20,https://www.goal.com/en/match/palermo-vs-bari/f2x3r8szbneu7gx088pi9co44
Ligue 2,France,Sochaux,1,Caen,2,2023-01-20,https://www.goal.com/en/match/sochaux-vs-caen/al55iip2wp461wihbbgdsidqs
CAF African Nations Championship,Africa,Angola,0,Mauritania,0,2023-01-20,https://www.goal.com/en/match/angola-vs-mauritania/15d0jcgxkpaxz6flidvr84kr8
CAF African Nations Championship,Africa,Congo,0,Niger,0,2023-01-20,https://www.goal.com/en/match/congo-vs-niger/4qw66h76ji6156zz20oek6n10
