Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Bournemouth,1,Liverpool,0,2023-03-11,https://www.goal.com/en/match/afc-bournemouth-vs-liverpool/80l75lws9fdo9q0c73irvwges
Premier League,England,Everton,1,Brentford,0,2023-03-11,https://www.goal.com/en/match/everton-vs-brentford/80sozcdp3ewakjyjiyr2f4178
Premier League,England,Leeds,2,Brighton,2,2023-03-11,https://www.goal.com/en/match/leeds-united-vs-brighton-and-hove-albion/810gnh9ry25lc42iv0gxb105w
Premier League,England,Leicester,1,Chelsea,3,2023-03-11,https://www.goal.com/en/match/leicester-city-vs-chelsea/814gku9knisw6v40n0fhm05jo
Premier League,England,Tottenham,3,Nottm Forest,1,2023-03-11,https://www.goal.com/en/match/tottenham-hotspur-vs-nottingham-forest/81g3ywkb13h8fuwwf8l0uritw
Premier League,England,Crystal Palace,0,Man City,1,2023-03-11,https://www.goal.com/en/match/crystal-palace-vs-manchester-city/80p0s2p5uf42bf98y9zoa0xzo
La Liga,Spain,Real Madrid,3,Espanyol,1,2023-03-11,https://www.goal.com/en/match/real-madrid-vs-espanyol/9ve75rclj8mpduw4ttd0c08b8
La Liga,Spain,Elche,1,Valladolid,1,2023-03-11,https://www.goal.com/en/match/elche-vs-real-valladolid/9uus836apdelnnq9jl67l0n4k
La Liga,Spain,Celta Vigo,3,Vallecano,0,2023-03-11,https://www.goal.com/en/match/celta-de-vigo-vs-rayo-vallecano/9uqv1dxdfyo9b9nxvbpgebt3o
La Liga,Spain,Valencia,1,Osasuna,0,2023-03-11,https://www.goal.com/en/match/valencia-vs-osasuna/9vhy4zi7kse4ggvx04uwrbtp0
Serie A,Italy,Empoli,0,Udinese,1,2023-03-11,https://www.goal.com/en/match/empoli-vs-udinese/59pj3semuaoc6hf9q2jg8p0d0
Serie A,Italy,Napoli,2,Atalanta,0,2023-03-11,https://www.goal.com/en/match/napoli-vs-atalanta/5acp8ky1a0w05a6x30uhfoopg
Serie A,Italy,Bologna,0,Lazio,0,2023-03-11,https://www.goal.com/en/match/bologna-vs-lazio/59ikl4m67i1gj0kv0dobkitjo
Bundesliga,Germany,Bayern München,5,Augsburg,3,2023-03-11,https://www.goal.com/en/match/bayern-muenchen-vs-augsburg/duwxr2fufkmoant1pod1n40es
Bundesliga,Germany,Frankfurt,1,Stuttgart,1,2023-03-11,https://www.goal.com/en/match/eintracht-frankfurt-vs-stuttgart/dvd355f6mls6pn4t7ji60z6z8
Bundesliga,Germany,Hertha BSC,1,Mainz 05,1,2023-03-11,https://www.goal.com/en/match/hertha-bsc-vs-mainz-05/dvlpui0fcllyv70dnrb369btg
Bundesliga,Germany,Leipzig,3,M'gladbach,0,2023-03-11,https://www.goal.com/en/match/rb-leipzig-vs-borussia-m-gladbach/dv18245r1f957iz6xef34chzo
Bundesliga,Germany,Schalke 04,2,Dortmund,2,2023-03-11,https://www.goal.com/en/match/schalke-04-vs-borussia-dortmund/dvpy0r3ri8vaxg6ipkrluhxjo
Ligue 1,France,Auxerre,0,Rennes,0,2023-03-11,https://www.goal.com/en/match/auxerre-vs-rennes/18nzn4retgv8fbbkio3viu2hg
Ligue 1,France,Brest,1,PSG,2,2023-03-11,https://www.goal.com/en/match/brest-vs-psg/19i52o8xx3fuyr66q1ggykx04
Championship,England,Bristol City,2,Blackpool,0,2023-03-11,https://www.goal.com/en/match/bristol-city-vs-blackpool/6hq6ljwvbif7lzzd44ygw36z8
Championship,England,Birmingham,2,Rotherham,0,2023-03-11,https://www.goal.com/en/match/birmingham-city-vs-rotherham-united/6hmf17qh66ozl5mfl1tlmen10
