Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,West Ham,0,Brentford,2,2022-12-30,https://www.goal.com/en/match/west-ham-united-vs-brentford/7rmhwx0r1it1d310r2mobuck4
Premier League,England,Liverpool,2,Leicester,1,2022-12-30,https://www.goal.com/en/match/liverpool-vs-leicester-city/7r2m0jh9l2q72b745vs5gjod0
La Liga,Spain,Getafe,2,Mallorca,0,2022-12-30,https://www.goal.com/en/match/getafe-vs-mallorca/9k2z8xmuy30okydf72kpze1hw
La Liga,Spain,Cádiz,1,Almería,1,2022-12-30,https://www.goal.com/en/match/cadiz-vs-almeria/9kpx94caqklsexm0h0eeqkh78
La Liga,Spain,Celta Vigo,1,Sevilla,1,2022-12-30,https://www.goal.com/en/match/celta-de-vigo-vs-sevilla/9jyr9fcu69zzb806ln4d58ums
La Liga,Spain,Valladolid,0,Real Madrid,2,2022-12-30,https://www.goal.com/en/match/real-valladolid-vs-real-madrid/9ki5edr955kv9vnwkm8kpv8k4
Championship,England,Birmingham,0,Hull,1,2022-12-30,https://www.goal.com/en/match/birmingham-city-vs-hull-city/64amfychspcm0pywcgljff8yc
Championship,England,Norwich,1,Reading,1,2022-12-30,https://www.goal.com/en/match/norwich-city-vs-reading/64wkr06999j1pj4c91wczazo4
Championship,England,Stoke,0,Burnley,1,2022-12-30,https://www.goal.com/en/match/stoke-city-vs-burnley/6543w2toubdzf61a66iy8bpjo
Championship,England,Swansea,4,Watford,0,2022-12-30,https://www.goal.com/en/match/swansea-city-vs-watford/657ojuah74cg0mddriafxk2dw
AFF Championship,Asia,Myanmar,2,Laos,2,2022-12-30,https://www.goal.com/en/match/myanmar-vs-laos/1d0nblo0o4asuovn5xueznevo
AFF Championship,Asia,Singapore,0,Vietnam,0,2022-12-30,https://www.goal.com/en/match/singapore-vs-vietnam/1cwexe0p5l6ixk5kfj1t84phw
Friendlies,World,UAE,1,Lebanon,0,2022-12-30,https://www.goal.com/en/match/uae-vs-lebanon/c5bhw5og25dtlwtiv4905qs
