Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Champions League,Europe,Astana,0,Dinamo Zagreb,2,2023-08-02,https://www.goal.com/en/match/astana-vs-dinamo-zagreb/ewqzjp3fcgagiufkrkey0ifbo
UEFA Champions League,Europe,Qarabağ,1,Raków,1,2023-08-02,https://www.goal.com/en/match/qarabag-vs-rakow-czestochowa/euukxz4dxcaknp02eomh8ydqs
UEFA Champions League,Europe,Genk,2,Servette,2,2023-08-02,https://www.goal.com/en/match/genk-vs-servette/exrxbtf7mw8m140k9xxyzvuac
UEFA Champions League,Europe,Häcken,3,KÍ,3,2023-08-02,https://www.goal.com/en/match/haecken-vs-ki/ey1kc7xkfbg9n7thhur468s2c
UEFA Champions League,Europe,M Haifa,4,Sheriff,1,2023-08-02,https://www.goal.com/en/match/maccabi-haifa-vs-sheriff/evzj4ib28lsak1x60r7e2ac5w
UEFA Champions League,Europe,Molde,2,HJK,0,2023-08-02,https://www.goal.com/en/match/molde-vs-hjk/evlp8lc2uir119chyxrkpzjf8
UEFA Champions League,Europe,København,6,Breidablik,3,2023-08-02,https://www.goal.com/en/match/kobenhavn-vs-breidablik/ev81a52p2u6hwqd3nigiew7x0
UEFA Champions League,Europe,Galatasaray,1,Žalgiris,0,2023-08-02,https://www.goal.com/en/match/galatasaray-vs-zalgiris/etzfy40e69yu3hqug3jze7vo4
FIFA Women's World Cup,World,Argentina,0,Sweden,2,2023-08-02,https://www.goal.com/en/match/argentina-vs-sweden/9j8kmgqzp1d7ihk7r5p97ay38
FIFA Women's World Cup,World,South Africa,3,Italy,2,2023-08-02,https://www.goal.com/en/match/south-africa-vs-italy/9oxa2qa0pfi5qrtkt1o81k1lg
FIFA Women's World Cup,World,Jamaica,0,Brazil,0,2023-08-02,https://www.goal.com/en/match/jamaica-vs-brazil/1az7n20khxhwud21xc5tteyac
FIFA Women's World Cup,World,Panama,3,France,6,2023-08-02,https://www.goal.com/en/match/panama-vs-france/14ikr989uuypr9yvxcb3jik9g
UEFA Europa Conference League,Europe,AEK,1,Torpedo BelAZ,1,2023-08-02,https://www.goal.com/en/match/aek-larnaca-vs-torpedo-belaz/crbhltj7enecr0vf03yrlofmc
UEFA Europa Conference League,Europe,Dudelange,2,Gzira Utd,1,2023-08-02,https://www.goal.com/en/match/f91-dudelange-vs-gzira-united/13ts4vvxgh77dzhbwnmvj2l1w
CONMEBOL Libertadores,South America,Argentinos,1,Fluminense,1,2023-08-02,https://www.goal.com/en/match/argentinos-juniors-vs-fluminense/9kne7c2nt0bxn5wr6y1q9nqc4
CONMEBOL Libertadores,South America,Bolívar,3,Paranaense,1,2023-08-02,https://www.goal.com/en/match/bolivar-vs-athletico-paranaense/9k4xtq4n9zkej4wu0jq17tzx0
CONMEBOL Libertadores,South America,River Plate,2,Internacional,1,2023-08-02,https://www.goal.com/en/match/river-plate-vs-internacional/9ke5z81xejzdi3aav3jo5pq8k
CONMEBOL Sudamericana,South America,Libertad,0,Fortaleza,1,2023-08-02,https://www.goal.com/en/match/libertad-vs-fortaleza/9bb0uwt7ijhmdtq6tstvrfmdw
CONMEBOL Sudamericana,South America,Emelec,1,Def y Justicia,2,2023-08-02,https://www.goal.com/en/match/emelec-vs-defensa-y-justicia/d07ojxhvre71x7jy31co71edw
CONMEBOL Sudamericana,South America,Corinthians,2,NOB,1,2023-08-02,https://www.goal.com/en/match/corinthians-vs-newell-s-old-boys/9axsjj2faba2jrfn4bj6w4104
Premier League,Ukraine,Veres Rivne,1,Shakhtar D,1,2023-08-02,https://www.goal.com/en/match/veres-rivne-vs-shakhtar-donetsk/cb3w8a6l3o6id8g186y4nbeok
Club Friendlies,World,Milan,0,Barcelona,1,2023-08-02,https://www.goal.com/en/match/milan-vs-barcelona/2nsc634j0ds6jy18bgoinh8us
Club Friendlies,World,Liverpool,3,Bayern München,4,2023-08-02,https://www.goal.com/en/match/liverpool-vs-bayern-muenchen/9j39x60vtowygcitjl9d6rw9g
Club Friendlies,World,Kasımpaşa,4,Gaziantep,2,2023-08-02,https://www.goal.com/en/match/kasimpasa-vs-gaziantep-fk/bv1pwudomsdk5zagvd4aqyfpw
Club Friendlies,World,Pendik,1,Antalyaspor,1,2023-08-02,https://www.goal.com/en/match/pendikspor-vs-antalyaspor/3x2qzvzbsex1esny23qisy2ok
Club Friendlies,World,Parma,1,Sassuolo,0,2023-08-02,https://www.goal.com/en/match/parma-vs-sassuolo/26yrhj8valrfq6utkuovww0es
Club Friendlies,World,Farense,2,Roma,4,2023-08-02,https://www.goal.com/en/match/farense-vs-roma/690yzxwebn8ixayl6m28js74k
