Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Villarreal,2,Getafe,1,2023-02-27,https://www.goal.com/en/match/villarreal-vs-getafe/9t80mcrx7eer6sa925n0g0178
Serie A,Italy,Verona,0,Fiorentina,3,2023-02-27,https://www.goal.com/en/match/hellas-verona-vs-fiorentina/588zbhzaufaxqiecz1duimpsk
Serie A,Italy,Lazio,1,Sampdoria,0,2023-02-27,https://www.goal.com/en/match/lazio-vs-sampdoria/57vygazj9b9mdnt7jsn7ebaxg
Championship,England,Swansea,1,Rotherham,1,2023-02-27,https://www.goal.com/en/match/swansea-city-vs-rotherham-united/6g8xn606i25dacucsm3hc9c7o
Friendlies,World,Grenada,2,Barbados,2,2023-02-27,https://www.goal.com/en/match/grenada-vs-barbados/4sx7jg7a4dbg1ldslgtd5ams
MLS,USA,Sounders,4,Colorado,0,2023-02-27,https://www.goal.com/en/match/seattle-sounders-vs-colorado-rapids/9hjxp5y34jzoutuekq5j5j5zo
Liga MX,Mexico,Santos Laguna,3,Puebla,2,2023-02-27,https://www.goal.com/en/match/santos-laguna-vs-puebla/1kx1hhxyxg3r0q0croliksl5g
Liga MX,Mexico,Tijuana,2,Pachuca,0,2023-02-27,https://www.goal.com/en/match/tijuana-vs-pachuca/1l1g32ez4m4rv3zzrc25il8us
Liga Profesional Argentina,Argentina,River Plate,1,Arsenal,2,2023-02-27,https://www.goal.com/en/match/river-plate-vs-arsenal/1r7891qawhv6lp01wm2c1i0wk
Liga Profesional Argentina,Argentina,Banfield,0,Independiente,0,2023-02-27,https://www.goal.com/en/match/banfield-vs-independiente/1rxvbzbn8vw1k47alo0y9k4r8
Liga Profesional Argentina,Argentina,Instituto,3,NOB,1,2023-02-27,https://www.goal.com/en/match/instituto-vs-newell-s-old-boys/1rstdyv0han4zkfjhd778euj8
Liga Profesional Argentina,Argentina,Barracas C,1,Gimn La Plata,0,2023-02-27,https://www.goal.com/en/match/barracas-central-vs-gimnasia-la-plata/1rptb7werwlgcio0uduo75fro
Primeira Liga,Portugal,Sporting,2,Estoril,0,2023-02-27,https://www.goal.com/en/match/sporting-cp-vs-estoril/bv96wll8a0jm3eye68e9pk8pg
Superliga,Denmark,Midtjylland,0,Brøndby,1,2023-02-27,https://www.goal.com/en/match/midtjylland-vs-brondby/5gn55iiqdb9bayjrhcyr60t90
Primera A,Colombia,Once Caldas,1,Millonarios,0,2023-02-27,https://www.goal.com/en/match/once-caldas-vs-millonarios/acpzgsa0prxsx0u5bgjilw3dg
Primera A,Colombia,Dep. Tolima,1,Cali,2,2023-02-27,https://www.goal.com/en/match/deportes-tolima-vs-deportivo-cali/acfm33w23gsz7z7jq2a4y9ez8
Primera A,Colombia,Petrolera,0,Medellín,1,2023-02-27,https://www.goal.com/en/match/alianza-petrolera-vs-independiente-medellin/acwpat9ezgc160ni976r3vk0k
Primera División,Uruguay,Nacional,3,Racing,1,2023-02-27,https://www.goal.com/en/match/nacional-vs-racing/dohsayod53j39uq029f4ygcno
Primera División,Chile,Magallanes,2,Cobresal,1,2023-02-27,https://www.goal.com/en/match/magallanes-vs-cobresal/bkqyibf656a0e6qr57gbqhqfo
Primera División,Chile,U. La Calera,1,Ñublense,1,2023-02-27,https://www.goal.com/en/match/union-la-calera-vs-nublense/bld0qkru87gzy9bcs03ngdr10
