Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Valladolid,1,Valencia,0,2023-01-29,https://www.goal.com/en/match/real-valladolid-vs-valencia/9p1gs5qqrzxlqshcfm4yn845w
La Liga,Spain,Osasuna,0,Atlético,1,2023-01-29,https://www.goal.com/en/match/osasuna-vs-atletico-madrid/9okm0yne5bweutdxggalqzllg
La Liga,Spain,Celta Vigo,1,Athletic Club,0,2023-01-29,https://www.goal.com/en/match/celta-de-vigo-vs-athletic-club/9ogq94jd0wb4rrqgtcx3gkopg
La Liga,Spain,Real Madrid,0,Real Sociedad,0,2023-01-29,https://www.goal.com/en/match/real-madrid-vs-real-sociedad/9o94fmsl34h64g2226dmnw650
Serie A,Italy,Milan,2,Sassuolo,5,2023-01-29,https://www.goal.com/en/match/milan-vs-sassuolo/540x9h7q92ewagnilgf96twyc
Serie A,Italy,Juventus,0,Monza,2,2023-01-29,https://www.goal.com/en/match/juventus-vs-monza/53tuo7y282m5glautf3kh1vdg
Serie A,Italy,Lazio,1,Fiorentina,1,2023-01-29,https://www.goal.com/en/match/lazio-vs-fiorentina/5480z880oy29xyzdr61a1eal0
Serie A,Italy,Napoli,2,Roma,1,2023-01-29,https://www.goal.com/en/match/napoli-vs-roma/544i9hae8qm2aulowch3mqmfo
Bundesliga,Germany,Schalke 04,0,Köln,0,2023-01-29,https://www.goal.com/en/match/schalke-04-vs-koeln/dpjq3hrsn6vbedv5db2orq1p0
Bundesliga,Germany,Leverkusen,0,Dortmund,2,2023-01-29,https://www.goal.com/en/match/bayer-leverkusen-vs-borussia-dortmund/dovay08e8iimm4arwqhjw6wic
Ligue 1,France,Nice,1,Lille,0,2023-01-29,https://www.goal.com/en/match/nice-vs-lille/11apqdqd498c1vap3lnxf7qqc
Ligue 1,France,Auxerre,0,Montpellier,2,2023-01-29,https://www.goal.com/en/match/auxerre-vs-montpellier/10zixnv66q7266fx9xlarruhg
Ligue 1,France,Brest,4,Angers,0,2023-01-29,https://www.goal.com/en/match/brest-vs-angers-sco/11r87c21ie4h7f7hrz7ek1gk4
Ligue 1,France,Clermont,0,Nantes,0,2023-01-29,https://www.goal.com/en/match/clermont-vs-nantes/113b857rlvuvetu5rtkq052xg
Ligue 1,France,Strasbourg,1,Toulouse,2,2023-01-29,https://www.goal.com/en/match/strasbourg-vs-toulouse/11nhgm33a5p7lagy730yx0opg
Ligue 1,France,Ajaccio,0,Lyon,2,2023-01-29,https://www.goal.com/en/match/ajaccio-vs-olympique-lyonnais/10vtmffnee8a54udqwbxcr8yc
Ligue 1,France,PSG,1,Reims,1,2023-01-29,https://www.goal.com/en/match/psg-vs-reims/11j3njx4ic7lej2qugczdoh78
Friendlies,World,United States,0,Colombia,0,2023-01-29,https://www.goal.com/en/match/united-states-vs-colombia/8dsp6fzvm481e9w3zesobehg
FA Cup,England,Brighton,2,Liverpool,1,2023-01-29,https://www.goal.com/en/match/brighton-and-hove-albion-vs-liverpool/6cvjpe2e4djyej8mlynyg2sr8
FA Cup,England,Stoke,3,Stevenage,1,2023-01-29,https://www.goal.com/en/match/stoke-city-vs-stevenage/6q3lgf63gqyb4xy4dg8kx80lw
FA Cup,England,Wrexham,3,Sheff Utd,3,2023-01-29,https://www.goal.com/en/match/wrexham-vs-sheffield-united/d7g40tbmkq41rkaspuvpn40es
Eredivisie,Netherlands,Twente,1,Feyenoord,1,2023-01-29,https://www.goal.com/en/match/twente-vs-feyenoord/3k73guco62o3ddi2jaaa8ecd0
Eredivisie,Netherlands,Excelsior,1,Ajax,4,2023-01-29,https://www.goal.com/en/match/excelsior-vs-ajax/3kaxuz5cdxb8lsmnwwbed8cgk
Eredivisie,Netherlands,Volendam,3,Groningen,2,2023-01-29,https://www.goal.com/en/match/volendam-vs-groningen/3keqmxapzq2xlm4y2xy0oeh3o
Eredivisie,Netherlands,Cambuur,1,Fortuna,2,2023-01-29,https://www.goal.com/en/match/cambuur-vs-fortuna-sittard/3kiix9ybtqh5ghnb0ghxrkhsk
A-League Men,Australia,Melbourne City,3,Adelaide Utd,3,2023-01-29,https://www.goal.com/en/match/melbourne-city-vs-adelaide-united/2jsq0fk9t68mtsiputomsobv8
Süper Lig,Turkey,İstanbulspor,2,Kayseri,4,2023-01-29,https://www.goal.com/en/match/istanbulspor-vs-kayserispor/vobtgoobyw8sduaul6zf1tec
Süper Lig,Turkey,Başakşehir,2,Konyaspor,0,2023-01-29,https://www.goal.com/en/match/istanbul-basaksehir-vs-konyaspor/vjgxsr8d3rhl2anjh2tzhzpw
Süper Lig,Turkey,Fenerbahçe,5,Kasımpaşa,1,2023-01-29,https://www.goal.com/en/match/fenerbahce-vs-kasimpasa/veksegwdnpi6m6xkf6tixd04
Premiership,Scotland,Livingston,0,Hearts,0,2023-01-29,https://www.goal.com/en/match/livingston-vs-hearts/9wb48jd15j2ot5wl43zpel3bo
Premiership,Scotland,Dundee Utd,0,Celtic,2,2023-01-29,https://www.goal.com/en/match/dundee-united-vs-celtic/9w3erdm8kt3damltlasw3qvpw
Liga MX,Mexico,Tigres,0,San Luis,0,2023-01-29,https://www.goal.com/en/match/tigres-uanl-vs-atletico-san-luis/1fg9om10eglh63ixerzhg18no
Liga MX,Mexico,América,6,Mazatlán,0,2023-01-29,https://www.goal.com/en/match/america-vs-mazatlan/1fln4als6nt84jxxenlprj9jo
Liga MX,Mexico,Juárez,1,Chivas,2,2023-01-29,https://www.goal.com/en/match/juarez-vs-guadalajara/1fpsgoy1064jsyxwzliks2rys
Liga MX,Mexico,Toluca,0,León,0,2023-01-29,https://www.goal.com/en/match/toluca-vs-leon/1fu1ecg03f5qrrojd9lymkhzo
First Division A,Belgium,Anderlecht,0,Antwerp,0,2023-01-29,https://www.goal.com/en/match/anderlecht-vs-antwerp/do6nufs9agyb21njoemr1p8us
First Division A,Belgium,Cercle Brugge,3,Gent,2,2023-01-29,https://www.goal.com/en/match/cercle-brugge-vs-gent/doue04nirbf0y7e1v8n2zgx04
First Division A,Belgium,ZW,1,Club Brugge,2,2023-01-29,https://www.goal.com/en/match/zulte-waregem-vs-club-brugge/doymruzvoc141if6blrptg9p0
First Division A,Belgium,Genk,4,Seraing,0,2023-01-29,https://www.goal.com/en/match/genk-vs-rfc-seraing/doff25eyffzenh3kcfvj5qd5g
Liga Profesional Argentina,Argentina,Estudiantes,1,Tigre,2,2023-01-29,https://www.goal.com/en/match/estudiantes-vs-tigre/1m039ltuthmey42hh5x071hjo
Liga Profesional Argentina,Argentina,Talleres,0,Independiente,1,2023-01-29,https://www.goal.com/en/match/talleres-de-cordoba-vs-independiente/1n0qwnvtk2zq79l1dxyudjo5w
Liga Profesional Argentina,Argentina,Córdoba SdE,0,River Plate,2,2023-01-29,https://www.goal.com/en/match/central-cordoba-sde-vs-river-plate/1llz7tzrar7bub183uaamk8ic
Liga Profesional Argentina,Argentina,Platense,2,NOB,2,2023-01-29,https://www.goal.com/en/match/platense-vs-newell-s-old-boys/1mwkw0fphd3xcrvyjly8hq3o4
Primeira Liga,Portugal,Casa Pia,2,Santa Clara,1,2023-01-29,https://www.goal.com/en/match/casa-pia-vs-santa-clara/brtyyg510lrqvos6og2w124us
Primeira Liga,Portugal,Vizela,3,Rio Ave,1,2023-01-29,https://www.goal.com/en/match/vizela-vs-rio-ave/br892fvzpy53gajeajs2r2tqs
Primeira Liga,Portugal,Boavista,4,Portimonense,2,2023-01-29,https://www.goal.com/en/match/boavista-vs-portimonense/brxl8tm5wo0oytmx5gxfnvspg
Primeira Liga,Portugal,Famalicão,1,Estoril,0,2023-01-29,https://www.goal.com/en/match/famalicao-vs-estoril/brflq2rupdcl5n848v4fr09as
Primera A,Colombia,Huila,1,Bucaramanga,2,2023-01-29,https://www.goal.com/en/match/atletico-huila-vs-atletico-bucaramanga/a85m0y98702h3x91p8d3rfj84
Primera A,Colombia,Atl. Nacional,0,Águilas D,0,2023-01-29,https://www.goal.com/en/match/atletico-nacional-vs-aguilas-doradas/a8t19fciablh4wqmdk0295dsk
Primera División,Chile,U. de Chile,1,Unión Española,0,2023-01-29,https://www.goal.com/en/match/universidad-de-chile-vs-union-espanola/bhnsmdm3hfj48tx30y5550v10
Primera División,Chile,Univ Católica,3,Curicó Unido,1,2023-01-29,https://www.goal.com/en/match/universidad-catolica-vs-curico-unido/bi00orwjgot66utyj74ngb7dg
Primera División,Chile,Huachipato,2,Cobresal,1,2023-01-29,https://www.goal.com/en/match/huachipato-vs-cobresal/bhgq2b8dbmxuet5ntrw0k7ndg
2. Bundesliga,Germany,Bielefeld,1,Sandhausen,2,2023-01-29,https://www.goal.com/en/match/arminia-bielefeld-vs-sandhausen/49xm4tqj8dc5stslqdqdy1o2c
