Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Tottenham,2,Chelsea,0,2023-02-26,https://www.goal.com/en/match/tottenham-hotspur-vs-chelsea/7za7786j6f1ad4tbk40rcusyc
League Cup,England,Man Utd,2,Newcastle,0,2023-02-26,https://www.goal.com/en/match/manchester-united-vs-newcastle-united/56euhh8zm26by46e36di65u6s
La Liga,Spain,Athletic Club,2,Girona,3,2023-02-26,https://www.goal.com/en/match/athletic-club-vs-girona/9shoplkolv3ce86qycdhyhtlg
La Liga,Spain,Celta Vigo,3,Valladolid,0,2023-02-26,https://www.goal.com/en/match/celta-de-vigo-vs-real-valladolid/9slcfyasnlum0f0qxjjezup78
La Liga,Spain,Almería,1,Barcelona,0,2023-02-26,https://www.goal.com/en/match/almeria-vs-barcelona/9swtiqqi770ocagbbi1gg9ous
La Liga,Spain,Sevilla,2,Osasuna,3,2023-02-26,https://www.goal.com/en/match/sevilla-vs-osasuna/9tbpvyj35ejlxnbc0j0l20ftg
Serie A,Italy,Bologna,1,Inter,0,2023-02-26,https://www.goal.com/en/match/bologna-vs-internazionale/57gongw56gwe4yah0ve1a8qhg
Serie A,Italy,Salernitana,3,Monza,0,2023-02-26,https://www.goal.com/en/match/salernitana-vs-monza/58cf2baykr0ol7m5g9o1wtuz8
Serie A,Italy,Udinese,2,Spezia,2,2023-02-26,https://www.goal.com/en/match/udinese-vs-spezia/58fss4zfzyicr9o5tr3pt280k
Serie A,Italy,Milan,2,Atalanta,0,2023-02-26,https://www.goal.com/en/match/milan-vs-atalanta/585l8us665h3g5sa05aeidhxw
Bundesliga,Germany,Freiburg,1,Leverkusen,1,2023-02-26,https://www.goal.com/en/match/freiburg-vs-bayer-leverkusen/dt405ihr1uoed9ko4igtfa784
Bundesliga,Germany,Bayern München,3,Union Berlin,0,2023-02-26,https://www.goal.com/en/match/bayern-muenchen-vs-union-berlin/dsvooujsvamw8fbqtsva5mvis
Ligue 1,France,Lorient,0,Auxerre,1,2023-02-26,https://www.goal.com/en/match/lorient-vs-auxerre/16tae87t9qciop0c0hhog8glw
Ligue 1,France,Ajaccio,2,Troyes,1,2023-02-26,https://www.goal.com/en/match/ajaccio-vs-troyes/16dyxmajf8hvjl2yu6elnvkt0
Ligue 1,France,Clermont,1,Strasbourg,1,2023-02-26,https://www.goal.com/en/match/clermont-vs-strasbourg/16phdwsfyq3z4so4z81fs0owk
Ligue 1,France,Nantes,0,Rennes,1,2023-02-26,https://www.goal.com/en/match/nantes-vs-rennes/16x8dkog2lhkl43f1z8xgmxas
Ligue 1,France,Reims,3,Toulouse,0,2023-02-26,https://www.goal.com/en/match/reims-vs-toulouse/17cfxpqz4rp9j84qrh44zt2qc
Ligue 1,France,Monaco,0,Nice,3,2023-02-26,https://www.goal.com/en/match/monaco-vs-nice/16hru1jaoqjq64h7dr4qu8s2c
Ligue 1,France,Marseille,0,PSG,3,2023-02-26,https://www.goal.com/en/match/olympique-marseille-vs-psg/178mkwyslhhycq12depk4of10
MLS,USA,Nashville,2,NYCFC,0,2023-02-26,https://www.goal.com/en/match/nashville-sc-vs-new-york-city/9fx1wib5qpmjihiepaos32ql0
MLS,USA,Atlanta United,2,Earthquakes,1,2023-02-26,https://www.goal.com/en/match/atlanta-united-vs-sj-earthquakes/9g2b5bs6wni2rqfwxj0v9ol5g
MLS,USA,Charlotte,0,New England,1,2023-02-26,https://www.goal.com/en/match/charlotte-vs-new-england/9g6zvmsjosxyessaludxncftg
MLS,USA,Cincinnati,2,Houston,1,2023-02-26,https://www.goal.com/en/match/cincinnati-vs-houston-dynamo/9gb9414pop98eqzuumdpuri1g
MLS,USA,DC United,3,Toronto,2,2023-02-26,https://www.goal.com/en/match/dc-united-vs-toronto/9gflok93d28ifhi4fuh325nv8
MLS,USA,Inter Miami,2,Montréal,0,2023-02-26,https://www.goal.com/en/match/inter-miami-vs-montreal/9gjuk6s2bl1ag5h7dwbtdzl04
MLS,USA,Orlando,1,New York,0,2023-02-26,https://www.goal.com/en/match/orlando-city-vs-new-york-rb/9go9qsab92l7009pgmin9dp90
MLS,USA,Philadelphia,4,Columbus,1,2023-02-26,https://www.goal.com/en/match/philadelphia-union-vs-columbus-crew/9gsrnex7sq4x7ursgkb4n9wyc
MLS,USA,Austin,2,St. Louis,3,2023-02-26,https://www.goal.com/en/match/austin-vs-st-louis-city/9gx6rxyowr8g770lytsx1mhas
MLS,USA,Dallas,0,Minnesota,1,2023-02-26,https://www.goal.com/en/match/dallas-vs-minnesota-united/9h1hpx7jbgybwieqapgn3yz9w
MLS,USA,Whitecaps,1,Salt Lake,2,2023-02-26,https://www.goal.com/en/match/vancouver-whitecaps-vs-real-salt-lake/9he6mvakpid8q79xhhirrbeok
Eredivisie,Netherlands,Fortuna,2,Feyenoord,4,2023-02-26,https://www.goal.com/en/match/fortuna-sittard-vs-feyenoord/3o27spi6e8dd5wa2terj4jitw
Eredivisie,Netherlands,Emmen,2,Go Ahead,2,2023-02-26,https://www.goal.com/en/match/emmen-vs-go-ahead-eagles/3nu7al4tkiccshanca3rv613o
Eredivisie,Netherlands,Vitesse,1,Ajax,2,2023-02-26,https://www.goal.com/en/match/vitesse-vs-ajax/3ombygfdypwnkvzzt2dmzirdg
Eredivisie,Netherlands,PSV,3,Twente,1,2023-02-26,https://www.goal.com/en/match/psv-vs-twente/3oa1bftb8v6xcimfd35w5jrbo
