Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Champions League,Europe,Panathinaikos,1,Marseille,0,2023-08-09,https://www.goal.com/en/match/panathinaikos-vs-olympique-marseille/1silnw0ma4hiu7g4guy2510k4
UEFA Champions League,Europe,Slovan,1,M Haifa,2,2023-08-09,https://www.goal.com/en/match/slovan-bratislava-vs-maccabi-haifa/3ekcd9vexew1puadzrzxvo5qs
UEFA Champions League,Europe,Rangers,2,Servette,1,2023-08-09,https://www.goal.com/en/match/rangers-vs-servette/hw4k57bruu1qog7lhttwnw2c
UEFA Europa Conference League,Europe,AEK,1,Maccabi TA,1,2023-08-09,https://www.goal.com/en/match/aek-larnaca-vs-maccabi-tel-aviv/5ke0g3fmq8agg46hv7461tx5g
UEFA Europa Conference League,Europe,Gent,5,Pogoń,0,2023-08-09,https://www.goal.com/en/match/gent-vs-pogon-szczecin/2h6vqf2fa23ftndoz6j7amwwk
League Cup,England,Bristol City,5,Oxford,1,2023-08-09,https://www.goal.com/en/match/bristol-city-vs-oxford-united/5ner2j4usoh1h03dhcu6hek2c
League Cup,England,Cardiff,2,Colchester,2,2023-08-09,https://www.goal.com/en/match/cardiff-city-vs-colchester-united/5oecol4sefnxhf06hk6pgiplg
League Cup,England,Ipswich,2,Bristol Rovers,0,2023-08-09,https://www.goal.com/en/match/ipswich-town-vs-bristol-rovers/5lfmd2u3zlxbh9wur8uglspp0
League Cup,England,Leeds,2,Shrewsbury,1,2023-08-09,https://www.goal.com/en/match/leeds-united-vs-shrewsbury-town/29vaok7tkzwft30r8olrb35lg
League Cup,England,Wimbledon,2,Coventry,1,2023-08-09,https://www.goal.com/en/match/afc-wimbledon-vs-coventry-city/5n5tbeh151dr25z6pkl8u22ac
League Cup,England,Burton Albion,0,Leicester,2,2023-08-09,https://www.goal.com/en/match/burton-albion-vs-leicester-city/2aycphe49lvg8zh6h44n1tq1g
CONMEBOL Libertadores,South America,Fluminense,2,Argentinos,0,2023-08-09,https://www.goal.com/en/match/fluminense-vs-argentinos-juniors/9mordzdfihtlr9u1883g3lp90
CONMEBOL Libertadores,South America,Internacional,2,River Plate,1,2023-08-09,https://www.goal.com/en/match/internacional-vs-river-plate/9mfkgn1tatxbcwb7xgqxw89hw
CONMEBOL Libertadores,South America,Paranaense,2,Bolívar,0,2023-08-09,https://www.goal.com/en/match/athletico-paranaense-vs-bolivar/9m6ggvh56xo69k8hw1saqtiqc
CONMEBOL Sudamericana,South America,Fortaleza,1,Libertad,1,2023-08-09,https://www.goal.com/en/match/fortaleza-vs-libertad/9e97br12ggr58nni2ytbeq51w
CONMEBOL Sudamericana,South America,Def y Justicia,1,Emelec,0,2023-08-09,https://www.goal.com/en/match/defensa-y-justicia-vs-emelec/2s5e5y6sb2x0yocnmomshnk0k
CONMEBOL Sudamericana,South America,NOB,0,Corinthians,0,2023-08-09,https://www.goal.com/en/match/newell-s-old-boys-vs-corinthians/9dw02jdu6c0desk67sb96sv10
Super Cup,Portugal,Benfica,2,Porto,0,2023-08-09,https://www.goal.com/en/match/benfica-vs-porto/cks0mm4he63us2b9i0t5s5tsk
Bundesliga,Austria,Aus Klagenfurt,2,WAC,2,2023-08-09,https://www.goal.com/en/match/austria-klagenfurt-vs-wolfsberger-ac/ex6e50o2ppvux28mih8m88aac
Super League,Malaysia,Sabah,1,Darul Ta'zim,5,2023-08-09,https://www.goal.com/en/match/sabah-vs-johor-darul-ta-zim/a4t6krnwfks8pce0jk3dnhyxg
Super League,Malaysia,Kelantan,2,Negeri Seem.,0,2023-08-09,https://www.goal.com/en/match/kelantan-vs-negeri-sembilan/a4vfelkg99ddwlxxf8sl26238
Super League,Malaysia,Perak,3,Pulau Pinang,1,2023-08-09,https://www.goal.com/en/match/perak-vs-pulau-pinang/a4zzncros481zkqd35miqk1ec
Club Friendlies,World,Salzburg,3,Inter,4,2023-08-09,https://www.goal.com/en/match/salzburg-vs-internazionale/9pr4c7lr9enmeb53ontlqaej8
Copa Argentina,Argentina,Instituto,0,Huracán,2,2023-08-09,https://www.goal.com/en/match/instituto-vs-huracan/diwfttoov9vgkth96bux5b1n8
Australia Cup,Australia,Edgeworth,0,Western United,4,2023-08-09,https://www.goal.com/en/match/edgeworth-eagles-vs-western-united/5l5n9xwf8o29tycy4l8fly044
Australia Cup,Australia,GV Suns,1,Leichhardt,4,2023-08-09,https://www.goal.com/en/match/goulburn-valley-suns-vs-apia-leichhardt/swur06d47eykhkuiza7be1hw
Australia Cup,Australia,Knights,1,Devonport City,0,2023-08-09,https://www.goal.com/en/match/gold-coast-knights-vs-devonport-city/7g9m35j6c3koq0vvevwhpvh90
Australia Cup,Australia,Floreat,1,Wanderers,6,2023-08-09,https://www.goal.com/en/match/floreat-athena-vs-western-sydney-wanderers/6v9qji7e3gna6puo8m7kfophw
New South Wales NPL,Australia,NWS Spirit,3,Sydney Utd,2,2023-08-09,https://www.goal.com/en/match/nws-spirit-vs-sydney-united/a5o4t6lr99fbkaocog45i9tzo
Copa de la División Profesional,Bolivia,Always Ready,3,Independiente,2,2023-08-09,https://www.goal.com/en/match/always-ready-vs-independiente/btmncbmzc978ugus7waga29ec
Copa Paulista,Brazil,Ponte Preta B,0,XV Piracicaba,1,2023-08-09,https://www.goal.com/en/match/ponte-preta-b-vs-xv-de-piracicaba/hjnnk4it5wsnbubsnajd5ous
Copa Paulista,Brazil,Juventus,4,Bragantino B,3,2023-08-09,https://www.goal.com/en/match/juventus-vs-rb-bragantino-b/hw06kq4ct3rx5hnv6lmj5i50
CSL,China PR,Cangzhou,2,Dalian,1,2023-08-09,https://www.goal.com/en/match/cangzhou-mighty-lions-vs-dalian-pro/ey349l14bxw48i2rz08pb8wlw
CSL,China PR,Shenhua,3,Shenzhen,0,2023-08-09,https://www.goal.com/en/match/shanghai-shenhua-vs-shenzhen/exrnm0batqol1vgnnuo8swd1w
CSL,China PR,Tianjin JMT,0,Guoan,0,2023-08-09,https://www.goal.com/en/match/tianjin-jinmen-tiger-vs-beijing-guoan/exg3yplwjtjb9jtxf16g4u1as
CSL,China PR,Three Towns,4,Henan,2,2023-08-09,https://www.goal.com/en/match/wuhan-three-towns-vs-henan/ex4umk3c7xo4kqk92nvstmck4
Primera B,Colombia,Quindío,2,Cortuluá,1,2023-08-09,https://www.goal.com/en/match/deportes-quindio-vs-cortulua/1y3e0x2pb5iztnon81omj6zv8
Primera B,Colombia,Tigres,2,Cúcuta,2,2023-08-09,https://www.goal.com/en/match/tigres-vs-cucuta-deportivo/1ylhyrlr8rqkiciz755vst4wk
Veikkausliiga,Finland,VPS,3,SJK,2,2023-08-09,https://www.goal.com/en/match/vps-vs-sjk/vv9m5eucvyo3jomhw04qgnpw
