Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Cádiz,2,Valladolid,0,2023-05-19,https://www.goal.com/en/match/cadiz-vs-real-valladolid/a5t5tctlpncq2abluqmmonh1w
Serie A,Italy,Sassuolo,1,Monza,2,2023-05-19,https://www.goal.com/en/match/sassuolo-vs-monza/5kmj98xu3dqjuvpgjfwtqxudw
Bundesliga,Germany,Freiburg,2,Wolfsburg,0,2023-05-19,https://www.goal.com/en/match/freiburg-vs-wolfsburg/e4x2so4v55121kobjnbr1hfkk
Ligue 1,France,Lyon,3,Monaco,1,2023-05-19,https://www.goal.com/en/match/olympique-lyonnais-vs-monaco/1j1i3yx1zj8nigzq05lxh4qvo
A-League Men,Australia,Melbourne City,4,Sydney,0,2023-05-19,https://www.goal.com/en/match/melbourne-city-vs-sydney/a48r7mvtad7hyvw4gpt9xfpxw
Liga MX,Mexico,Chivas,0,América,1,2023-05-19,https://www.goal.com/en/match/guadalajara-vs-america/7zf3g4ytkkhqt8zrmcufanvo4
Liga Profesional Argentina,Argentina,Arsenal,2,Independiente,1,2023-05-19,https://www.goal.com/en/match/arsenal-vs-independiente/284lz5nwm7rjhyl9dyczz2xp0
Liga Profesional Argentina,Argentina,Godoy Cruz,2,Gimn La Plata,0,2023-05-19,https://www.goal.com/en/match/godoy-cruz-vs-gimnasia-la-plata/27xjsv5ii8lk31d6vn8kh2u50
Primeira Liga,Portugal,Marítimo,1,Vizela,0,2023-05-19,https://www.goal.com/en/match/maritimo-vs-vizela/c5l55lseekdqdt7cpkduzxc0k
J1 League,Japan,Consadole,2,Kyoto,1,2023-05-19,https://www.goal.com/en/match/consadole-sapporo-vs-kyoto-sanga/1idcm79fp4bklcrjx4s2vv8yc
Superliga,Denmark,Horsens,0,Silkeborg,1,2023-05-19,https://www.goal.com/en/match/horsens-vs-silkeborg/7dp530oysnefwqhbi4uk8tkpg
Primera División,Chile,Colo Colo,0,Curicó Unido,1,2023-05-19,https://www.goal.com/en/match/colo-colo-vs-curico-unido/bt7gsqtv1a5eh6nlprbx6u39w
Primera División,Chile,Palestino,0,O'Higgins,1,2023-05-19,https://www.goal.com/en/match/palestino-vs-o-higgins/bt3p84732uvg3nto8r0c8ha8k
Bundesliga,Austria,Ried,0,Altach,1,2023-05-19,https://www.goal.com/en/match/ried-vs-rheindorf-altach/ezdnln403z04zjw5szyxch5hw
Premier League,Ukraine,Dnipro-1,2,Kolos,1,2023-05-19,https://www.goal.com/en/match/dnipro-1-vs-kolos-kovalivka/1f6nrfja15z8ew2570awv1mac
Premier League,Ukraine,Vorskla,1,Kryvbas KR,0,2023-05-19,https://www.goal.com/en/match/vorskla-vs-kryvbas-kr/1exk8w0gii3wv1y26ibhc78d0
Premier League,Ukraine,Shakhtar D,2,Veres Rivne,1,2023-05-19,https://www.goal.com/en/match/shakhtar-donetsk-vs-veres-rivne/1fke97lrpwix19qd43nusxdec
2. Bundesliga,Germany,Darmstadt 98,1,Magdeburg,0,2023-05-19,https://www.goal.com/en/match/darmstadt-98-vs-magdeburg/4ngntsfkrvn85uvc9smcl6bro
2. Bundesliga,Germany,Holstein,3,St. Pauli,4,2023-05-19,https://www.goal.com/en/match/holstein-kiel-vs-st-pauli/4nr1n6gnobe4gqp3k59yngges
Ekstraklasa,Poland,Zagłębie,2,Stal Mielec,0,2023-05-19,https://www.goal.com/en/match/zaglebie-lubin-vs-stal-mielec/e0xe8q3glrrdm9df3lglh4qvo
Ekstraklasa,Poland,Kielce,0,Lech,3,2023-05-19,https://www.goal.com/en/match/korona-kielce-vs-lech-poznan/e113y2cgxqx51grge9hrm0glw
League One,England,Barnsley,1,Bolton,0,2023-05-19,https://www.goal.com/en/match/barnsley-vs-bolton-wanderers/51e8eql1fvcmpmxmvuumwiihg
Serie B,Italy,Cittadella,0,Como,0,2023-05-19,https://www.goal.com/en/match/cittadella-vs-como/f0alxtpvnh1nh4t7w0m0t1qs
Serie B,Italy,Cosenza,0,Cagliari,1,2023-05-19,https://www.goal.com/en/match/cosenza-vs-cagliari/f45d19dzmxdf7s92y9oyz1uc
Serie B,Italy,Genoa,4,Bari,3,2023-05-19,https://www.goal.com/en/match/genoa-vs-bari/f9qrs63ycxxr2ljlzkcl9nv8
Serie B,Italy,Modena,2,Südtirol,1,2023-05-19,https://www.goal.com/en/match/modena-vs-suedtirol/fe3xq70lin63z0utkm2vsys4
Serie B,Italy,Palermo,2,Brescia,2,2023-05-19,https://www.goal.com/en/match/palermo-vs-brescia/fihzl00zr0o3w5apjs8w48wk
Serie B,Italy,Parma,2,Venezia,1,2023-05-19,https://www.goal.com/en/match/parma-vs-venezia/fm2suh24jkwudu0pvw9rzi8k
Serie B,Italy,Perugia,3,Benevento,2,2023-05-19,https://www.goal.com/en/match/perugia-vs-benevento/fpipahy80617wab6hyii0ro4
Serie B,Italy,Pisa,1,SPAL,2,2023-05-19,https://www.goal.com/en/match/pisa-vs-spal/ft8be8yz62s58p7z6hg53yfo
Serie B,Italy,Reggina,1,Ascoli,0,2023-05-19,https://www.goal.com/en/match/reggina-vs-ascoli/fwwffn76b7pf4yu7psy2ghec
Serie B,Italy,Ternana,2,Frosinone,3,2023-05-19,https://www.goal.com/en/match/ternana-vs-frosinone/g0n721pgnapoftmfjv85ru38
Ligue 2,France,Grenoble,1,Rodez,1,2023-05-19,https://www.goal.com/en/match/grenoble-foot-38-vs-rodez/b0n46elziviu2vbxgaat70xsk
