Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Almería,3,Espanyol,1,2023-01-27,https://www.goal.com/en/match/almeria-vs-espanyol/9ocws6lybqlcxlzz4j23dayhg
Serie A,Italy,Bologna,2,Spezia,0,2023-01-27,https://www.goal.com/en/match/bologna-vs-spezia/53jk7hwielt1que7goe8jnms4
Serie A,Italy,Lecce,1,Salernitana,2,2023-01-27,https://www.goal.com/en/match/lecce-vs-salernitana/53xh9gj0k07cxefie95c1w5qs
Bundesliga,Germany,Leipzig,2,Stuttgart,1,2023-01-27,https://www.goal.com/en/match/rb-leipzig-vs-stuttgart/doz6bqyav84cc98n3v7y0umms
Ligue 1,France,Lorient,2,Rennes,1,2023-01-27,https://www.goal.com/en/match/lorient-vs-rennes/116zhifhb540tlsdq5cv0jjmc
FA Cup,England,Man City,1,Arsenal,0,2023-01-27,https://www.goal.com/en/match/manchester-city-vs-arsenal/4w1kprt2h6nwx7aao7en24fmc
A-League Men,Australia,Newcastle,4,Brisbane,0,2023-01-27,https://www.goal.com/en/match/newcastle-jets-vs-brisbane-roar/2jcaxwt5gfzifyitexh30zvh0
Süper Lig,Turkey,Beşiktaş,3,Alanyaspor,0,2023-01-27,https://www.goal.com/en/match/besiktas-vs-alanyaspor/uk0ls8ev3w38hwvp6v29y9lg
Liga MX,Mexico,Atlas,2,Santos Laguna,2,2023-01-27,https://www.goal.com/en/match/atlas-vs-santos-laguna/1f3t1g1pgs8x5ttpt36h24x04
First Division A,Belgium,Standard,3,Eupen,1,2023-01-27,https://www.goal.com/en/match/standard-liege-vs-as-eupen/dob1irgv8amkuje1irc7ffy8k
Primera A,Colombia,Boyacá Chicó,2,Petrolera,0,2023-01-27,https://www.goal.com/en/match/boyaca-chico-vs-alianza-petrolera/23m0lor007t10wzkqc8m29q1g
Primera A,Colombia,Dep. Tolima,2,América,1,2023-01-27,https://www.goal.com/en/match/deportes-tolima-vs-america-de-cali/23bi5948lggujisp6eroe4s9g
Primera A,Colombia,Atl. Nacional,1,Once Caldas,0,2023-01-27,https://www.goal.com/en/match/atletico-nacional-vs-once-caldas/238x9c1h9uhzjdfx138xj4tn8
2. Bundesliga,Germany,Düsseldorf,3,Magdeburg,2,2023-01-27,https://www.goal.com/en/match/fortuna-duesseldorf-vs-magdeburg/4aihk5ef599o33oyh17ofo9p0
2. Bundesliga,Germany,Karlsruhe,0,Paderborn,1,2023-01-27,https://www.goal.com/en/match/karlsruher-sc-vs-paderborn/4api2tmn6kmo1wk2jo72it4ic
Ekstraklasa,Poland,Miedź,0,Radomiak,0,2023-01-27,https://www.goal.com/en/match/miedz-legnica-vs-radomiak-radom/dkeyysv62f0rt48yjypixhgd0
Ekstraklasa,Poland,Stal Mielec,0,Lech,0,2023-01-27,https://www.goal.com/en/match/stal-mielec-vs-lech-poznan/dkj8dkkq9ll105851ilzdk6c4
Serie B,Italy,Cagliari,2,SPAL,1,2023-01-27,https://www.goal.com/en/match/cagliari-vs-spal/f3qzz2v1517udl7v26kkrbk7o
Championship,Scotland,Cove Rangers,0,Ayr Utd,5,2023-01-27,https://www.goal.com/en/match/cove-rangers-vs-ayr-united/b1pafpb95gfpsfqa9eoiyyx3o
CAF African Nations Championship,Africa,Algeria,1,Côte d'Ivoire,0,2023-01-27,https://www.goal.com/en/match/algeria-vs-cote-d-ivoire/1jz64v4txo7o1r4z2uxruwdg4
CAF African Nations Championship,Africa,Senegal,1,Mauritania,0,2023-01-27,https://www.goal.com/en/match/senegal-vs-mauritania/1k2tswfk1l6sd4qfoiobox72s
Premier League,Bangladesh,Abahani Dhaka,2,Mohammedan,0,2023-01-27,https://www.goal.com/en/match/abahani-dhaka-vs-mohammedan-dhaka/1td63m1wkloucfafs3mj445qs
Premier League,Bangladesh,Uttara,1,Abahani Chitta,1,2023-01-27,https://www.goal.com/en/match/afc-uttara-vs-abahani-chittagong/1tgn3mqtfynqcizchxw8oha8k
Premier League,Bangladesh,Rahmatgonj,0,Muktijoddha,2,2023-01-27,https://www.goal.com/en/match/rahmatgonj-mfs-vs-muktijoddha-skc/1tlu6p0wtzhaxqe4az3jt90yc
Challenger Pro League,Belgium,Beerschot,3,Genk II,2,2023-01-27,https://www.goal.com/en/match/beerschot-vs-krc-genk-ii/bqf8wb8j8y5t95n1jmxv3zrpw
Challenger Pro League,Belgium,Deinze,2,Club Brugge II,1,2023-01-27,https://www.goal.com/en/match/deinze-vs-club-brugge-ii/bq1md5h3jg5dn1ytxielt3swk
Paulista A1,Brazil,Mirassol,4,São Bernardo,1,2023-01-27,https://www.goal.com/en/match/mirassol-vs-sao-bernardo/cdvjmxx7lle4y8ob3pe19ej9w
Paulista A1,Brazil,São Paulo,4,Portuguesa,1,2023-01-27,https://www.goal.com/en/match/sao-paulo-vs-portuguesa/ce8494xkutvunzni6zi9k26ms
Carioca Série A,Brazil,Botafogo,2,Madureira,0,2023-01-27,https://www.goal.com/en/match/botafogo-vs-madureira/7bv7tq5030cf89os5v303z1n8
Carioca Série A,Brazil,Fluminense,1,Boavista,1,2023-01-27,https://www.goal.com/en/match/fluminense-vs-boavista/7c83fpqptw36vjx79xuzcf02c
Gaúcho 1,Brazil,Erechim,3,Novo Hamburgo,1,2023-01-27,https://www.goal.com/en/match/ypiranga-erechim-vs-novo-hamburgo/b72qgclmlbegpb0yu9zrl3z84
Gaúcho 1,Brazil,São José RS,1,Caxias,1,2023-01-27,https://www.goal.com/en/match/sao-jose-rs-vs-caxias/b7asnj3ph9rp8zng50lg4m1p0
Gaúcho 1,Brazil,Aimoré,0,Esportivo,0,2023-01-27,https://www.goal.com/en/match/aimore-vs-esportivo/b7eoun2fwpclnjiuh9jy5n1uc
Paranaense 1,Brazil,Londrina,3,Operário,2,2023-01-27,https://www.goal.com/en/match/londrina-vs-operario-pr/7o84rxm55v2t9r9i2olhxqfis
Catarinense 1,Brazil,Criciúma,0,Marcílio Dias,1,2023-01-27,https://www.goal.com/en/match/criciuma-vs-marcilio-dias/78tzchns50uybdrpmcsm8mbys
Catarinense 1,Brazil,Joinville,0,Brusque,1,2023-01-27,https://www.goal.com/en/match/joinville-vs-brusque/795mgpc753b8nrog0kv9aoz6c
Baiano 1,Brazil,Vitória,3,Doce Mel,0,2023-01-27,https://www.goal.com/en/match/vitoria-vs-doce-mel/6qh1591vv50h6b957qhuxa61g
Baiano 1,Brazil,Bahia de Feira,0,Barcelona,0,2023-01-27,https://www.goal.com/en/match/bahia-de-feira-vs-barcelona-ba/6qkc74a60lkeriopeb3923y8k
Pernambucano 1,Brazil,Maguary,2,Petrolina,1,2023-01-27,https://www.goal.com/en/match/maguary-pe-vs-petrolina/585hffifkowiu90eq9vcoumms
Pernambucano 1,Brazil,Santa Cruz,1,Caruaru City,0,2023-01-27,https://www.goal.com/en/match/santa-cruz-vs-caruaru-city/58902qbohxazss9on6knqz11w
Maranhense 1,Brazil,Sampaio Corrêa,2,Moto Club MA,0,2023-01-27,https://www.goal.com/en/match/sampaio-correa-vs-moto-club-ma/c0zantejpgqpr59f8gc56uyvo
Paraibano 1,Brazil,Queimadense,1,Botafogo,1,2023-01-27,https://www.goal.com/en/match/queimadense-vs-botafogo-pb/bskf2u2x46kbl4jc1bpmsrr4k
Potiguar 1,Brazil,ABC,5,Potiguar M,1,2023-01-27,https://www.goal.com/en/match/abc-vs-potiguar-mossoro/2zquvqhxd6fwmpgaiv3ve08pg
Copa do Nordeste,Brazil,Fortaleza,1,Sergipe,0,2023-01-27,https://www.goal.com/en/match/fortaleza-vs-sergipe/d17dll6070iwyvk2xj6a8bj84
Primera División,Costa Rica,San Carlos,2,Herediano,3,2023-01-27,https://www.goal.com/en/match/san-carlos-vs-herediano/4kd0lqi2qi7xda71uj3qdpafo
HNL,Croatia,Varaždin,1,Slaven,0,2023-01-27,https://www.goal.com/en/match/varazdin-vs-slaven-koprivnica/bl1jats33rw3pbd48r080ry8k
1. Division,Cyprus,Akritas,0,Karmiotissa,2,2023-01-27,https://www.goal.com/en/match/akritas-vs-karmiotissa/28bkcwa21t07qvn6xyi3nawic
1. Division,Cyprus,Apollon,2,Olympiakos,1,2023-01-27,https://www.goal.com/en/match/apollon-vs-olympiakos-nicosia/283k9exi68fzbz2ntmgu8pbf8
Premier League,Egypt,Aswan,2,Geish,2,2023-01-27,https://www.goal.com/en/match/aswan-vs-el-geish/7h941y35bl4e3u7fk8c3gnxn8
Premier League,Egypt,Ismaily,3,El Dakhleya,1,2023-01-27,https://www.goal.com/en/match/ismaily-vs-el-dakhleya/7hcluikvb0undy9x1xuudv9ck
Premier League,Egypt,Mokawloon,0,Ittihad,0,2023-01-27,https://www.goal.com/en/match/al-mokawloon-vs-al-ittihad/7hg5d81b7mo50ab5v95lf4o44
Premier League 2,England,Arsenal,1,Spurs,2,2023-01-27,https://www.goal.com/en/match/arsenal-u21-vs-tottenham-hotspur-u21/5xchfdj7y3wngsnqvx7irx444
Premier League 2,England,Chelsea,2,West Ham,3,2023-01-27,https://www.goal.com/en/match/chelsea-u21-vs-west-ham-united-u21/5xjcl6q164wrhpu4n43sniiok
Premier League 2,England,Everton,1,Fulham,1,2023-01-27,https://www.goal.com/en/match/everton-u21-vs-fulham-u21/5xqfga6nipq56y01hhdozvcwk
Premier League 2,England,Man Utd,2,Blackburn,1,2023-01-27,https://www.goal.com/en/match/manchester-united-u21-vs-blackburn-rovers-u21/5xtwv0vwpolqebo4tt6obrw2c
Premier League 2,England,Wolves,0,Liverpool,1,2023-01-27,https://www.goal.com/en/match/wolves-u21-vs-liverpool-u21/5xz19bwtq72vk5iuk6rnzrv9w
Premier League 2 Division Two,England,Middlesbrough,2,Southampton,2,2023-01-27,https://www.goal.com/en/match/middlesbrough-u21-vs-southampton-u21/at4i7sl6a1ogtgixrua4r09g
Premier League 2 Division Two,England,Norwich,5,Leeds,2,2023-01-27,https://www.goal.com/en/match/norwich-city-u21-vs-leeds-united-u21/b2u6pvhvio32suo8n1vrto2c
Premier League 2 Division Two,England,Nottingham,7,Derby,2,2023-01-27,https://www.goal.com/en/match/nottingham-forest-u21-vs-derby-county-u21/b6tcsax4oeaca1rltjpxj21g
Premier League 2 Division Two,England,WBA,0,Aston Villa,4,2023-01-27,https://www.goal.com/en/match/west-bromwich-albion-u21-vs-aston-villa-u21/bat5xlbcqambuz2519rnpkb8
Premier League Cup,England,QPR,3,Bournemouth,1,2023-01-27,https://www.goal.com/en/match/queens-park-rangers-u21-vs-afc-bournemouth-u21/1ssqiw8r4uwao2nfa2cavudck
League Cup,Finland,HJK,3,Mariehamn,0,2023-01-27,https://www.goal.com/en/match/hjk-vs-mariehamn/63ebey5m10g149x9nnvziej2s
National 1,France,Châteauroux,1,Avranches,0,2023-01-27,https://www.goal.com/en/match/chateauroux-vs-avranches/66gaua6wxegzid57ul7q1t7v8
National 1,France,Cholet,2,Martigues,0,2023-01-27,https://www.goal.com/en/match/cholet-vs-martigues/670qmzjzbvvdtreuarmkbtdsk
National 1,France,Dunkerque,1,FBBP 01,1,2023-01-27,https://www.goal.com/en/match/dunkerque-vs-bourg-peronnas/64fdory558x0z4gl7vk4p6az8
National 1,France,Versailles,1,Le Puy F. 43,1,2023-01-27,https://www.goal.com/en/match/versailles-vs-le-puy-foot/67d0dxmk2pmpg7i5osynwjdas
3. Liga,Germany,Elversberg,3,RW Essen,0,2023-01-27,https://www.goal.com/en/match/elversberg-vs-rot-weiss-essen/42h2apfoea4qv719ha09jx3bo
Regionalliga,Germany,BFC Dynamo,2,ZFC Meuselwitz,1,2023-01-27,https://www.goal.com/en/match/bfc-dynamo-vs-zfc-meuselwitz/cxvv2sk0qz0ejjmjbwldq2i38
Regionalliga,Germany,Hertha II,1,Lok Leipzig,2,2023-01-27,https://www.goal.com/en/match/hertha-bsc-ii-vs-lokomotive-leipzig/cy8t9oidzmj5slpqzynmlrfv8
Regionalliga,Germany,Alemannia,1,Fortuna II,0,2023-01-27,https://www.goal.com/en/match/alemannia-aachen-vs-fortuna-duesseldorf-ii/czex3z3vjqnapuv6c6zy33eac
Super League 2,Greece,AEK II,0,Chania,1,2023-01-27,https://www.goal.com/en/match/aek-athens-ii-vs-chania/254b8pcp51fw7y4wbk2yaoowk
Indian Super League,India,Jamshedpur,1,Mumbai,2,2023-01-27,https://www.goal.com/en/match/jamshedpur-vs-mumbai-city/dgrs93n6uqbe3qgcc1o90k104
I-League,India,Punjab FC,2,Real Kashmir,0,2023-01-27,https://www.goal.com/en/match/punjab-fc-vs-real-kashmir/3enttxbhbbtnc5d14dj303e38
Persian Gulf Pro League,Iran,Aluminium Arak,3,Sanat Naft,1,2023-01-27,https://www.goal.com/en/match/aluminium-arak-vs-sanat-naft/3jbwqa533p0jxeb5pcnbud8gk
Persian Gulf Pro League,Iran,Paykan,1,Mes Kerman,0,2023-01-27,https://www.goal.com/en/match/paykan-vs-mes-kerman/3jhi67q2enmvqh68ney7bkpp0
Persian Gulf Pro League,Iran,Zob Ahan,1,Tractor,3,2023-01-27,https://www.goal.com/en/match/zob-ahan-vs-tractor/3jeho5ezpjdm5jen6fkalbgno
Persian Gulf Pro League,Iran,Gol Gohar,2,Rafsanjan,2,2023-01-27,https://www.goal.com/en/match/gol-gohar-vs-mes-rafsanjan/3jkb5htprnlg7ylsudanyxel0
Persian Gulf Pro League,Iran,Naft MIS,0,Havadar,0,2023-01-27,https://www.goal.com/en/match/naft-masjed-soleyman-vs-havadar/3jn5b4vlgbcxib6zh2ewq972s
Persian Gulf Pro League,Iran,Foolad,1,Persepolis,0,2023-01-27,https://www.goal.com/en/match/foolad-vs-persepolis/3jpr6jlynk86nnk277c3zzlec
Liga de Expansión MX,Mexico,Morelia,1,Venados FC,0,2023-01-27,https://www.goal.com/en/match/atletico-morelia-vs-venados-fc/cbsffu9zawwd2v2wje10o1kic
Eerste Divisie,Netherlands,Den Bosch,3,MVV,3,2023-01-27,https://www.goal.com/en/match/den-bosch-vs-mvv/4xpalo6ra9r9fc40ai1wa4t1w
Eerste Divisie,Netherlands,Eindhoven,1,Heracles,0,2023-01-27,https://www.goal.com/en/match/eindhoven-vs-heracles/4xt81wqw08r395fori5gum978
Eerste Divisie,Netherlands,Helmond,1,Ajax,1,2023-01-27,https://www.goal.com/en/match/helmond-sport-vs-ajax-ii/4xyvya86q5odl5vydiu3y1jbo
Eerste Divisie,Netherlands,NAC,5,AZ II,1,2023-01-27,https://www.goal.com/en/match/nac-breda-vs-az-ii/4y2uka6qkpkiylswwx50ezor8
Eerste Divisie,Netherlands,Roda,1,Dordrecht,0,2023-01-27,https://www.goal.com/en/match/roda-jc-vs-dordrecht/4yao3b5xrejj0j5pkcsfeq51w
Eerste Divisie,Netherlands,Telstar,0,Almere,1,2023-01-27,https://www.goal.com/en/match/telstar-vs-almere-city/4yefopja6s7mng803xkco6b6c
Eerste Divisie,Netherlands,VVV,0,ADO,0,2023-01-27,https://www.goal.com/en/match/vvv-vs-ado-den-haag/4yije3kj6mtz68i9y81b1gwlw
Eerste Divisie,Netherlands,Zwolle,4,TOP Oss,1,2023-01-27,https://www.goal.com/en/match/pec-zwolle-vs-top-oss/4y6mdsg3j06ae1xd6yvjr32fo
Eredivisie Women,Netherlands,ADO,2,Zwolle,2,2023-01-27,https://www.goal.com/en/match/ado-den-haag-vs-pec-zwolle/6e2li93gqxnoh1uoacmb9ugwk
Eredivisie Women,Netherlands,Ajax,1,Telstar,0,2023-01-27,https://www.goal.com/en/match/ajax-vs-telstar/6dyyyqtg7o5g32h41dk58xrmc
Eredivisie Women,Netherlands,Excelsior,1,Alkmaar,2,2023-01-27,https://www.goal.com/en/match/excelsior-vs-alkmaar/6e9huet58p9a9l3s5m5opb1n8
Eredivisie Women,Netherlands,Twente,7,Heerenveen,0,2023-01-27,https://www.goal.com/en/match/twente-vs-heerenveen/6ed0sg180nqf80r3lympk8utw
Emir Cup,Qatar,Mesaimeer,2,Muaither,2,2023-01-27,https://www.goal.com/en/match/al-mesaimeer-vs-muaither/exnqmxmif7ko990iztthhh1ck
Liga I,Romania,U Cluj,0,Rapid,0,2023-01-27,https://www.goal.com/en/match/universitatea-cluj-vs-rapid/3w2hrq5ktqma5b2hoaachin10
Saudi League,Saudi Arabia,Tai,1,Shabab,2,2023-01-27,https://www.goal.com/en/match/al-tai-vs-al-shabab/advcoahy40r77khaieskxb6dw
Saudi League,Saudi Arabia,Wehda,0,Fateh,2,2023-01-27,https://www.goal.com/en/match/al-wehda-vs-al-fateh/ajomhiv9ub9kwl0kej4ghf7ro
PSL,South Africa,Stellenbosch,3,Cape Town City,2,2023-01-27,https://www.goal.com/en/match/stellenbosch-vs-cape-town-city/20xcb91diuao8b4as179elslw
CONMEBOL U20,South America,Uruguay,4,Bolivia,1,2023-01-27,https://www.goal.com/en/match/uruguay-u20-vs-bolivia-u20/9kb986dv53sxr984f2w61f66s
CONMEBOL U20,South America,Venezuela,1,Ecuador,0,2023-01-27,https://www.goal.com/en/match/venezuela-u20-vs-ecuador-u20/9k8t9h1w587os1auofs21wtg4
Segunda División,Spain,Santander,1,Tenerife,1,2023-01-27,https://www.goal.com/en/match/racing-santander-vs-tenerife/2m0wq9t0ki6ojrstwcchbldec
Challenge League,Switzerland,Vaduz,2,Wil,2,2023-01-27,https://www.goal.com/en/match/vaduz-vs-wil/cduzp532i4uuv7wn5mqfqugpg
1. Lig,Turkey,Göztepe,3,Bandırma,1,2023-01-27,https://www.goal.com/en/match/goeztepe-vs-bandirmaspor/6mhd565d3ddvovnnwsqklmnmc
Pro League,United Arab Emirates,Al Ain,5,Ajman,1,2023-01-27,https://www.goal.com/en/match/al-ain-vs-ajman/757sl0lcckuo075x0r2j3xhjo
Pro League,United Arab Emirates,Khorfakkan,1,Bani Yas,2,2023-01-27,https://www.goal.com/en/match/khorfakkan-vs-bani-yas/75dxhi7z1u5e1sv2ihw2snd3o
Pro League,United Arab Emirates,Al Nasr,1,Al Dhafra,0,2023-01-27,https://www.goal.com/en/match/al-nasr-vs-al-dhafra/75nvmjfm48ohscrk0ofatbi8k
Pro League,United Arab Emirates,Sharjah,0,Shabab Al Ahli,0,2023-01-27,https://www.goal.com/en/match/sharjah-vs-shabab-al-ahli/75ivjtkfi25hoqz58jyavpa1g
