Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Friendlies,World,Argentina,2,Panama,0,2023-03-24,https://www.goal.com/en/match/argentina-vs-panama/699i05wjlz8ai9lj8ner557h0
Friendlies,World,Australia,3,Ecuador,1,2023-03-24,https://www.goal.com/en/match/australia-vs-ecuador/e1qfpx2j3z38g51onm59h3ims
Friendlies,World,Japan,1,Uruguay,1,2023-03-24,https://www.goal.com/en/match/japan-vs-uruguay/3njhrtrn8sbutw9ltj2vj4c9g
Friendlies,World,Korea Rep,2,Colombia,2,2023-03-24,https://www.goal.com/en/match/korea-republic-vs-colombia/ahbf9oktwy57wk70icnaspqfo
Friendlies,World,Uzbekistan,1,Bolivia,0,2023-03-24,https://www.goal.com/en/match/uzbekistan-vs-bolivia/5sgwijedbf1ikz4p8q2mg1e6s
Friendlies,World,Saudi Arabia,1,Venezuela,2,2023-03-24,https://www.goal.com/en/match/saudi-arabia-vs-venezuela/24m6ibyu0eqhihnwqx8ms1us4
Primera A,Colombia,Equidad,2,Boyacá Chicó,2,2023-03-24,https://www.goal.com/en/match/la-equidad-vs-boyaca-chico/a9jykq9u2wop1tgt47q74itjo
Primera A,Colombia,América,2,Junior,0,2023-03-24,https://www.goal.com/en/match/america-de-cali-vs-junior/advz1fp8kpc7eogm0mqs9xs7o
Championship,Scotland,Ayr Utd,3,Cove Rangers,0,2023-03-24,https://www.goal.com/en/match/ayr-united-vs-cove-rangers/b5qjbkqkulgxzyfyoh0zcx34k
Championship,Scotland,Inverness,1,Partick,0,2023-03-24,https://www.goal.com/en/match/inverness-ct-vs-partick-thistle/b5ycajo9oltb73litsm5808b8
Championship,Scotland,Queen's Park,0,Arbroath,1,2023-03-24,https://www.goal.com/en/match/queen-s-park-vs-arbroath/b66am8bc5vfuegxl8onwb9puc
League One,Scotland,Clyde,1,Airdrieonians,5,2023-03-24,https://www.goal.com/en/match/clyde-vs-airdrieonians/7y9vjsbp5gqmlz7lkxty4k8wk
League One,Scotland,Edinburgh City,1,Queen South,3,2023-03-24,https://www.goal.com/en/match/edinburgh-city-vs-queen-of-the-south/7ydfus6yzusaqruo1diq89fdg
League One,Scotland,Falkirk,0,Kelty Hearts,0,2023-03-24,https://www.goal.com/en/match/falkirk-vs-kelty-hearts/7ygv90yllhhn7h78q9vh8q7tg
League Two,Scotland,East Fife,2,Elgin,0,2023-03-24,https://www.goal.com/en/match/east-fife-vs-elgin-city/difnukeecgq47mpzxiw564mqc
Club Friendlies,World,İstanbulspor,2,Kayseri,1,2023-03-24,https://www.goal.com/en/match/istanbulspor-vs-kayserispor/a5wx0yfl78rw3ndn1fifjd4b8
Africa Cup of Nations Qualification,Africa,Algeria,2,Niger,1,2023-03-24,https://www.goal.com/en/match/algeria-vs-niger/aphatbt9lpc5irjtj057727mc
Africa Cup of Nations Qualification,Africa,Congo DR,3,Mauritania,1,2023-03-24,https://www.goal.com/en/match/congo-dr-vs-mauritania/98jfoegbnqla5itepgruh4glw
Africa Cup of Nations Qualification,Africa,Uganda,0,Tanzania,1,2023-03-24,https://www.goal.com/en/match/uganda-vs-tanzania/apkz734tl7fjbhtpl6435w8wk
Africa Cup of Nations Qualification,Africa,Côte d'Ivoire,3,Comoros,1,2023-03-24,https://www.goal.com/en/match/cote-d-ivoire-vs-comoros/6xzipngy5l4k4mt4241jy8nbo
Africa Cup of Nations Qualification,Africa,Nigeria,0,Guinea-Bissau,1,2023-03-24,https://www.goal.com/en/match/nigeria-vs-guinea-bissau/3u7qnp5mvra9nwlpe95jkzris
Africa Cup of Nations Qualification,Africa,South Africa,2,Liberia,2,2023-03-24,https://www.goal.com/en/match/south-africa-vs-liberia/d91c7dnt08amp66grvzm20oic
Africa Cup of Nations Qualification,Africa,Burkina Faso,1,Togo,0,2023-03-24,https://www.goal.com/en/match/burkina-faso-vs-togo/1rqkupwnj2ey4cpnv3z50x72s
Africa Cup of Nations Qualification,Africa,Egypt,2,Malawi,0,2023-03-24,https://www.goal.com/en/match/egypt-vs-malawi/x2myv87n12r3eukfurwjtous
Africa Cup of Nations Qualification,Africa,Equat Guinea,2,Botswana,0,2023-03-24,https://www.goal.com/en/match/equatorial-guinea-vs-botswana/22xft8mof3wg0sipn4ptxqiok
Africa Cup of Nations Qualification,Africa,Mali,2,Gambia,0,2023-03-24,https://www.goal.com/en/match/mali-vs-gambia/848s6lp98vabfdphejncsd1qs
Africa Cup of Nations Qualification,Africa,Senegal,5,Mozambique,1,2023-03-24,https://www.goal.com/en/match/senegal-vs-mozambique/6njvcx6gkzrbksb9jg9iwg8b8
Africa Cup of Nations Qualification,Africa,Cameroon,1,Namibia,1,2023-03-24,https://www.goal.com/en/match/cameroon-vs-namibia/4yzmzblnpaecfypkq8ujw5250
Africa Cup of Nations Qualification,Africa,Guinea,2,Ethiopia,0,2023-03-24,https://www.goal.com/en/match/guinea-vs-ethiopia/x5x2xtqjr70ihs8egke5iu50
Africa Cup of Nations Qualification,Africa,Tunisia,3,Libya,0,2023-03-24,https://www.goal.com/en/match/tunisia-vs-libya/22tn7egpuaujgi0al44vktmac
Queensland NPL Women,Australia,Capalaba,1,Souths Utd NPL,2,2023-03-24,https://www.goal.com/en/match/capalaba-vs-souths-united/2rgiu3adwp7htnfnz0x1omfx0
Victoria NPL,Australia,Knights,3,Altona Magic,1,2023-03-24,https://www.goal.com/en/match/melbourne-knights-vs-altona-magic/q5fesj0j5c49crtpdeuzbtp0
Victoria NPL,Australia,Heidelberg,3,Bentleigh,1,2023-03-24,https://www.goal.com/en/match/heidelberg-united-vs-bentleigh-greens/qc2fs7c5c05iwyzjhhid59uc
Victoria NPL Women,Australia,Box Hill,3,Southern Utd,0,2023-03-24,https://www.goal.com/en/match/box-hill-united-vs-southern-united/cggot7gocn45qbracuz8q52j8
Victoria NPL Women,Australia,Emerging,1,South Melb,6,2023-03-24,https://www.goal.com/en/match/fv-emerging-vs-south-melbourne/cgk3rovqggdrg6l424f13ip04
New South Wales NPL,Australia,Sydney,1,Blacktown City,0,2023-03-24,https://www.goal.com/en/match/sydney-ii-vs-blacktown-city/9s4or42kqd75acjcilizciv4k
New South Wales NPL,Australia,Mt Druitt Town,0,Rockdale,3,2023-03-24,https://www.goal.com/en/match/mt-druitt-town-vs-rockdale-ilinden/9s7vyptk12ft5h1vj13e4gnbo
Catarinense 1,Brazil,Brusque,2,Concórdia,0,2023-03-24,https://www.goal.com/en/match/brusque-vs-concordia/16mpui9vjxj6nuesopj025q8k
