Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA U21 Championship,Europe,Czechia,2,Germany,1,2023-06-25,https://www.goal.com/en/match/czechia-u21-vs-germany-u21/25ibb5pgzdctczc0l9aj9747o
UEFA U21 Championship,Europe,England,2,Israel,0,2023-06-25,https://www.goal.com/en/match/england-u21-vs-israel-u21/25la5iyirbyvrnptipoyxvl78
UEFA U21 Championship,Europe,Switzerland,2,Italy,3,2023-06-25,https://www.goal.com/en/match/switzerland-u21-vs-italy-u21/c8irtknclqc0ruiwrcz7hk8pg
UEFA U21 Championship,Europe,Norway,0,France,1,2023-06-25,https://www.goal.com/en/match/norway-u21-vs-france-u21/c8g4cc2ke3rufgygjrjz5ftw4
MLS,USA,Charlotte,0,Montréal,0,2023-06-25,https://www.goal.com/en/match/charlotte-vs-montreal/a8d3lg2f9ucmzua07zq9nqxas
MLS,USA,Columbus,2,Nashville,0,2023-06-25,https://www.goal.com/en/match/columbus-crew-vs-nashville-sc/a8geb3jjwa2p8m9accao647pw
MLS,USA,DC United,3,Cincinnati,0,2023-06-25,https://www.goal.com/en/match/dc-united-vs-cincinnati/a8jo1cznlf5f4uewn2kf0oglw
MLS,USA,New England,2,Toronto,1,2023-06-25,https://www.goal.com/en/match/new-england-vs-toronto/a8n28hhugcv4kjge5btq66psk
MLS,USA,New York,4,Atlanta United,0,2023-06-25,https://www.goal.com/en/match/new-york-rb-vs-atlanta-united/a8qp8tbdrhqzbg22effwty784
MLS,USA,Philadelphia,4,Inter Miami,1,2023-06-25,https://www.goal.com/en/match/philadelphia-union-vs-inter-miami/a8u8v0vgy5ydptdn0b68xgj6c
MLS,USA,Sporting KC,0,Chicago,1,2023-06-25,https://www.goal.com/en/match/sporting-kc-vs-chicago-fire/a9189jql4cfuvall3pn32yzh0
MLS,USA,Austin,3,Houston,0,2023-06-25,https://www.goal.com/en/match/austin-vs-houston-dynamo/a8xw1nxl6z24hjcfvu1p1c178
MLS,USA,Colorado,0,Galaxy,0,2023-06-25,https://www.goal.com/en/match/colorado-rapids-vs-la-galaxy/a94rafld8myxow3uire6a5n2s
MLS,USA,Salt Lake,2,Minnesota,2,2023-06-25,https://www.goal.com/en/match/real-salt-lake-vs-minnesota-united/a984v5k9699bdv0bc6u5peplg
MLS,USA,Earthquakes,1,St. Louis,2,2023-06-25,https://www.goal.com/en/match/sj-earthquakes-vs-st-louis-city/a9jliz8ostsmasbagf4xy1r84
MLS,USA,Los Angeles,2,Whitecaps,3,2023-06-25,https://www.goal.com/en/match/los-angeles-vs-vancouver-whitecaps/a9blo44qqu10699j0dnmmsb9w
MLS,USA,Portland,1,NYCFC,1,2023-06-25,https://www.goal.com/en/match/portland-timbers-vs-new-york-city/a9fuhyv07yiuhppdhq2dgawb8
MLS,USA,Sounders,0,Orlando,0,2023-06-25,https://www.goal.com/en/match/seattle-sounders-vs-orlando-city/a9n2p1zvyj1x2s50trv8y6fis
Serie A,Brazil,Fluminense,2,Bahia,1,2023-06-25,https://www.goal.com/en/match/fluminense-vs-bahia/c32ntoydtas4kkte8b9hlk6c4
Serie A,Brazil,Fortaleza,2,Atl. Mineiro,1,2023-06-25,https://www.goal.com/en/match/fortaleza-vs-atletico-mineiro/c55eibgm1rv4s2s531738v384
Serie A,Brazil,Cruzeiro,1,São Paulo,0,2023-06-25,https://www.goal.com/en/match/cruzeiro-vs-sao-paulo/c4chnwnzszw6dx1bc7cw2dd78
Serie A,Brazil,Grêmio,5,Coritiba,1,2023-06-25,https://www.goal.com/en/match/gremio-vs-coritiba/c4n82dpu9zpjqe5tdt98pv28k
Serie A,Brazil,Palmeiras,0,Botafogo,1,2023-06-25,https://www.goal.com/en/match/palmeiras-vs-botafogo/c3l0oeg56686ssjwyj82p3jf8
Liga Profesional Argentina,Argentina,Lanús,2,Talleres,1,2023-06-25,https://www.goal.com/en/match/lanus-vs-talleres-de-cordoba/2du9diw0i85wene80h9bqc104
Liga Profesional Argentina,Argentina,Arsenal,0,Platense,2,2023-06-25,https://www.goal.com/en/match/arsenal-vs-platense/2dxu6wucp7e10afdfcqihcjdg
Concacaf Gold Cup,N/C America,United States,1,Jamaica,1,2023-06-25,https://www.goal.com/en/match/united-states-vs-jamaica/6af40cir359ka6x1lqxsxizo4
Concacaf Gold Cup,N/C America,Trinidad,3,St. Kitts,0,2023-06-25,https://www.goal.com/en/match/trinidad-and-tobago-vs-st-kitts-and-nevis/97lgeqbc48c47cnq4af2d41lg
J1 League,Japan,Avispa,0,Vissel Kobe,3,2023-06-25,https://www.goal.com/en/match/avispa-fukuoka-vs-vissel-kobe/1n0e0d7vflvawjzv7hxfjtd04
Primera A,Colombia,Millonarios,1,Atl. Nacional,1,2023-06-25,https://www.goal.com/en/match/millonarios-vs-atletico-nacional/eq3qxbiyvlsmwoint1q1t1fkk
