Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Nottm Forest,1,Newcastle,2,2023-03-17,https://www.goal.com/en/match/nottingham-forest-vs-newcastle-united/82fts0pgmtwq8550jncy6kob8
La Liga,Spain,Valladolid,1,Athletic Club,3,2023-03-17,https://www.goal.com/en/match/real-valladolid-vs-athletic-club/9wdnmsdsmenrg4bpsmlcbps7o
Serie A,Italy,Sassuolo,1,Spezia,0,2023-03-17,https://www.goal.com/en/match/sassuolo-vs-spezia/5ay7qsnapvys4ezoo2v1spel0
Serie A,Italy,Atalanta,2,Empoli,1,2023-03-17,https://www.goal.com/en/match/atalanta-vs-empoli/5ajx1yce8e0vhihpck62naqz8
Bundesliga,Germany,M'gladbach,2,Bremen,2,2023-03-17,https://www.goal.com/en/match/borussia-m-gladbach-vs-werder-bremen/dwk2mtxkdrteiggf6gumx02l0
Ligue 1,France,Lyon,1,Nantes,1,2023-03-17,https://www.goal.com/en/match/olympique-lyonnais-vs-nantes/19z220y5myr32cl5rmrr0r3f8
CONMEBOL Libertadores,South America,Cerro Porteño,2,Fortaleza,1,2023-03-17,https://www.goal.com/en/match/cerro-porteno-vs-fortaleza/cuzu95u80i4mlisr19itee2hg
CONMEBOL Libertadores,South America,Sp. Cristal,1,Huracán,0,2023-03-17,https://www.goal.com/en/match/sporting-cristal-vs-huracan/77nzdeymyw0x1qqy2vdojrxn8
Eredivisie,Netherlands,Volendam,2,Fortuna,1,2023-03-17,https://www.goal.com/en/match/volendam-vs-fortuna-sittard/3res28ip6d7vd3qg50mogxno4
A-League Men,Australia,Adelaide Utd,5,Wellington,1,2023-03-17,https://www.goal.com/en/match/adelaide-united-vs-wellington-phoenix/2o6mik5dk22pug0sjfs3k3w9g
Süper Lig,Turkey,Konyaspor,2,Galatasaray,1,2023-03-17,https://www.goal.com/en/match/konyaspor-vs-galatasaray/114aj9p9ffegjvbj2j8363z10
First Division A,Belgium,Cercle Brugge,1,Genk,1,2023-03-17,https://www.goal.com/en/match/cercle-brugge-vs-genk/dwgza3n6efhjdk52vymh8clxw
Copa do Brasil,Brazil,CSA,1,Brusque,0,2023-03-17,https://www.goal.com/en/match/csa-vs-brusque/b35163gemnw0vwmkr5lejwpw4
Copa do Brasil,Brazil,Grêmio,3,Ferroviário,0,2023-03-17,https://www.goal.com/en/match/gremio-vs-ferroviario/b0mukgtmztydvaj2bkq3vm3h0
Copa do Brasil,Brazil,Vasco,0,ABC,0,2023-03-17,https://www.goal.com/en/match/vasco-da-gama-vs-abc/b5zfphqiw254rjpc3qntevjf8
Concacaf Champions Cup,N/C America,León,2,Tauro,0,2023-03-17,https://www.goal.com/en/match/leon-vs-tauro/ayvkn8lfus76sjlkbfvjvzpck
Concacaf Champions Cup,N/C America,Pachuca,1,Motagua,1,2023-03-17,https://www.goal.com/en/match/pachuca-vs-motagua/az1tfkvykef58102f55hs80t0
Primeira Liga,Portugal,Santa Clara,0,Rio Ave,2,2023-03-17,https://www.goal.com/en/match/santa-clara-vs-rio-ave/by5kop9ympdhfgww2bg4pvxuc
Premier League,Ukraine,FK Metalist,0,Oleksandria,0,2023-03-17,https://www.goal.com/en/match/fk-metalist-kharkiv-vs-oleksandria/16b76rnarqdqpe3af866fju38
2. Bundesliga,Germany,Bielefeld,2,Nürnberg,2,2023-03-17,https://www.goal.com/en/match/arminia-bielefeld-vs-nuernberg/4g4rutgbs79d916tsnfmwduz8
