Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Chelsea,3,Luton,0,2023-08-25,https://www.goal.com/en/match/chelsea-vs-luton-town/caehdsvd61v7xwryjdwmhjaqc
La Liga,Spain,Las Palmas,0,Real Sociedad,0,2023-08-25,https://www.goal.com/en/match/las-palmas-vs-real-sociedad/esrnqjrwtranfh9yznsdx1o9g
La Liga,Spain,Celta Vigo,0,Real Madrid,1,2023-08-25,https://www.goal.com/en/match/celta-de-vigo-vs-real-madrid/es9jb3jele3w37w9m7635dgk4
Bundesliga,Germany,Leipzig,5,Stuttgart,1,2023-08-25,https://www.goal.com/en/match/rb-leipzig-vs-stuttgart/59hunkeqzgf8g3hk8iv82jllg
Ligue 1,France,Nantes,3,Monaco,3,2023-08-25,https://www.goal.com/en/match/nantes-vs-monaco/2vhi94e9d0qklkil9j3dcz6c
Championship,England,Hull,1,Bristol City,1,2023-08-25,https://www.goal.com/en/match/hull-city-vs-bristol-city/8gbmp8ulrl3mscxnfm0oi0t90
CONMEBOL Libertadores,South America,Fluminense,2,Olimpia,0,2023-08-25,https://www.goal.com/en/match/fluminense-vs-olimpia/br0ws6ex02ogndd9dvr1m2m1g
CONMEBOL Sudamericana,South America,América MG,1,Fortaleza,3,2023-08-25,https://www.goal.com/en/match/america-mineiro-vs-fortaleza/ciy91td6om7i71hnny3zw6djo
CONMEBOL Sudamericana,South America,LDU Quito,2,São Paulo,1,2023-08-25,https://www.goal.com/en/match/ldu-quito-vs-sao-paulo/c3c9b508dgozi4zc37o58lh5g
Süper Lig,Turkey,Konyaspor,2,Gaziantep,0,2023-08-25,https://www.goal.com/en/match/konyaspor-vs-gaziantep-fk/dyu8qxkrsakqrp58e472nkhsk
Primeira Liga,Portugal,Estrela,2,Estoril,1,2023-08-25,https://www.goal.com/en/match/estrela-vs-estoril/a1h7uly52glk5tch8oz0l8yl0
J1 League,Japan,Shonan,0,Urawa,1,2023-08-25,https://www.goal.com/en/match/shonan-bellmare-vs-urawa-reds/1stn6v6314evd6rpehif9xw5w
Superliga,Denmark,Randers,1,Viborg,0,2023-08-25,https://www.goal.com/en/match/randers-vs-viborg/9mr8b6pqe43hvduvsx10f5no4
Primera A,Colombia,Boyacá Chicó,1,Huila,1,2023-08-25,https://www.goal.com/en/match/boyaca-chico-vs-atletico-huila/5frqzsp1s317ucpx9n1dyh7h0
Primera A,Colombia,Atl. Nacional,2,Pasto,0,2023-08-25,https://www.goal.com/en/match/atletico-nacional-vs-deportivo-pasto/5gksmexradtu2ddwggc00cob8
Primera A,Colombia,Cali,0,Millonarios,0,2023-08-25,https://www.goal.com/en/match/deportivo-cali-vs-millonarios/5gdulj96r69el9ac06k57vhn8
Primera División,Uruguay,City Torque,1,Fénix,1,2023-08-25,https://www.goal.com/en/match/city-torque-vs-fenix/63kj3qrxg6dqpoo681qf7yyhg
Primera División,Chile,Audax,1,Coquimbo,1,2023-08-25,https://www.goal.com/en/match/audax-italiano-vs-coquimbo-unido/bzbznvng6yix98gllx5wf376c
2. Bundesliga,Germany,Paderborn,1,Kaiserslautern,2,2023-08-25,https://www.goal.com/en/match/paderborn-vs-kaiserslautern/4hbrc9odajab16olmtt5b9990
2. Bundesliga,Germany,Schalke 04,0,Holstein,2,2023-08-25,https://www.goal.com/en/match/schalke-04-vs-holstein-kiel/4gj8rlqle5bk6xohlwsrag2dw
Ekstraklasa,Poland,Stal Mielec,2,Radomiak,0,2023-08-25,https://www.goal.com/en/match/stal-mielec-vs-radomiak-radom/coa5888viz7z8l0wuntz3urkk
Ekstraklasa,Poland,Widzew,0,Śląsk,2,2023-08-25,https://www.goal.com/en/match/widzew-lodz-vs-slask-wroclaw/cot5e3n3onmtfpukp53zyygic
Super League 1,Greece,Panaitolikos,0,Giannina,0,2023-08-25,https://www.goal.com/en/match/panaitolikos-vs-pas-giannina/c4oa78cmifc9tszhngk8ycnx0
National League,England,Rochdale,2,Bromley,2,2023-08-25,https://www.goal.com/en/match/rochdale-vs-bromley/f2j42l72n5a01lpihadmvp3pw
National League,England,Solihull,1,Halifax,1,2023-08-25,https://www.goal.com/en/match/solihull-moors-vs-halifax-town/f2snpcq5yynm7vzp6mkk4800k
National League,England,Southend,2,Eastleigh,0,2023-08-25,https://www.goal.com/en/match/southend-united-vs-eastleigh/f323fl20pvrhiafwmytv0yk2c
Serie B,Italy,Sampdoria,0,Pisa,2,2023-08-25,https://www.goal.com/en/match/sampdoria-vs-pisa/4ymrw9si9jpi6giae7e3usljo
Super League,Malaysia,Kelantan,2,Selangor,11,2023-08-25,https://www.goal.com/en/match/kelantan-vs-selangor/e3p8766t6z172o5albkt4m0wk
Premier League,Armenia,Alashkert,3,Noah,1,2023-08-25,https://www.goal.com/en/match/alashkert-vs-noah/e8mzsfnpwhld277vximkoi904
Premier League,Armenia,Ararat,0,BKMA,2,2023-08-25,https://www.goal.com/en/match/ararat-vs-bkma/e8wfbutrgztsv6x95a5yojsb8
Victoria NPL,Australia,Knights,2,Port Melbourne,0,2023-08-25,https://www.goal.com/en/match/melbourne-knights-vs-port-melbourne/7y40eo1uqk7gi540yf42vjnro
Victoria NPL,Australia,Oakleigh,5,Altona Magic,0,2023-08-25,https://www.goal.com/en/match/oakleigh-cannons-vs-altona-magic/5urw4e7ktvdd5hrgbtjmsrkt0
2. Liga,Austria,Admira,3,Amstetten,1,2023-08-25,https://www.goal.com/en/match/admira-vs-amstetten/8wa6f5uf58s6kd8d0rin1ltlg
