Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Serie A,Italy,Sassuolo,1,Fiorentina,3,2023-06-02,https://www.goal.com/en/match/sassuolo-vs-fiorentina/5mczie0x1ojqfsy8yna7jmfbo
Copa do Brasil,Brazil,São Paulo,1,Sport,3,2023-06-02,https://www.goal.com/en/match/sao-paulo-vs-sport-recife/33brgirh1p739hw4wzc97wges
Copa do Brasil,Brazil,Flamengo,2,Fluminense,0,2023-06-02,https://www.goal.com/en/match/flamengo-vs-fluminense/3435vh7v9gnwrse8ay0xf572s
Liga Profesional Argentina,Argentina,Sarmiento,0,NOB,0,2023-06-02,https://www.goal.com/en/match/sarmiento-vs-newell-s-old-boys/2aqe8u0d2ad0l4fbpl3y6nklw
Liga Profesional Argentina,Argentina,Arsenal,1,Boca Juniors,0,2023-06-02,https://www.goal.com/en/match/arsenal-vs-boca-juniors/2b2jfmteuteo18c23ffiq7b4k
Primera A,Colombia,Pasto,0,Petrolera,0,2023-06-02,https://www.goal.com/en/match/deportivo-pasto-vs-alianza-petrolera/1htpk5fu6023tieetjfnm4xsk
Primera A,Colombia,Atl. Nacional,1,Águilas D,0,2023-06-02,https://www.goal.com/en/match/atletico-nacional-vs-aguilas-doradas/1hk2texofadj2lqpyqotyrtw4
Primera División,Uruguay,Liverpool,3,Racing,2,2023-06-02,https://www.goal.com/en/match/liverpool-vs-racing/d2d1t95eb9w72ewhsd90f0qok
Bundesliga,Austria,A Lustenau,5,Hartberg,1,2023-06-02,https://www.goal.com/en/match/austria-lustenau-vs-hartberg/f10y79zkza6ltk2pddabvodn8
Bundesliga,Austria,Ried,1,WAC,2,2023-06-02,https://www.goal.com/en/match/ried-vs-wolfsberger-ac/f1atykdwa2s9g279yl0zcyhp0
Bundesliga,Austria,WSG Tirol,1,Altach,1,2023-06-02,https://www.goal.com/en/match/wsg-tirol-vs-rheindorf-altach/f1kquefyqenxju63dzn1him8k
Serie B,Italy,Bari,1,Südtirol,0,2023-06-02,https://www.goal.com/en/match/bari-vs-suedtirol/dyix9qsyl8sse1keudc7jhc0k
