Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
CONMEBOL/UEFA Women's Finalissima,World,England,1,Brazil,1,2023-04-06,https://www.goal.com/en/match/england-vs-brazil/11lxfm0kfxuj4r9qijdxicahg
CONMEBOL Libertadores,South America,Aucas,2,Flamengo,1,2023-04-06,https://www.goal.com/en/match/aucas-vs-flamengo/1a2laczcnjfur3n0s1f9h2zo4
CONMEBOL Libertadores,South America,Patronato,1,Atl. Nacional,2,2023-04-06,https://www.goal.com/en/match/patronato-vs-atletico-nacional/e4cd50wnnsx3aqhkofvda934k
CONMEBOL Libertadores,South America,Cerro Porteño,2,Barcelona,1,2023-04-06,https://www.goal.com/en/match/cerro-porteno-vs-barcelona/ectk50pkf69mhgm8xv5temxp0
CONMEBOL Libertadores,South America,Ñublense,0,Racing Club,2,2023-04-06,https://www.goal.com/en/match/nublense-vs-racing-club/7p1p08z34ojfh8fseqkg94dg4
CONMEBOL Libertadores,South America,Bolívar,3,Palmeiras,1,2023-04-06,https://www.goal.com/en/match/bolivar-vs-palmeiras/eu8nfup1ie46odzgck2fij9qs
CONMEBOL Libertadores,South America,Sp. Cristal,1,Fluminense,3,2023-04-06,https://www.goal.com/en/match/sporting-cristal-vs-fluminense/2zg10iqw9ky8mlg4kvn23af4k
CONMEBOL Libertadores,South America,Pereira,1,Colo Colo,1,2023-04-06,https://www.goal.com/en/match/deportivo-pereira-vs-colo-colo/88ngixznp0j7ntp5a4gofdzx0
CONMEBOL Sudamericana,South America,Danubio,2,Emelec,0,2023-04-06,https://www.goal.com/en/match/danubio-vs-emelec/5jdgf7qwmq0y4ajfuqap9jml0
CONMEBOL Sudamericana,South America,Fortaleza,4,Palestino,0,2023-04-06,https://www.goal.com/en/match/fortaleza-vs-palestino/3xwvfn9vwh16mswx2uqtdw5qs
CONMEBOL Sudamericana,South America,O. Petrolero,0,Estudiantes,1,2023-04-06,https://www.goal.com/en/match/oriente-petrolero-vs-estudiantes/1ya8mf8774bugdg29n2gzlyqc
CONMEBOL Sudamericana,South America,América MG,4,Peñarol,1,2023-04-06,https://www.goal.com/en/match/america-mineiro-vs-penarol/8enxttzrgn4qr7uo7vqwksjkk
