Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Champions League,Europe,Braga,2,Panathinaikos,1,2023-08-23,https://www.goal.com/en/match/sporting-braga-vs-panathinaikos/2divj1d8nezuj5vx1szp8x2c4
UEFA Champions League,Europe,M Haifa,0,Young Boys,0,2023-08-23,https://www.goal.com/en/match/maccabi-haifa-vs-young-boys/5seobco57zptn51h4bi9dnthw
UEFA Champions League,Europe,Molde,2,Galatasaray,3,2023-08-23,https://www.goal.com/en/match/molde-vs-galatasaray/93lvr6fr89a33810pi04ui1hw
UEFA Europa Conference League,Europe,Spartak,1,Dnipro-1,1,2023-08-23,https://www.goal.com/en/match/spartak-trnava-vs-dnipro-1/2y0jpbrf5qkdaiovz6nje2m1g
UEFA Europa Conference League,Europe,Hibernian,0,Aston Villa,5,2023-08-23,https://www.goal.com/en/match/hibernian-vs-aston-villa/6dv8sevrnagpqmb1lgvv0xogk
CONMEBOL Libertadores,South America,Bolívar,0,Internacional,1,2023-08-23,https://www.goal.com/en/match/bolivar-vs-internacional/3y3l1x9b24gmk64mr8oqweql0
CONMEBOL Sudamericana,South America,Corinthians,1,Estudiantes,0,2023-08-23,https://www.goal.com/en/match/corinthians-vs-estudiantes/c8svzaetb27vm6hujnynqm7mc
Liga MX,Mexico,Chivas,1,Tijuana,0,2023-08-23,https://www.goal.com/en/match/guadalajara-vs-tijuana/dhb2go36f1hsoxh2fxg40z28k
Liga MX,Mexico,Mazatlán,1,Puebla,0,2023-08-23,https://www.goal.com/en/match/mazatlan-vs-puebla/dhkazc4avdtrb4a3g5rnk3jmc
Liga MX,Mexico,Juárez,4,Pumas,1,2023-08-23,https://www.goal.com/en/match/juarez-vs-pumas-unam/dg0b3x796s9edzxxkb9eci6ms
Primera A,Colombia,Jaguares,0,Magdalena,1,2023-08-23,https://www.goal.com/en/match/jaguares-de-cordoba-vs-union-magdalena/5fyd7kgkrkssd5hs0iigfahhw
Copa Argentina,Argentina,Villa Mitre,0,Chaco,0,2023-08-23,https://www.goal.com/en/match/villa-mitre-vs-chaco-for-ever/560mh3g0js66z79uebwt4p6ok
Premier League,Armenia,Ararat-Armenia,1,Pyunik,2,2023-08-23,https://www.goal.com/en/match/ararat-armenia-vs-pyunik/e6qj3em48fl97le23ck77ndas
AFC Cup,Asia,PSM,4,Yangon,0,2023-08-23,https://www.goal.com/en/match/psm-vs-yangon-united/5oaubkxx95gd67ms7cqpre9ec
AFC Cup,Asia,Monte Carlo,1,Futuro,2,2023-08-23,https://www.goal.com/en/match/monte-carlo-vs-taichung-futuro/5oo9od2w0banlbplsecfjl0r8
AFC Cup,Asia,Tampines,2,Crown,3,2023-08-23,https://www.goal.com/en/match/tampines-rovers-vs-phnom-penh-crown/5nxi69nznzp8l4ocei2568o44
New South Wales NPL,Australia,Sydney Olympic,3,Sydney Utd,3,2023-08-23,https://www.goal.com/en/match/sydney-olympic-vs-sydney-united/a7qckbh2hlr6zhsaf4qdflm38
New South Wales NPL Women,Australia,NSW Institute,1,Ravens,1,2023-08-23,https://www.goal.com/en/match/football-nsw-institute-vs-gladesville-ravens/3k5y5vavabd55w1ylergnkw0k
Primera División,Bolivia,Always Ready,N/A,Independiente,N/A,2023-08-23,https://www.goal.com/en/match/always-ready-vs-independiente/4w8j57bflf98vn05yao443sb8
Primera División,Bolivia,Wilstermann,0,Universitario,0,2023-08-23,https://www.goal.com/en/match/jorge-wilstermann-vs-universitario-de-vinto/4w52owxk3vr09vsstmvwbdxjo
Serie B,Brazil,Mirassol,0,Juventude,1,2023-08-23,https://www.goal.com/en/match/mirassol-vs-juventude/cgft7qinhtxd0pemj9oe2t7o4
Serie B,Brazil,Criciúma,1,Vila Nova,0,2023-08-23,https://www.goal.com/en/match/criciuma-vs-vila-nova/cfxsnhh3c3bv5gavxwcysnd3o
Copa Paulista,Brazil,XV Piracicaba,0,Oeste,0,2023-08-23,https://www.goal.com/en/match/xv-de-piracicaba-vs-oeste/o0pw1tgqmwu2jn8l9ae1a978
