Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Arsenal,3,Chelsea,1,2023-05-02,https://www.goal.com/en/match/arsenal-vs-chelsea/887fp0ih4vl22bqcj23x73klw
La Liga,Spain,Almería,2,Elche,1,2023-05-02,https://www.goal.com/en/match/almeria-vs-elche/a3uws096w28xmmci83v9p51xw
La Liga,Spain,Barcelona,1,Osasuna,0,2023-05-02,https://www.goal.com/en/match/barcelona-vs-osasuna/a3jst67hxh67pwd4oho03o2l0
La Liga,Spain,Real Sociedad,2,Real Madrid,0,2023-05-02,https://www.goal.com/en/match/real-sociedad-vs-real-madrid/a4a50sijyvtvw4qjw44qj6wpg
Ligue 1,France,Toulouse,0,Lens,1,2023-05-02,https://www.goal.com/en/match/toulouse-vs-lens/1fy1xx9djyqpt6ckclhaeczro
Serie A,Brazil,Vasco,0,Bahia,1,2023-05-02,https://www.goal.com/en/match/vasco-da-gama-vs-bahia/bgd8hdo7x35krmwxn4qcdzims
DFB Pokal,Germany,Freiburg,1,Leipzig,5,2023-05-02,https://www.goal.com/en/match/freiburg-vs-rb-leipzig/b8m2emjh69tbb2l9lcr9kvy1g
Primera A,Colombia,Jaguares,1,Once Caldas,0,2023-05-02,https://www.goal.com/en/match/jaguares-de-cordoba-vs-once-caldas/anyinoeb8xlgpzrwftiegwtn8
League One,England,Shrewsbury,2,Bristol Rovers,1,2023-05-02,https://www.goal.com/en/match/shrewsbury-town-vs-bristol-rovers/8gu7l5od05sr01w6d1ovq153o
National League,England,Barnet,1,Boreham Wood,2,2023-05-02,https://www.goal.com/en/match/barnet-vs-boreham-wood/e769992y8gbuecev8fyfrsiz8
CAF U17 Cup of Nations,Africa,Algeria,0,Senegal,3,2023-05-02,https://www.goal.com/en/match/algeria-u17-vs-senegal-u17/4uvubgbvd7jqbljyqgcl1jl04
CAF U17 Cup of Nations,Africa,Congo,1,Somalia,1,2023-05-02,https://www.goal.com/en/match/congo-u17-vs-somalia-u17/4v4114cpqbs66b3bnjraexvys
