Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Champions League,Europe,Antwerp,1,AEK,0,2023-08-22,https://www.goal.com/en/match/antwerp-vs-aek-athens/7ten3jlwsp2sobjrs6i1e579w
UEFA Champions League,Europe,Raków,0,København,1,2023-08-22,https://www.goal.com/en/match/rakow-czestochowa-vs-kobenhavn/1ksacuycwnmomzlrh5o0uqwpg
UEFA Champions League,Europe,Rangers,2,PSV,2,2023-08-22,https://www.goal.com/en/match/rangers-vs-psv/efrbhx1h5gyc1ww2eyb1ddq1g
Serie A,Brazil,Goiás,1,Paranaense,1,2023-08-22,https://www.goal.com/en/match/goias-vs-athletico-paranaense/coqkgq7lk5ydrxle8klqvzjtg
Liga Profesional Argentina,Argentina,Huracán,2,Banfield,0,2023-08-22,https://www.goal.com/en/match/huracan-vs-banfield/arxhemv6iuucj5eg4vku1jk7o
Liga Profesional Argentina,Argentina,NOB,2,Córdoba SdE,0,2023-08-22,https://www.goal.com/en/match/newell-s-old-boys-vs-central-cordoba-sde/asra8b60j1qxqcn26r3o0vjtg
AFC Champions League,Asia,Incheon Utd,3,Hai Phong,1,2023-08-22,https://www.goal.com/en/match/incheon-united-vs-hai-phong/7guqhygqe7a1h1o4okmesktg4
AFC Champions League,Asia,Urawa,3,Lee Man,0,2023-08-22,https://www.goal.com/en/match/urawa-reds-vs-lee-man/7h84soceokib789tcclmycmc4
AFC Champions League,Asia,Port,2,BGPU,3,2023-08-22,https://www.goal.com/en/match/shanghai-port-vs-bg-pathum-united/7hv34ep0hgs6wvwyd53rrtkwk
AFC Champions League,Asia,Zhejiang,1,Port,0,2023-08-22,https://www.goal.com/en/match/zhejiang-vs-port/7hlkhh71l1a2w3z3n233571uc
AFC Champions League,Asia,Wakrah,0,Navbahor,1,2023-08-22,https://www.goal.com/en/match/al-wakrah-vs-navbahor/7glcrlnyxp0zlktauyzivjqxg
AFC Champions League,Asia,Tractor,1,Sharjah,3,2023-08-22,https://www.goal.com/en/match/tractor-vs-sharjah/7fucpkfldisaysmk2jzhj8f84
AFC Champions League,Asia,Nassr,4,Shabab Al Ahli,2,2023-08-22,https://www.goal.com/en/match/al-nassr-vs-shabab-al-ahli/7fd692elc83bah1ng5lbmd3pw
AFC Champions League,Asia,Arabi,0,AGMK,1,2023-08-22,https://www.goal.com/en/match/al-arabi-vs-agmk/7g7wjsbqdprc43zsl4vupnqc4
Primera A,Colombia,Bucaramanga,1,Águilas D,1,2023-08-22,https://www.goal.com/en/match/atletico-bucaramanga-vs-aguilas-doradas/5fl6y6f3uwq3njnvsx1y95n9w
Primera A,Colombia,Cali,N/A,Dep. Tolima,N/A,2023-08-22,https://www.goal.com/en/match/deportivo-cali-vs-deportes-tolima/5eu1kpctw4un95g5lhknqeb6c
Primera A,Colombia,Millonarios,2,Once Caldas,1,2023-08-22,https://www.goal.com/en/match/millonarios-vs-once-caldas/5f469pnmzk4kfyt0fx83jih3o
Super League,Malaysia,Pulau Pinang,1,Kedah,2,2023-08-22,https://www.goal.com/en/match/pulau-pinang-vs-kedah/e3as5ssne0i3gy7q14ftepx5g
League One,Scotland,Falkirk,3,Stirling,0,2023-08-22,https://www.goal.com/en/match/falkirk-vs-stirling-albion/4gbvjn7ka1wzytcare05uo5xw
Primera Nacional,Argentina,San Martín SJ,0,SM Tucumán,0,2023-08-22,https://www.goal.com/en/match/san-martin-san-juan-vs-san-martin-tucuman/32c1zng87z748o95zhnqr7nkk
Primera Nacional,Argentina,Gim Mendoza,1,Estudiantes RC,0,2023-08-22,https://www.goal.com/en/match/gimnasia-mendoza-vs-estudiantes-rio-cuarto/31elp65uoj05xyit2tqhofbx0
Primera Nacional,Argentina,Güemes,0,Almirante Br,0,2023-08-22,https://www.goal.com/en/match/club-atletico-gueemes-vs-almirante-brown/30s90lzmf7wf5nkkj0b9m7pck
AFC Cup,Asia,Khujand,1,Merw,2,2023-08-22,https://www.goal.com/en/match/khujand-vs-merw/5njz8cmx6b7985nv9fkq56zh0
AFC Cup,Asia,Mohun Bagan,3,Abahani Dhaka,1,2023-08-22,https://www.goal.com/en/match/mohun-bagan-vs-abahani-dhaka/5n6m9ao8lvhad7qm3ukk28d1w
AFC Cup,Asia,Ahli Halab,2,Shabab Khaleel,1,2023-08-22,https://www.goal.com/en/match/ahli-halab-vs-shabab-al-khaleel/5oxpnq7mefnt6kon0otcuem8k
AFC Cup,Asia,Khalidiya,2,Nahda,3,2023-08-22,https://www.goal.com/en/match/khalidiya-vs-al-nahda/5mtyy6fm87raqk2sej0gh9y50
AFF U23 Championship,Asia,Timor-Leste,1,Malaysia,3,2023-08-22,https://www.goal.com/en/match/timor-leste-u23-vs-malaysia-u23/cdv3nbkx3kc8e0dym8hc1vkk
AFF U23 Championship,Asia,Vietnam,1,Philippines,0,2023-08-22,https://www.goal.com/en/match/vietnam-u23-vs-philippines-u23/43ft01wka6sfvxknzmwgcdb84
2. Liga,Austria,Horn,2,Liefering,1,2023-08-22,https://www.goal.com/en/match/horn-vs-liefering/8pnwf94xm751l84yej3xmi2ac
Premier League,Belarus,Neman,2,Gomel,2,2023-08-22,https://www.goal.com/en/match/neman-grodno-vs-gomel/3oksmuq1sb1fs2wz4bc3hhs7o
Primera División,Bolivia,Real Tomayapo,0,Blooming,0,2023-08-22,https://www.goal.com/en/match/real-tomayapo-vs-blooming/4vjpfpsjnho3ga2ed0r2wht78
Serie C,Brazil,América RN,0,Aparecidense,0,2023-08-22,https://www.goal.com/en/match/america-rn-vs-aparecidense/1u1xrxsw9krl0rfmc8w08hwd0
Serie C,Brazil,São Bernardo,1,Erechim,0,2023-08-22,https://www.goal.com/en/match/sao-bernardo-vs-ypiranga-erechim/1ts9qrrgcv050ugvoyp2lo6xg
Copa Paulista,Brazil,São Bento,0,Noroeste,2,2023-08-22,https://www.goal.com/en/match/sao-bento-vs-noroeste/n09l62a2fgw0q358broiuec4
China U21 League,China PR,Dalian,3,Rongcheng,1,2023-08-22,https://www.goal.com/en/match/dalian-pro-u21-vs-chengdu-rongcheng-u21/d78rnbu7qqdvo5bejgpbpspp0
China U21 League,China PR,Port,2,Shenhua,1,2023-08-22,https://www.goal.com/en/match/shanghai-port-u21-vs-shanghai-shenhua-u21/d7h3x42dln2sr3t067sn5itck
China U21 League,China PR,Zhejiang,0,Shandong,0,2023-08-22,https://www.goal.com/en/match/zhejiang-u21-vs-shandong-taishan-u21/d7pn7yivyp11xfaafxhjl045w
Primera División,Costa Rica,Puntarenas,3,Herediano,2,2023-08-22,https://www.goal.com/en/match/puntarenas-vs-herediano/e70epop72fcw4pszacb7vv1uc
1. Division,Denmark,Fredericia,2,Horsens,0,2023-08-22,https://www.goal.com/en/match/fredericia-vs-horsens/9ipf1q50gce86519x0upkk3dg
1. Division,Denmark,Næstved,0,B 93,1,2023-08-22,https://www.goal.com/en/match/naestved-vs-b-93/9izuctxou3c4lj4u78vmvczkk
EFL Trophy,England,Swindon,2,Arsenal,2,2023-08-22,https://www.goal.com/en/match/swindon-town-vs-arsenal-u21/ckyxepu12bvfxx3dgsx1gcnis
EFL Trophy,England,Walsall,2,Brighton,3,2023-08-22,https://www.goal.com/en/match/walsall-vs-brighton-u21/12lom9gpkzqb3c3nns5qyyaz8
EFL Trophy,England,Stockport,1,Man Utd,1,2023-08-22,https://www.goal.com/en/match/stockport-county-vs-manchester-united-u21/6xk8sxa2dwaawceoq0llmxyc4
EFL Trophy,England,Portsmouth,3,Fulham,3,2023-08-22,https://www.goal.com/en/match/portsmouth-vs-fulham-u21/exyssznuqznbqz0udq2yqb9ck
Premier League International Cup,Europe,West Ham,1,Valencia,0,2023-08-22,https://www.goal.com/en/match/west-ham-united-u21-vs-valencia-u21/78cq8snxz8lond35uaojqr1g4
Ykkönen,Finland,JJK,0,EIF,2,2023-08-22,https://www.goal.com/en/match/jjk-vs-eif/7f8jtykvtogj9fli6jn07a39w
3. Liga,Germany,1860 München,1,Lübeck,2,2023-08-22,https://www.goal.com/en/match/1860-muenchen-vs-luebeck/3j353etwlmh96wtszsh26neac
3. Liga,Germany,Dresden,2,Waldhof,1,2023-08-22,https://www.goal.com/en/match/dynamo-dresden-vs-waldhof-mannheim/3hthdwzswtxj27go0i3wlu13o
3. Liga,Germany,Hallescher FC,1,Duisburg,1,2023-08-22,https://www.goal.com/en/match/hallescher-fc-vs-msv-duisburg/3itzfo66te8llvz6slgwv3jtg
3. Liga,Germany,Münster,3,Ingolstadt,1,2023-08-22,https://www.goal.com/en/match/preussen-muenster-vs-ingolstadt/3hkajs3rn69pkk7qejxxhzaqc
3. Liga,Germany,Ulm,1,Bielefeld,0,2023-08-22,https://www.goal.com/en/match/ulm-vs-arminia-bielefeld/3ibpet05qqj4q9bx7kxav5clw
Regionalliga,Germany,Schalding,2,Schweinfurt,1,2023-08-22,https://www.goal.com/en/match/schalding-heining-vs-schweinfurt/c3rbv41hyzbjc843kp5mkal90
Persian Gulf Pro League,Iran,Rafsanjan,0,Shams Azar,3,2023-08-22,https://www.goal.com/en/match/mes-rafsanjan-vs-shams-azar-qazvin/160ds51s42qcpi3fidrsrusd0
Premiership,Northern Ireland,Crusaders,9,Carrick,0,2023-08-22,https://www.goal.com/en/match/crusaders-vs-carrick-rangers/4qjnxrkhep3eb837x6q9j1b84
Premiership,Northern Ireland,Linfield,2,Cliftonville,1,2023-08-22,https://www.goal.com/en/match/linfield-vs-cliftonville/4rkax284luy2c9qy0w2o0sh78
Division Profesional,Paraguay,Tacuary,1,Resistencia,0,2023-08-22,https://www.goal.com/en/match/tacuary-vs-resistencia/5tdkqhxe9cpjlm8m2nrryq7f8
Primera División,Peru,César Vallejo,1,ADT,1,2023-08-22,https://www.goal.com/en/match/cesar-vallejo-vs-adt/3jhfgitag5xw30t5rym31afo
Highland / Lowland,Scotland,Braves,0,Strollers,1,2023-08-22,https://www.goal.com/en/match/caledonian-braves-vs-cs-strollers/1j4zdj69wpxqyyedofb7rgob8
Highland / Lowland,Scotland,East Kilbride,2,Celtic,1,2023-08-22,https://www.goal.com/en/match/east-kilbride-vs-celtic-ii/1jdk35crzddq4lncdy1wmcgt0
Highland / Lowland,Scotland,Edinburgh U,1,Berwick,3,2023-08-22,https://www.goal.com/en/match/edinburgh-university-vs-berwick-rangers/1jm3on8ktoyq21ydxelqxvod0
Highland / Lowland,Scotland,Hearts,3,Tranent,0,2023-08-22,https://www.goal.com/en/match/hearts-ii-vs-tranent/1jut2vcmgf73zi6zozbt50v10
Highland / Lowland,Scotland,Linlithgow,5,Fairydean,0,2023-08-22,https://www.goal.com/en/match/linlithgow-rose-vs-gala-fairydean-rovers/1k3f6ydddndnqjnqkpsw6iyok
PSL,South Africa,Pirates,N/A,Swallows,N/A,2023-08-22,https://www.goal.com/en/match/orlando-pirates-vs-moroka-swallows/azpyxxrgsfnborjljfjcndlp0
Svenska Cupen,Sweden,Katrineholms,0,Degerfors,3,2023-08-22,https://www.goal.com/en/match/katrineholms-sk-vs-degerfors/5bpqyo6p6sf1yz96uy3n0tzpw
Svenska Cupen,Sweden,Berga,1,Värnamo,2,2023-08-22,https://www.goal.com/en/match/berga-vs-vaernamo/ca1dgag2dsjionax90p7n5zis
Svenska Cupen,Sweden,Hässleholm,2,GAIS,3,2023-08-22,https://www.goal.com/en/match/haessleholms-if-vs-gais/cbrth9an0ls8s5jm5ke8alr10
Svenska Cupen,Sweden,Jonsered,N/A,Häcken,N/A,2023-08-22,https://www.goal.com/en/match/jonsered-vs-haecken/cc27kydhuk6rtuv3b8501ruvo
Svenska Cupen,Sweden,Luleå,2,AFC Eskilstuna,1,2023-08-22,https://www.goal.com/en/match/ifk-lulea-vs-afc-eskilstuna/5d09xofs4lrlu8qfvlldvel90
