Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FIFA World Cup,World,Japan,0,Costa Rica,1,2022-11-27,https://www.goal.com/en/match/japan-vs-costa-rica/28rgj1u8qp0gefw4jg14n56ac
FIFA World Cup,World,Belgium,0,Morocco,2,2022-11-27,https://www.goal.com/en/match/belgium-vs-morocco/7fgtsy0p8qdoexvf3bof98s9g
FIFA World Cup,World,Croatia,4,Canada,1,2022-11-27,https://www.goal.com/en/match/croatia-vs-canada/88h01ghn4thqe0rbr21sa702c
FIFA World Cup,World,Spain,1,Germany,1,2022-11-27,https://www.goal.com/en/match/spain-vs-germany/1jdbfhmoxyv1shmz5vqsyjrx0
FA Cup,England,Ebbsfleet,0,Fleetwood,1,2022-11-27,https://www.goal.com/en/match/ebbsfleet-united-vs-fleetwood-town/4vmznhhj6002omohl2tbhkoic
FA Cup,England,Bristol Rovers,0,Boreham Wood,2,2022-11-27,https://www.goal.com/en/match/bristol-rovers-vs-boreham-wood/cpde667dlvwo7jba8umfv1444
FA Cup,England,Burton Albion,6,Chippenham,1,2022-11-27,https://www.goal.com/en/match/burton-albion-vs-chippenham-town/17mlpbtg9apifnkb3090os9as
FA Cup,England,Newport,1,Derby,2,2022-11-27,https://www.goal.com/en/match/newport-county-vs-derby-county/2r4senffppnsogyccigm7vztg
FA Cup,England,Ipswich,4,Buxton,0,2022-11-27,https://www.goal.com/en/match/ipswich-town-vs-buxton/6e1h101rw6cvu1x2458mmxudw
Primera A,Colombia,Águilas D,3,Pasto,4,2022-11-27,https://www.goal.com/en/match/aguilas-doradas-vs-deportivo-pasto/3ti3yun2efkwpjwoulvfdcd1w
Primera A,Colombia,Medellín,2,América,1,2022-11-27,https://www.goal.com/en/match/independiente-medellin-vs-america-de-cali/3tl2ipl6c718s4fiecz3va2hg
Premier League,Ukraine,Lviv,0,Kolos,1,2022-11-27,https://www.goal.com/en/match/lviv-vs-kolos-kovalivka/12wjm9hfgyylbsymepfs9709g
Premier League,Ukraine,Zorya,1,Minai,1,2022-11-27,https://www.goal.com/en/match/zorya-vs-minai/13hj5v80d1b9qasq8vui3xc0k
Serie B,Italy,Reggina,2,Benevento,2,2022-11-27,https://www.goal.com/en/match/reggina-vs-benevento/evnq6r5pr5dsuo8o05qgw6cr8
Serie B,Italy,Brescia,2,SPAL,0,2022-11-27,https://www.goal.com/en/match/brescia-vs-spal/eurjdiliqayvxjohqtnna9x5g
Serie B,Italy,Cittadella,1,Cosenza,1,2022-11-27,https://www.goal.com/en/match/cittadella-vs-cosenza/euvkxn5do0l3q9aam8e4s9g5w
Serie B,Italy,Como,1,Bari,1,2022-11-27,https://www.goal.com/en/match/como-vs-bari/euzrnjri0dy66mzc43i4ql1qs
Serie B,Italy,Frosinone,2,Cagliari,2,2022-11-27,https://www.goal.com/en/match/frosinone-vs-cagliari/ev3hgnptbomqo1ywhww8i62vo
Serie B,Italy,Perugia,1,Genoa,0,2022-11-27,https://www.goal.com/en/match/perugia-vs-genoa/evgcdudatyq4119h9xiqw9ams
Serie B,Italy,Südtirol,2,Ascoli,2,2022-11-27,https://www.goal.com/en/match/suedtirol-vs-ascoli/evrfjyffeljwnl79cgl31b40k
Serie B,Italy,Palermo,0,Venezia,1,2022-11-27,https://www.goal.com/en/match/palermo-vs-venezia/ev8uqrq60d079yjw4rduadmok
A-League Women,Australia,Perth Glory,0,Adelaide,1,2022-11-27,https://www.goal.com/en/match/perth-glory-vs-adelaide-united/6w0bx0gp461p3pjdlq9d7nuok
Challenger Pro League,Belgium,SK Beveren,2,Lommel,3,2022-11-27,https://www.goal.com/en/match/sk-beveren-vs-lommel/bmoyfuman2ar9d60x8pyxkm50
Challenger Pro League,Belgium,Lierse K,2,Virton,2,2022-11-27,https://www.goal.com/en/match/lierse-k-vs-excelsior-virton/bmsr2rm92t3nzm05h9504f0us
Play-offs 1/2,Bolivia,Libertad,3,Universitario,0,2022-11-27,https://www.goal.com/en/match/libertad-gran-mamore-vs-universitario-de-sucre/3xs1s1vkxesrl4sgvo0gvb9xw
Cup,Bulgaria,Spartak Varna,1,Chavdar,0,2022-11-27,https://www.goal.com/en/match/spartak-varna-vs-chavdar-etropole/7yysxbsmib8gs482jv3fquq6s
1. Division,Cyprus,APOEL,4,Omonia,0,2022-11-27,https://www.goal.com/en/match/apoel-vs-omonia-nicosia/216mqnxniou4m13l977rm6978
1. Division,Cyprus,AEL,0,Anorthosis,1,2022-11-27,https://www.goal.com/en/match/ael-vs-anorthosis/21m2gqf2og5g2l536y2dvboyc
Cup,Egypt,Ahly,1,Mokawloon,1,2022-11-27,https://www.goal.com/en/match/al-ahly-vs-al-mokawloon/1vb4ztr303n6atz0i0bmtyrro
Cup,Egypt,National Bank,0,Pyramids,1,2022-11-27,https://www.goal.com/en/match/national-bank-of-egypt-vs-pyramids/1vfp1wwuzm3fbezdtdzuayvis
FA Women's League Cup,England,London City,1,Brighton,2,2022-11-27,https://www.goal.com/en/match/london-city-lionesses-vs-brighton-and-hove-albion/548opiwlyq1oaq38sqk7ijz10
FA Women's League Cup,England,Charlton,2,Bristol City,1,2022-11-27,https://www.goal.com/en/match/charlton-athletic-vs-bristol-city/8na7lgbz6c70gj6zsw7b6zuac
FA Women's League Cup,England,Crystal Palace,1,Lewes,4,2022-11-27,https://www.goal.com/en/match/crystal-palace-vs-lewes/b2nuqhjm0hwtndo7fhequh15g
FA Women's League Cup,England,Liverpool,1,Blackburn,0,2022-11-27,https://www.goal.com/en/match/liverpool-vs-blackburn-rovers/4mlhdljck3m4n1ztipumuc7bo
FA Women's League Cup,England,Man City,3,Sunderland,0,2022-11-27,https://www.goal.com/en/match/manchester-city-vs-sunderland/1ffksxtdxcbb6tzm5oz4nam8k
FA Women's League Cup,England,Southampton,0,Reading,3,2022-11-27,https://www.goal.com/en/match/southampton-vs-reading/a8yos20zk8d57bwl5xinwyl0
