Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Champions League,Europe,Real Madrid,1,Man City,1,2023-05-09,https://www.goal.com/en/match/real-madrid-vs-manchester-city/7bxu6gud1wfeav6ve4xfn0w7o
Serie A,Brazil,Corinthians,1,Fortaleza,1,2023-05-09,https://www.goal.com/en/match/corinthians-vs-fortaleza/bjf96xo1obwdym6i4lb4w8mxg
Liga Profesional Argentina,Argentina,Racing Club,2,Talleres,4,2023-05-09,https://www.goal.com/en/match/racing-club-vs-talleres-de-cordoba/25o8ts8j1g3l96u0w0cyp3jf8
Liga Profesional Argentina,Argentina,Córdoba SdE,0,Sarmiento,1,2023-05-09,https://www.goal.com/en/match/central-cordoba-sde-vs-sarmiento/24u2ceta0ifl78ks2xx6j2cd0
Primera A,Colombia,Cali,2,Envigado,0,2023-05-09,https://www.goal.com/en/match/deportivo-cali-vs-envigado/aphe3q9594c8h7jpn9raw1tzo
Primera A,Colombia,Huila,0,América,2,2023-05-09,https://www.goal.com/en/match/atletico-huila-vs-america-de-cali/aoyslpym1ec09ec5m07kglpuc
Primera División,Uruguay,Racing,0,Peñarol,2,2023-05-09,https://www.goal.com/en/match/racing-vs-penarol/e9nr2dg7il6onk2fzfmsaafbo
Primera División,Chile,Magallanes,1,Curicó Unido,2,2023-05-09,https://www.goal.com/en/match/magallanes-vs-curico-unido/brglr4fcu96fv6xz7rkjdzpqs
Allsvenskan,Sweden,Hammarby,0,Mjällby,0,2023-05-09,https://www.goal.com/en/match/hammarby-vs-mjaellby/3einnmkee3gqt8s6j9f8mgbv8
Allsvenskan,Sweden,Värnamo,3,Varberg,1,2023-05-09,https://www.goal.com/en/match/vaernamo-vs-varberg/3evc133bzq52g9b8s3nuye0wk
Ligue 1,Algeria,Khenchela,0,Kabylie,0,2023-05-09,https://www.goal.com/en/match/khenchela-vs-kabylie/2ksegzhsg4bk4194zz4d07ndg
Ligue 1,Algeria,MC Alger,0,Belouizdad,0,2023-05-09,https://www.goal.com/en/match/mc-alger-vs-belouizdad/2lar33tcm7zjn064v2upeoowk
Primera Nacional,Argentina,Atlanta,1,Riestra,1,2023-05-09,https://www.goal.com/en/match/atlanta-vs-deportivo-riestra/cg597olmuwbhn1m4ul1c4r1uc
Prim B Metro,Argentina,Ituzaingó,0,A Merlo,0,2023-05-09,https://www.goal.com/en/match/ituzaingo-vs-argentino-merlo/d5clah7jbesz9xi7i4kmiv21g
Premier League,Armenia,BKMA,2,L. Artsakh,1,2023-05-09,https://www.goal.com/en/match/bkma-vs-lernayin-artsakh/1pgd2rc023scwx13geidwng9g
Primera División,Bolivia,Bolívar,1,Universitario,1,2023-05-09,https://www.goal.com/en/match/bolivar-vs-universitario-de-vinto/4ldjpip6i68jdwzl09kbjshec
Serie B,Brazil,Atlético GO,2,Londrina,1,2023-05-09,https://www.goal.com/en/match/atletico-goianiense-vs-londrina/b0qduskv9prl7nyryx89vf47o
Serie C,Brazil,Confiança,2,Altos,1,2023-05-09,https://www.goal.com/en/match/confianca-vs-altos/nislzbknep77ss8qxjy6m61g
Serie C,Brazil,Figueirense,2,Paysandu,0,2023-05-09,https://www.goal.com/en/match/figueirense-vs-paysandu/ob1tceq26n79o8se1otm52j8
Serie D,Brazil,Santa Cruz,1,Iguatu,0,2023-05-09,https://www.goal.com/en/match/santa-cruz-vs-iguatu/9k3iuikkxgzkmw1vcazpvan10
Serie D,Brazil,Democrata GV,1,Santo André,1,2023-05-09,https://www.goal.com/en/match/democrata-gv-vs-santo-andre/9ommqhk24sjkdnoco2kxsr2ms
Primera B,Chile,Puerto Montt,1,Morning,0,2023-05-09,https://www.goal.com/en/match/puerto-montt-vs-santiago-morning/34p1q4kh8puvntz1u84brbxn8
CSL,China PR,Dalian,1,Cangzhou,1,2023-05-09,https://www.goal.com/en/match/dalian-pro-vs-cangzhou-mighty-lions/dtx7l7yj5mvprmqn30usus844
CSL,China PR,Henan,1,Three Towns,1,2023-05-09,https://www.goal.com/en/match/henan-vs-wuhan-three-towns/dtm4znv56fc3ggdt4rbdaypzo
CSL,China PR,Shenzhen,1,Shenhua,3,2023-05-09,https://www.goal.com/en/match/shenzhen-vs-shanghai-shenhua/du8elo9tfiuzuemafjsjzfkt0
1. Division,Cyprus,Akritas,1,AEL,0,2023-05-09,https://www.goal.com/en/match/akritas-vs-ael/5t2tov78zutrmx8x5xhytohzo
Liga Pro,Ecuador,LDU Quito,1,Delfin,1,2023-05-09,https://www.goal.com/en/match/ldu-quito-vs-delfin/1pqmednjbe7musyy9io0z5ec
Premier League,Egypt,Pyramids,3,Ismaily,1,2023-05-09,https://www.goal.com/en/match/pyramids-vs-ismaily/7phejlnsom0kl00rrfqgrlb10
Premier League Cup,England,Brentford,2,Blackburn,1,2023-05-09,https://www.goal.com/en/match/brentford-u21-vs-blackburn-rovers-u21/1vd117jnk2xmel9icwpshlvys
Veikkausliiga,Finland,Honka,0,Haka,2,2023-05-09,https://www.goal.com/en/match/honka-vs-haka/ooqsshuac9a3ejcmpy4ugt90
Veikkausliiga,Finland,KTP,3,HJK,3,2023-05-09,https://www.goal.com/en/match/ktp-vs-hjk/ok62id0b89n308doatlaqal0
Veikkausliiga,Finland,Oulu,0,KuPS,2,2023-05-09,https://www.goal.com/en/match/oulu-vs-kups/os1uj14unjmau318x40u3dp0
K League 1,Korea Republic,Ulsan,1,Gangwon,0,2023-05-09,https://www.goal.com/en/match/ulsan-vs-gangwon/b2cu1watcw3uvcf5jtf1kmzo4
K League 1,Korea Republic,Daegu,1,Pohang,1,2023-05-09,https://www.goal.com/en/match/daegu-vs-pohang-steelers/b2g5ne7jxtve295mkde4q6nf8
K League 1,Korea Republic,Seoul,3,Gwangju,1,2023-05-09,https://www.goal.com/en/match/seoul-vs-gwangju/b2jkgyj4vumocfktqguta9vkk
Virsliga,Latvia,Tukums,1,RFS,7,2023-05-09,https://www.goal.com/en/match/tukums-vs-rigas-fs/494olewaxaipazo78bbnpuqdw
Virsliga,Latvia,Jelgava,2,Metta,3,2023-05-09,https://www.goal.com/en/match/fs-jelgava-vs-metta/49esetq46l2x9yypzmaqm311w
2. Division,Norway,Ullern,1,Brann II,2,2023-05-09,https://www.goal.com/en/match/ullern-vs-brann-ii/11axrajhgzuglkdgwcmmlwg0k
Division Profesional,Paraguay,Tacuary,3,Libertad,0,2023-05-09,https://www.goal.com/en/match/tacuary-vs-libertad/c6rvx5emhp9i0qy6rbq79zh1w
Stars League,Qatar,Ahli,1,Markhiya,0,2023-05-09,https://www.goal.com/en/match/al-ahli-vs-al-markhiya/8coa6yrm5qtjaps3os9lwrkt0
Saudi League,Saudi Arabia,Fayha,3,Fateh,0,2023-05-09,https://www.goal.com/en/match/al-fayha-vs-al-fateh/akb3gp25vq1pv7ir89mxqc5qs
Saudi League,Saudi Arabia,Taawon,2,Raed,1,2023-05-09,https://www.goal.com/en/match/al-taawon-vs-al-raed/akfecbt7psywokz3dfjl72s5w
Play-offs 1/2,Scotland,Partick,4,Queen's Park,3,2023-05-09,https://www.goal.com/en/match/partick-thistle-vs-queen-s-park/8iy91icyuvl1edfkc32w0bspg
Play-offs 2/3,Scotland,Airdrieonians,6,Falkirk,2,2023-05-09,https://www.goal.com/en/match/airdrieonians-vs-falkirk/1s12fk3og0pvi1esm3n1etp1w
Play-offs 2/3,Scotland,Alloa Athletic,1,Hamilton,0,2023-05-09,https://www.goal.com/en/match/alloa-athletic-vs-hamilton-academical/1rtdy0x5v1i913jnebcixz3mc
Play-offs 3/4,Scotland,Annan,6,Dumbarton,0,2023-05-09,https://www.goal.com/en/match/annan-athletic-vs-dumbarton/df2vfwcjg5g9r80m356d9sbh0
Play-offs 3/4,Scotland,East Fife,0,Clyde,1,2023-05-09,https://www.goal.com/en/match/east-fife-vs-clyde/deuej82erwuhy17keiylhmhas
