Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Champions League,Europe,Club Brugge,0,Porto,4,2022-10-26,https://www.goal.com/en/match/club-brugge-vs-porto/eibi7ujec1rb8nbcqj523g7pw
UEFA Champions League,Europe,Inter,4,Viktoria Plzeň,0,2022-10-26,https://www.goal.com/en/match/internazionale-vs-viktoria-plzen/ehot6z4q11zvaxvdfurrbr7kk
UEFA Champions League,Europe,Ajax,0,Liverpool,3,2022-10-26,https://www.goal.com/en/match/ajax-vs-liverpool/9ix3qhfq1tcq1w6xhk82gb504
UEFA Champions League,Europe,Atlético,2,Leverkusen,2,2022-10-26,https://www.goal.com/en/match/atletico-madrid-vs-bayer-leverkusen/eiews2sxq6r7mougma6irlm38
UEFA Champions League,Europe,Barcelona,0,Bayern München,3,2022-10-26,https://www.goal.com/en/match/barcelona-vs-bayern-muenchen/ehrk4jk2to5vze8dr6c2ehgyc
UEFA Champions League,Europe,Frankfurt,2,Marseille,1,2022-10-26,https://www.goal.com/en/match/eintracht-frankfurt-vs-olympique-marseille/f4oiy29agni6oek247mxu9btg
UEFA Champions League,Europe,Napoli,3,Rangers,0,2022-10-26,https://www.goal.com/en/match/napoli-vs-rangers/9iu6l2otdqtu0u9jminratul0
UEFA Champions League,Europe,Tottenham,1,Sporting,1,2022-10-26,https://www.goal.com/en/match/tottenham-hotspur-vs-sporting-cp/f4lss994q9w9gopx0ooaz40es
Serie A,Brazil,Flamengo,3,Santos,2,2022-10-26,https://www.goal.com/en/match/flamengo-vs-santos/3slewp3xts5tz6mplhiw2lyxg
Serie A,Brazil,Paranaense,1,Palmeiras,3,2022-10-26,https://www.goal.com/en/match/athletico-paranaense-vs-palmeiras/3td7awjllnojqj3fnbvaswems
Liga Profesional Argentina,Argentina,Vélez,3,Córdoba SdE,1,2022-10-26,https://www.goal.com/en/match/velez-sarsfield-vs-central-cordoba-sde/aa1duch637n30wf9sck4yan84
Liga Profesional Argentina,Argentina,Platense,1,Lanús,1,2022-10-26,https://www.goal.com/en/match/platense-vs-lanus/amx4speu8lkmuuqmexuovxedw
Bundesliga,Austria,Rapid,5,Hartberg,1,2022-10-26,https://www.goal.com/en/match/rapid-wien-vs-hartberg/3rid6lungp255d7qbdtote6ms
League One,England,Sheff Wed,1,Bristol Rovers,1,2022-10-26,https://www.goal.com/en/match/sheffield-wednesday-vs-bristol-rovers/7prpvpmq3cvh0vgr3ln5rryfo
Premier League,Armenia,Ararat-Armenia,4,Alashkert,1,2022-10-26,https://www.goal.com/en/match/ararat-armenia-vs-alashkert/1e4w26pw0s87cxuiq3of6phck
Primera División,Bolivia,Always Ready,N/A,Palmaflor,N/A,2022-10-26,https://www.goal.com/en/match/always-ready-vs-palmaflor/4sxeteskdmvalm774shff3qxg
Serie B,Brazil,Brusque,0,CRB,0,2022-10-26,https://www.goal.com/en/match/brusque-vs-crb/9ycr8vlrf51z98t80tr6g5iqc
Serie B,Brazil,CSA,1,Vila Nova,0,2022-10-26,https://www.goal.com/en/match/csa-vs-vila-nova/9y4w8ms6zvjijekbzo73ohb10
Copa Verde,Brazil,Humaitá,3,Náutico RR,0,2022-10-26,https://www.goal.com/en/match/humaita-vs-nautico-rr/ef0qyrgomrydyw9gfbjfuwt90
Primera B,Chile,Puerto Montt,0,Copiapó,1,2022-10-26,https://www.goal.com/en/match/puerto-montt-vs-copiapo/cimflinpn3ddy6cgckxfj1mac
China League One,China PR,Jiuniu,5,BSU,0,2022-10-26,https://www.goal.com/en/match/sichuan-jiuniu-vs-beijing-bsu/7g8h95pkrte78vmq8xf7g72tw
China League One,China PR,Shijiazhuang,0,Nantong,1,2022-10-26,https://www.goal.com/en/match/shijiazhuang-gongfu-vs-nantong-zhiyun/7g1w0n2elieo6897lgqy7xnv8
China League One,China PR,Zibo Cuju,1,Dongwu,3,2022-10-26,https://www.goal.com/en/match/zibo-cuju-vs-suzhou-dongwu/7g5vj6myjzhxjooc5m4sahz4k
HNL,Croatia,Hajduk,3,Gorica,1,2022-10-26,https://www.goal.com/en/match/hajduk-split-vs-hnk-gorica/bcvct96rczz42rptc3xymy710
Premier League,Egypt,Pharco,1,Haras,0,2022-10-26,https://www.goal.com/en/match/pharco-vs-haras-el-hodood/75lzawlciwrceehbsr8oxr8r8
Premier League Cup,England,Aston Villa,1,Brentford,3,2022-10-26,https://www.goal.com/en/match/aston-villa-u21-vs-brentford-u21/9j5juqtozcmhyg4je660xe904
FA Women's League Cup,England,Everton,1,Aston Villa,1,2022-10-26,https://www.goal.com/en/match/everton-vs-aston-villa/d97x7hu5kfa33tafyzp627j10
FA Women's League Cup,England,Durham,2,Man Utd,2,2022-10-26,https://www.goal.com/en/match/durham-vs-manchester-united/d94rnlcvpuabxkp5nx6klwhlg
FA Women's League Cup,England,Leicester WFC,0,Liverpool,4,2022-10-26,https://www.goal.com/en/match/leicester-city-wfc-vs-liverpool/4miqxvkdnn5ctubl903cpwjys
FA Women's League Cup,England,Man City,6,Blackburn,0,2022-10-26,https://www.goal.com/en/match/manchester-city-vs-blackburn-rovers/casx3kilz17tpr6gvthzmijo4
