Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Osasuna,0,Real Sociedad,2,2023-04-28,https://www.goal.com/en/match/osasuna-vs-real-sociedad/a2nc7ix1uxms6f60vky7ze9ec
Serie A,Italy,Lecce,1,Udinese,0,2023-04-28,https://www.goal.com/en/match/lecce-vs-udinese/5g0ft2766bsccxobf6bo4uh3o
Serie A,Italy,Spezia,0,Monza,2,2023-04-28,https://www.goal.com/en/match/spezia-vs-monza/5gi8dmpxdkvb1o72mj772jg2c
Bundesliga,Germany,Bochum,1,Dortmund,1,2023-04-28,https://www.goal.com/en/match/bochum-vs-borussia-dortmund/e27e3tn3yeqowc8afz6eyoaok
Ligue 1,France,Strasbourg,1,Lyon,2,2023-04-28,https://www.goal.com/en/match/strasbourg-vs-olympique-lyonnais/1fmwzwni3q4gntg8nl9awzpxw
Championship,England,Blackpool,2,Millwall,3,2023-04-28,https://www.goal.com/en/match/blackpool-vs-millwall/6subl2kv3kagq4tpg07mpzuhg
A-League Men,Australia,Adelaide Utd,1,Central Coast,4,2023-04-28,https://www.goal.com/en/match/adelaide-united-vs-central-coast-mariners/2rzegbvdnb6cjvq87m8kuqtjo
A-League Men,Australia,Melbourne City,3,Wanderers,2,2023-04-28,https://www.goal.com/en/match/melbourne-city-vs-western-sydney-wanderers/2rr09t77nf8a9tz6uqzmg8bv8
Süper Lig,Turkey,Alanyaspor,1,Ümraniye,0,2023-04-28,https://www.goal.com/en/match/alanyaspor-vs-uemraniyespor/18gmx8t2ao6y81vs2mwqlu2ok
First Division A,Belgium,Gent,3,Westerlo,1,2023-04-28,https://www.goal.com/en/match/gent-vs-westerlo/3ho2izkrux3w8sly1kdztha1g
Copa do Brasil,Brazil,Bahia,4,Volta Redonda,0,2023-04-28,https://www.goal.com/en/match/bahia-vs-volta-redonda/aijo0d1x7vc3ygjurt0zt88ic
Copa do Brasil,Brazil,Botafogo,2,Erechim,0,2023-04-28,https://www.goal.com/en/match/botafogo-vs-ypiranga-erechim/aisvcwgdw1dsy79rnv424i87o
Copa do Brasil,Brazil,CSA,2,Internacional,1,2023-04-28,https://www.goal.com/en/match/csa-vs-internacional/akcij3f4d5yxop7tnizhssx04
Copa do Brasil,Brazil,Grêmio,1,ABC,1,2023-04-28,https://www.goal.com/en/match/gremio-vs-abc/aj23jcy1cbhlql5yrpgyb86j8
Liga Profesional Argentina,Argentina,Platense,1,Estudiantes,2,2023-04-28,https://www.goal.com/en/match/platense-vs-estudiantes/23u8y9tyoisvazojhdi19fl78
Liga Profesional Argentina,Argentina,Sarmiento,1,Godoy Cruz,1,2023-04-28,https://www.goal.com/en/match/sarmiento-vs-godoy-cruz/24r0cj40vqq9p5cquw25tcxlg
Primeira Liga,Portugal,Rio Ave,1,Arouca,0,2023-04-28,https://www.goal.com/en/match/rio-ave-vs-arouca/c3jkjaq8xidwu7nmtdkg9u0b8
Superliga,Denmark,Horsens,2,OB,2,2023-04-28,https://www.goal.com/en/match/horsens-vs-ob/7aosyw5b13kcyzufv6xutdp90
Primera A,Colombia,Pereira,0,Envigado,0,2023-04-28,https://www.goal.com/en/match/deportivo-pereira-vs-envigado/amyf80b89yscxsssuedcuxkwk
Primera A,Colombia,Cali,3,Junior,2,2023-04-28,https://www.goal.com/en/match/deportivo-cali-vs-junior/ane1hjbjn4dtu5am0qoils55g
Primera A,Colombia,Millonarios,4,América,3,2023-04-28,https://www.goal.com/en/match/millonarios-vs-america-de-cali/aniaqfd9csqxs2cfpu2lzq8t0
Primera División,Uruguay,Boston River,1,Liverpool,3,2023-04-28,https://www.goal.com/en/match/boston-river-vs-liverpool/e6ctn47y7nfrdocsb3h1v9l3o
Bundesliga,Austria,Altach,0,WAC,2,2023-04-28,https://www.goal.com/en/match/rheindorf-altach-vs-wolfsberger-ac/ewvkcuv7cy3k2ux863056pclw
Premier League,Ukraine,FK Metalist,1,Dynamo Kyiv,3,2023-04-28,https://www.goal.com/en/match/fk-metalist-kharkiv-vs-dynamo-kyiv/1bi3wzi1wq8s6en2i36g9ox04
