Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Cádiz,1,Elche,1,2023-01-16,https://www.goal.com/en/match/cadiz-vs-elche/9m3j6af98pjgdr4085w1qg74k
Serie A,Italy,Empoli,1,Sampdoria,0,2023-01-16,https://www.goal.com/en/match/empoli-vs-sampdoria/51lxkuts6bik1h3td2uhwwufo
AFF Championship,Asia,Thailand,1,Vietnam,0,2023-01-16,https://www.goal.com/en/match/thailand-vs-vietnam/4a611caowlfxz2j3ly4a57or8
Liga MX,Mexico,Tigres,4,Pachuca,1,2023-01-16,https://www.goal.com/en/match/tigres-uanl-vs-pachuca/6vmusbth03wd4uattl1u8ecd0
Primeira Liga,Portugal,Estoril,2,Casa Pia,0,2023-01-16,https://www.goal.com/en/match/estoril-vs-casa-pia/bpnu9pjl0ackb6w22fthmsrv8
Super League 1,Greece,Ionikos,0,Volos,1,2023-01-16,https://www.goal.com/en/match/ionikos-vs-volos-nfc/7tkjlfudhmzkey720fbq3hyxg
League One,England,Port Vale,0,Peterborough,2,2023-01-16,https://www.goal.com/en/match/port-vale-vs-peterborough-united/83itatthbb2cgr159eaujn5ec
Serie B,Italy,Genoa,1,Venezia,0,2023-01-16,https://www.goal.com/en/match/genoa-vs-venezia/f1nnnr18ywlp478ojgp0f2hw4
Ligue 2,France,Niort,0,Saint-Étienne,1,2023-01-16,https://www.goal.com/en/match/niort-vs-saint-etienne/al8o0dukuijnkad2leiwqlhjo
Club Friendlies,World,Salzburg,2,Sparta,1,2023-01-16,https://www.goal.com/en/match/salzburg-vs-sparta-praha/7ahmtgp6b7iw5wiqhaawjbims
CAF African Nations Championship,Africa,Mali,3,Angola,3,2023-01-16,https://www.goal.com/en/match/mali-vs-angola/157kk4m7ft08eyf28lxphxd78
CAF African Nations Championship,Africa,Cameroon,1,Congo,0,2023-01-16,https://www.goal.com/en/match/cameroon-vs-congo/4qpdlrei6yuaspi77d7njn1g4
Gulf Cup of Nations,Asia,Iraq,2,Qatar,1,2023-01-16,https://www.goal.com/en/match/iraq-vs-qatar/8ebe62zs55rbvnevza997zvo4
Gulf Cup of Nations,Asia,Bahrain,0,Oman,1,2023-01-16,https://www.goal.com/en/match/bahrain-vs-oman/b1twl42csswvze3no545veuqc
Paulista A1,Brazil,São Paulo,0,Ituano,0,2023-01-16,https://www.goal.com/en/match/sao-paulo-vs-ituano/cc37guk4iy2ttm9r3zyyfugic
Carioca Série A,Brazil,Flamengo,4,Portuguesa,1,2023-01-16,https://www.goal.com/en/match/flamengo-vs-portuguesa-rj/794i6e2a9abiut69ecsroc4k4
Paranaense 1,Brazil,Operário,2,Cianorte,0,2023-01-16,https://www.goal.com/en/match/operario-pr-vs-cianorte/7ms3nnnbz685ax8j9arvceas4
Catarinense 1,Brazil,Brusque,2,Barra,0,2023-01-16,https://www.goal.com/en/match/brusque-vs-barra/76xz8i5z1zqrg5c3h5hr4aqs4
Catarinense 1,Brazil,Criciúma,0,Concórdia,0,2023-01-16,https://www.goal.com/en/match/criciuma-vs-concordia/76mmd95o68npsuz7c1oqmzv2s
Cearense 1,Brazil,Atlético CE,1,Pacajus,1,2023-01-16,https://www.goal.com/en/match/atletico-cearense-vs-pacajus/4rz72obz6evibrmej7vxodu6s
Baiano 1,Brazil,Jacobinense,1,Doce Mel,0,2023-01-16,https://www.goal.com/en/match/jacobinense-vs-doce-mel/6pl0yjjhvl8vpazu5lk9hcduc
Baiano 1,Brazil,Jacuipense,0,Bahia,1,2023-01-16,https://www.goal.com/en/match/jacuipense-vs-bahia/6pobs796jsm3pc6lui38slkb8
Pernambucano 1,Brazil,Retrô,2,Central,0,2023-01-16,https://www.goal.com/en/match/retro-vs-central/5713fxa2wf6runodjm8fepses
Potiguar 1,Brazil,Potiguar M,5,Alecrim,1,2023-01-16,https://www.goal.com/en/match/potiguar-mossoro-vs-alecrim/908dw26vgobclc10r7352isd0
Super Cup,Chile,Colo Colo,1,Magallanes,1,2023-01-16,https://www.goal.com/en/match/colo-colo-vs-magallanes/4ytbpdb562yus6if017srmplg
Primera División,Costa Rica,San Carlos,1,Puntarenas,1,2023-01-16,https://www.goal.com/en/match/san-carlos-vs-puntarenas/4j44tnkts1fa23w0j65mqzuac
Primera División,Costa Rica,Saprissa,3,Guanacasteca,0,2023-01-16,https://www.goal.com/en/match/deportivo-saprissa-vs-guanacasteca/4jlrvv9lwz5a6jwv5wnukkf84
Primera División,Costa Rica,SP. San José,4,Grecia,3,2023-01-16,https://www.goal.com/en/match/sporting-san-jose-vs-municipal-grecia/4jpv0k035deqgb3yu1zdd9lhw
1. Division,Cyprus,Omonia,1,AEL,0,2023-01-16,https://www.goal.com/en/match/omonia-nicosia-vs-ael/272q1gxgalgoy4wllza99clqs
Cup,Egypt,Zamalek,1,Pyramids,1,2023-01-16,https://www.goal.com/en/match/zamalek-vs-pyramids/aa8xk6w7ay0bzz235iheboc2c
Premier League 2,England,Crystal Palace,1,Fulham,2,2023-01-16,https://www.goal.com/en/match/crystal-palace-u21-vs-fulham-u21/5waf2fufeycsslhdktlc1w5qs
Premier League 2 Division Two,England,Leeds,1,WBA,2,2023-01-16,https://www.goal.com/en/match/leeds-united-u21-vs-west-bromwich-albion-u21/abx62l535tbfnhoxk912k3ro
National 1,France,FBBP 01,3,Concarneau,2,2023-01-16,https://www.goal.com/en/match/bourg-peronnas-vs-concarneau/65gmwcl9gtaxd4mwzhk2ihst0
3. Liga,Germany,Ingolstadt,1,Aue,2,2023-01-16,https://www.goal.com/en/match/ingolstadt-vs-erzgebirge-aue/404ous5kds2trb36df5fq2gic
Super League 2,Greece,Apollon Pontou,3,Makedonikos N.,1,2023-01-16,https://www.goal.com/en/match/apollon-pontou-vs-makedonikos-neapolis/dr22e1dpatiu9451cx2bw5xqs
Super League 2,Greece,Kallithea,2,Kalamata,1,2023-01-16,https://www.goal.com/en/match/kallithea-vs-kalamata/23fkvcwkjuzigdvwr640hocgk
I-League,India,Sudeva,1,Aizawl,2,2023-01-16,https://www.goal.com/en/match/sudeva-vs-aizawl/3dehogazqqn5zx4dd7rtlaluc
Liga 1,Indonesia,RANS,0,PSIS,1,2023-01-16,https://www.goal.com/en/match/rans-nusantara-vs-psis-semarang/crfwu3hj2va8wodp1luvn66s
Persian Gulf Pro League,Iran,Aluminium Arak,0,Gol Gohar,0,2023-01-16,https://www.goal.com/en/match/aluminium-arak-vs-gol-gohar/14fjixa4c9i4u8kkbn54zbfh0
Ligat Ha'al,Israel,Beitar,2,Maccabi TA,2,2023-01-16,https://www.goal.com/en/match/beitar-jerusalem-vs-maccabi-tel-aviv/5qx1o2oqlfze8mj66xza6e9lg
Serie C,Italy,Crotone,1,Pescara,0,2023-01-16,https://www.goal.com/en/match/crotone-vs-pescara/ckkf92ssmvxzf3au5e6p934es
Eerste Divisie,Netherlands,Eindhoven,4,Den Bosch,1,2023-01-16,https://www.goal.com/en/match/eindhoven-vs-den-bosch/4vtu8prg9yuy0z4r3o6evqlg4
Eerste Divisie,Netherlands,TOP Oss,1,AZ II,3,2023-01-16,https://www.goal.com/en/match/top-oss-vs-az-ii/4qro428ewrjfk7o02ahwugmxg
Eerste Divisie,Netherlands,Utrecht II,0,Dordrecht,1,2023-01-16,https://www.goal.com/en/match/utrecht-ii-vs-dordrecht/4wfif6lkujayddz4jb9o967tg
PSL,South Africa,Mamelodi,1,SuperSport Utd,0,2023-01-16,https://www.goal.com/en/match/mamelodi-sundowns-vs-supersport-united/1zfymyombrrwcd7s2e6jmmbkk
Segunda División,Spain,Albacete,1,Leganés,0,2023-01-16,https://www.goal.com/en/match/albacete-vs-leganes/2jztxw54dlrn74y76mro198us
1. Lig,Turkey,Pendik,1,Erzurumspor,1,2023-01-16,https://www.goal.com/en/match/pendikspor-vs-erzurumspor-fk/6kd5izommzoprfgwpz1bvaf4k
