Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FIFA Women's World Cup,World,Sweden,5,Italy,0,2023-07-29,https://www.goal.com/en/match/sweden-vs-italy/9babfc756ca9bev8v83o3wrh0
FIFA Women's World Cup,World,France,2,Brazil,1,2023-07-29,https://www.goal.com/en/match/france-vs-brazil/s76h1ziltmuhd53vgkedr7ys
FIFA Women's World Cup,World,Panama,0,Jamaica,1,2023-07-29,https://www.goal.com/en/match/panama-vs-jamaica/z34k1ftn37o215tbw3vd979w
First Division A,Belgium,Eupen,2,Westerlo,2,2023-07-29,https://www.goal.com/en/match/as-eupen-vs-westerlo/3hdhomjyysvxqafvzq1aom2hg
First Division A,Belgium,Charleroi,1,OHL,1,2023-07-29,https://www.goal.com/en/match/sporting-charleroi-vs-oh-leuven/3hphnm42ozcm1yye5nocz3ytw
First Division A,Belgium,RWDM,0,Genk,4,2023-07-29,https://www.goal.com/en/match/rwdm-vs-genk/3i1gh5sjqhh8ru1v0amig38k4
Serie A,Brazil,Fluminense,1,Santos,0,2023-07-29,https://www.goal.com/en/match/fluminense-vs-santos/cfyb1qxuy07wap3lymywqr3tg
Serie A,Brazil,Internacional,1,Cuiabá,2,2023-07-29,https://www.goal.com/en/match/internacional-vs-cuiaba/chh9v3efv1tlhf24a828wk844
Serie A,Brazil,Paranaense,3,Cruzeiro,3,2023-07-29,https://www.goal.com/en/match/athletico-paranaense-vs-cruzeiro/chrykn0juykc1efg2lg6f4k5w
Liga Profesional Argentina,Argentina,Belgrano,0,R. Central,0,2023-07-29,https://www.goal.com/en/match/belgrano-vs-rosario-central/2myr8c5p4o8brbjn8xaxcjyms
Liga Profesional Argentina,Argentina,NOB,1,Talleres,1,2023-07-29,https://www.goal.com/en/match/newell-s-old-boys-vs-talleres-de-cordoba/2lzjhad7ytbtjns0un1wxf1g4
Liga Profesional Argentina,Argentina,River Plate,2,Racing Club,1,2023-07-29,https://www.goal.com/en/match/river-plate-vs-racing-club/2n4m8mi1p2gw1uujglv7rzac4
Liga Profesional Argentina,Argentina,Córdoba SdE,0,Atl. Tucumán,2,2023-07-29,https://www.goal.com/en/match/central-cordoba-sde-vs-atletico-tucuman/2lsjb2feiyx1mbz5bmp5mx91w
Liga Profesional Argentina,Argentina,Sarmiento,0,Banfield,0,2023-07-29,https://www.goal.com/en/match/sarmiento-vs-banfield/2md1vdw169biqw77z02pzzzmc
Liga Profesional Argentina,Argentina,Independiente,0,Boca Juniors,2,2023-07-29,https://www.goal.com/en/match/independiente-vs-boca-juniors/2lw5v2mnaz2tgwqf6r7z4eyhg
Superliga,Denmark,Vejle,2,København,3,2023-07-29,https://www.goal.com/en/match/vejle-vs-kobenhavn/9gi4ctrcy2qa3hueye1jnzx90
Primera División,Chile,O'Higgins,1,Ñublense,2,2023-07-29,https://www.goal.com/en/match/o-higgins-vs-nublense/bwq6udl1xotghpht3qvzyzv2s
Primera División,Chile,Cobresal,2,Univ Católica,2,2023-07-29,https://www.goal.com/en/match/cobresal-vs-universidad-catolica/bw73c8pmieh0w0hkcg2vypus4
Bundesliga,Austria,Hartberg,2,A Lustenau,2,2023-07-29,https://www.goal.com/en/match/hartberg-vs-austria-lustenau/evmj6z1j1udjh5dn90tv5jlsk
Bundesliga,Austria,WAC,2,BW Linz,1,2023-07-29,https://www.goal.com/en/match/wolfsberger-ac-vs-blau-weiss-linz/eva59aciqxxw0n59hvksb2p04
Bundesliga,Austria,WSG Tirol,1,Aus Klagenfurt,3,2023-07-29,https://www.goal.com/en/match/wsg-tirol-vs-austria-klagenfurt/evyw9bv77v8dzzuw7mbxnl1jo
Bundesliga,Austria,Altach,0,Salzburg,2,2023-07-29,https://www.goal.com/en/match/rheindorf-altach-vs-salzburg/ewb9a3xna7oowamq22j9v3ytw
Premier League,Ukraine,Vorskla,N/A,Dnipro-1,N/A,2023-07-29,https://www.goal.com/en/match/vorskla-vs-dnipro-1/c8iv1deztl3tny1kezcg5p444
