Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Crystal Palace,1,Man Utd,1,2023-01-18,https://www.goal.com/en/match/crystal-palace-vs-manchester-united/7eqtwefop5nj4cgyoenc0molw
FA Cup,England,Leeds,5,Cardiff,2,2023-01-18,https://www.goal.com/en/match/leeds-united-vs-cardiff-city/5kmjfv6ua4k0ykt0wtu31wg0k
Super Cup,Italy,Milan,0,Inter,3,2023-01-18,https://www.goal.com/en/match/milan-vs-internazionale/2gjjclhqvf7yr1wv7d70g2uc4
Premiership,Scotland,Celtic,4,St. Mirren,0,2023-01-18,https://www.goal.com/en/match/celtic-vs-st-mirren/9vgc5e46vujtxmge35tie6590
Premiership,Scotland,Hearts,5,Aberdeen,0,2023-01-18,https://www.goal.com/en/match/hearts-vs-aberdeen/9vk0l5ccd9v33cskrrpche5uc
Premiership,Scotland,Kilmarnock,2,Rangers,3,2023-01-18,https://www.goal.com/en/match/kilmarnock-vs-rangers/9vrqpt3hb4tv2g6eywql6kyl0
First Division A,Belgium,Cercle Brugge,1,R. Union SG,1,2023-01-18,https://www.goal.com/en/match/cercle-brugge-vs-union-saint-gilloise/dml32nchi1qfteq3n3bkm7zmc
First Division A,Belgium,Oostende,0,Antwerp,3,2023-01-18,https://www.goal.com/en/match/kv-oostende-vs-antwerp/dmzywat3tcokhy85abmr9ugwk
First Division A,Belgium,Anderlecht,2,ZW,3,2023-01-18,https://www.goal.com/en/match/anderlecht-vs-zulte-waregem/dlzxgazy8486jeh5t8wj5pxck
First Division A,Belgium,Kortrijk,3,Seraing,2,2023-01-18,https://www.goal.com/en/match/kortrijk-vs-rfc-seraing/dmguzntjk0qnu58bwfozu1qfo
Copa del Rey,Spain,Gijón,0,Valencia,4,2023-01-18,https://www.goal.com/en/match/sporting-gijon-vs-valencia/42ghxsqgvlt3z0qnes6truoes
Copa del Rey,Spain,Athletic Club,1,Espanyol,0,2023-01-18,https://www.goal.com/en/match/athletic-club-vs-espanyol/dkdybhewrrmgcs9mczpw4agic
Copa del Rey,Spain,Betis,2,Osasuna,2,2023-01-18,https://www.goal.com/en/match/real-betis-vs-osasuna/8nfmive9g9vnbiyu01jjlckyc
Copa del Rey,Spain,Levante,0,Atlético,2,2023-01-18,https://www.goal.com/en/match/levante-vs-atletico-madrid/2psst2f1jacn2j3pvw3kksd90
Cup,Turkey,Fatih,2,Başakşehir,2,2023-01-18,https://www.goal.com/en/match/fatih-karaguemruek-vs-istanbul-basaksehir/bfj7rogny1x4xdxnop6gu5nv8
Cup,Turkey,Ankaragücü,1,Beşiktaş,1,2023-01-18,https://www.goal.com/en/match/ankaraguecue-vs-besiktas/bfrudtmbq1ig67jcg3suvx3bo
Cup,Turkey,Ümraniye,1,Trabzonspor,4,2023-01-18,https://www.goal.com/en/match/uemraniyespor-vs-trabzonspor/bfgb2rqhly7lbg252onr8l2xg
Club Friendlies,World,River Plate,3,Vasco,0,2023-01-18,https://www.goal.com/en/match/river-plate-vs-vasco-da-gama/cjruxt48s3krc3gqzeyi83ms4
CAF African Nations Championship,Africa,Congo DR,0,Côte d'Ivoire,0,2023-01-18,https://www.goal.com/en/match/congo-dr-vs-cote-d-ivoire/1fb7zee261ubntrddtwx4go44
CAF African Nations Championship,Africa,Senegal,0,Uganda,1,2023-01-18,https://www.goal.com/en/match/senegal-vs-uganda/1feokfgz0jrm6h5w6lq0ctzpw
Cup,Albania,Apolonia,0,Kukësi,0,2023-01-18,https://www.goal.com/en/match/apolonia-fier-vs-kukesi/10a6yjdo5ki36fpud36kp2yvo
Cup,Albania,Skënderbeu,0,Egnatia,1,2023-01-18,https://www.goal.com/en/match/skenderbeu-korce-vs-egnatia-rrogozhine/10knc5v3k4hl4yw41vu94i2ok
Cup,Albania,Erzeni,1,Teuta,1,2023-01-18,https://www.goal.com/en/match/erzeni-shijak-vs-teuta-durres/10fdhvs37p2fejpywm12mbdas
A-League Women,Australia,Wanderers,0,Victory,0,2023-01-18,https://www.goal.com/en/match/western-sydney-wanderers-vs-melbourne-victory/6zs62s9ctu001n5mngrt9i1p0
Paulista A1,Brazil,Mirassol,0,Inter Limeira,1,2023-01-18,https://www.goal.com/en/match/mirassol-vs-inter-de-limeira/ccln688zwlopu2qdocg9qlzpw
Carioca Série A,Brazil,Fluminense,1,Nova Iguaçu,0,2023-01-18,https://www.goal.com/en/match/fluminense-vs-nova-iguacu/7agd6h78xfa83cz4lts5n9zbo
Carioca Série A,Brazil,Bangu,1,Resende,0,2023-01-18,https://www.goal.com/en/match/bangu-vs-resende/7akyt7yjn011v07zbb2uvv5sk
Paranaense 1,Brazil,Maringá,2,Rio Branco,0,2023-01-18,https://www.goal.com/en/match/maringa-vs-rio-branco-pr/7muv8z1n9ape68dh20wxjrndg
Paranaense 1,Brazil,Independente,1,Cianorte,2,2023-01-18,https://www.goal.com/en/match/independente-fsj-vs-cianorte/7mxpv274j9uu825hh8hpcigwk
Catarinense 1,Brazil,Concórdia,0,Figueirense,0,2023-01-18,https://www.goal.com/en/match/concordia-vs-figueirense/77cn1ccnt7zz4l2eruxw315p0
Goiano 1,Brazil,Inhumas,2,Goiânia,2,2023-01-18,https://www.goal.com/en/match/inhumas-vs-goiania/yq8opsml57dfhjliv44macyc
Goiano 1,Brazil,Iporá,1,Atlético GO,2,2023-01-18,https://www.goal.com/en/match/ipora-vs-atletico-goianiense/yvdnfg911vyz1h1bmlhw5jis
Pernambucano 1,Brazil,Salgueiro,1,Sport,2,2023-01-18,https://www.goal.com/en/match/salgueiro-vs-sport-recife/574h80oi1rmx6inbzykq9uhp0
Sergipano 1,Brazil,Estanciano,0,Sergipe,1,2023-01-18,https://www.goal.com/en/match/estanciano-vs-sergipe/4mc33ugp45nx1odijgqg3s3ys
Alagoano 1,Brazil,CSA,0,ASA,0,2023-01-18,https://www.goal.com/en/match/csa-vs-asa/4uowgg1m2je83dl0os5rezmdw
Maranhense 1,Brazil,São José MA,3,Cordino,5,2023-01-18,https://www.goal.com/en/match/sao-jose-ma-vs-cordino/33q4fxeq0rcoj2bgwttgyjrx0
Piauiense,Brazil,Comercial PI,0,4 de Julho,1,2023-01-18,https://www.goal.com/en/match/comercial-pi-vs-4-de-julho/618pvd2bkboxcepxy8416csno
Potiguar 1,Brazil,América RN,5,Santa Cruz,1,2023-01-18,https://www.goal.com/en/match/america-rn-vs-santa-cruz-de-natal-rn/dgpuaiawedhzot51chk2sllw4
Paulista A2,Brazil,Ponte Preta,2,São Caetano,1,2023-01-18,https://www.goal.com/en/match/ponte-preta-vs-sao-caetano/eccq55sxrdvciounhzv5pcv84
Paulista A2,Brazil,Primavera,2,Comercial,0,2023-01-18,https://www.goal.com/en/match/primavera-sp-vs-comercial/ebuw77pamf08fripy37zz30us
Paulista A2,Brazil,Rio Claro,0,Portuguesa,1,2023-01-18,https://www.goal.com/en/match/rio-claro-vs-portuguesa-santista/ecg6au1lxfd3h2gybx6hacljo
HNL,Croatia,Gorica,0,Varaždin,0,2023-01-18,https://www.goal.com/en/match/hnk-gorica-vs-varazdin/bjoldsqkwx25zvk4n4vdqe9lg
Cup,Cyprus,APOEL,4,Aris Limassol,2,2023-01-18,https://www.goal.com/en/match/apoel-vs-aris-limassol/7zz5kf7rsxkpe6brrlri1jbo
Premier League,Egypt,Haras,0,El Dakhleya,1,2023-01-18,https://www.goal.com/en/match/haras-el-hodood-vs-el-dakhleya/7fe6g451n3bxtbutehxntn5sk
Premier League,Egypt,Geish,1,Ismaily,1,2023-01-18,https://www.goal.com/en/match/el-geish-vs-ismaily/7fhltkyf8t1fi0fkuzrq8ymfo
Premier League,Egypt,ENPPI,2,Future,3,2023-01-18,https://www.goal.com/en/match/enppi-vs-future/7fl2wwx6jh3jq44g6oe3xtt78
Premier League Cup,England,Southampton,2,Everton,3,2023-01-18,https://www.goal.com/en/match/southampton-u21-vs-everton-u21/pega79wst4washvocixw0jdg
FA Women's League Cup,England,Lewes,0,Bristol City,1,2023-01-18,https://www.goal.com/en/match/lewes-vs-bristol-city/b2vsmtk4c9pit3ri1d12kew44
FA Women's League Cup,England,Leicester WFC,0,Man City,1,2023-01-18,https://www.goal.com/en/match/leicester-city-wfc-vs-manchester-city/5sq2e707bhe588kp3p0uvhzpw
