Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Friendlies,World,Uruguay,4,Nicaragua,1,2023-06-15,https://www.goal.com/en/match/uruguay-vs-nicaragua/dzcvalksqrmjk5vppr22n4ff8
Friendlies,World,Japan,6,El Salvador,0,2023-06-15,https://www.goal.com/en/match/japan-vs-el-salvador/47hrafruylp0lz944uap02al0
Friendlies,World,Argentina,2,Australia,0,2023-06-15,https://www.goal.com/en/match/argentina-vs-australia/dymydgt202mb1pa1ycikt7v2s
Friendlies,World,Jamaica,1,Qatar,2,2023-06-15,https://www.goal.com/en/match/jamaica-vs-qatar/6812gdovhde9wp687vkhq3o4
UEFA Nations League,Europe,Spain,2,Italy,1,2023-06-15,https://www.goal.com/en/match/spain-vs-italy/3ig9239w3zbmkgov02zt2pmvo
MLS,USA,Los Angeles,0,Houston,1,2023-06-15,https://www.goal.com/en/match/los-angeles-vs-houston-dynamo/9umotvavryzwh9b24v608syl0
AFC U17 Asian Cup,Asia,Yemen,4,Malaysia,0,2023-06-15,https://www.goal.com/en/match/yemen-u17-vs-malaysia-u17/2k3mt8islmadzhay10drptez8
AFC U17 Asian Cup,Asia,Thailand,2,Laos,1,2023-06-15,https://www.goal.com/en/match/thailand-u17-vs-laos-u17/2jrignwcz6np8knuadprkjsb8
Serie D,Brazil,Cordino,0,Tocantinópolis,1,2023-06-15,https://www.goal.com/en/match/cordino-vs-tocantinopolis/blj09e6cfzm6m8j0xyopy1xjo
Serie D,Brazil,Aimoré,0,Concórdia,0,2023-06-15,https://www.goal.com/en/match/aimore-vs-concordia/bt2qtxvy9z16p9caaahb5gvtg
Serie D,Brazil,Athletic,3,Resende,0,2023-06-15,https://www.goal.com/en/match/athletic-club-vs-resende/brfgiabodbcd5mxroaoay5lhw
Serie D,Brazil,Bahia de Feira,3,Cruzeiro,0,2023-06-15,https://www.goal.com/en/match/bahia-de-feira-vs-cruzeiro-arapiraca/bnt60almymw5roj752krawx78
Serie D,Brazil,Camboriú,2,Caxias,1,2023-06-15,https://www.goal.com/en/match/camboriu-vs-caxias/bted3utkseu04xi03a4aglul0
Serie D,Brazil,Ferroviária,1,Cascavel,0,2023-06-15,https://www.goal.com/en/match/ferroviaria-vs-cascavel/bsf7lp3g0xzfaj1luzehu661g
Serie D,Brazil,Hercílio,1,Brasil Pelotas,0,2023-06-15,https://www.goal.com/en/match/hercilio-luz-vs-brasil-de-pelotas/bu23yhc2307pp6286jpldxh5g
Serie D,Brazil,Noroeste,0,Santo André,3,2023-06-15,https://www.goal.com/en/match/real-noroeste-vs-santo-andre/bqs67932m93wtderkdwxy000k
Serie D,Brazil,Águia Marabá,0,Trem,0,2023-06-15,https://www.goal.com/en/match/aguia-de-maraba-vs-trem/bjukzuk4e820jgqqyxc3vps7o
Serie D,Brazil,ASA,1,Retrô,2,2023-06-15,https://www.goal.com/en/match/asa-vs-retro/bo4q28yvrlbc2e7686w2nx1qs
Serie D,Brazil,Ferroviário,3,Maranhão,1,2023-06-15,https://www.goal.com/en/match/ferroviario-vs-maranhao/bl7e4ylx4nm0rq3l2h78zdz4k
Serie D,Brazil,Maringá,1,Inter Limeira,0,2023-06-15,https://www.goal.com/en/match/maringa-vs-inter-de-limeira/bsqyw34kjrtpbhrr7z7pmt4ic
Serie D,Brazil,Nacional,1,Pacajus,0,2023-06-15,https://www.goal.com/en/match/nacional-de-patos-vs-pacajus/bmifqkr21ukbhqjdlum4rr6s4
Serie D,Brazil,Novo Hamburgo,0,Independente,1,2023-06-15,https://www.goal.com/en/match/novo-hamburgo-vs-independente-fsj/btq5iwcpy2t1yfsh7hz1xi6fo
Serie D,Brazil,Operário,0,CRAC,2,2023-06-15,https://www.goal.com/en/match/operario-fc-ms-vs-crac/bs3errskbptjau6tqq9929e6s
Serie D,Brazil,Portuguesa,4,Democrata GV,1,2023-06-15,https://www.goal.com/en/match/portuguesa-rj-vs-democrata-gv/br3sqfavu2twf1fqjv4pid990
Serie D,Brazil,Potiguar M,0,Campinense,0,2023-06-15,https://www.goal.com/en/match/potiguar-mossoro-vs-campinense/bnhmamz325qs25vsdv77h4sgk
Serie D,Brazil,Princesa,1,Tuna Luso,1,2023-06-15,https://www.goal.com/en/match/princesa-solimoes-vs-tuna-luso/bkvsbsfyjlclyu555r9uoe978
Serie D,Brazil,Santa Cruz,3,Globo,0,2023-06-15,https://www.goal.com/en/match/santa-cruz-vs-globo/bn5x2pxgiqvs2ddnneht03p5g
Serie D,Brazil,São Francisco,0,Nacional AM,3,2023-06-15,https://www.goal.com/en/match/sao-francisco-vs-nacional-am/bki26tgr1zxofhy3ieg0affh0
Serie D,Brazil,São Raimundo R,2,Humaitá,3,2023-06-15,https://www.goal.com/en/match/sao-raimundo-rr-vs-humaita/bk6c1qty5nrk57ak25yjg5ul0
Serie D,Brazil,Sergipe,2,Alagoinhas,3,2023-06-15,https://www.goal.com/en/match/sergipe-vs-atletico-alagoinhas/bos661i4xv7pzsczde5cxyfx0
Serie D,Brazil,XV Piracicaba,1,CAP,1,2023-06-15,https://www.goal.com/en/match/xv-de-piracicaba-vs-ca-patrocinense/brr1byeo0thys2t0oj2kaayac
Primera B,Chile,Barnechea,1,Morning,1,2023-06-15,https://www.goal.com/en/match/barnechea-vs-santiago-morning/38tqyo8352jyv6c8iikxkppn8
Liga Femenina,Colombia,Santa Fe,4,Nacional,0,2023-06-15,https://www.goal.com/en/match/santa-fe-vs-atletico-nacional/dymjjls8v0hs64ubg319mbqqc
Liga Femenina,Colombia,América,4,Pereira,0,2023-06-15,https://www.goal.com/en/match/america-de-cali-vs-deportivo-pereira/dyd3mwvs0e3ax9irbfw6a426s
UEFA U21 Championship Qualification,Europe,Gibraltar,1,Moldova,3,2023-06-15,https://www.goal.com/en/match/gibraltar-u21-vs-moldova-u21/7zn8u5gy9ibga225ow5ff3eac
Ykkönen,Finland,TPS,1,MP,1,2023-06-15,https://www.goal.com/en/match/tps-vs-mp/78rkhsegc79dgipia88pdjs44
1. Deild,Iceland,Grindavík,0,Fjölnir,1,2023-06-15,https://www.goal.com/en/match/grindavik-vs-fjoelnir/ddt6ufxns8kihcayn4hz9kjro
1. Deild,Iceland,Grótta,2,Ægir,1,2023-06-15,https://www.goal.com/en/match/grotta-vs-aegir/ddimglqwpvu3c3sx1piv2h91w
Ettan,Sweden,Motala,1,ÖSIF,2,2023-06-15,https://www.goal.com/en/match/motala-vs-oerebro-syrianska/3pmmyoffaagdyijyxtrh0mec4
Damallsvenskan,Sweden,Häcken,3,Uppsala,1,2023-06-15,https://www.goal.com/en/match/haecken-vs-uppsala/epctr3clsp6ypult3x07tqeqc
Damallsvenskan,Sweden,Hammarby,4,Brommapojkarna,1,2023-06-15,https://www.goal.com/en/match/hammarby-vs-brommapojkarna/epkwx8qc7pe7vmp2pzac761w4
