Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
League Cup,England,Nottm Forest,1,Wolves,1,2023-01-11,https://www.goal.com/en/match/nottingham-forest-vs-wolverhampton-wanderers/dgcfg66y5i43b13tb19v8v02c
League Cup,England,Southampton,2,Man City,0,2023-01-11,https://www.goal.com/en/match/southampton-vs-manchester-city/dg9qsck1lou2hzuohylw6oufo
Ligue 1,France,Ajaccio,0,Reims,1,2023-01-11,https://www.goal.com/en/match/ajaccio-vs-reims/ydbplh1dm847pif9vma3mz2s
Ligue 1,France,Auxerre,0,Toulouse,5,2023-01-11,https://www.goal.com/en/match/auxerre-vs-toulouse/yi76scybjjal38na7x9xd9g4
Ligue 1,France,Brest,0,Lille,0,2023-01-11,https://www.goal.com/en/match/brest-vs-lille/zijwdw0378trecv18xr7l34k
Ligue 1,France,Clermont,2,Rennes,1,2023-01-11,https://www.goal.com/en/match/clermont-vs-rennes/ymnfh6wcmprf07j3e2atg5qs
Ligue 1,France,Nantes,0,Lyon,0,2023-01-11,https://www.goal.com/en/match/nantes-vs-olympique-lyonnais/yxc03pj6qy6jb68clh4iq3h0
Ligue 1,France,Lorient,2,Monaco,2,2023-01-11,https://www.goal.com/en/match/lorient-vs-monaco/yrpl0ugjweklcmw85jkty42c
Ligue 1,France,Nice,6,Montpellier,1,2023-01-11,https://www.goal.com/en/match/nice-vs-montpellier/z36bzeasxxu7hqd368stgahg
Ligue 1,France,PSG,2,Angers,0,2023-01-11,https://www.goal.com/en/match/psg-vs-angers-sco/z96314i4bv4344v72e9yy2ac
Ligue 1,France,Strasbourg,2,Lens,2,2023-01-11,https://www.goal.com/en/match/strasbourg-vs-lens/ze0h4ewf9187zudwzp3apmvo
Ligue 1,France,Troyes,0,Marseille,2,2023-01-11,https://www.goal.com/en/match/troyes-vs-olympique-marseille/zn02dumzwnhp21x99jxaw6c4
Super Cup,Spain,Real Madrid,1,Valencia,1,2023-01-11,https://www.goal.com/en/match/real-madrid-vs-valencia/63snk467n6lgv5w3vapkzdvys
Coppa Italia,Italy,Milan,0,Torino,1,2023-01-11,https://www.goal.com/en/match/milan-vs-torino/7sitjnkj4zo6e04zfq84pn5sk
Club Friendlies,World,River Plate,1,Monterrey,0,2023-01-11,https://www.goal.com/en/match/river-plate-vs-monterrey/d6a00oz0j60tr1cv1zym8f4t0
A-League Women,Australia,Western United,2,Sydney,0,2023-01-11,https://www.goal.com/en/match/western-united-vs-sydney/72q8aatqklo5hfe4vehjv96vo
A-League Women,Australia,Adelaide,0,Melbourne City,3,2023-01-11,https://www.goal.com/en/match/adelaide-united-vs-melbourne-city/6z3prjj7tjcp8djfac1ork5xw
Cup,Belgium,Kortrijk,0,Mechelen,1,2023-01-11,https://www.goal.com/en/match/kortrijk-vs-mechelen/8cr2emkhix1dxmi9m7bvk5h5g
