Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Liga MX,Mexico,León,1,Chivas,2,2023-07-04,https://www.goal.com/en/match/leon-vs-guadalajara/d8daeb9chk0rhbz16wtcwa1hw
Serie A,Brazil,Goiás,1,Coritiba,2,2023-07-04,https://www.goal.com/en/match/goias-vs-coritiba/c6ogkmc8c2wwnzgpvfj6pefbo
Liga Profesional Argentina,Argentina,NOB,2,Gimn La Plata,2,2023-07-04,https://www.goal.com/en/match/newell-s-old-boys-vs-gimnasia-la-plata/2g3ataduvskoam153n97fn8k4
Primera División,Uruguay,Peñarol,2,City Torque,0,2023-07-04,https://www.goal.com/en/match/penarol-vs-city-torque/cx3xburtyjr7b1rdsrlsg0zys
Club Friendlies,World,Salzburg,0,Legia,2,2023-07-04,https://www.goal.com/en/match/salzburg-vs-legia-warszawa/9q2lpzlrlinpr7p98v68qpixg
CAF U23 Cup of Nations,Africa,Egypt U23,1,Guinea,0,2023-07-04,https://www.goal.com/en/match/egypt-u23-vs-guinea-u23/d7gebj9abaewx42s19bhsy6ms
CAF U23 Cup of Nations,Africa,Morocco,2,Mali,2,2023-07-04,https://www.goal.com/en/match/morocco-u23-vs-mali-u23/d71zuzv3189nl8l5q7r88a32s
Ligue 1,Algeria,Bayadh,2,ASO Chlef,0,2023-07-04,https://www.goal.com/en/match/el-bayadh-vs-aso-chlef/153f90aiqha9fz76ajenkyvx0
Ligue 1,Algeria,CS Constantine,0,Belouizdad,0,2023-07-04,https://www.goal.com/en/match/cs-constantine-vs-belouizdad/14u8gm4sbewu2es8c4cyl5o2c
Ligue 1,Algeria,HBCL,0,Saoura,2,2023-07-04,https://www.goal.com/en/match/hb-chelghoum-laid-vs-saoura/15v5i0la8sfn64xd5oqcijv2s
Ligue 1,Algeria,Kabylie,1,US Biskra,0,2023-07-04,https://www.goal.com/en/match/kabylie-vs-us-biskra/15m0p5l4kdxx76rrfkjaba784
Ligue 1,Algeria,Khenchela,2,RC Arbaâ,1,2023-07-04,https://www.goal.com/en/match/khenchela-vs-rc-arbaa/15crrm7mmemjg2hbqz1y1979w
Ligue 1,Algeria,MC Oran,3,ES Sétif,1,2023-07-04,https://www.goal.com/en/match/mc-oran-vs-es-setif/16fh9z9e3xf193s99x1e610d0
Ligue 1,Algeria,Paradou,1,MC Alger,0,2023-07-04,https://www.goal.com/en/match/paradou-ac-vs-mc-alger/164dmh6c75bklir9n36akvu38
Ligue 1,Algeria,USM Alger,0,NC Magra,0,2023-07-04,https://www.goal.com/en/match/usm-alger-vs-nc-magra/14ky9npi9smsjckikuju2zz10
Primera Nacional,Argentina,Atlanta,1,Dep Madryn,1,2023-07-04,https://www.goal.com/en/match/atlanta-vs-deportivo-madryn/eqvixko410nhwfbxdo2o30jkk
Primera Nacional,Argentina,All Boys,1,San Telmo,0,2023-07-04,https://www.goal.com/en/match/all-boys-vs-san-telmo/2hm3pn494al7tdfdqo1a2ny1g
Torneo Federal A,Argentina,Atenas,0,Juventud UU,0,2023-07-04,https://www.goal.com/en/match/atenas-vs-juventud-unida-univ/65x3whxs3nbcnnmfu704bltzo
