Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
League Cup,England,Man Utd,4,Aston Villa,2,2022-11-10,https://www.goal.com/en/match/manchester-united-vs-aston-villa/a56nnl91du4sbza3g4ryytdzo
La Liga,Spain,Vallecano,0,Celta Vigo,0,2022-11-10,https://www.goal.com/en/match/rayo-vallecano-vs-celta-de-vigo/9jfdrxooersapd6ubzgjan9jo
La Liga,Spain,Valencia,3,Betis,0,2022-11-10,https://www.goal.com/en/match/valencia-vs-real-betis/9jbj8tnprilqv094suswjz7ys
La Liga,Spain,Real Madrid,2,Cádiz,1,2022-11-10,https://www.goal.com/en/match/real-madrid-vs-cadiz/9jjb01pr0y1c6ru0l0egyblzo
Serie A,Italy,Verona,0,Juventus,1,2022-11-10,https://www.goal.com/en/match/hellas-verona-vs-juventus/4xkfjekka0767esjrecyurx1w
Serie A,Italy,Lazio,1,Monza,0,2022-11-10,https://www.goal.com/en/match/lazio-vs-monza/4xt9cjjjsaocgc6beqodgwufo
Friendlies,World,Costa Rica,2,Nigeria,0,2022-11-10,https://www.goal.com/en/match/costa-rica-vs-nigeria/dcnrtygfvq4kfci7ulwmnqn10
Friendlies,World,Panama,1,Saudi Arabia,1,2022-11-10,https://www.goal.com/en/match/panama-vs-saudi-arabia/2pqjqy3gqzsf9swd6zz9m3504
Friendlies,World,Iran,1,Nicaragua,0,2022-11-10,https://www.goal.com/en/match/ir-iran-vs-nicaragua/2x9urp5difel0ug1knj8i1yc4
Eredivisie,Netherlands,Feyenoord,1,Cambuur,0,2022-11-10,https://www.goal.com/en/match/feyenoord-vs-cambuur/3d16s1fagassszlgjk1m9p82c
Serie A,Brazil,Avaí,2,Ceará,0,2022-11-10,https://www.goal.com/en/match/avai-vs-ceara/3wb90r2193qptuumopq8tzv9w
Serie A,Brazil,Coritiba,2,Corinthians,2,2022-11-10,https://www.goal.com/en/match/coritiba-vs-corinthians/3wemvnle220uehwdyww82znys
Serie A,Brazil,Fluminense,3,Goiás,0,2022-11-10,https://www.goal.com/en/match/fluminense-vs-goias/3vmys78eezfbr3bo0khppe0b8
Serie A,Brazil,Fortaleza,6,RB Bragantino,0,2022-11-10,https://www.goal.com/en/match/fortaleza-vs-rb-bragantino/3w4bty0d6zwtlnz0nxx36dpuc
Serie A,Brazil,Atlético GO,1,Paranaense,1,2022-11-10,https://www.goal.com/en/match/atletico-goianiense-vs-athletico-paranaense/3w7s3g35lyygsilc7d8r6meqc
Serie A,Brazil,Juventude,2,Flamengo,2,2022-11-10,https://www.goal.com/en/match/juventude-vs-flamengo/3w1250cvh5wvlotyoa7qw1hck
Serie A,Brazil,Palmeiras,2,América MG,1,2022-11-10,https://www.goal.com/en/match/palmeiras-vs-america-mineiro/3vu5vy8ig3ozem4nksorj493o
Cup,Turkey,İstanbulspor,3,Etimesgut BS,2,2022-11-10,https://www.goal.com/en/match/istanbulspor-vs-etimesgut-belediyespor/27w2tdewnl44hea8s4us3pdzo
Cup,Turkey,Göztepe,2,Bucaspor 1928,0,2022-11-10,https://www.goal.com/en/match/goeztepe-vs-bucaspor-1928/28ik3d5i5rscpwnhidejsxixg
Cup,Turkey,Tuzla,2,Isparta 32,1,2022-11-10,https://www.goal.com/en/match/tuzlaspor-vs-isparta-32-spor/28znwow8g75640x7c3jgtlk44
Cup,Turkey,Rize,2,Kırklareli,1,2022-11-10,https://www.goal.com/en/match/rizespor-vs-kirklarelispor/7bjj56smpdmnupzzu6dyasn4k
Cup,Turkey,Denizlispor,0,Şanlıurfa,5,2022-11-10,https://www.goal.com/en/match/denizlispor-vs-sanliurfaspor/28u7lf1r08aq6a1idnbn0ew44
Cup,Turkey,Fatih,3,Kırşehir FK,1,2022-11-10,https://www.goal.com/en/match/fatih-karaguemruek-vs-kirsehir-fk/284f4l29g54v98z1h5maukw7o
Cup,Turkey,Kayseri,1,Sivas BS,0,2022-11-10,https://www.goal.com/en/match/kayserispor-vs-sivas-belediyespor/7bu8y3tlki92g08oddrr5u1w4
Primera A,Colombia,Santa Fe,2,Pereira,0,2022-11-10,https://www.goal.com/en/match/independiente-santa-fe-vs-deportivo-pereira/9xotm0qpw6gbw26js9fmficd0
Primera A,Colombia,Junior,0,Millonarios,1,2022-11-10,https://www.goal.com/en/match/junior-vs-millonarios/9xrgtk17wbv69hd2nqehkb504
Premier League,Ukraine,Lviv,2,Rukh Vynnyky,1,2022-11-10,https://www.goal.com/en/match/lviv-vs-rukh-vynnyky/zy006kpngqwrycp4z1k547x0
