Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FIFA World Cup,World,Argentina,3,Croatia,0,2022-12-13,https://www.goal.com/en/match/argentina-vs-croatia/pypvtrhbgg8d21q3hbm3osq2
National League,England,Dorking W,3,Maidstone Utd,2,2022-12-13,https://www.goal.com/en/match/dorking-wanderers-vs-maidstone-united/9eqdlabn189f4hkr9tgexgkr8
National League,England,Notts,2,Gateshead,0,2022-12-13,https://www.goal.com/en/match/notts-county-vs-gateshead/9eu38fmkhkax412olhfdq5hjo
Club Friendlies,World,Kayseri,2,Liepāja,1,2022-12-13,https://www.goal.com/en/match/kayserispor-vs-liepaja/drmiw18a8p19d52k1kuulvkes
Club Friendlies,World,Ankaragücü,0,Konyaspor,1,2022-12-13,https://www.goal.com/en/match/ankaraguecue-vs-konyaspor/7n3mp2tk5nragn4cp0g9axbf8
Club Friendlies,World,Başakşehir,2,Toulouse,2,2022-12-13,https://www.goal.com/en/match/istanbul-basaksehir-vs-toulouse/3g1c03q0ix4596ovpi7rqcwlw
Club Friendlies,World,Arsenal,2,Milan,1,2022-12-13,https://www.goal.com/en/match/arsenal-vs-milan/7j9i3clccak3cpudkpbliqrys
Club Friendlies,World,Galatasaray,1,Lazio,2,2022-12-13,https://www.goal.com/en/match/galatasaray-vs-lazio/3vmawsnygzewxla79uc5xdfro
Club Friendlies,World,Strasbourg,0,Feyenoord,1,2022-12-13,https://www.goal.com/en/match/strasbourg-vs-feyenoord/b3pivjlrpu7djd3zyckurvh0
EFL Trophy,England,Burton Albion,2,Accrington,4,2022-12-13,https://www.goal.com/en/match/burton-albion-vs-accrington-stanley/6y0pesyh9zqeywhneezsomjv8
EFL Trophy,England,Cheltenham,4,Chelsea,0,2022-12-13,https://www.goal.com/en/match/cheltenham-town-vs-chelsea-u21/6y6orob0q7878um9snldrlmvo
EFL Trophy,England,Lincoln,4,Everton,2,2022-12-13,https://www.goal.com/en/match/lincoln-city-vs-everton-u21/6xwggyf0t0stxfx7o6r5mc07o
EFL Trophy,England,Portsmouth,3,Stevenage,0,2022-12-13,https://www.goal.com/en/match/portsmouth-vs-stevenage/6y3obddagk2gbvb0gpirzjsic
EFL Trophy,England,Bristol Rovers,4,MK Dons,1,2022-12-13,https://www.goal.com/en/match/bristol-rovers-vs-milton-keynes-dons/6y9n3qgjj13qfg6a1d46pq9zo
EFL Trophy,England,Bolton,4,Man Utd,0,2022-12-13,https://www.goal.com/en/match/bolton-wanderers-vs-manchester-united-u21/6xt6k9oe5y1r6i4xo5zo0mf4k
I-League,India,Mohammedan,2,Kenkre,2,2022-12-13,https://www.goal.com/en/match/mohammedan-vs-kenkre/3b38qvmgv3c2ti0wmny9beck4
Liga 1,Indonesia,Persebaya,1,Persik,1,2022-12-13,https://www.goal.com/en/match/persebaya-surabaya-vs-persik-kediri/8y6pbpq3i33l2cywvejf3klw
Liga 1,Indonesia,Persita,4,RANS,1,2022-12-13,https://www.goal.com/en/match/persita-vs-rans-nusantara/86m4x50slvrr4jvgkznz5e6s
Liga 1,Indonesia,PSIS,2,Persija,0,2022-12-13,https://www.goal.com/en/match/psis-semarang-vs-persija/8u42r8yzh9hzcpaqqvqf7das
Eredivisie Women,Netherlands,Ajax,2,Zwolle,0,2022-12-13,https://www.goal.com/en/match/ajax-vs-pec-zwolle/6cgg5vavpccd0gpiszie09qfo
Taça da Liga,Portugal,Rio Ave,2,Farense,1,2022-12-13,https://www.goal.com/en/match/rio-ave-vs-farense/88u8n505xhms312h77dswo36c
Taça da Liga,Portugal,Sporting,5,Marítimo,0,2022-12-13,https://www.goal.com/en/match/sporting-cp-vs-maritimo/88rhkq96tksnp1bogkotncys4
