Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Leicester,0,Liverpool,3,2023-05-15,https://www.goal.com/en/match/leicester-city-vs-liverpool/8b067arwxk39b25enzfieavx0
La Liga,Spain,Betis,3,Vallecano,1,2023-05-15,https://www.goal.com/en/match/real-betis-vs-rayo-vallecano/a4e63t2ibmiqz8n8th4hpnehg
Serie A,Italy,Sampdoria,1,Empoli,1,2023-05-15,https://www.goal.com/en/match/sampdoria-vs-empoli/5jfw2n2ibb9m857bk7yzpyrro
MLS,USA,Galaxy,2,Earthquakes,1,2023-05-15,https://www.goal.com/en/match/la-galaxy-vs-sj-earthquakes/9xwc391hlksy3ekpj17qg64us
Liga MX,Mexico,Chivas,1,Atlas,0,2023-05-15,https://www.goal.com/en/match/guadalajara-vs-atlas/eegjv04x77vhh953e4dp6wjro
Serie A,Brazil,América MG,0,Cruzeiro,4,2023-05-15,https://www.goal.com/en/match/america-mineiro-vs-cruzeiro/bpz7kbr3swt09zzabsa69q6tw
Serie A,Brazil,Goiás,2,Botafogo,1,2023-05-15,https://www.goal.com/en/match/goias-vs-botafogo/boputnaxp60dpiqamhuhjp0k4
Serie A,Brazil,Paranaense,3,Coritiba,2,2023-05-15,https://www.goal.com/en/match/athletico-paranaense-vs-coritiba/bph6w4lsv0lftr2js7nkz83dg
Liga Profesional Argentina,Argentina,Boca Juniors,2,Belgrano,0,2023-05-15,https://www.goal.com/en/match/boca-juniors-vs-belgrano/26zui7u9n6oljfa4rujnpx6vo
Liga Profesional Argentina,Argentina,Talleres,2,River Plate,1,2023-05-15,https://www.goal.com/en/match/talleres-de-cordoba-vs-river-plate/26w1zz6urtny16p83rfqw4n4k
Liga Profesional Argentina,Argentina,Barracas C,2,Córdoba SdE,2,2023-05-15,https://www.goal.com/en/match/barracas-central-vs-central-cordoba-sde/26ayx6jmwig2e74pvhh7efoyc
Liga Profesional Argentina,Argentina,Unión,0,Sarmiento,2,2023-05-15,https://www.goal.com/en/match/union-vs-sarmiento/27n305uv6eitvnssu955iugpg
Primeira Liga,Portugal,Estoril,2,Arouca,0,2023-05-15,https://www.goal.com/en/match/estoril-vs-arouca/c5hncr9nnyb5s9qrllt2y5ono
Superliga,Denmark,Randers,0,Viborg,2,2023-05-15,https://www.goal.com/en/match/randers-vs-viborg/5r7e1mzn80fsuy7k2bhnb61w4
