Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Europa League,Europe,Arsenal,1,PSV,0,2022-10-20,https://www.goal.com/en/match/arsenal-vs-psv/12nq7tw0bw2228l5zi08lfdas
Premier League,England,Fulham,3,Aston Villa,0,2022-10-20,https://www.goal.com/en/match/fulham-vs-aston-villa/7kmkzcndhw5p8cta1ymegduz8
Premier League,England,Leicester,2,Leeds,0,2022-10-20,https://www.goal.com/en/match/leicester-city-vs-leeds-united/7kqb7zudahd2stsj9ogi8zevo
La Liga,Spain,Almería,3,Girona,2,2022-10-20,https://www.goal.com/en/match/almeria-vs-girona/9en6keyb6zxdxky196mdeqcyc
La Liga,Spain,Osasuna,1,Espanyol,0,2022-10-20,https://www.goal.com/en/match/osasuna-vs-espanyol/9f61qrtenzzlcupzsy9f16a6s
La Liga,Spain,Barcelona,3,Villarreal,0,2022-10-20,https://www.goal.com/en/match/barcelona-vs-villarreal/9ec5v23ly9d49588fvdvosges
Liga MX,Mexico,Toluca,2,América,1,2022-10-20,https://www.goal.com/en/match/toluca-vs-america/7fo289ogqpzkdvvgdvi274il0
First Division A,Belgium,Antwerp,3,Oostende,0,2022-10-20,https://www.goal.com/en/match/antwerp-vs-kv-oostende/ddiooa5zjetw70wcpe61mbtw4
First Division A,Belgium,ZW,3,Anderlecht,2,2022-10-20,https://www.goal.com/en/match/zulte-waregem-vs-anderlecht/ddvr0okrb6796jap6oonyh2qc
Copa do Brasil,Brazil,Flamengo,1,Corinthians,1,2022-10-20,https://www.goal.com/en/match/flamengo-vs-corinthians/f34t0ni7mp5u2470h2gj5z21g
Liga Profesional Argentina,Argentina,Talleres,2,Unión,2,2022-10-20,https://www.goal.com/en/match/talleres-de-cordoba-vs-union/9w1y0ir3bln9jrf7asronczkk
Liga Profesional Argentina,Argentina,Gimn La Plata,1,Boca Juniors,2,2022-10-20,https://www.goal.com/en/match/gimnasia-la-plata-vs-boca-juniors/agbfnwsguue3h0ssy4o61rtas
Coppa Italia,Italy,Cremonese,4,Modena,2,2022-10-20,https://www.goal.com/en/match/cremonese-vs-modena/65rruxh56vlr568w0a81rh2j8
Coppa Italia,Italy,Sampdoria,2,Ascoli,2,2022-10-20,https://www.goal.com/en/match/sampdoria-vs-ascoli/8yzp2e9fjpw8on2agjexcu590
Coppa Italia,Italy,Bologna,1,Cagliari,0,2022-10-20,https://www.goal.com/en/match/bologna-vs-cagliari/2t8dc87yva0aojiwvn9x6etck
Cup,Turkey,Gençlerbirliği,3,Niğde Anadolu,1,2022-10-20,https://www.goal.com/en/match/genclerbirligi-vs-nigde-anadolu/4z5cdf64hnyy1519l1zt0vytw
Cup,Turkey,Menemen,0,Bulvarspor,1,2022-10-20,https://www.goal.com/en/match/menemen-vs-kartal-bulvarspor/4zkulnn4c32hktvlcs5g64tuc
Cup,Turkey,Tuzla,2,Bursa Yıldırım,1,2022-10-20,https://www.goal.com/en/match/tuzlaspor-vs-bursa-yildirimspor/4q6akh4pfrr2ike22oypz9atw
Cup,Turkey,Yeni Malatya,3,Ağrı 1970,3,2022-10-20,https://www.goal.com/en/match/yeni-malatyaspor-vs-agri-1970/4qrfjbgwck9vc0jx87jc1erys
Cup,Turkey,Giresun,3,Amasyaspor FK,1,2022-10-20,https://www.goal.com/en/match/giresunspor-vs-amasyaspor-fk/4y79m1vcj71ulpszi0xet94wk
Cup,Turkey,Gaziantep,4,Sarıyer,0,2022-10-20,https://www.goal.com/en/match/gaziantep-fk-vs-sariyer/4z8fde2sp5h8xntxr9tqcu7mc
Primera A,Colombia,Millonarios,0,Pereira,1,2022-10-20,https://www.goal.com/en/match/millonarios-vs-deportivo-pereira/200z4h720btt1by7zv80iqz2s
Primera A,Colombia,Medellín,1,Bucaramanga,2,2022-10-20,https://www.goal.com/en/match/independiente-medellin-vs-atletico-bucaramanga/21q3m81huwd1o1mz2vd3k80t0
Primera División,Chile,Unión Española,1,Univ Católica,2,2022-10-20,https://www.goal.com/en/match/union-espanola-vs-universidad-catolica/d101hq3gyarwb6ibhsa9s2hp0
Allsvenskan,Sweden,Degerfors,3,IFK Göteborg,1,2022-10-20,https://www.goal.com/en/match/degerfors-vs-ifk-goeteborg/7k9qxieoo3lbpg3ntw1id711w
Allsvenskan,Sweden,Kalmar,1,Mjällby,2,2022-10-20,https://www.goal.com/en/match/kalmar-vs-mjaellby/7knja2q17kzyaxam5c5vdwwlw
Allsvenskan,Sweden,Malmö,2,Djurgården,3,2022-10-20,https://www.goal.com/en/match/malmoe-ff-vs-djurgarden/7ktlbuvgqailgj0yty2n72tqs
Allsvenskan,Sweden,Hammarby,1,Sirius,1,2022-10-20,https://www.goal.com/en/match/hammarby-vs-sirius/7kexu31rbm3qr1xu5g1bo7tp0
Super League,Switzerland,Basel,0,Zürich,0,2022-10-20,https://www.goal.com/en/match/basel-vs-zuerich/7ay01ta667aykor2k6o21b1n8
Super League,Switzerland,GC Zürich,2,Servette,3,2022-10-20,https://www.goal.com/en/match/grasshoppers-vs-servette/7b16zv2wfgh0eidwademlabkk
Premier League,Armenia,Alashkert,2,L. Artsakh,1,2022-10-20,https://www.goal.com/en/match/alashkert-vs-lernayin-artsakh/1diboo0blsh6crmg01gc0qgic
Cup,Austria,Wiener SC,3,Austria,1,2022-10-20,https://www.goal.com/en/match/wiener-sc-vs-austria-wien/8sepe5yidzqalo1nax15wig44
Premier League,Belarus,Isloch,0,BATE,0,2022-10-20,https://www.goal.com/en/match/isloch-vs-bate/5re2vqozr4h7dgc13xdo01vkk
Premier League,Belarus,Neman,2,Dnepr,0,2022-10-20,https://www.goal.com/en/match/neman-grodno-vs-dnepr-mogilev/5r8rxj5314hqyvibzbgjw9g5w
Primera División,Bolivia,The Strongest,5,Santa Cruz,2,2022-10-20,https://www.goal.com/en/match/the-strongest-vs-real-santa-cruz/69u16mu1cmsjyg2nof76vsftg
Primera División,Bolivia,Nacional,3,Universitario,2,2022-10-20,https://www.goal.com/en/match/nacional-potosi-vs-universitario-de-sucre/69wk88y4hcqvw7o2k185addzo
Primera División,Bolivia,Guabirá,2,Bolívar,1,2022-10-20,https://www.goal.com/en/match/guabira-vs-bolivar/69z71j33rtw0xtjvlzsopxyj8
Primera División,Bolivia,Aurora,0,Universitario,2,2022-10-20,https://www.goal.com/en/match/aurora-vs-universitario-de-vinto/6a1vg7x4ofwrg0a6n491e12qc
Primera División,Costa Rica,Saprissa,1,Herediano,1,2022-10-20,https://www.goal.com/en/match/deportivo-saprissa-vs-herediano/6gaczbx2n78odh2pcn2vnswes
DBU Pokalen,Denmark,Vendsyssel,0,Randers,2,2022-10-20,https://www.goal.com/en/match/vendsyssel-vs-randers/bn77o029xcel4ses205uxaiok
Premier League,Egypt,Mokawloon,1,Ghazl,1,2022-10-20,https://www.goal.com/en/match/al-mokawloon-vs-ghazl-el-mehalla/dv0s9c16ww3gz8wpvx2sampsk
Premier League,Egypt,Haras,0,Future,2,2022-10-20,https://www.goal.com/en/match/haras-el-hodood-vs-future/dv94yjvgar25cm7dldib0fy1g
Premier League,Egypt,El Dakhleya,0,Geish,0,2022-10-20,https://www.goal.com/en/match/el-dakhleya-vs-el-geish/dvhagfivek5upkdx0gh0ypqtw
Primera Division,El Salvador,Dragón,1,Platense,0,2022-10-20,https://www.goal.com/en/match/dragon-vs-platense/da51q2qnkwhpr8438oksb9d78
Primera Division,El Salvador,FAS,1,Marte,0,2022-10-20,https://www.goal.com/en/match/fas-vs-atletico-marte/ddkns0lzup8fjm2tk2d6glul0
Primera Division,El Salvador,Firpo,1,Jocoro,3,2022-10-20,https://www.goal.com/en/match/firpo-vs-jocoro/da8w55w0li7zag7ypr2tevml0
Primera Division,El Salvador,Alianza,0,Santa Tecla,1,2022-10-20,https://www.goal.com/en/match/alianza-vs-santa-tecla/ddsk1cqveqjkkyjaqyoa3epzo
Primera Division,El Salvador,Isidro,2,Once Deportivo,1,2022-10-20,https://www.goal.com/en/match/isidro-metapan-vs-once-deportivo/ddojucdx8g6bevyx3cuf3lmvo
UEFA U17 Championship Qualification,Europe,Sweden,1,Albania,3,2022-10-20,https://www.goal.com/en/match/sweden-u17-vs-albania-u17/9i2do84kkt9n7gv6s4q2pa1as
UEFA U17 Championship Qualification,Europe,Belarus,0,Norway,4,2022-10-20,https://www.goal.com/en/match/belarus-u17-vs-norway-u17/1ze0pjhhyom5ls1nudlafwtuc
UEFA U17 Championship Qualification,Europe,Wales,2,Croatia,0,2022-10-20,https://www.goal.com/en/match/wales-u17-vs-croatia-u17/9hyhiwll7nst205de3el0q9ec
