Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
League Cup,England,Man Utd,3,Charlton,0,2023-01-10,https://www.goal.com/en/match/manchester-united-vs-charlton-athletic/dg63fb24isgsy2f0khi2fvv2s
League Cup,England,Newcastle,2,Leicester,0,2023-01-10,https://www.goal.com/en/match/newcastle-united-vs-leicester-city/dgf1pmto5qqy6weccadspyu50
AFF Championship,Asia,Thailand,3,Malaysia,0,2023-01-10,https://www.goal.com/en/match/thailand-vs-malaysia/9ph25c87o8sdjxlbru423179w
A-League Men,Australia,Perth,2,Brisbane,1,2023-01-10,https://www.goal.com/en/match/perth-glory-vs-brisbane-roar/2e8jzipkd5cwwavkcpxg245ck
Liga MX,Mexico,Pachuca,5,Puebla,1,2023-01-10,https://www.goal.com/en/match/pachuca-vs-puebla/6v1gv7iqsc0o484h6cgdla61g
Coppa Italia,Italy,Inter,2,Parma,1,2023-01-10,https://www.goal.com/en/match/internazionale-vs-parma/7soq2hz7z6qe9yffnve61c6qc
League Two,England,Bradford,1,Rochdale,2,2023-01-10,https://www.goal.com/en/match/bradford-city-vs-rochdale/9qcjri1ye2n9jmkk8z7doh34k
National League,England,Wrexham,2,Bromley,1,2023-01-10,https://www.goal.com/en/match/wrexham-vs-bromley/9bjjg0d9b19x5hi40eospv28k
National League,England,Aldershot,0,Dag & Red,2,2023-01-10,https://www.goal.com/en/match/aldershot-town-vs-dagenham-and-redbridge/96q5hx2y2mrcjq56pomp1gidw
National League,England,Notts,1,Boreham Wood,1,2023-01-10,https://www.goal.com/en/match/notts-county-vs-boreham-wood/9imma320zpjny7f1rxj63oqac
Ligue 2,France,Amiens,1,Guingamp,1,2023-01-10,https://www.goal.com/en/match/amiens-sc-vs-guingamp/akg587zyo7r97zy1j191erevo
Ligue 2,France,Caen,2,Bordeaux,2,2023-01-10,https://www.goal.com/en/match/caen-vs-bordeaux/d8gjl3roeniqpsqhghsx8dhjo
Ligue 2,France,Le Havre,1,Sochaux,0,2023-01-10,https://www.goal.com/en/match/le-havre-vs-sochaux/akqvqc24jdtu8ws73f2tjr7kk
Ligue 2,France,Nîmes,1,Metz,4,2023-01-10,https://www.goal.com/en/match/nimes-vs-metz/akneh05w7zief6czqkn97o45w
Ligue 2,France,Paris,2,Dijon,1,2023-01-10,https://www.goal.com/en/match/paris-fc-vs-dijon/ak5g6gudo8scu7nvu9wgjsjro
Ligue 2,France,Pau,0,Grenoble,0,2023-01-10,https://www.goal.com/en/match/pau-vs-grenoble-foot-38/akjo68soe90z56ignpldplams
Ligue 2,France,QRM,1,Bastia,1,2023-01-10,https://www.goal.com/en/match/quevilly-rouen-vs-bastia/ajyhynqdfeabj60hwq3v9j21g
Ligue 2,France,Rodez,1,Niort,1,2023-01-10,https://www.goal.com/en/match/rodez-vs-niort/ak8yobs733m4tyz0yiwn7tous
Ligue 2,France,Saint-Étienne,1,Laval,0,2023-01-10,https://www.goal.com/en/match/saint-etienne-vs-laval/ak1wtvspujw2onpegns20waok
Ligue 2,France,Valenciennes,2,Annecy,2,2023-01-10,https://www.goal.com/en/match/valenciennes-vs-annecy/akciroma0id51p8ehgrrb6uc4
Club Friendlies,World,Dortmund,5,Düsseldorf,1,2023-01-10,https://www.goal.com/en/match/borussia-dortmund-vs-fortuna-duesseldorf/8ns77f3qxnlzx58leg63unbx0
Gulf Cup of Nations,Asia,UAE,0,Kuwait,1,2023-01-10,https://www.goal.com/en/match/uae-vs-kuwait/3ixulcywhy2bclhyuitmcce1g
Gulf Cup of Nations,Asia,Qatar,1,Bahrain,2,2023-01-10,https://www.goal.com/en/match/qatar-vs-bahrain/3iucjdfll64qxkz3sryvmfqj8
EFL Trophy,England,Lincoln,2,Accrington,2,2023-01-10,https://www.goal.com/en/match/lincoln-city-vs-accrington-stanley/6qofngb699wtkcictirtubfo4
EFL Trophy,England,Bolton,1,Portsmouth,0,2023-01-10,https://www.goal.com/en/match/bolton-wanderers-vs-portsmouth/6qgl1n1kcirbp3rngxkb5idjo
EFL Trophy,England,Bristol Rovers,0,Plymouth,2,2023-01-10,https://www.goal.com/en/match/bristol-rovers-vs-plymouth-argyle/6qkhqrfrf0xbgfgee65dyczro
EFL Trophy,England,Cheltenham,3,Salford,1,2023-01-10,https://www.goal.com/en/match/cheltenham-town-vs-salford-city/6qre65fqyn688756ll4nlk4r8
Cup,Greece,Kallithea,1,Lamia,2,2023-01-10,https://www.goal.com/en/match/kallithea-vs-lamia/4dead8hlmnjncbkt4l1406vpw
Cup,Greece,PAOK,2,Kalamata,0,2023-01-10,https://www.goal.com/en/match/paok-vs-kalamata/4dn224odo4qluv7boospseluc
Liga 1,Indonesia,Barito,1,PSM,1,2023-01-10,https://www.goal.com/en/match/barito-putera-vs-psm/qv4z927lep3g5z317m1acd0
KNVB Beker,Netherlands,Twente,3,Telstar,1,2023-01-10,https://www.goal.com/en/match/twente-vs-telstar/1jvc8qb48is7zs8qh3lecze38
KNVB Beker,Netherlands,Kozakken Boys,1,ADO,3,2023-01-10,https://www.goal.com/en/match/kozakken-boys-vs-ado-den-haag/1j0bdpywjvdeqjbtc1reyn5lg
KNVB Beker,Netherlands,NAC,2,Eindhoven,1,2023-01-10,https://www.goal.com/en/match/nac-breda-vs-eindhoven/1jxyuq03oq7in9mc5u6e9ftw4
KNVB Beker,Netherlands,Quick,1,De Graafschap,4,2023-01-10,https://www.goal.com/en/match/quick-vs-de-graafschap/1j49nnxp3cptqgdm6rsjclul0
KNVB Beker,Netherlands,Sparta,1,PSV,2,2023-01-10,https://www.goal.com/en/match/sparta-rotterdam-vs-psv/1k0h6onj9ea3b70piyr3vv504
Premiership,Northern Ireland,Cliftonville,1,Linfield,0,2023-01-10,https://www.goal.com/en/match/cliftonville-vs-linfield/asikuxh50vr3skw809rfdjqj8
Premiership,Northern Ireland,Glenavon,4,Crusaders,2,2023-01-10,https://www.goal.com/en/match/glenavon-vs-crusaders/atesz5mnq2xilkjnalef81ez8
Premiership,Northern Ireland,Newry City,1,Coleraine,2,2023-01-10,https://www.goal.com/en/match/newry-city-vs-coleraine/atnavbke9yfojyczk10nexous
Taça de Portugal,Portugal,Leixões,1,Famalicão,2,2023-01-10,https://www.goal.com/en/match/leixoes-vs-famalicao/1ci21s338pzl5u50xrrbura50
Taça de Portugal,Portugal,Varzim,0,Benfica,2,2023-01-10,https://www.goal.com/en/match/varzim-vs-benfica/1cqwmt69eeag99xjda3wtod90
Saudi League,Saudi Arabia,Raed,1,Hilal,1,2023-01-10,https://www.goal.com/en/match/al-raed-vs-al-hilal/aqahjylonb047gr4gsdyqf7kk
Highland / Lowland,Scotland,Rangers,3,Strollers,1,2023-01-10,https://www.goal.com/en/match/rangers-ii-vs-cs-strollers/79wokhuubcusyqtp54qw20jro
Challenge Cup,Scotland,Hamilton,3,Clyde,2,2023-01-10,https://www.goal.com/en/match/hamilton-academical-vs-clyde/85wx9hdkjzj7b8ytl2rnlvt3o
Challenge Cup,Scotland,Queen South,0,Kelty Hearts,0,2023-01-10,https://www.goal.com/en/match/queen-of-the-south-vs-kelty-hearts/az6wtv2shgtrksnf7p3ixmjo4
PSL,South Africa,Mamelodi,2,Chippa Utd,1,2023-01-10,https://www.goal.com/en/match/mamelodi-sundowns-vs-chippa-united/23897ro8jt5dmsf0g9imtnz10
Copa de la Reina,Spain,Granada,1,Alavés,0,2023-01-10,https://www.goal.com/en/match/granada-vs-deportivo-alaves/ce05qd3vhnb70zp7r6jmgql90
Copa de la Reina,Spain,Villarreal,0,Sevilla,1,2023-01-10,https://www.goal.com/en/match/villarreal-vs-sevilla/ce2u83m34ba9h04a3kfaovdhw
Copa de la Reina,Spain,Osasuna,0,Barcelona,9,2023-01-10,https://www.goal.com/en/match/osasuna-vs-barcelona/cdxjyn39w9itp3ddui2kwy0b8
Premier League,Wales,Airbus,0,Caernarfon,3,2023-01-10,https://www.goal.com/en/match/airbus-uk-vs-caernarfon-town/7kbbm8d1pb9agb5hexx0c6wic
Premier League,Wales,Bala,0,Connah's Quay,0,2023-01-10,https://www.goal.com/en/match/bala-town-vs-connah-s-quay/7kela8q9976nqm0i4bh520pas
