Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Cádiz,2,Girona,0,2023-02-10,https://www.goal.com/en/match/cadiz-vs-girona/9qepolpzqzf89oytokrpzwe1g
Serie A,Italy,Milan,1,Torino,0,2023-02-10,https://www.goal.com/en/match/milan-vs-torino/560ur3lku3squn8q219y9olxw
Bundesliga,Germany,Schalke 04,0,Wolfsburg,0,2023-02-10,https://www.goal.com/en/match/schalke-04-vs-wolfsburg/drlz7u8x2c3hq8nox5mzo3p5g
Ligue 1,France,Nice,3,Ajaccio,0,2023-02-10,https://www.goal.com/en/match/nice-vs-ajaccio/14tjg256d4n41obzmo16l0xec
Championship,England,Birmingham,2,West Bromwich,0,2023-02-10,https://www.goal.com/en/match/birmingham-city-vs-west-bromwich-albion/6bl7r342vo1621pn94ked65g4
CONMEBOL Libertadores,South America,Boston River,3,Zamora,1,2023-02-10,https://www.goal.com/en/match/boston-river-vs-zamora/q3nr9ywqmqvvuyhox0vk7578
Eredivisie,Netherlands,AZ,5,Excelsior,0,2023-02-10,https://www.goal.com/en/match/az-vs-excelsior/3lrie7rjacmmmq5xob5y1egwk
A-League Men,Australia,Brisbane,1,Central Coast,2,2023-02-10,https://www.goal.com/en/match/brisbane-roar-vs-central-coast-mariners/2klxzuaeziwzf7uxxpa24v1n8
Liga MX,Mexico,Querétaro,0,León,3,2023-02-10,https://www.goal.com/en/match/queretaro-vs-leon/1h5p6fhthuq31rv04tucjux3o
Liga MX,Mexico,Atlas,0,Monterrey,2,2023-02-10,https://www.goal.com/en/match/atlas-vs-monterrey/1hba5sa7mcouplndq096ug5jo
First Division A,Belgium,OHL,0,Cercle Brugge,0,2023-02-10,https://www.goal.com/en/match/oh-leuven-vs-cercle-brugge/dqvzs325coup7j9iqyfcazmdw
First Division A,Belgium,Club Brugge,1,R. Union SG,1,2023-02-10,https://www.goal.com/en/match/club-brugge-vs-union-saint-gilloise/dqda3rxlk0slfzw4cdrv9txxw
First Division A,Belgium,Eupen,2,Mechelen,1,2023-02-10,https://www.goal.com/en/match/as-eupen-vs-mechelen/drdf9imwnl24viw1h7z5x9nv8
Primeira Liga,Portugal,Vizela,0,Chaves,0,2023-02-10,https://www.goal.com/en/match/vizela-vs-chaves/btn4rxelzu1ioj314avh397o4
Primera A,Colombia,Junior,0,Magdalena,0,2023-02-10,https://www.goal.com/en/match/junior-vs-union-magdalena/aao8w79xgmv53donhgoml46c4
Primera División,Chile,Audax,1,Unión Española,1,2023-02-10,https://www.goal.com/en/match/audax-italiano-vs-union-espanola/bj8g3l06c9a5ti0cngkew0lqs
Bundesliga,Austria,Sturm,1,Rapid,0,2023-02-10,https://www.goal.com/en/match/sturm-graz-vs-rapid-wien/3z20vvlnjut0oa73aegrc0lqs
2. Bundesliga,Germany,Bielefeld,0,Rostock,1,2023-02-10,https://www.goal.com/en/match/arminia-bielefeld-vs-hansa-rostock/4bpi2rmnalc89vuekjttvqvpw
2. Bundesliga,Germany,Karlsruhe,2,Greuther Fürth,1,2023-02-10,https://www.goal.com/en/match/karlsruher-sc-vs-greuther-fuerth/4cha8ochosmlonylp74pln8yc
Ekstraklasa,Poland,Stal Mielec,0,Raków,0,2023-02-10,https://www.goal.com/en/match/stal-mielec-vs-rakow-czestochowa/dmmtkq8o7qibs43e41niy8o44
Ekstraklasa,Poland,Lechia,0,Widzew,0,2023-02-10,https://www.goal.com/en/match/lechia-gdansk-vs-widzew-lodz/dmal2y1kx7s6oop1trujlawwk
Serie B,Italy,Genoa,2,Palermo,0,2023-02-10,https://www.goal.com/en/match/genoa-vs-palermo/gjurwspebagiqk49xj6byms
CAF Champions League,Africa,Zamalek,0,Belouizdad,1,2023-02-10,https://www.goal.com/en/match/zamalek-vs-belouizdad/et5faary9mthwoaij4dm0madw
CAF Champions League,Africa,Raja,5,Vipers,0,2023-02-10,https://www.goal.com/en/match/raja-casablanca-vs-vipers/e0midgo17hadg59263h23w0lw
Ligue 1,Algeria,Khenchela,1,CS Constantine,1,2023-02-10,https://www.goal.com/en/match/khenchela-vs-cs-constantine/dewl4030f5z2hqzp0zfmebi1g
Ligue 1,Algeria,Paradou,3,NC Magra,1,2023-02-10,https://www.goal.com/en/match/paradou-ac-vs-nc-magra/deecsv5oxcqx9517ky6h8nuhg
Ligue 1,Algeria,MC Alger,1,Saoura,1,2023-02-10,https://www.goal.com/en/match/mc-alger-vs-saoura/dfeuyxvqsmnpz9e0iuy53pd78
Ligue 1,Algeria,ES Sétif,3,US Biskra,1,2023-02-10,https://www.goal.com/en/match/es-setif-vs-us-biskra/df5qmkomx8dmwsqtvxqc6ag44
Prim B Metro,Argentina,Dock Sud,4,Armenio,1,2023-02-10,https://www.goal.com/en/match/dock-sud-vs-deportivo-armenio/2eubetl7a811br80spej5632s
Queensland NPL Women,Australia,Eastern Sub,0,Olympic,0,2023-02-10,https://www.goal.com/en/match/eastern-suburbs-vs-brisbane-olympic/2p0k8ap4gxyohioy3hmowueqc
New South Wales NPL,Australia,Sydney Utd,3,Mt Druitt Town,2,2023-02-10,https://www.goal.com/en/match/sydney-united-vs-mt-druitt-town/9z1lr16y270394544s6enp8gk
