Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FIFA World Cup,World,France,2,Morocco,0,2022-12-14,https://www.goal.com/en/match/france-vs-morocco/2pd48fsy3sthzejemeyv13gbu
Friendlies,World,Thailand,0,Chinese Taipeh,1,2022-12-14,https://www.goal.com/en/match/thailand-vs-chinese-taipei/sl7aueqh8ovc2fh3k02nfhn8
Club Friendlies,World,Gaziantep,1,Hatay,2,2022-12-14,https://www.goal.com/en/match/gaziantep-fk-vs-hatayspor/3uainhr7ry1gtj66sk5amwm50
Club Friendlies,World,Ponferradina,2,Atlético,4,2022-12-14,https://www.goal.com/en/match/ponferradina-vs-atletico-madrid/vud0ime816frdxtfu7ptc1zo
CSL,China PR,Dalian,1,Three Towns,2,2022-12-14,https://www.goal.com/en/match/dalian-pro-vs-wuhan-three-towns/jwqfcbcmww256712uoz87h1w
CSL,China PR,Wuhan Yangtze,0,Tianjin JMT,3,2022-12-14,https://www.goal.com/en/match/wuhan-yangtze-vs-tianjin-jinmen-tiger/jd44xs88b1yksai09uzk0wt0
CSL,China PR,Guangzhou City,1,Shenhua,1,2022-12-14,https://www.goal.com/en/match/guangzhou-city-vs-shanghai-shenhua/j4qv9e4oegg6222rwy0pusr8
Premier League,Egypt,Ghazl,3,Geish,2,2022-12-14,https://www.goal.com/en/match/ghazl-el-mehalla-vs-el-geish/794kgev40g07l7amlqcw8gufo
Women's Super League,England,Spurs,0,Everton,3,2022-12-14,https://www.goal.com/en/match/tottenham-hotspur-vs-everton/e7k3w9tve6ixoga92iv9t1vdg
Premier League International Cup,Europe,Stoke,3,PSG,0,2022-12-14,https://www.goal.com/en/match/stoke-city-u21-vs-psg-u21/75yktfwpd6h4ygt4p90db60b8
Premier League International Cup,Europe,Wolves,0,Wolfsburg,2,2022-12-14,https://www.goal.com/en/match/wolves-u21-vs-wolfsburg-u21/8cmznc61qzsiqdbpvuishvms4
Cup,Greece,A. Paralimniou,2,Agios Nikolaos,2,2022-12-14,https://www.goal.com/en/match/apollon-paralimniou-vs-agios-nikolaos/4d2ieori9zs8fasr3k5lt5ams
Cup,Greece,Kalamata,0,PAOK,2,2022-12-14,https://www.goal.com/en/match/kalamata-vs-paok/4czk2mlzh5wp8p8quumsv0nis
Cup,Greece,Lamia,1,Kallithea,1,2022-12-14,https://www.goal.com/en/match/lamia-vs-kallithea/4cpn8njuendlliwwbofuflbtg
I-League,India,Sudeva,0,Sreenidi,3,2022-12-14,https://www.goal.com/en/match/sudeva-vs-sreenidi-deccan/3b6andhp90pnw2rlauoijy4gk
Liga 1,Indonesia,Persikabo 1973,0,Arema,1,2022-12-14,https://www.goal.com/en/match/persikabo-1973-vs-arema/8asp5cgk5jsjootodswd75sk
Liga 1,Indonesia,Persis,0,Barito,0,2022-12-14,https://www.goal.com/en/match/persis-solo-vs-barito-putera/8emm94rkhpib9oldn0239mok
Liga 1,Indonesia,Dewa United,1,Persib,1,2022-12-14,https://www.goal.com/en/match/dewa-united-vs-persib/92az2gjs3hitxuxd16svroyc
Taça da Liga,Portugal,Covilhã,1,Nacional,2,2022-12-14,https://www.goal.com/en/match/sporting-covilha-vs-nacional/cewjhr3exnkhvfzwb70vopdsk
Taça da Liga,Portugal,Portimonense,0,Gil Vicente,3,2022-12-14,https://www.goal.com/en/match/portimonense-vs-gil-vicente/cetnam9g66box8brsrj3oruac
Liga I,Romania,Rapid,3,Petrolul 52,1,2022-12-14,https://www.goal.com/en/match/rapid-vs-petrolul-52/3t2pwj1xrq4p7bfshu748sfmc
Ligue 1,Tunisia,Monastir,3,Club Africain,0,2022-12-14,https://www.goal.com/en/match/monastir-vs-club-africain/7t98wea9m650yssvgq7y9zo5w
Ligue 1,Tunisia,Sfax,1,Stade Tunisien,1,2022-12-14,https://www.goal.com/en/match/cs-sfaxien-vs-stade-tunisien/aztqfwec64o8c7mt7y6zxuihg
