Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
AFF Championship,Asia,Singapore,3,Myanmar,2,2022-12-24,https://www.goal.com/en/match/singapore-vs-myanmar/1ci1mqpwl976j353r94dp4iz8
AFF Championship,Asia,Malaysia,5,Laos,0,2022-12-24,https://www.goal.com/en/match/malaysia-vs-laos/1cdzmtr2ix4oeebb31585s0es
A-League Men,Australia,Sydney,0,Macarthur,3,2022-12-24,https://www.goal.com/en/match/sydney-vs-macarthur/2fyh42ywdq77w34lt27i3k93o
Süper Lig,Turkey,Hatay,1,Giresun,1,2022-12-24,https://www.goal.com/en/match/hatayspor-vs-giresunspor/o3sijjeb9cvwmbdvu8rmx7h0
Süper Lig,Turkey,Kasımpaşa,1,Sivasspor,2,2022-12-24,https://www.goal.com/en/match/kasimpasa-vs-sivasspor/nrj6jsqfj0wnv9rfuz8pv8k4
Süper Lig,Turkey,Trabzonspor,2,Fenerbahçe,0,2022-12-24,https://www.goal.com/en/match/trabzonspor-vs-fenerbahce/nclw84fc30ix0kxbqqrzbpqs
Premiership,Scotland,Celtic,4,St. Johnstone,1,2022-12-24,https://www.goal.com/en/match/celtic-vs-st-johnstone/9sv45rjioz9tmjqcuv6i5mfpw
Premiership,Scotland,St. Mirren,3,Aberdeen,1,2022-12-24,https://www.goal.com/en/match/st-mirren-vs-aberdeen/9teprmapibe05jxckanozsq38
Premiership,Scotland,Dundee Utd,2,Hearts,2,2022-12-24,https://www.goal.com/en/match/dundee-united-vs-hearts/9sz3fbuwp8s85fobus1l3is5w
Premiership,Scotland,Hibernian,4,Livingston,0,2022-12-24,https://www.goal.com/en/match/hibernian-vs-livingston/9t31ugqimqdkdtzep31i5a8es
League One,Scotland,Kelty Hearts,1,Dunfermline,2,2022-12-24,https://www.goal.com/en/match/kelty-hearts-vs-dunfermline-athletic/7sw2vi5e0f9jpc4b2rxf0ps0k
League One,Scotland,Edinburgh City,4,Peterhead,0,2022-12-24,https://www.goal.com/en/match/edinburgh-city-vs-peterhead/7sp4wf492gevzxprqjuwursb8
