Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Championship,England,Sheff Wed,1,Southampton,2,2023-08-04,https://www.goal.com/en/match/sheffield-wednesday-vs-southampton/82zb8wvoa51bj2uh7q0ejbqj8
CONMEBOL Libertadores,South America,Atl. Nacional,4,Racing Club,2,2023-08-04,https://www.goal.com/en/match/atletico-nacional-vs-racing-club/9j0ndzxdq4f100sn9o2p82904
CONMEBOL Libertadores,South America,Flamengo,1,Olimpia,0,2023-08-04,https://www.goal.com/en/match/flamengo-vs-olimpia/9kwlt2etdzo040jzhaztrkems
CONMEBOL Sudamericana,South America,San Lorenzo,1,São Paulo,0,2023-08-04,https://www.goal.com/en/match/san-lorenzo-vs-sao-paulo/9a7cvao3ds2j7ec40vt0bd1xw
CONMEBOL Sudamericana,South America,América MG,1,RB Bragantino,1,2023-08-04,https://www.goal.com/en/match/america-mineiro-vs-rb-bragantino/9bo9kl7a566u633lhmzaad6vo
CONMEBOL Sudamericana,South America,Ñublense,0,LDU Quito,1,2023-08-04,https://www.goal.com/en/match/nublense-vs-ldu-quito/99u6kx7j1jw6lutownjvs64us
First Division A,Belgium,Standard,0,R. Union SG,1,2023-08-04,https://www.goal.com/en/match/standard-liege-vs-union-saint-gilloise/3jn46121dxopux1oosuwgy6ms
Superliga,Denmark,Silkeborg,2,Vejle,1,2023-08-04,https://www.goal.com/en/match/silkeborg-vs-vejle/9i3x490hhan0dn19319w7icd0
Premier League,Ukraine,Obolon' Kyiv,2,Dynamo Kyiv,4,2023-08-04,https://www.goal.com/en/match/obolon-kyiv-vs-dynamo-kyiv/cal1y8e8o5728xka7rsdgb2ms
2. Bundesliga,Germany,Hertha BSC,0,Wiesbaden,1,2023-08-04,https://www.goal.com/en/match/hertha-bsc-vs-wehen-wiesbaden/4byhs98dp8f8t4hpo3m7ft4b8
2. Bundesliga,Germany,Paderborn,1,Osnabrück,1,2023-08-04,https://www.goal.com/en/match/paderborn-vs-osnabrueck/4chmpsvdpxdy9rm4dehy1drmc
Ekstraklasa,Poland,Jagiellonia,2,Widzew,1,2023-08-04,https://www.goal.com/en/match/jagiellonia-bialystok-vs-widzew-lodz/cfo8830rz2ggm2l3cp8w27eac
Ekstraklasa,Poland,ŁKS Łódź,2,Kielce,1,2023-08-04,https://www.goal.com/en/match/lks-lodz-vs-korona-kielce/ch93kd5ajj6acrhifbl159q8k
Championship,Scotland,Arbroath,0,Dundee Utd,4,2023-08-04,https://www.goal.com/en/match/arbroath-vs-dundee-united/2p840jipwb3mc1itrx7492m8k
Club Friendlies,World,1461 Trabzon F,0,Trabzonspor,5,2023-08-04,https://www.goal.com/en/match/1461-trabzon-fk-vs-trabzonspor/ennnmeon7rbh0j496au2yc9p0
Club Friendlies,World,Sivasspor,2,Kayseri,2,2023-08-04,https://www.goal.com/en/match/sivasspor-vs-kayserispor/dm61qrdeb86tm0uyf5lfjne38
Club Friendlies,World,NAC,1,Alanyaspor,1,2023-08-04,https://www.goal.com/en/match/nac-breda-vs-alanyaspor/b3tg3xfmdm9b1jhoczbqtohzo
Copa Argentina,Argentina,Belgrano,1,Claypole,0,2023-08-04,https://www.goal.com/en/match/belgrano-vs-claypole/dkf31d3l4slk8lp5herp2obh0
Premier League,Armenia,BKMA,1,Noah,0,2023-08-04,https://www.goal.com/en/match/bkma-vs-noah/e5ern8u9uq9nd6b9dj6xifpqs
Australia Cup,Australia,Broadmeadow,2,Sydney Utd,4,2023-08-04,https://www.goal.com/en/match/broadmeadow-magic-vs-sydney-united/6dwn6hgi75s14fuxz2r9ka68k
Australia Cup,Australia,MetroStars,5,Inglewood Utd,0,2023-08-04,https://www.goal.com/en/match/metrostars-vs-inglewood-united/2l7ve34f9toa6wczwx10d4m50
Australia Cup,Australia,Mt Druitt Town,3,Canberra,1,2023-08-04,https://www.goal.com/en/match/mt-druitt-town-vs-canberra-croatia/60l33orcwceafggdu92y264gk
Australia Cup,Australia,Peninsula,1,Wellington,2,2023-08-04,https://www.goal.com/en/match/peninsula-power-vs-wellington-phoenix/4lk91d668xwa8dmu5ch5wn0gk
Victoria NPL Women,Australia,Emerging,1,Preston Lions,3,2023-08-04,https://www.goal.com/en/match/fv-emerging-vs-preston-lions/cngw1fbc4izr0lhti3scrx5p0
Victoria Dockerty Cup,Australia,Oakleigh,3,Heidelberg,0,2023-08-04,https://www.goal.com/en/match/oakleigh-cannons-vs-heidelberg-united/bcc6trsua0mlhlh19j5hwoutw
2. Liga,Austria,Dornbirn,0,GAK,1,2023-08-04,https://www.goal.com/en/match/dornbirn-vs-grazer-ak/8pxb1pra7hyr6diq930ih3xn8
