Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Liga Profesional Argentina,Argentina,Argentinos,0,Instituto,0,2023-07-07,https://www.goal.com/en/match/argentinos-juniors-vs-instituto/2h0qhsxch1yr4xlpba6dg7qj8
Liga Profesional Argentina,Argentina,Sarmiento,0,Talleres,1,2023-07-07,https://www.goal.com/en/match/sarmiento-vs-talleres-de-cordoba/2gkixwekpj4hd0t9m16pxwu8k
Liga Profesional Argentina,Argentina,Belgrano,0,Barracas C,2,2023-07-07,https://www.goal.com/en/match/belgrano-vs-barracas-central/2h3x0gtff1optcr29g3gyjllg
Liga Profesional Argentina,Argentina,Huracán,0,Atl. Tucumán,1,2023-07-07,https://www.goal.com/en/match/huracan-vs-atletico-tucuman/2gdisskuae2ypeksk1235ocgk
J1 League,Japan,Albirex,0,Vissel Kobe,1,2023-07-07,https://www.goal.com/en/match/albirex-niigata-vs-vissel-kobe/1o2vskmoda7bz8w9thz45sz6c
Primera División,Chile,Ñublense,0,Unión Española,1,2023-07-07,https://www.goal.com/en/match/nublense-vs-union-espanola/bu3vtr5tyn7dth8km2m8dopw4
Eliteserien,Norway,HamKam,2,Aalesund,1,2023-07-07,https://www.goal.com/en/match/hamkam-vs-aalesund/gck7mv9lducrefzmdxirp7o4
Super League,Malaysia,Kuala Lumpur,3,Terengganu,3,2023-07-07,https://www.goal.com/en/match/kuala-lumpur-city-vs-terengganu/1ijcf1fj8v6dvvfzob0g5vsb8
Super League,Malaysia,Perak,1,Kelantan Utd,1,2023-07-07,https://www.goal.com/en/match/perak-vs-kelantan-united/1imsaq57xaks18qte0r14xm38
Club Friendlies,World,Aus Klagenfurt,1,Liefering,4,2023-07-07,https://www.goal.com/en/match/austria-klagenfurt-vs-liefering/46s0vibp45nw140keaxodardg
CAF U23 Cup of Nations,Africa,Mali,0,Guinea,0,2023-07-07,https://www.goal.com/en/match/mali-u23-vs-guinea-u23/11dj9h5mkp6cl4hwsfncnybkk
COSAFA Cup,Africa,Mauritius,0,Lesotho,2,2023-07-07,https://www.goal.com/en/match/mauritius-vs-lesotho/31h4awvxumbe5wtbuhg621zx0
COSAFA Cup,Africa,Mozambique,1,Angola,1,2023-07-07,https://www.goal.com/en/match/mozambique-vs-angola/322uxb9sjh7ejesa09bv10hlg
Ligue 1,Algeria,ASO Chlef,3,CS Constantine,2,2023-07-07,https://www.goal.com/en/match/aso-chlef-vs-cs-constantine/16y4h9kuvg2pscmh4oxo7mdqs
Ligue 1,Algeria,Belouizdad,3,USM Alger,1,2023-07-07,https://www.goal.com/en/match/belouizdad-vs-usm-alger/16otwzxduzeo710fbp2gewsgk
Ligue 1,Algeria,ES Sétif,1,Bayadh,2,2023-07-07,https://www.goal.com/en/match/es-setif-vs-el-bayadh/177fqp74956e864r5ox5w0jdg
Ligue 1,Algeria,MC Alger,1,MC Oran,0,2023-07-07,https://www.goal.com/en/match/mc-alger-vs-mc-oran/18hoj44lr4d8cs5qra5pvn3tg
Ligue 1,Algeria,NC Magra,2,Khenchela,1,2023-07-07,https://www.goal.com/en/match/nc-magra-vs-khenchela/17grk8zp94xsp18rb5mbhln9w
Ligue 1,Algeria,RC Arbaâ,1,Kabylie,1,2023-07-07,https://www.goal.com/en/match/rc-arbaa-vs-kabylie/17pyx6whqnzovcp7804ksl7o4
Ligue 1,Algeria,Saoura,0,Paradou,1,2023-07-07,https://www.goal.com/en/match/saoura-vs-paradou-ac/188gwwi9ia6qz7r5c9xzrbbis
Ligue 1,Algeria,US Biskra,3,HBCL,0,2023-07-07,https://www.goal.com/en/match/us-biskra-vs-hb-chelghoum-laid/17zbrfnzjf2diihmutffhzims
Queensland NPL,Australia,Redlands Utd,2,Eastern Sub,1,2023-07-07,https://www.goal.com/en/match/redlands-united-vs-eastern-suburbs/9zfm87ztivfg4ppt7hpbhr02c
Queensland NPL Women,Australia,Capalaba,2,FQ QAS,3,2023-07-07,https://www.goal.com/en/match/capalaba-vs-fq-qas/2wpjqhoin0k3jk2g4t6eu0ftg
Victoria NPL,Australia,St. Albans,0,Port Melbourne,2,2023-07-07,https://www.goal.com/en/match/st-albans-saints-vs-port-melbourne/z41s6lpwdtsjdrg4qw2qdjis
Victoria NPL Women,Australia,Box Hill,1,South Melb,1,2023-07-07,https://www.goal.com/en/match/box-hill-united-vs-south-melbourne/cn17xikhpzjjbq7sy74yxy1p0
Victoria NPL Women,Australia,Emerging,1,Alamein,3,2023-07-07,https://www.goal.com/en/match/fv-emerging-vs-alamein/cn4fcvelxxjbxtdjyzrj196hg
Premier League,Bangladesh,Jamal,1,Kings,3,2023-07-07,https://www.goal.com/en/match/sheikh-jamal-vs-bashundhara-kings/dgw2r3k57fhm9of22taegtb84
Premier League,Bangladesh,Mohammedan,6,Uttara,0,2023-07-07,https://www.goal.com/en/match/mohammedan-dhaka-vs-afc-uttara/dh7ma47n7d94hxznantxhhdzo
Premier League,Bangladesh,Russel,2,Fortis,0,2023-07-07,https://www.goal.com/en/match/sheikh-russel-vs-fortis/dhje2u70t68rthpdzqs54w178
Premier League,Belarus,Naftan,0,Neman,3,2023-07-07,https://www.goal.com/en/match/naftan-vs-neman-grodno/15vabfalpfcyswvho5v4vvn6c
Premier League,Belarus,Slavia,0,Energetik-BGU,0,2023-07-07,https://www.goal.com/en/match/slavia-vs-energetik-bgu/1516jcr7ifilrxvlul11vmxhw
Copa Paulista,Brazil,São Caetano,0,Portuguesa,2,2023-07-07,https://www.goal.com/en/match/sao-caetano-vs-portuguesa-santista/6alihelney2isu8ljed3s00k
CSL,China PR,Hainiu,1,Cangzhou,1,2023-07-07,https://www.goal.com/en/match/qingdao-hainiu-vs-cangzhou-mighty-lions/eggpavf1ucc7ucymjlcgg3ggk
CSL,China PR,Henan,0,Shandong,1,2023-07-07,https://www.goal.com/en/match/henan-vs-shandong-taishan/eh3h6dyfjm6o4po0zlymjps7o
CSL,China PR,Meizhou,3,Rongcheng,1,2023-07-07,https://www.goal.com/en/match/meizhou-hakka-vs-chengdu-rongcheng/ehqbz8htr8y7ifo41qao929lg
CSL,China PR,Tianjin JMT,1,Nantong,1,2023-07-07,https://www.goal.com/en/match/tianjin-jinmen-tiger-vs-nantong-zhiyun/ehetfbeyviaba1g6pkv37iz9w
CSL,China PR,Zhejiang,0,Shenhua,1,2023-07-07,https://www.goal.com/en/match/zhejiang-vs-shanghai-shenhua/egs1054q3y7psuqmmejiowydw
Meistriliiga,Estonia,Paide,0,Flora,0,2023-07-07,https://www.goal.com/en/match/paide-vs-flora/1ly5wftb44o6wds29vttimwwk
UEFA U19 Championship,Europe,Greece,0,Spain,5,2023-07-07,https://www.goal.com/en/match/greece-u19-vs-spain-u19/ea7h48l1z6mh960jehpkmsj6c
UEFA U19 Championship,Europe,Iceland,1,Norway,1,2023-07-07,https://www.goal.com/en/match/iceland-u19-vs-norway-u19/e9yuthb5znfsx48a0e0f3ul90
Úrvalsdeild,Iceland,Breidablik,5,Fylkir,1,2023-07-07,https://www.goal.com/en/match/breidablik-vs-fylkir/57cxtxh4vk6sx1p833rofj02c
1. Deild,Iceland,Ægir,1,Afturelding,4,2023-07-07,https://www.goal.com/en/match/aegir-vs-afturelding/dfmo4r8bijs6pt2r3swy8feac
1. Deild,Iceland,ÍA,2,Njardvík,1,2023-07-07,https://www.goal.com/en/match/ia-vs-njardvik/dfqd57jk8gumlxynspvvm6vbo
Liga 1,Indonesia,PSS,2,Persis,2,2023-07-07,https://www.goal.com/en/match/pss-sleman-vs-persis-solo/5pkzbmfzzexfdk7o3as4jcnpw
Liga 1,Indonesia,Arema,3,Persib,3,2023-07-07,https://www.goal.com/en/match/arema-vs-persib/5papn41f98iag4w09tme1onis
K League 1,Korea Republic,Gangwon,1,Gwangju,1,2023-07-07,https://www.goal.com/en/match/gangwon-vs-gwangju/b82syz6yyolt84ydkwjvrujo4
K League 1,Korea Republic,Jeju Utd,1,Daegu,2,2023-07-07,https://www.goal.com/en/match/jeju-united-vs-daegu/b7z3c86osqyswjnj46xrot8us
Virsliga,Latvia,Valmiera,6,Tukums,0,2023-07-07,https://www.goal.com/en/match/valmiera-vs-tukums/4o261bsx6ndpkn2mv58sydmok
A Lyga,Lithuania,Panevėžys,3,Kauno Žalgiris,0,2023-07-07,https://www.goal.com/en/match/panev-zys-vs-kauno-zalgiris/e9mp8fskykj5nasu5rt9mgb2s
Primera División,Peru,Melgar,3,Grau,0,2023-07-07,https://www.goal.com/en/match/melgar-vs-atletico-grau/6cyt7l87ogj3s4z2i4hxdpu6s
Premier Division,Republic of Ireland,Bohemians,3,Dundalk,2,2023-07-07,https://www.goal.com/en/match/bohemians-vs-dundalk/evezn9o2yx2068p4knellzswk
Premier Division,Republic of Ireland,Derry,2,Sligo,1,2023-07-07,https://www.goal.com/en/match/derry-city-vs-sligo-rovers/eviusm99sks19sna98209e13o
Premier Division,Republic of Ireland,Drogheda,0,Shamrock,0,2023-07-07,https://www.goal.com/en/match/drogheda-united-vs-shamrock-rovers/evmnhcrdxepju9c8kmfr6zhn8
Premier Division,Republic of Ireland,St Pat's,1,Cork,1,2023-07-07,https://www.goal.com/en/match/st-patrick-s-athletic-vs-cork-city/evqjcsdyrac2zcx7lnab0ir6c
Premier Division,Republic of Ireland,UCD,0,Shelbourne,4,2023-07-07,https://www.goal.com/en/match/ucd-vs-shelbourne/evugmhlmj2734kcpahnnitjis
First Division,Republic of Ireland,Cobh,1,Galway Utd,1,2023-07-07,https://www.goal.com/en/match/cobh-ramblers-vs-galway-united/473tqr374cd9wx6witrunla8k
First Division,Republic of Ireland,Kerry,2,Treaty United,3,2023-07-07,https://www.goal.com/en/match/kerry-vs-treaty-united/477tv79tre8bkidc5niczts0k
