Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Fulham,5,Leicester,3,2023-05-08,https://www.goal.com/en/match/fulham-vs-leicester-city/89er1ie44l39tryyvwheui32s
Premier League,England,Brighton,1,Everton,5,2023-05-08,https://www.goal.com/en/match/brighton-and-hove-albion-vs-everton/89axibt6c3fkey0rxe1h6lu6s
Premier League,England,Nottm Forest,4,Southampton,3,2023-05-08,https://www.goal.com/en/match/nottingham-forest-vs-southampton/89u04bd8xuzdokpxiw4iaxams
Serie A,Italy,Empoli,2,Salernitana,1,2023-05-08,https://www.goal.com/en/match/empoli-vs-salernitana/5hsutzirhpjm8pe3mk0op3rbo
Serie A,Italy,Udinese,2,Sampdoria,0,2023-05-08,https://www.goal.com/en/match/udinese-vs-sampdoria/5ijurqp8rwejbfipe02ge0u1g
Serie A,Italy,Sassuolo,1,Bologna,1,2023-05-08,https://www.goal.com/en/match/sassuolo-vs-bologna/5hweews0dsw7d7h927n06rtw4
Championship,England,Birmingham,1,Sheff Utd,2,2023-05-08,https://www.goal.com/en/match/birmingham-city-vs-sheffield-united/6txy9rotvi6k87lx5ygfa4qok
Championship,England,Burnley,3,Cardiff,0,2023-05-08,https://www.goal.com/en/match/burnley-vs-cardiff-city/6u1f1dlzcxgn1uorvqg4j2h3o
Championship,England,Huddersfield,2,Reading,0,2023-05-08,https://www.goal.com/en/match/huddersfield-town-vs-reading/6u6ooy5rha9f3iapjmn6vhjx0
Championship,England,Luton,0,Hull,0,2023-05-08,https://www.goal.com/en/match/luton-town-vs-hull-city/6ua4ehlxyybrplcz6ay27yd5g
Championship,England,Middlesbrough,1,Coventry,1,2023-05-08,https://www.goal.com/en/match/middlesbrough-vs-coventry-city/6udkmtnimkkrz3jus7gj7g2z8
Championship,England,Millwall,3,Blackburn,4,2023-05-08,https://www.goal.com/en/match/millwall-vs-blackburn-rovers/6uh1j9olwbx8znh1rgikcwpp0
Championship,England,Norwich,0,Blackpool,1,2023-05-08,https://www.goal.com/en/match/norwich-city-vs-blackpool/6ukl978jumtsb82k5t33uonbo
Championship,England,Preston,0,Sunderland,3,2023-05-08,https://www.goal.com/en/match/preston-north-end-vs-sunderland/6uo0ua8e9hf3ugv7wghh64a38
Championship,England,QPR,0,Bristol City,2,2023-05-08,https://www.goal.com/en/match/queens-park-rangers-vs-bristol-city/6urfbamznoz4aj1jrq7q6n1n8
Championship,England,Swansea,3,West Bromwich,2,2023-05-08,https://www.goal.com/en/match/swansea-city-vs-west-bromwich-albion/6uuw4jnv1dajflrrdu7wsowes
