Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Friendlies,World,Iraq,N/A,Belgium,N/A,2022-11-15,https://www.goal.com/en/match/iraq-vs-belgium/777iqh8fu6wbdflevmxq1p6hg
Friendlies,World,Venezuela,2,Panama,2,2022-11-15,https://www.goal.com/en/match/venezuela-vs-panama/di8rjv25gardtihqqg6jidwyc
FA Cup,England,Cambridge Utd,0,Curzon Ashton,0,2022-11-15,https://www.goal.com/en/match/cambridge-united-vs-curzon-ashton/2mxrn5sntez22tp8ryedqcd0
FA Cup,England,Derby,5,Torquay,0,2022-11-15,https://www.goal.com/en/match/derby-county-vs-torquay-united/2qx82cg26mh7du3ry24grf9w
FA Cup,England,Gillingham,1,Fylde,0,2022-11-15,https://www.goal.com/en/match/gillingham-vs-fylde/qszrhz4rotaw1uzr6vx38v10
FA Cup,England,Hartlepool,1,Solihull,1,2022-11-15,https://www.goal.com/en/match/hartlepool-united-vs-solihull-moors/qpkk84pkf9ivnudof0aiy4no
FA Cup,England,Wimbledon,3,Weymouth,1,2022-11-15,https://www.goal.com/en/match/afc-wimbledon-vs-weymouth/qwgggqfcf58yfzm6hvhrui38
Primera A,Colombia,Millonarios,2,Pereira,0,2022-11-15,https://www.goal.com/en/match/millonarios-vs-deportivo-pereira/9xjb8giuslbkyjtr864jyepec
Premier League International Cup,Europe,Stoke,2,Hertha BSC,0,2022-11-15,https://www.goal.com/en/match/stoke-city-u21-vs-hertha-bsc-u21/75vrx96oxxakjtdx48lygap78
Premier League International Cup,Europe,West Ham,3,Feyenoord,0,2022-11-15,https://www.goal.com/en/match/west-ham-united-u21-vs-feyenoord-u21/6wvus1xurtlto0vggnbfk5tsk
Regionalliga,Germany,Hoffenheim II,0,Balingen,2,2022-11-15,https://www.goal.com/en/match/hoffenheim-ii-vs-balingen/f5athxe4fz0o7pe3dkm3kmbys
I-League,India,Aizawl,1,TRAU,1,2022-11-15,https://www.goal.com/en/match/aizawl-vs-trau/37p901ae70wx6y3jlvhukwjdg
I-League,India,Churchill,1,Rajasthan Utd,2,2022-11-15,https://www.goal.com/en/match/churchill-brothers-vs-rajasthan-united/37t6u1ahww4melvog2lfo366s
Challenge Cup,Scotland,Dunfermline,2,Celtic,1,2022-11-15,https://www.goal.com/en/match/dunfermline-athletic-vs-celtic-ii/f0cqcfzqoqwk40zp7xjpkxclw
Cup,Singapore,Balestier,0,Tampines,1,2022-11-15,https://www.goal.com/en/match/balestier-khalsa-vs-tampines-rovers/bwr454s7ckyfpoonzh0sm3v2s
Cup,Singapore,Hougang Utd,4,Albirex,2,2022-11-15,https://www.goal.com/en/match/hougang-united-vs-albirex-niigata-s/58diwroml9763ed1nnwxy94pg
Ligue 1,Tunisia,Chebba,2,Sfax,0,2022-11-15,https://www.goal.com/en/match/chebba-vs-cs-sfaxien/9ogl4433joba00epg56c9umfo
Ligue 1,Tunisia,Club Africain,1,Olympique Béja,2,2022-11-15,https://www.goal.com/en/match/club-africain-vs-olympique-beja/b3urfzpkgyafx13vjx2wy3j84
Ligue 1,Tunisia,Monastir,1,Rejiche,0,2022-11-15,https://www.goal.com/en/match/monastir-vs-rejiche/b3pf62bjaddazkqpgllo908wk
Friendlies Women,World,New Zealand,1,Korea Republic,1,2022-11-15,https://www.goal.com/en/match/new-zealand-vs-korea-republic/4ako5c258fjkolqqtl86hu6ms
Friendlies Women,World,Australia,2,Thailand,0,2022-11-15,https://www.goal.com/en/match/australia-vs-thailand/crn6so7ls5qg21pkdhya422ok
Friendlies Women,World,Portugal,1,Costa Rica,0,2022-11-15,https://www.goal.com/en/match/portugal-vs-costa-rica/83deossj5098pa1h7aeelv7ro
Friendlies Women,World,Brazil,2,Canada,1,2022-11-15,https://www.goal.com/en/match/brazil-vs-canada/7lt6t9zole1n4i5brynmd6exg
Friendlies Women,World,England,1,Norway,1,2022-11-15,https://www.goal.com/en/match/england-vs-norway/2pprpwvjtfszqytf125qqjllg
Friendlies Women,World,N. Ireland,1,Italy,0,2022-11-15,https://www.goal.com/en/match/northern-ireland-vs-italy/3iafkp3i64z61p7eqp4xg8iz8
Friendlies Women,World,Netherlands,2,Denmark,0,2022-11-15,https://www.goal.com/en/match/netherlands-vs-denmark/1zezpnufrh16dwm5psod02qdw
Friendlies Women,World,Spain,1,Japan,0,2022-11-15,https://www.goal.com/en/match/spain-vs-japan/7i2lvo15r6wiag07vg1ibeexg
