Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Vallecano,2,Almería,0,2023-02-06,https://www.goal.com/en/match/rayo-vallecano-vs-almeria/9q7199wx3kja9o2orgo3fciz8
Serie A,Italy,Verona,1,Lazio,1,2023-02-06,https://www.goal.com/en/match/hellas-verona-vs-lazio/54o0oudyso51d4tdkdrfcvuvo
Serie A,Italy,Monza,2,Sampdoria,2,2023-02-06,https://www.goal.com/en/match/monza-vs-sampdoria/54usjots3l9sam4hwndb994wk
Championship,England,Blackburn,0,Wigan,0,2023-02-06,https://www.goal.com/en/match/blackburn-rovers-vs-wigan-athletic/6acqlkcmzoz6wg5y391jq44k4
Liga MX,Mexico,Chivas,1,Querétaro,1,2023-02-06,https://www.goal.com/en/match/guadalajara-vs-queretaro/1gxr16sbjel18zrxwqhd1wnx0
Liga MX,Mexico,Monterrey,2,Toluca,1,2023-02-06,https://www.goal.com/en/match/monterrey-vs-toluca/1h1s7s03hqwbbngckoosn9nh0
Liga Profesional Argentina,Argentina,Boca Juniors,0,Córdoba SdE,0,2023-02-06,https://www.goal.com/en/match/boca-juniors-vs-central-cordoba-sde/1n9umb0u29a7l6wykxuwhrbx0
Liga Profesional Argentina,Argentina,Atl. Tucumán,0,Talleres,2,2023-02-06,https://www.goal.com/en/match/atletico-tucuman-vs-talleres-de-cordoba/1nd1ll79vfvp18x60u4f536s4
Liga Profesional Argentina,Argentina,Godoy Cruz,1,Colón,0,2023-02-06,https://www.goal.com/en/match/godoy-cruz-vs-colon/1nyrxtnp9ul32yd67ch54gufo
Liga Profesional Argentina,Argentina,Unión,0,Instituto,2,2023-02-06,https://www.goal.com/en/match/union-vs-instituto/1nsxg2y4r17epji15te4lrx90
Primeira Liga,Portugal,Portimonense,1,Paços Ferreira,0,2023-02-06,https://www.goal.com/en/match/portimonense-vs-pacos-de-ferreira/bsp93qieknnt1zppjdmfkuuj8
Primera A,Colombia,Bucaramanga,1,Junior,0,2023-02-06,https://www.goal.com/en/match/atletico-bucaramanga-vs-junior/a9w0m9dm41d5m6opup963a5n8
Primera A,Colombia,Magdalena,1,Envigado,1,2023-02-06,https://www.goal.com/en/match/union-magdalena-vs-envigado/a9neov1db1e5hemdt04u3btp0
Primera División,Uruguay,City Torque,1,Danubio,1,2023-02-06,https://www.goal.com/en/match/city-torque-vs-danubio/17tyyg07o4dmvhzwblvgheyac
