Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Champions League,Europe,Club Brugge,0,Benfica,2,2023-02-15,https://www.goal.com/en/match/club-brugge-vs-benfica/5a207ab49b2se3ynx4nz2dkb8
UEFA Champions League,Europe,Dortmund,1,Chelsea,0,2023-02-15,https://www.goal.com/en/match/borussia-dortmund-vs-chelsea/d3me1nfyhnoted8kij8qc0g7o
Premier League,England,Arsenal,1,Man City,3,2023-02-15,https://www.goal.com/en/match/arsenal-vs-manchester-city/7k69f1t5qrvj8by5f7aqipvkk
La Liga,Spain,Real Madrid,4,Elche,0,2023-02-15,https://www.goal.com/en/match/real-madrid-vs-elche/9r3ibleurydm8ezoimbd740es
Championship,England,Bristol City,1,Wigan,1,2023-02-15,https://www.goal.com/en/match/bristol-city-vs-wigan-athletic/6de3cbbaxxar8xaiw2wad56ok
Championship,England,Preston,1,Luton,1,2023-02-15,https://www.goal.com/en/match/preston-north-end-vs-luton-town/6dhm5oeioglchz82mc4j533mc
Championship,England,Stoke,3,Huddersfield,0,2023-02-15,https://www.goal.com/en/match/stoke-city-vs-huddersfield-town/6dotl465d20sg7edtgk7qf0gk
Championship,England,Swansea,2,Blackpool,1,2023-02-15,https://www.goal.com/en/match/swansea-city-vs-blackpool/6dseuiv1857uk8q1cptdex4b8
Championship,England,Sheff Utd,1,Middlesbrough,3,2023-02-15,https://www.goal.com/en/match/sheffield-united-vs-middlesbrough/6dl8alsjj6nw3pl84v7m3rjf8
Championship,England,West Bromwich,1,Blackburn,1,2023-02-15,https://www.goal.com/en/match/west-bromwich-albion-vs-blackburn-rovers/6dvxabc2tjl8zhhhwi4ilwphw
CONMEBOL Libertadores,South America,Nacional,3,Sport Huancayo,1,2023-02-15,https://www.goal.com/en/match/nacional-asuncion-vs-sport-huancayo/1a46zn1gyp0h9rxr16h579a1g
Premiership,Scotland,Motherwell,2,St. Mirren,1,2023-02-15,https://www.goal.com/en/match/motherwell-vs-st-mirren/9sh5fqufhsg2pjcvhth4khb10
Liga MX,Mexico,León,2,Puebla,0,2023-02-15,https://www.goal.com/en/match/leon-vs-puebla/1i6i2hwcoyhjxtwh07plefqj8
Liga MX,Mexico,Tigres,0,Juárez,0,2023-02-15,https://www.goal.com/en/match/tigres-uanl-vs-juarez/1iacc31gxkm1c0nq29v3bf3f8
Liga MX,Mexico,San Luis,1,América,3,2023-02-15,https://www.goal.com/en/match/atletico-san-luis-vs-america/1ie9zdxphaerw5yjqrh8sy13o
Primera A,Colombia,Santa Fe,0,Pasto,2,2023-02-15,https://www.goal.com/en/match/independiente-santa-fe-vs-deportivo-pasto/ab5kf9pxfmgt00jgvo7fkqwb8
Super League,Switzerland,Winterthur,1,Servette,2,2023-02-15,https://www.goal.com/en/match/winterthur-vs-servette/7dp6gh2uvtf4d7botwncvbg9g
Prim B Metro,Argentina,Talleres,0,Los Andes,0,2023-02-15,https://www.goal.com/en/match/talleres-remedios-vs-los-andes/2ex4888oooe62r9od1az0g4d0
Copa de la División Profesional,Bolivia,Blooming,1,Vaca Díez,2,2023-02-15,https://www.goal.com/en/match/blooming-vs-vaca-diez/brtwyhbnf53lixrt4pyif7ms4
Copa de la División Profesional,Bolivia,Royal Pari,3,Libertad,0,2023-02-15,https://www.goal.com/en/match/royal-pari-vs-libertad-gran-mamore/bmdxogxisyw0z0l4cs8mk5250
Paulista A1,Brazil,Botafogo SP,1,São Bento,0,2023-02-15,https://www.goal.com/en/match/botafogo-sp-vs-sao-bento/chcncx33dx2062oxyli2dkzkk
Paulista A1,Brazil,Água Santa,1,RB Bragantino,0,2023-02-15,https://www.goal.com/en/match/agua-santa-vs-rb-bragantino/choyt0291gzroxg5a3miv534k
Baiano 1,Brazil,Barcelona,1,Jacobinense,1,2023-02-15,https://www.goal.com/en/match/barcelona-ba-vs-jacobinense/6som0pgx72kapp4g8c2fricd0
Maranhense 1,Brazil,Maranhão,0,Pinheiro,0,2023-02-15,https://www.goal.com/en/match/maranhao-vs-pinheiro/3gk4uy7brgnqm90cztgm2qxhw
Piauiense,Brazil,Comercial PI,3,FAC,0,2023-02-15,https://www.goal.com/en/match/comercial-pi-vs-ferroviario-pi/644pds8pd75dtfvnwl1u3lkic
Piauiense,Brazil,Parnahyba,1,Altos,1,2023-02-15,https://www.goal.com/en/match/parnahyba-vs-altos/648smntuz5qyvv1666cicvj10
Paulista A2,Brazil,Linense,0,Ponte Preta,2,2023-02-15,https://www.goal.com/en/match/linense-vs-ponte-preta/ej2an5xwdcdt2b3xkrxdj9dzo
Paulista A2,Brazil,Juventus,1,Oeste,2,2023-02-15,https://www.goal.com/en/match/juventus-vs-oeste/eiq3pm6yen4wzhl76b4o418no
Paulista A2,Brazil,Monte Azul,1,Comercial,1,2023-02-15,https://www.goal.com/en/match/monte-azul-vs-comercial/ej67deg6gjx23cd2z0qkudatw
Paulista A3,Brazil,Desp. Brasil,0,São José,1,2023-02-15,https://www.goal.com/en/match/desportivo-brasil-vs-sao-jose-ec/6dmpqe6b4lggxbi2ur98heyac
Paulista A3,Brazil,Rio Preto,1,Matonense,1,2023-02-15,https://www.goal.com/en/match/rio-preto-vs-matonense/6dw95xe7vr5bvqojt840zdd04
Paulista A3,Brazil,São Bernardo,2,Osasco Audax,1,2023-02-15,https://www.goal.com/en/match/ec-sao-bernardo-vs-osasco-audax/6dpuxjp41nck6s0oifw56cphw
Paulista A3,Brazil,Votuporanguens,1,Marília,1,2023-02-15,https://www.goal.com/en/match/votuporanguense-vs-marilia/6djk175mxnyqpygvswo1mdrf8
Copa do Nordeste,Brazil,Campinense,0,CRB,0,2023-02-15,https://www.goal.com/en/match/campinense-vs-crb/8olxmxf788hg2bqg9myegmn10
Copa do Nordeste,Brazil,CSA,1,Ferroviário,1,2023-02-15,https://www.goal.com/en/match/csa-vs-ferroviario/44lakwe5pzgl84peeht283das
Copa do Nordeste,Brazil,Santa Cruz,2,Alagoinhas,1,2023-02-15,https://www.goal.com/en/match/santa-cruz-vs-atletico-alagoinhas/7t70ed8kdik2djeirwoglcduc
Copa do Nordeste,Brazil,Bahia,0,Fortaleza,3,2023-02-15,https://www.goal.com/en/match/bahia-vs-fortaleza/8oiwilp68v9v5oslzvbcpfcic
Copa do Nordeste,Brazil,Ceará,3,Sport,2,2023-02-15,https://www.goal.com/en/match/ceara-vs-sport-recife/8ofvqqh8dxm7t5ggfkda0x34k
Primera B,Chile,Morning,5,Barnechea,1,2023-02-15,https://www.goal.com/en/match/santiago-morning-vs-barnechea/2wmbg4piqj062nd5sl8vm0glw
Primera B,Chile,San Felipe,1,San Luis,3,2023-02-15,https://www.goal.com/en/match/union-san-felipe-vs-san-luis/2wi63xmftp6xziqfq1jm3bqj8
Copa Colombia,Colombia,Orsomarso,1,Huila,0,2023-02-15,https://www.goal.com/en/match/orsomarso-vs-atletico-huila/srj4sdam7p2i8a6g1f76tyj8
Copa Colombia,Colombia,Valledupar,0,Jaguares,2,2023-02-15,https://www.goal.com/en/match/valledupar-vs-jaguares-de-cordoba/slscbwqir398yiyf4qnf6zv8
Copa Colombia,Colombia,Atlético,2,Envigado,0,2023-02-15,https://www.goal.com/en/match/atletico-vs-envigado/sg8zw0fsj64gqt3z8q9az8yc
Cup,Cyprus,Doxa,1,Pafos,4,2023-02-15,https://www.goal.com/en/match/doxa-vs-pafos/c00qm4burwa8mejvvw0six15g
Cup,Cyprus,Omonia,1,APOEL,2,2023-02-15,https://www.goal.com/en/match/omonia-nicosia-vs-apoel/bz6lvvaf3ot4slxxb25mu000k
Regionalliga,Germany,Halberstadt,1,Chemie L.,2,2023-02-15,https://www.goal.com/en/match/germania-halberstadt-vs-chemie-leipzig/cv4duddjq7irivrq1k5k9thck
Regionalliga,Germany,Viktoria B,3,Chemnitz,0,2023-02-15,https://www.goal.com/en/match/viktoria-berlin-vs-chemnitzer-fc/cx6zjf05hfmc9mqttdqflv0no
Liga Nacional,Guatemala,Antigua,1,Santa Lucía,1,2023-02-15,https://www.goal.com/en/match/antigua-gfc-vs-santa-lucia/9lbf7tbn1spddh1h2lxhvmkus
Indian Super League,India,Bengaluru,2,Mumbai,1,2023-02-15,https://www.goal.com/en/match/bengaluru-vs-mumbai-city/diqkg08rimw0huk9oc97ub1g4
I-League,India,Rajasthan Utd,1,Gokulam Kerala,2,2023-02-15,https://www.goal.com/en/match/rajasthan-united-vs-gokulam-kerala/3eh72fo9zxsug96j3zp7bqrro
