Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Champions League,Europe,Salzburg,1,Chelsea,2,2022-10-25,https://www.goal.com/en/match/salzburg-vs-chelsea/48r2juij3gmynsgfmg9e7gmqc
UEFA Champions League,Europe,Sevilla,3,København,0,2022-10-25,https://www.goal.com/en/match/sevilla-vs-kobenhavn/cbkwv2kjsr6rabc7y4i8qh3is
UEFA Champions League,Europe,Benfica,4,Juventus,3,2022-10-25,https://www.goal.com/en/match/benfica-vs-juventus/b3jgay7166sw4tq53wigwtvro
UEFA Champions League,Europe,Celtic,1,Shakhtar D,1,2022-10-25,https://www.goal.com/en/match/celtic-vs-shakhtar-donetsk/bubakd38ln6udohv2fgq92ec4
UEFA Champions League,Europe,Dinamo Zagreb,0,Milan,4,2022-10-25,https://www.goal.com/en/match/dinamo-zagreb-vs-milan/48nks73er0dkkq4j96tikps0k
UEFA Champions League,Europe,Dortmund,0,Man City,0,2022-10-25,https://www.goal.com/en/match/borussia-dortmund-vs-manchester-city/cbo2od0zxvda0bon0214l7n6c
UEFA Champions League,Europe,Leipzig,3,Real Madrid,2,2022-10-25,https://www.goal.com/en/match/rb-leipzig-vs-real-madrid/buem8l5dgqcfklqun5cpvpnh0
UEFA Champions League,Europe,PSG,7,M Haifa,2,2022-10-25,https://www.goal.com/en/match/psg-vs-maccabi-haifa/b3gljnx1z8stbw5ej9wk68c9g
Championship,England,Coventry,2,Rotherham,2,2022-10-25,https://www.goal.com/en/match/coventry-city-vs-rotherham-united/5clb9vy6figfojjgxfd8dtdec
Championship,England,Burnley,1,Norwich,0,2022-10-25,https://www.goal.com/en/match/burnley-vs-norwich-city/5kzeznaeq5gem0b23l47naadw
Serie A,Brazil,Fortaleza,0,Atl. Mineiro,0,2022-10-25,https://www.goal.com/en/match/fortaleza-vs-atletico-mineiro/3s406feke1lwioyppo0ageh3o
Liga Profesional Argentina,Argentina,Tigre,1,Arsenal,4,2022-10-25,https://www.goal.com/en/match/tigre-vs-arsenal/alulql10yjmejmj8440kl82z8
Primera División,Chile,Audax,1,Curicó Unido,1,2022-10-25,https://www.goal.com/en/match/audax-italiano-vs-curico-unido/db5y0d3dzeijxvjlizm16cyz8
League One,England,Barnsley,0,Lincoln,1,2022-10-25,https://www.goal.com/en/match/barnsley-vs-lincoln-city/7ont7i6ba7fp2ctrnkus3wetw
League One,England,Bolton,2,Burton Albion,1,2022-10-25,https://www.goal.com/en/match/bolton-wanderers-vs-burton-albion/7orv60koiql7knm5wvf3gbdp0
League One,England,Charlton,0,MK Dons,2,2022-10-25,https://www.goal.com/en/match/charlton-athletic-vs-milton-keynes-dons/7ovtstz91xp6ci32tip2gslxw
League One,England,Cheltenham,1,Morecambe,0,2022-10-25,https://www.goal.com/en/match/cheltenham-town-vs-morecambe/7ozuhr52wyeh2pa6ax1phhwyc
League One,England,Derby,0,Exeter,0,2022-10-25,https://www.goal.com/en/match/derby-county-vs-exeter-city/7p44ypsx62uccfmda405p6t5g
League One,England,Fleetwood,1,Forest Green,1,2022-10-25,https://www.goal.com/en/match/fleetwood-town-vs-forest-green-rovers/7p9lb0k9qc0eshyqa1gzttb10
League One,England,Peterborough,3,Accrington,1,2022-10-25,https://www.goal.com/en/match/peterborough-united-vs-accrington-stanley/7pd1w9yr4bgchkfredtdyb8k4
League One,England,Plymouth,2,Shrewsbury,1,2022-10-25,https://www.goal.com/en/match/plymouth-argyle-vs-shrewsbury-town/7pgl4p0goafbwylmtw804uk9g
League One,England,Port Vale,2,Ipswich,3,2022-10-25,https://www.goal.com/en/match/port-vale-vs-ipswich-town/7pk75jtfoo7x2jtczomr81i50
League One,England,Portsmouth,1,Oxford,1,2022-10-25,https://www.goal.com/en/match/portsmouth-vs-oxford-united/7pnz2bfibmhj2d2qf24w659n8
League One,England,Wycombe,2,Cambridge Utd,3,2022-10-25,https://www.goal.com/en/match/wycombe-wanderers-vs-cambridge-united/7pvbaunf9x6ygd7jdfs5j1kpg
League Two,England,Barrow,1,Grimsby,0,2022-10-25,https://www.goal.com/en/match/barrow-vs-grimsby-town/9j7kmj139cyjryahivaq3dudw
League Two,England,Bradford,1,Swindon,1,2022-10-25,https://www.goal.com/en/match/bradford-city-vs-swindon-town/9jb010byxfs8xp90p694a17h0
League Two,England,Colchester,2,Crawley,2,2022-10-25,https://www.goal.com/en/match/colchester-united-vs-crawley-town/9je6xqz4s9onf5hmlsmb3yd5g
League Two,England,Doncaster,0,Stevenage,1,2022-10-25,https://www.goal.com/en/match/doncaster-rovers-vs-stevenage/9jhd3vl9rc0gtc0gqmzzwvnro
League Two,England,Hartlepool,0,Salford,2,2022-10-25,https://www.goal.com/en/match/hartlepool-united-vs-salford-city/9jmo4kjn62nx0979s6611j578
League Two,England,L Orient,2,Gillingham,0,2022-10-25,https://www.goal.com/en/match/leyton-orient-vs-gillingham/9jq1f20xhpj65x3eobay4jt3o
League Two,England,Mansfield Town,0,Newport,0,2022-10-25,https://www.goal.com/en/match/mansfield-town-vs-newport-county/9jt8w1bq10r6jka63xqyqt638
League Two,England,Northampton,2,Sutton Utd,2,2022-10-25,https://www.goal.com/en/match/northampton-town-vs-sutton-united/9jwlebdpsbu6fj4rmnemo5kb8
League Two,England,Stockport,2,Carlisle,0,2022-10-25,https://www.goal.com/en/match/stockport-county-vs-carlisle-united/9k00ssolgenvla3asyd0usxec
League Two,England,Tranmere,1,Rochdale,1,2022-10-25,https://www.goal.com/en/match/tranmere-rovers-vs-rochdale/9k3cr73inv7i58y4olwo14xzo
League Two,England,Walsall,3,Harrogate,1,2022-10-25,https://www.goal.com/en/match/walsall-vs-harrogate-town/9k6n13v4dday7210atr4qkyl0
League Two,England,Wimbledon,1,Crewe,1,2022-10-25,https://www.goal.com/en/match/afc-wimbledon-vs-crewe-alexandra/9j47vemlny5zxte264m5gmntg
National League,England,Altrincham,1,Oldham,0,2022-10-25,https://www.goal.com/en/match/altrincham-vs-oldham-athletic/946hopwa3h3nf0sy0m3b9wu8k
National League,England,Bromley,1,Barnet,3,2022-10-25,https://www.goal.com/en/match/bromley-vs-barnet/94agyyjc5bcuxac3hqda214b8
National League,England,Dag & Red,1,Boreham Wood,1,2022-10-25,https://www.goal.com/en/match/dagenham-and-redbridge-vs-boreham-wood/94e2b3szch5e2l95wto0rqqz8
National League,England,Eastleigh,1,Torquay,0,2022-10-25,https://www.goal.com/en/match/eastleigh-vs-torquay-united/94hrcuf2cz2n8ldhryqyrchec
National League,England,Maidenhead Utd,0,Solihull,2,2022-10-25,https://www.goal.com/en/match/maidenhead-united-vs-solihull-moors/94n33kpdk8sxc1viv9letpafo
