Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Champions League,Europe,Man City,4,Real Madrid,0,2023-05-17,https://www.goal.com/en/match/manchester-city-vs-real-madrid/bh6ev3wonolbwxspfgzl4ud5g
Championship,England,Middlesbrough,0,Coventry,1,2023-05-17,https://www.goal.com/en/match/middlesbrough-vs-coventry-city/aszrsfg21mbjh9qqjb1o3knbo
Süper Lig,Turkey,Başakşehir,1,Ümraniye,1,2023-05-17,https://www.goal.com/en/match/istanbul-basaksehir-vs-uemraniyespor/1axqil71co5kyn9yp1y7fwzdg
Süper Lig,Turkey,Beşiktaş,3,Gaziantep,0,2023-05-17,https://www.goal.com/en/match/besiktas-vs-gaziantep-fk/1bdxvysp7x2g3793xtcbg55as
Süper Lig,Turkey,Giresun,3,Hatay,0,2023-05-17,https://www.goal.com/en/match/giresunspor-vs-hatayspor/1byfexe42sm93cagyatzfaolw
Süper Lig,Turkey,Ankaragücü,1,Antalyaspor,1,2023-05-17,https://www.goal.com/en/match/ankaraguecue-vs-antalyaspor/1asyhktntpdizou2qk5rdffo4
Süper Lig,Turkey,Fatih,2,Demirspor,3,2023-05-17,https://www.goal.com/en/match/fatih-karaguemruek-vs-adana-demirspor/1bj2w60bv33yhws8f75atpdlg
Copa do Brasil,Brazil,Fluminense,0,Flamengo,0,2023-05-17,https://www.goal.com/en/match/fluminense-vs-flamengo/321khy5inmzhufhhxyivwfok4
CAF Confederation Cup,Africa,Gallants,1,Young Africans,2,2023-05-17,https://www.goal.com/en/match/marumo-gallants-vs-young-africans/34uesf763ntt9goa5d1x3n310
CAF Confederation Cup,Africa,USM Alger,2,ASEC,0,2023-05-17,https://www.goal.com/en/match/usm-alger-vs-asec-mimosas/358bkp6fmgvx0xy08bjo8pvys
Superliga,Albania,Erzeni,1,Bylis,2,2023-05-17,https://www.goal.com/en/match/erzeni-shijak-vs-bylis/b72sy35ci6z7cq7tlo61mdxqs
Superliga,Albania,Kastrioti,1,Egnatia,0,2023-05-17,https://www.goal.com/en/match/kastrioti-kruje-vs-egnatia-rrogozhine/b7ah1op4tehefnyhr1kngydqs
Superliga,Albania,Kukësi,3,Laçi,0,2023-05-17,https://www.goal.com/en/match/kukesi-vs-laci/b6z4q1avqblesy79mqtmm3k0k
Superliga,Albania,Vllaznia,1,Teuta,0,2023-05-17,https://www.goal.com/en/match/vllaznia-shkoder-vs-teuta-durres/b76lvvohfqbshwerl5wzbcwes
Superliga,Albania,Tirana,1,Partizani,1,2023-05-17,https://www.goal.com/en/match/tirana-vs-partizani-tirana/b6vflpnr2qr41yj73hdyupdec
Ligue 1,Algeria,Belouizdad,0,RC Arbaâ,0,2023-05-17,https://www.goal.com/en/match/belouizdad-vs-rc-arbaa/1wd0pj41m783x5io8swhmmjh0
Ligue 1,Algeria,CS Constantine,2,Saoura,0,2023-05-17,https://www.goal.com/en/match/cs-constantine-vs-saoura/1vvm5gszmu1b67hq2dh0fjpck
Ligue 1,Algeria,HBCL,1,Paradou,1,2023-05-17,https://www.goal.com/en/match/hb-chelghoum-laid-vs-paradou-ac/1xbt32rjbz1nwwk1n23ne268k
Ligue 1,Algeria,Khenchela,1,ES Sétif,0,2023-05-17,https://www.goal.com/en/match/khenchela-vs-es-setif/1wucg7itvd3w5q1xrbx98bgus
Torneo Federal A,Argentina,Belgrano,1,Linqueño,0,2023-05-17,https://www.goal.com/en/match/sportivo-belgrano-vs-el-linqueno/eeoan292u6zgh6c1guntd8jkk
Torneo Federal A,Argentina,Ger Rawson,0,Circulo Dep.,1,2023-05-17,https://www.goal.com/en/match/germinal-de-rawson-vs-circulo-deportivo/3otcncfimjwnn3z8r41uwfytw
Torneo Federal A,Argentina,Sol de Mayo,2,Olimpo,3,2023-05-17,https://www.goal.com/en/match/sol-de-mayo-vs-olimpo/3p2npjiwwmpvcfucvemvk7o5w
Torneo Federal A,Argentina,Def Belgrano,1,De. Pro.,0,2023-05-17,https://www.goal.com/en/match/defensores-belgrano-vr-vs-def-de-pronunciamiento/eex9bxmizx31ei33034l17ztg
Torneo Federal A,Argentina,Boca Unidos,1,SM Formosa,0,2023-05-17,https://www.goal.com/en/match/boca-unidos-vs-san-martin-formosa/4bo8ipppj331vfcf8o8j5tfro
Copa Argentina,Argentina,Atl. Tucumán,1,Estudiantes RC,3,2023-05-17,https://www.goal.com/en/match/atletico-tucuman-vs-estudiantes-rio-cuarto/a2l5kjsjvub9qcchhqffc79xw
Premier League,Armenia,L. Artsakh,0,Urartu,4,2023-05-17,https://www.goal.com/en/match/lernayin-artsakh-vs-urartu/1potxne270vrzn80cn5hme0wk
Premier League,Armenia,Shirak,0,Ararat-Armenia,2,2023-05-17,https://www.goal.com/en/match/shirak-vs-ararat-armenia/1q1v23gbyk8jzv4ysjekpvris
Jugendliga U18,Austria,Tirol,1,RB Akademie,2,2023-05-17,https://www.goal.com/en/match/tirol-u18-vs-red-bull-akademie-u18/2eecdztp13scf366dbffy9yqc
Copa de la División Profesional,Bolivia,Libertad,4,O. Petrolero,0,2023-05-17,https://www.goal.com/en/match/libertad-gran-mamore-vs-oriente-petrolero/bmt4zz4egohz2vhbwhcv5t6ac
Primera B,Chile,San Luis,4,Santa Cruz,1,2023-05-17,https://www.goal.com/en/match/san-luis-vs-deportes-santa-cruz/35cbtt89vwcefplcyk8qftr84
Primera B,Chile,Iquique,3,La Serena,2,2023-05-17,https://www.goal.com/en/match/deportes-iquique-vs-la-serena/350nxsmw4v4207dm7p417sf10
Primera B,Chile,San Felipe,2,Cobreloa,2,2023-05-17,https://www.goal.com/en/match/union-san-felipe-vs-cobreloa/34wg29j0s0pywlimdnajs9ams
Liga Femenina,Colombia,Millonarios,5,Tolima,1,2023-05-17,https://www.goal.com/en/match/millonarios-vs-deportes-tolima/4vom0e1kytvp37m30xrz7l78
Liga Femenina,Colombia,Dep. Pasto,3,Real Santander,1,2023-05-17,https://www.goal.com/en/match/deportivo-pasto-vs-real-santander/55lr9hoymwuxrmt2gvtwh1jo
1. Division,Cyprus,AEL,3,Karmiotissa,0,2023-05-17,https://www.goal.com/en/match/ael-vs-karmiotissa/8b8wk31p93c922e679pjzkr9w
1. Division,Cyprus,Nea Salamis,4,Enosis,2,2023-05-17,https://www.goal.com/en/match/nea-salamis-vs-enosis/8bkd43bdonj2rrs0xo4od2rro
Premier League,Egypt,National Bank,2,Ismaily,0,2023-05-17,https://www.goal.com/en/match/national-bank-of-egypt-vs-ismaily/7sigs3tfpamvzvkghbhfgegb8
Women's Super League,England,Everton,1,Arsenal,4,2023-05-17,https://www.goal.com/en/match/everton-vs-arsenal/efhq0fs62d83z5lf615hoed5g
