Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Crystal Palace,4,West Ham,3,2023-04-29,https://www.goal.com/en/match/crystal-palace-vs-west-ham-united/88jak6uibii7i7invsyprdk44
Premier League,England,Brentford,2,Nottm Forest,1,2023-04-29,https://www.goal.com/en/match/brentford-vs-nottingham-forest/88b9jotg74i5p781rwn8esnx0
Premier League,England,Brighton,6,Wolves,0,2023-04-29,https://www.goal.com/en/match/brighton-and-hove-albion-vs-wolverhampton-wanderers/88fa6yvk5w643yrscyze2dul0
La Liga,Spain,Elche,4,Vallecano,0,2023-04-29,https://www.goal.com/en/match/elche-vs-rayo-vallecano/a2bto5ojyl1t296um3kcwxno4
La Liga,Spain,Real Madrid,4,Almería,2,2023-04-29,https://www.goal.com/en/match/real-madrid-vs-almeria/a3398ib4nc101cse0of7p9b84
La Liga,Spain,Barcelona,4,Betis,0,2023-04-29,https://www.goal.com/en/match/barcelona-vs-real-betis/a283f76g91vv2lkst4a6bfztg
Serie A,Italy,Roma,1,Milan,1,2023-04-29,https://www.goal.com/en/match/roma-vs-milan/5geko0nz5zhn3qw6wq5wy03ys
Serie A,Italy,Torino,1,Atalanta,2,2023-04-29,https://www.goal.com/en/match/torino-vs-atalanta/5g7fnez15uy2grweg8hka3nys
Bundesliga,Germany,Frankfurt,1,Augsburg,1,2023-04-29,https://www.goal.com/en/match/eintracht-frankfurt-vs-augsburg/e1ze5t0pp25ziprorn3n2dtsk
Bundesliga,Germany,Köln,0,Freiburg,1,2023-04-29,https://www.goal.com/en/match/koeln-vs-freiburg/e1vag09gcvxqaq7fqq55fboyc
Bundesliga,Germany,Leipzig,1,Hoffenheim,0,2023-04-29,https://www.goal.com/en/match/rb-leipzig-vs-hoffenheim/e1nbw7b0as649kqb9p03pb2fo
Bundesliga,Germany,Stuttgart,2,M'gladbach,1,2023-04-29,https://www.goal.com/en/match/stuttgart-vs-borussia-m-gladbach/e2bf2w3bizthegbzf4v04sjkk
Bundesliga,Germany,Union Berlin,0,Leverkusen,0,2023-04-29,https://www.goal.com/en/match/union-berlin-vs-bayer-leverkusen/e1raqsv4e11rdijozvnxffgus
Bundesliga,Germany,Schalke 04,2,Bremen,1,2023-04-29,https://www.goal.com/en/match/schalke-04-vs-werder-bremen/e2ffoqxx32rbmy7z3rlaraadw
Ligue 1,France,Lille,3,Ajaccio,0,2023-04-29,https://www.goal.com/en/match/lille-vs-ajaccio/1f9udevhd1szk10c51zsxx7o4
Championship,England,Bristol City,1,Burnley,2,2023-04-29,https://www.goal.com/en/match/bristol-city-vs-burnley/6sxuatat0t4yumny4zpguljx0
Championship,England,Coventry,2,Birmingham,0,2023-04-29,https://www.goal.com/en/match/coventry-city-vs-birmingham-city/6t4y9fxogk45k2ac3qqg2wi6s
Championship,England,Hull,1,Swansea,1,2023-04-29,https://www.goal.com/en/match/hull-city-vs-swansea-city/6t8elfmm38fi1vt7pxdde27tg
Championship,England,Reading,1,Wigan,1,2023-04-29,https://www.goal.com/en/match/reading-vs-wigan-athletic/6tc02mh1ide8i0hc2q0ds7huc
Championship,England,Sheff Utd,4,Preston,1,2023-04-29,https://www.goal.com/en/match/sheffield-united-vs-preston-north-end/6tji1lzkzz6v7l3b0iuvrrh1w
Championship,England,Stoke,0,QPR,1,2023-04-29,https://www.goal.com/en/match/stoke-city-vs-queens-park-rangers/6tn64n3znptaj1ilp34e7u2ac
Championship,England,Sunderland,2,Watford,2,2023-04-29,https://www.goal.com/en/match/sunderland-vs-watford/6tqt4ixfgrgzgzllsjuzxi80k
Championship,England,West Bromwich,2,Norwich,1,2023-04-29,https://www.goal.com/en/match/west-bromwich-albion-vs-norwich-city/6tue8a2cuvdtzpiyp32r5ycr8
MLS,USA,Nashville,3,Atlanta United,1,2023-04-29,https://www.goal.com/en/match/nashville-sc-vs-atlanta-united/9tg4pybgn6ktnwhgapqeavswk
A-League Men,Australia,Macarthur,0,Wellington,1,2023-04-29,https://www.goal.com/en/match/macarthur-vs-wellington-phoenix/2sdeg6rmcds2zadv5mvyhw45w
A-League Men,Australia,Sydney,2,Newcastle,0,2023-04-29,https://www.goal.com/en/match/sydney-vs-newcastle-jets/2rv725q0zt1dw6974ow5h18gk
A-League Men,Australia,Mel Victory,0,Brisbane,1,2023-04-29,https://www.goal.com/en/match/melbourne-victory-vs-brisbane-roar/2s990rtlfmiyy6ed2lvhbkr9w
A-League Men,Australia,Perth,1,Western United,2,2023-04-29,https://www.goal.com/en/match/perth-glory-vs-western-united/2s5aqkw6rrus7ynpet417bk7o
Süper Lig,Turkey,Fatih,0,Antalyaspor,1,2023-04-29,https://www.goal.com/en/match/fatih-karaguemruek-vs-antalyaspor/18bq6fm7cff0hfv0h82d24avo
Süper Lig,Turkey,Konyaspor,2,Trabzonspor,1,2023-04-29,https://www.goal.com/en/match/konyaspor-vs-trabzonspor/18qa1poseh2uroaohgbvdmjo4
Süper Lig,Turkey,Ankaragücü,0,Kasımpaşa,0,2023-04-29,https://www.goal.com/en/match/ankaraguecue-vs-kasimpasa/192dur9cjrqzpiti5apz93oyc
Süper Lig,Turkey,Sivasspor,1,Fenerbahçe,3,2023-04-29,https://www.goal.com/en/match/sivasspor-vs-fenerbahce/1974bwu6gfn5rxyilfnz9dclw
Liga MX,Mexico,Juárez,0,América,1,2023-04-29,https://www.goal.com/en/match/juarez-vs-america/1swpciv3bnyhtpx6x01ixhgd0
First Division A,Belgium,Cercle Brugge,0,Standard,0,2023-04-29,https://www.goal.com/en/match/cercle-brugge-vs-standard-liege/3i1bdnu6hu5n6vetcfcxses5w
Serie A,Brazil,Coritiba,1,São Paulo,1,2023-04-29,https://www.goal.com/en/match/coritiba-vs-sao-paulo/bhvbnezrfg4bq726l5b130fmc
Serie A,Brazil,Fortaleza,4,Fluminense,2,2023-04-29,https://www.goal.com/en/match/fortaleza-vs-fluminense/bi4d1tcyfmyhcaln9lugiv0gk
Liga Profesional Argentina,Argentina,Huracán,2,Arsenal,1,2023-04-29,https://www.goal.com/en/match/huracan-vs-arsenal/24kb4tw2ovx5gqnki4dtex4b8
Liga Profesional Argentina,Argentina,NOB,0,Argentinos,0,2023-04-29,https://www.goal.com/en/match/newell-s-old-boys-vs-argentinos-juniors/24dikejs5g55gxmsle3s31rtg
Liga Profesional Argentina,Argentina,Atl. Tucumán,1,River Plate,1,2023-04-29,https://www.goal.com/en/match/atletico-tucuman-vs-river-plate/246fwgmhj16b9fjre1bkujvv8
Liga Profesional Argentina,Argentina,Vélez,0,San Lorenzo,0,2023-04-29,https://www.goal.com/en/match/velez-sarsfield-vs-san-lorenzo/23qywdr5lilgabk363n2ftbf8
Liga Profesional Argentina,Argentina,Gimn La Plata,1,Tigre,1,2023-04-29,https://www.goal.com/en/match/gimnasia-la-plata-vs-tigre/24gza8o85h4ald6eugnhto650
AFC Champions League,Asia,Hilal,1,Urawa,1,2023-04-29,https://www.goal.com/en/match/al-hilal-vs-urawa-reds/dztiozsgijspb2ymq5lqon4es
Primeira Liga,Portugal,Braga,4,Portimonense,1,2023-04-29,https://www.goal.com/en/match/sporting-braga-vs-portimonense/c2snqtgpxohw5urav4dmfraqc
Primeira Liga,Portugal,Marítimo,1,Guimarães,2,2023-04-29,https://www.goal.com/en/match/maritimo-vs-vitoria-guimaraes/c2owujke6t1gr1t3ep9l3lxxw
Primeira Liga,Portugal,Chaves,1,Casa Pia,0,2023-04-29,https://www.goal.com/en/match/chaves-vs-casa-pia/c2wed9t4xuqt96ilqpqgzhr10
Primeira Liga,Portugal,Vizela,1,Paços Ferreira,2,2023-04-29,https://www.goal.com/en/match/vizela-vs-pacos-de-ferreira/c2zzs6xmmur2ji9s0ngueqot0
Primeira Liga,Portugal,Gil Vicente,0,Benfica,2,2023-04-29,https://www.goal.com/en/match/gil-vicente-vs-benfica/c38jn42oxh534hkn9zf0t16vo
Coupe de France,France,Nantes,1,Toulouse,5,2023-04-29,https://www.goal.com/en/match/nantes-vs-toulouse/5y4kv061qoctz2w3xtnhzwkd0
J1 League,Japan,Cerezo,0,Sanfrecce,1,2023-04-29,https://www.goal.com/en/match/cerezo-osaka-vs-sanfrecce-hiroshima/1ewbhcrry1yc5po7xshmb2dxw
