Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Athletic Club,0,Osasuna,0,2023-01-09,https://www.goal.com/en/match/athletic-club-vs-osasuna/9ktqz9mregtcrgcpvt94kktg4
Serie A,Italy,Verona,2,Cremonese,0,2023-01-09,https://www.goal.com/en/match/hellas-verona-vs-cremonese/50j8oc9a3rgrcb5pagkb99kpg
Serie A,Italy,Bologna,1,Atalanta,2,2023-01-09,https://www.goal.com/en/match/bologna-vs-atalanta/50caxof9lnibumg49ywhyuwic
AFF Championship,Asia,Vietnam,2,Indonesia,0,2023-01-09,https://www.goal.com/en/match/vietnam-vs-indonesia/9pcyfymbqbdg2edy97rs9uj9w
Friendlies,World,Sweden,2,Finland,0,2023-01-09,https://www.goal.com/en/match/sweden-vs-finland/clojtdbm7sqlowjquxhemhs0k
FA Cup,England,Oxford,0,Arsenal,3,2023-01-09,https://www.goal.com/en/match/oxford-united-vs-arsenal/69mf8lhb12f8p1noxl4ijqec4
Süper Lig,Turkey,Başakşehir,2,Demirspor,1,2023-01-09,https://www.goal.com/en/match/istanbul-basaksehir-vs-adana-demirspor/ra297ura1wjqod7kiyhdl6ok
Süper Lig,Turkey,Alanyaspor,5,Trabzonspor,0,2023-01-09,https://www.goal.com/en/match/alanyaspor-vs-trabzonspor/qqa2hkudldt48llvwh8aoaok
Süper Lig,Turkey,İstanbulspor,1,Gaziantep,1,2023-01-09,https://www.goal.com/en/match/istanbulspor-vs-gaziantep-fk/reygh50nbb3lq3wft9ljam8k
Liga MX,Mexico,Santos Laguna,0,Tigres,3,2023-01-09,https://www.goal.com/en/match/santos-laguna-vs-tigres-uanl/6uvwf6qqr9426smkbe66colck
Liga MX,Mexico,Tijuana,1,Cruz Azul,1,2023-01-09,https://www.goal.com/en/match/tijuana-vs-cruz-azul/6uyreojbfgaukwg3douhwuql0
Super League 1,Greece,Panaitolikos,0,OFI,4,2023-01-09,https://www.goal.com/en/match/panaitolikos-vs-ofi/7t4wrzwwev8h2ugs80ihxb8r8
Gulf Cup of Nations,Asia,Oman,3,Yemen,2,2023-01-09,https://www.goal.com/en/match/oman-vs-yemen/4fb2yyizahypx9hiit5loyn84
Gulf Cup of Nations,Asia,Saudi Arabia,0,Iraq,2,2023-01-09,https://www.goal.com/en/match/saudi-arabia-vs-iraq/4fe9i1kfmqi0c4zqz9ox15z4k
Pernambucano 1,Brazil,Afogados,1,Belo Jardim,1,2023-01-09,https://www.goal.com/en/match/afogados-vs-belo-jardim/55oot7lthq1ukftpta538e238
Copa do Nordeste,Brazil,Santa Cruz,2,Botafogo,1,2023-01-09,https://www.goal.com/en/match/santa-cruz-vs-botafogo-pb/awsr1c1q0e8qxodj75xhk1e6s
1. Division,Cyprus,Aris Limassol,0,Akritas,0,2023-01-09,https://www.goal.com/en/match/aris-limassol-vs-akritas/25wcwf0m9ckz9un49ybooxvkk
1. Division,Cyprus,Olympiakos,0,Karmiotissa,0,2023-01-09,https://www.goal.com/en/match/olympiakos-nicosia-vs-karmiotissa/25sfoxlrh292mt9j7g9wn1r10
Premier League 2,England,Leicester,0,Chelsea,2,2023-01-09,https://www.goal.com/en/match/leicester-city-u21-vs-chelsea-u21/5vj826dd433ldqjjmn2r7wl5g
Premier League 2 Division Two,England,Newcastle,0,Aston Villa,2,2023-01-09,https://www.goal.com/en/match/newcastle-united-u21-vs-aston-villa-u21/9rk5zdrxxbsd8he2psk2uhhw
Premier League 2 Division Two,England,Sunderland,5,Middlesbrough,7,2023-01-09,https://www.goal.com/en/match/sunderland-u21-vs-middlesbrough-u21/62lgvq3a04f7wbptiewzb2tw
Super League 2,Greece,Iraklis 1908,2,Diagoras,1,2023-01-09,https://www.goal.com/en/match/iraklis-1908-vs-diagoras/dqdp5rkhoz9pknlgr3wglual0
I-League,India,Aizawl,0,Real Kashmir,0,2023-01-09,https://www.goal.com/en/match/aizawl-vs-real-kashmir/3cqewit3zwir62qkt9u8lobo4
Liga 1,Indonesia,PSIS,0,Bhayangkara,1,2023-01-09,https://www.goal.com/en/match/psis-semarang-vs-bhayangkara/5ok16wkhs45tjvslohmhcjdg
Ligat Ha'al,Israel,H Be'er Sheva,6,Hapoel TA,0,2023-01-09,https://www.goal.com/en/match/hapoel-be-er-sheva-vs-hapoel-tel-aviv/5q7c3viveakzd30es0bknumtw
Serie C,Italy,Ancona,3,Pontedera,0,2023-01-09,https://www.goal.com/en/match/ancona-vs-pontedera/593px3h48kh47e5vvio7gy13o
WE League,Japan,Beleza,0,Sendai,0,2023-01-09,https://www.goal.com/en/match/tokyo-verdy-beleza-vs-mynavi-sendai/1cxdy0mtuxd4o6jh57ngtwk4
Eerste Divisie,Netherlands,Utrecht II,0,AZ II,2,2023-01-09,https://www.goal.com/en/match/utrecht-ii-vs-az-ii/4ud353rg24e8vty151uspgu8k
Segunda Liga,Portugal,Tondela,0,Penafiel,1,2023-01-09,https://www.goal.com/en/match/tondela-vs-penafiel/23gunk349tu42347kt5693swk
Saudi League,Saudi Arabia,Shabab,1,Ittihad,1,2023-01-09,https://www.goal.com/en/match/al-shabab-vs-al-ittihad/akbio3d2jesdot5v7mzx6ii38
Segunda División,Spain,Huesca,1,Albacete,1,2023-01-09,https://www.goal.com/en/match/huesca-vs-albacete/2jdsukj67jng9nvh35a9e8w0k
