Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FIFA World Cup,World,Ecuador,1,Senegal,2,2022-11-29,https://www.goal.com/en/match/ecuador-vs-senegal/9u7rvy04f3k3142jvw0wr8u8k
FIFA World Cup,World,Netherlands,2,Qatar,0,2022-11-29,https://www.goal.com/en/match/netherlands-vs-qatar/92m5u8bccair120ftajyvayvo
FIFA World Cup,World,Iran,0,United States,1,2022-11-29,https://www.goal.com/en/match/ir-iran-vs-united-states/2m2oexgxa7jsm96xazvx2gf10
FIFA World Cup,World,Wales,0,England,3,2022-11-29,https://www.goal.com/en/match/wales-vs-england/1rk98okqqlqxpk8bog302d3pw
Club Friendlies,World,Beşiktaş,4,İstanbulspor,0,2022-11-29,https://www.goal.com/en/match/besiktas-vs-istanbulspor/b8qn3f8rt15ktxmuh51b65444
Club Friendlies,World,Željezničar,1,Konyaspor,2,2022-11-29,https://www.goal.com/en/match/zeljeznicar-vs-konyaspor/6hpvojwv11t4npr77o0ft2pec
Ligue 1,Algeria,ASO Chlef,0,Bayadh,0,2022-11-29,https://www.goal.com/en/match/aso-chlef-vs-el-bayadh/ezdpgonpt9hsgt4u2tbx9l4b8
Ligue 1,Algeria,Belouizdad,2,CS Constantine,1,2022-11-29,https://www.goal.com/en/match/belouizdad-vs-cs-constantine/ezb9pnupf3f611deeihv8sjkk
Ligue 1,Algeria,MC Alger,2,Paradou,2,2022-11-29,https://www.goal.com/en/match/mc-alger-vs-paradou-ac/ezngc1eejxyxtmiv9qpm75x5g
Ligue 1,Algeria,NC Magra,1,USM Alger,1,2022-11-29,https://www.goal.com/en/match/nc-magra-vs-usm-alger/ez7iodvd4z0hxsga58hy6lafo
Ligue 1,Algeria,RC Arbaâ,5,Khenchela,1,2022-11-29,https://www.goal.com/en/match/rc-arbaa-vs-khenchela/ezg4kvs1vvbrfeedjzqfq91jo
Ligue 1,Algeria,US Biskra,1,Kabylie,1,2022-11-29,https://www.goal.com/en/match/us-biskra-vs-kabylie/ezikkp0fdhok5pcllt0bxyq6s
Ligue 1,Algeria,ES Sétif,4,MC Oran,0,2022-11-29,https://www.goal.com/en/match/es-setif-vs-mc-oran/ezpsg11ao0f1r6gzirutlmzh0
Ligue 1,Algeria,Saoura,5,HBCL,0,2022-11-29,https://www.goal.com/en/match/saoura-vs-hb-chelghoum-laid/ezkx42zbuqs69wv2yj3oy74t0
Premier League,Armenia,Noah,3,Alashkert,2,2022-11-29,https://www.goal.com/en/match/noah-vs-alashkert/1hnfj0xw7ixmisoeel57mw5jo
Premier League,Armenia,BKMA,0,Shirak,1,2022-11-29,https://www.goal.com/en/match/bkma-vs-shirak/1hxs0d6p5jz5bqpjngllgtf6c
Jugendliga U18,Austria,RB Akademie,0,Rapid,1,2022-11-29,https://www.goal.com/en/match/red-bull-akademie-u18-vs-rapid-wien-u18/25oxg41s7lghchke1em6fudck
China League One,China PR,BIT,1,West Coast,3,2022-11-29,https://www.goal.com/en/match/beijing-bit-vs-qingdao-west-coast/f43ng8lhcliyo5y3omum8d0yc
China League One,China PR,Heilongjiang,0,Nanjing City,1,2022-11-29,https://www.goal.com/en/match/heilongjiang-ice-city-vs-nanjing-city/f3xspukwdec4f8uy5mvy8251w
China League One,China PR,Jiuniu,1,Zibo Cuju,0,2022-11-29,https://www.goal.com/en/match/sichuan-jiuniu-vs-zibo-cuju/f40pfecnlb67wt2y9ufhzivbo
China League One,China PR,Liaoning,1,Pingguo Haliao,1,2022-11-29,https://www.goal.com/en/match/liaoning-shenyang-vs-guangxi-pingguo-haliao/f46kon3g02kszep7ef96feaz8
U18 Premier League,England,Spurs,3,Norwich,0,2022-11-29,https://www.goal.com/en/match/tottenham-hotspur-u18-vs-norwich-city-u18/ab3n933xemv5y19dwfyxo2c5w
U18 Premier League,England,Chelsea,2,West Ham,4,2022-11-29,https://www.goal.com/en/match/chelsea-u18-vs-west-ham-united-u18/aa4zvkriq4gm98t82e4rq3c44
Regionalliga,Germany,Chemie L.,1,BFC Dynamo,1,2022-11-29,https://www.goal.com/en/match/chemie-leipzig-vs-bfc-dynamo/cuukc806y6aszxn8feogbj40k
I-League,India,Kenkre,0,NEROCA,1,2022-11-29,https://www.goal.com/en/match/kenkre-vs-neroca/39fvg07iyeyrneixuzqwp08wk
Serie C,Italy,Alessandria,1,Olbia,1,2022-11-29,https://www.goal.com/en/match/alessandria-vs-olbia/52s937kjmr0mp07hpwetpsxlg
Serie C,Italy,Carrarese,2,Ancona,0,2022-11-29,https://www.goal.com/en/match/carrarese-vs-ancona/52w9tdjg3mcs2ouv8of3dyqz8
Serie C,Italy,Pontedera,2,Virtus,1,2022-11-29,https://www.goal.com/en/match/pontedera-vs-virtus-entella/5340gslw1nvylg4mg19w1uo0k
Serie C,Italy,Torres,0,Fiorenzuola,1,2022-11-29,https://www.goal.com/en/match/torres-vs-fiorenzuola/53nvppmstp7b21nlhqqdh6i38
Serie C,Italy,Lucchese,1,Cesena,0,2022-11-29,https://www.goal.com/en/match/lucchese-vs-cesena/53026s2x6nb1e0lfnagob8efo
Serie C,Italy,Recanatese,0,Reggiana,1,2022-11-29,https://www.goal.com/en/match/recanatese-vs-reggiana/5380u8h1ouja4uv3yrnu2v21g
Serie C,Italy,Rimini,3,Imolese,1,2022-11-29,https://www.goal.com/en/match/rimini-vs-imolese/53bu0xwus0txfpl9qb7rtwdn8
Serie C,Italy,Siena,2,Fermana,3,2022-11-29,https://www.goal.com/en/match/siena-vs-fermana/53jwaxz8di8k9fdg6krtbdgyc
Serie C,Italy,Tavarnelle,3,Montevarchi,1,2022-11-29,https://www.goal.com/en/match/san-donato-tavarnelle-vs-montevarchi-calcio/53flsgharctj0s6vjr3pbnqqc
Serie C,Italy,Vis Pesaro,0,Gubbio,4,2022-11-29,https://www.goal.com/en/match/vis-pesaro-vs-gubbio/53sccowcq89qbj5w3fnrqtes4
Taça da Liga,Portugal,Santa Clara,1,UD Oliveirense,1,2022-11-29,https://www.goal.com/en/match/santa-clara-vs-ud-oliveirense/11rb1l63ces763xalcb355n9w
Liga I,Romania,Chindia,1,U Craiova,1,2022-11-29,https://www.goal.com/en/match/chindia-targoviste-vs-universitatea-craiova/3hyktrvyev0flbmbnzfpx395g
Highland / Lowland,Scotland,Rangers,5,Broomhill,2,2022-11-29,https://www.goal.com/en/match/rangers-ii-vs-broomhill/7kk6tmx3jrzhpmvt0732ympsk
1. SNL,Slovenia,Gorica,1,Tabor,1,2022-11-29,https://www.goal.com/en/match/gorica-vs-tabor-sezana/dypyrgqjtaunow0wta6p3thqs
