Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
League Cup,England,Man City,3,Liverpool,2,2022-12-22,https://www.goal.com/en/match/manchester-city-vs-liverpool/z3rrlu5nf0rst6rn4qq6m2vo
Copa del Rey,Spain,Cacereño,2,Girona,1,2022-12-22,https://www.goal.com/en/match/cacereno-vs-girona/cvoxo93m3chvcsfi1j6weskr8
Copa del Rey,Spain,Eldense,1,Burgos,0,2022-12-22,https://www.goal.com/en/match/eldense-vs-burgos/b7eoqvsmf9a7kfohxacnjjfv8
Copa del Rey,Spain,Gernika,0,Celta Vigo,3,2022-12-22,https://www.goal.com/en/match/gernika-vs-celta-de-vigo/5fz2mjbeh8f05z8oultnexyc4
Copa del Rey,Spain,Linares,1,Santander,0,2022-12-22,https://www.goal.com/en/match/linares-deportivo-vs-racing-santander/9jb1tl35jx1i4savxvhh2qfbo
Copa del Rey,Spain,Arenteiro,1,Atlético,3,2022-12-22,https://www.goal.com/en/match/arenteiro-vs-atletico-madrid/81qregquirttr823jt6sfnkes
Copa del Rey,Spain,La Nucía,0,Las Palmas,0,2022-12-22,https://www.goal.com/en/match/la-nucia-vs-las-palmas/8edghc657ga5n1rsg0k8s2ihg
Copa del Rey,Spain,Real Oviedo,1,Granada,0,2022-12-22,https://www.goal.com/en/match/real-oviedo-vs-granada/ab8x6by86w6umxi69cplwdj4k
Copa del Rey,Spain,Tarragona,2,Málaga,1,2022-12-22,https://www.goal.com/en/match/gimnastic-tarragona-vs-malaga/3lyuukb1da8jdbeeik22cruac
Cup,Turkey,Kayseri,2,Gençlerbirliği,0,2022-12-22,https://www.goal.com/en/match/kayserispor-vs-genclerbirligi/z577jnnt7osq20mi83f0z310
Cup,Turkey,Konyaspor,3,Bodrumspor,2,2022-12-22,https://www.goal.com/en/match/konyaspor-vs-bodrumspor/roic7nr74kcf2j3iyr8unf8
Cup,Turkey,Gaziantep,3,Boluspor,1,2022-12-22,https://www.goal.com/en/match/gaziantep-fk-vs-boluspor/197zlu50dhk31g3cyo6rb5zo
Cup,Turkey,Demirspor,3,Rize,4,2022-12-22,https://www.goal.com/en/match/adana-demirspor-vs-rizespor/16pks4n1g5mip3vpgoq8j310
Cup,Turkey,Galatasaray,1,Keçiörengücü,0,2022-12-22,https://www.goal.com/en/match/galatasaray-vs-ankara-kecioerenguecue/1jhu7l36ntcw459syokd2iac
Super League 1,Greece,OFI,0,Atromitos,1,2022-12-22,https://www.goal.com/en/match/ofi-vs-atromitos/7qja829bard584a0fl5utuk2c
Super League 1,Greece,Panaitolikos,0,PAOK,2,2022-12-22,https://www.goal.com/en/match/panaitolikos-vs-paok/7qndqkcw9p9ujcslxg2gnqlg4
Club Friendlies,World,Juventus,1,Rijeka,0,2022-12-22,https://www.goal.com/en/match/juventus-vs-rijeka/eeqyie6ibmb2nvr40vzxfd0d0
Club Friendlies,World,Roma,3,Waalwijk,0,2022-12-22,https://www.goal.com/en/match/roma-vs-rkc-waalwijk/3chdomqwe5plczze80yavhwk4
Club Friendlies,World,Reggina,0,Inter,2,2022-12-22,https://www.goal.com/en/match/reggina-vs-internazionale/eoamph5c6moui92nok5mo6044
Superliga,Albania,Kastrioti,2,Egnatia,3,2022-12-22,https://www.goal.com/en/match/kastrioti-kruje-vs-egnatia-rrogozhine/axdr6tuwfjypnf0vkip7s0v84
Superliga,Albania,Erzeni,1,Bylis,1,2022-12-22,https://www.goal.com/en/match/erzeni-shijak-vs-bylis/ax6tyvuf8wcq30f2feekhxkb8
Superliga,Albania,Vllaznia,4,Teuta,0,2022-12-22,https://www.goal.com/en/match/vllaznia-shkoder-vs-teuta-durres/axabeljeti4k52oscovhms8wk
1. Division,Cyprus,Aris Limassol,1,APOEL,1,2022-12-22,https://www.goal.com/en/match/aris-limassol-vs-apoel/2466k1p806q043noozgaysf84
1. Division,Cyprus,Omonia,2,Apollon,0,2022-12-22,https://www.goal.com/en/match/omonia-nicosia-vs-apollon/24lvlijkl0hja1tmzgay5plhw
UEFA Women's Champions League,Europe,Slavia,0,Roma,3,2022-12-22,https://www.goal.com/en/match/slavia-praha-vs-roma/3j3fan88iuy9j0yh22qhup4pg
UEFA Women's Champions League,Europe,St. Pölten,2,Wolfsburg,8,2022-12-22,https://www.goal.com/en/match/st-poelten-vs-wolfsburg/3j0uwrnch4l1gs4aax615slqs
UEFA Women's Champions League,Europe,Chelsea,3,PSG,0,2022-12-22,https://www.goal.com/en/match/chelsea-vs-psg/2kz4sqkmpgnmbx01pm68nk3kk
UEFA Women's Champions League,Europe,Real Madrid,5,Vllaznia,1,2022-12-22,https://www.goal.com/en/match/real-madrid-vs-vllaznia/2kw4o5gtq3o7arrctqnz1dqtw
Super League 2,Greece,Episkopi,0,Egaleo,1,2022-12-22,https://www.goal.com/en/match/episkopi-vs-egaleo/21w4ey4o9q3u7qu6y732baq6s
Super League 2,Greece,Almopos,1,Anagennisi K,0,2022-12-22,https://www.goal.com/en/match/almopos-vs-anagennisi-karditsas/dotu8c4st2h3xux6ci96ktwk4
Super League 2,Greece,Apollon,0,Iraklis Laris.,2,2022-12-22,https://www.goal.com/en/match/apollon-larissa-vs-iraklis-larissa/dp0z7rd5zx0mm8emjsznnvg2c
Super League 2,Greece,Iraklis 1908,2,Apollon Pontou,0,2022-12-22,https://www.goal.com/en/match/iraklis-1908-vs-apollon-pontou/dpfhg4rc6n8jjhb7kkx23261g
Super League 2,Greece,Niki,2,PAOK II,0,2022-12-22,https://www.goal.com/en/match/niki-volos-vs-paok-ii/dp4obb21nkv2l7avunwmu4avo
Super League 2,Greece,PAO II,1,Veria,2,2022-12-22,https://www.goal.com/en/match/panathinaikos-ii-vs-veria/dp7zmj73grl851sbyx6lz3rpw
Super League 2,Greece,Panserraikos,2,Larissa,1,2022-12-22,https://www.goal.com/en/match/panserraikos-vs-larissa/dpbpueniseegg4j842kdglyj8
Super League 2,Greece,Thesprotos,1,Diagoras,4,2022-12-22,https://www.goal.com/en/match/thesprotos-vs-diagoras/doxb2f8qg9th17totdfgkkqac
Super League 2,Greece,Chania,4,PAO Rouf,0,2022-12-22,https://www.goal.com/en/match/chania-vs-pao-rouf/21z9suw5mjfzaz8ldxuteftp0
Super League 2,Greece,Irodotos,0,Ierapetra,1,2022-12-22,https://www.goal.com/en/match/irodotos-vs-of-ierapetra/21mlh3e2nt8dn17xhy7qy3xg4
Super League 2,Greece,Kalamata,0,Ilioupoli,1,2022-12-22,https://www.goal.com/en/match/kalamata-vs-ilioupoli/21szy0rlzyl9eux6j07hht5hw
Super League 2,Greece,Olympiakos II,1,Proodeftiki,0,2022-12-22,https://www.goal.com/en/match/olympiakos-piraeus-ii-vs-proodeftiki/21ji7dpck4cs5696urh2ggbh0
Super League 2,Greece,Panachaiki,0,Kallithea,0,2022-12-22,https://www.goal.com/en/match/panachaiki-vs-kallithea/21geru286m3pj7oopsqr53swk
Super League 2,Greece,AEK II,0,Kifisia,1,2022-12-22,https://www.goal.com/en/match/aek-athens-ii-vs-kifisia/21pxtza34fkcp8fziop0pss2c
Indian Super League,India,Jamshedpur,2,Goa,2,2022-12-22,https://www.goal.com/en/match/jamshedpur-vs-goa/de2rfzg045hea1raskhxungno
I-League,India,Sudeva,1,Mohammedan,1,2022-12-22,https://www.goal.com/en/match/sudeva-vs-mohammedan/3c3xamu5elkxiy3arwrwcxrmc
I-League,India,Kenkre,2,Real Kashmir,1,2022-12-22,https://www.goal.com/en/match/kenkre-vs-real-kashmir/3c76qh6j5yjjugho4gq07kpp0
Liga 1,Indonesia,PSIS,0,Bali United,3,2022-12-22,https://www.goal.com/en/match/psis-semarang-vs-bali-united/c0muxlhs57nh6nu3gzuoin84
Serie C,Italy,Pordenone,2,Triestina,1,2022-12-22,https://www.goal.com/en/match/pordenone-vs-triestina/bf5c7ms4ngk81j8qfkhe2u6fo
Taça da Liga,Portugal,Moreirense,1,Arouca,2,2022-12-22,https://www.goal.com/en/match/moreirense-vs-arouca/4obct8dbl7xll215nqo94ss9g
King's Cup,Saudi Arabia,Al Batin,1,Raed,0,2022-12-22,https://www.goal.com/en/match/al-batin-vs-al-raed/5ljnxl3rzs8tzhqatlexmge8k
King's Cup,Saudi Arabia,Fateh,2,Tai,2,2022-12-22,https://www.goal.com/en/match/al-fateh-vs-al-tai/5lpzbfare95d9zjxumjldg3dg
King's Cup,Saudi Arabia,Ittihad,1,Shabab,1,2022-12-22,https://www.goal.com/en/match/al-ittihad-vs-al-shabab/5lddvnsefm6daj9y3tznokdn8
Highland / Lowland,Scotland,Tranent,8,Edinburgh U,0,2022-12-22,https://www.goal.com/en/match/tranent-vs-edinburgh-university/7uball5n52kh9yy7znlkmuzo4
Premier League,Wales,Cardiff MU,2,Newtown,1,2022-12-22,https://www.goal.com/en/match/cardiff-mu-vs-newtown/7krj874wrby8a3y5itjd1hdzo
