Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Championship,England,Sunderland,1,West Bromwich,2,2022-12-12,https://www.goal.com/en/match/sunderland-vs-west-bromwich-albion/61ihzikbnj3krlwc0bdeikyl0
Serie B,Italy,Brescia,0,Parma,2,2022-12-12,https://www.goal.com/en/match/brescia-vs-parma/eya7i2bif0sz81druf7ymfeok
Superliga,Albania,Vllaznia,0,Egnatia,1,2022-12-12,https://www.goal.com/en/match/vllaznia-shkoder-vs-egnatia-rrogozhine/awcksymua3g3plih7wmen1ct0
Superliga,Albania,Tirana,4,Kastrioti,0,2022-12-12,https://www.goal.com/en/match/tirana-vs-kastrioti-kruje/aw5exguz47y6faqryo0aaqsr8
1. Division,Cyprus,Nea Salamis,2,Karmiotissa,1,2022-12-12,https://www.goal.com/en/match/nea-salamis-vs-karmiotissa/22tyltp9yxu0j8xhta13ehjbo
Premier League,Egypt,Ceramica Cleo,2,Haras,1,2022-12-12,https://www.goal.com/en/match/ceramica-cleopatra-vs-haras-el-hodood/76vdhl57w6h4kfvdnk946jhn8
Premier League,Egypt,Ismaily,0,Future,0,2022-12-12,https://www.goal.com/en/match/ismaily-vs-future/76epbn0ij6u5dcduv7ib4hbtg
Premier League,Egypt,Ahly,3,Ittihad,0,2022-12-12,https://www.goal.com/en/match/al-ahly-vs-al-ittihad/76yocau6bh6inx8274ct7ibkk
Premier League Cup,England,Reading,1,Sunderland,2,2022-12-12,https://www.goal.com/en/match/reading-u21-vs-sunderland-u21/5fk8g3d04acg3bi033q0il6hg
Premier League Cup,England,Derby,3,Bournemouth,0,2022-12-12,https://www.goal.com/en/match/derby-county-u21-vs-afc-bournemouth-u21/1t1pulxx711nmgiphxfmy4d90
National 1,France,Martigues,2,Concarneau,0,2022-12-12,https://www.goal.com/en/match/martigues-vs-concarneau/63gnfp6qwtamdjpj2ldqdqiok
Super League 2,Greece,Episkopi,0,Apollon,1,2022-12-12,https://www.goal.com/en/match/episkopi-vs-apollon-smirnis/20g99z8cid9cjwf49xm9m4zdg
Super League 2,Greece,Olympiakos II,2,PAO Rouf,0,2022-12-12,https://www.goal.com/en/match/olympiakos-piraeus-ii-vs-pao-rouf/20rvt92qoj8dy7mq0lxtxfms4
Super League 2,Greece,AEK II,3,Proodeftiki,0,2022-12-12,https://www.goal.com/en/match/aek-athens-ii-vs-proodeftiki/209soh4g7kuk2mph2vfmlgjys
Liga Nacional,Guatemala,Antigua,1,Municipal,0,2022-12-12,https://www.goal.com/en/match/antigua-gfc-vs-municipal/dra2qlfk5vhifckha206jn5ec
