Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FIFA Women's World Cup,World,Italy,1,Argentina,0,2023-07-24,https://www.goal.com/en/match/italy-vs-argentina/8y1ynoue4va6t7fem1ut4vok4
FIFA Women's World Cup,World,Germany,6,Morocco,0,2023-07-24,https://www.goal.com/en/match/germany-vs-morocco/3wjth9vxxgkcskbehgnf45wyc
FIFA Women's World Cup,World,Brazil,4,Panama,0,2023-07-24,https://www.goal.com/en/match/brazil-vs-panama/lm34s01unjspn752x4g82sr8
Serie A,Brazil,Vasco,0,Paranaense,2,2023-07-24,https://www.goal.com/en/match/vasco-da-gama-vs-athletico-paranaense/cdnl3qsdxvbqichj89ag7zgno
Liga Profesional Argentina,Argentina,Def y Justicia,3,Sarmiento,0,2023-07-24,https://www.goal.com/en/match/defensa-y-justicia-vs-sarmiento/2l593kcuos31n8fptgp33aec4
Liga Profesional Argentina,Argentina,R. Central,3,River Plate,3,2023-07-24,https://www.goal.com/en/match/rosario-central-vs-river-plate/2khxi6ki567naq5y6ree0fpck
Liga Profesional Argentina,Argentina,Talleres,2,Gimn La Plata,2,2023-07-24,https://www.goal.com/en/match/talleres-de-cordoba-vs-gimnasia-la-plata/2li30cx69bma7ulrdq1amcljo
Liga Profesional Argentina,Argentina,Vélez,0,Unión,0,2023-07-24,https://www.goal.com/en/match/velez-sarsfield-vs-union/2lb369jag2zqvk5fheqerhu6s
Superliga,Denmark,Nordsjælland,4,Viborg,1,2023-07-24,https://www.goal.com/en/match/nordsjaelland-vs-viborg/9fyrbz8a5lsybs1ptszi2m6tw
Primera A,Colombia,Medellín,1,Junior,0,2023-07-24,https://www.goal.com/en/match/independiente-medellin-vs-junior/5b25b3hz1z81a1cmn4zy4egb8
Primera División,Chile,Univ Católica,2,Coquimbo,1,2023-07-24,https://www.goal.com/en/match/universidad-catolica-vs-coquimbo-unido/bvcbuf63b3mhl8uoibvxuml1w
Ekstraklasa,Poland,Kielce,1,Śląsk,1,2023-07-24,https://www.goal.com/en/match/korona-kielce-vs-slask-wroclaw/cakg0ff4h4jmqr28fj2c4m1p0
Eliteserien,Norway,Viking,3,Aalesund,1,2023-07-24,https://www.goal.com/en/match/viking-vs-aalesund/ipvk8f9jutuusqh8m1i7efpw
Allsvenskan,Sweden,Sirius,2,Mjällby,3,2023-07-24,https://www.goal.com/en/match/sirius-vs-mjaellby/3phqucbmdg5556qe7x0gx6ck4
Club Friendlies,World,Real Madrid,3,Milan,2,2023-07-24,https://www.goal.com/en/match/real-madrid-vs-milan/2mgoxzrq627ofu429tsms8iz8
Club Friendlies,World,Greuther Fürth,4,Liverpool,4,2023-07-24,https://www.goal.com/en/match/greuther-fuerth-vs-liverpool/6oxrcabh54vssh02pocu74s2c
Club Friendlies,World,Hatay,2,Fatih,1,2023-07-24,https://www.goal.com/en/match/hatayspor-vs-fatih-karaguemruek/60mnqlbza27zntvi1zfj4r8yc
Club Friendlies,World,Antalyaspor,0,Rize,0,2023-07-24,https://www.goal.com/en/match/antalyaspor-vs-rizespor/5il0dem6do8w5olc9no5n6tjo
