Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FIFA Women's World Cup,World,Argentina,2,South Africa,2,2023-07-28,https://www.goal.com/en/match/argentina-vs-south-africa/956luidfhvzubqmpp24epvdas
FIFA Women's World Cup,World,England,1,Denmark,0,2023-07-28,https://www.goal.com/en/match/england-vs-denmark/c5fs9ad15n8dn2l9vtu13v2ms
FIFA Women's World Cup,World,China PR,1,Haiti,0,2023-07-28,https://www.goal.com/en/match/china-pr-vs-haiti/ce3fwgvbsbuf0l096wp7ryrdg
First Division A,Belgium,R. Union SG,2,Anderlecht,0,2023-07-28,https://www.goal.com/en/match/union-saint-gilloise-vs-anderlecht/3gxv9ckspacwylwllana0u3o4
Liga Profesional Argentina,Argentina,Argentinos,2,Estudiantes,3,2023-07-28,https://www.goal.com/en/match/argentinos-juniors-vs-estudiantes/2muzcl8t31omr77hp6zgfu2ac
Liga Profesional Argentina,Argentina,Unión,2,Def y Justicia,0,2023-07-28,https://www.goal.com/en/match/union-vs-defensa-y-justicia/2m9s117u1w5pun9tu0xmfscno
Superliga,Denmark,Viborg,2,Lyngby,2,2023-07-28,https://www.goal.com/en/match/viborg-vs-lyngby/9g8gmvmm2whmitkj50yaqgpas
Bundesliga,Austria,LASK,1,Rapid,1,2023-07-28,https://www.goal.com/en/match/lask-vs-rapid-wien/euugml0a6gb0ocqmyqpsu2oes
Premier League,Ukraine,Obolon' Kyiv,0,Kolos,0,2023-07-28,https://www.goal.com/en/match/obolon-kyiv-vs-kolos-kovalivka/c7w07dp3yfyhfdru2ogkjtij8
Premier League,Ukraine,Veres Rivne,0,Polissya,2,2023-07-28,https://www.goal.com/en/match/veres-rivne-vs-polissya/c798r6aipxpwkaj2attfv52c4
2. Bundesliga,Germany,Hamburg,5,Schalke 04,3,2023-07-28,https://www.goal.com/en/match/hamburger-sv-vs-schalke-04/48isy4zr5be4238vr6ooo7g9g
Ekstraklasa,Poland,Ruch,2,ŁKS Łódź,0,2023-07-28,https://www.goal.com/en/match/ruch-chorzow-vs-lks-lodz/cece4qbm9lzjxkkrcpfcmmk9g
Super League,Malaysia,Kelantan Utd,2,PDRM,2,2023-07-28,https://www.goal.com/en/match/kelantan-united-vs-pdrm/a48b9muow96v7qg2ecl8mg5jo
Super League,Malaysia,Terengganu,1,Negeri Seem.,1,2023-07-28,https://www.goal.com/en/match/terengganu-vs-negeri-sembilan/a44ui1zy1mxbz82ghqx8rs8pg
Club Friendlies,World,Juventus,2,Milan,2,2023-07-28,https://www.goal.com/en/match/juventus-vs-milan/2n9b6f4f4rz4fbdpnqhts2uc4
Club Friendlies,World,SD Loyal,0,Dortmund,6,2023-07-28,https://www.goal.com/en/match/san-diego-loyal-vs-borussia-dortmund/89s0n2imblj1ogqro9ffj728k
Club Friendlies,World,PSG,2,Cerezo,3,2023-07-28,https://www.goal.com/en/match/psg-vs-cerezo-osaka/4ow83gwwu150qteue3noxda8k
Club Friendlies,World,Rize,0,Ümraniye,0,2023-07-28,https://www.goal.com/en/match/rizespor-vs-uemraniyespor/52wr1ocvp6svlxm853kook3dg
Club Friendlies,World,Samsunspor,4,Bodrumspor,0,2023-07-28,https://www.goal.com/en/match/samsunspor-vs-bodrumspor/arxlgwkirsci9kox6iareetck
Club Friendlies,World,Dordrecht,4,Alanyaspor,3,2023-07-28,https://www.goal.com/en/match/dordrecht-vs-alanyaspor/g8w98r2iasq50err4ygenb4k
Torneo Federal A,Argentina,Estudiantes SL,2,Las Heras,1,2023-07-28,https://www.goal.com/en/match/estudiantes-de-san-luis-vs-huracan-las-heras/6aoyyrcg196btl16xk89bzy1g
Queensland NPL,Australia,Moreton Bay,3,Brisbane City,2,2023-07-28,https://www.goal.com/en/match/moreton-bay-united-vs-brisbane-city/a13a2t4qzh1sjos09851bw650
Queensland NPL,Australia,Rochedale,1,Lions,1,2023-07-28,https://www.goal.com/en/match/rochedale-rovers-vs-lions/a16bw9r5p9ogpowtxtknki7f8
Queensland NPL Women,Australia,Mitchelton,4,Souths Utd NPL,1,2023-07-28,https://www.goal.com/en/match/mitchelton-vs-souths-united/2xsih35eabsarn03gifqrf11w
Queensland NPL Women,Australia,Olympic,1,Peninsula,2,2023-07-28,https://www.goal.com/en/match/brisbane-olympic-vs-peninsula-power/2xvd9rzub2pd6ym8g2ghoy49g
Victoria NPL,Australia,Oakleigh,0,Avondale,0,2023-07-28,https://www.goal.com/en/match/oakleigh-cannons-vs-avondale/10x2gjx0zkht5b0s9inoweiok
Victoria NPL Women,Australia,Preston Lions,2,Bulleen,1,2023-07-28,https://www.goal.com/en/match/preston-lions-vs-bulleen-lions/coe5jml1qbltzuvtzhhirtfdg
New South Wales NPL,Australia,Sydney,1,NWS Spirit,0,2023-07-28,https://www.goal.com/en/match/sydney-ii-vs-nws-spirit/a4ulr65bxnnxsk03qx1aufpqs
2. Liga,Austria,Admira,1,Stripfing,0,2023-07-28,https://www.goal.com/en/match/admira-vs-stripfing/8ombg8yksxlvo3iysv7qiykgk
2. Liga,Austria,Bregenz SW,2,First Vienna,0,2023-07-28,https://www.goal.com/en/match/schwarz-weiss-bregenz-vs-first-vienna/8mk0xpo8adzg29wqp1z2kixhw
2. Liga,Austria,GAK,3,Amstetten,0,2023-07-28,https://www.goal.com/en/match/grazer-ak-vs-amstetten/8n8n635tf9bsaqv2pt6ugmadw
2. Liga,Austria,Lafnitz,3,Kapfenberg,0,2023-07-28,https://www.goal.com/en/match/lafnitz-vs-kapfenberger-sv/8mwc9cmex1nljjh8g7bpl5s0k
2. Liga,Austria,Leoben,3,Horn,2,2023-07-28,https://www.goal.com/en/match/leoben-vs-horn/8nxia8zsnerbfexc5j47mrbpw
2. Liga,Austria,Liefering,0,Dornbirn,1,2023-07-28,https://www.goal.com/en/match/liefering-vs-dornbirn/8m47e2m85cba0hgpdhrhclmok
Copa Paulista,Brazil,São Caetano,0,Portuguesa,1,2023-07-28,https://www.goal.com/en/match/sao-caetano-vs-portuguesa/g7ht66rwep43nletjxld0gt0
First League,Bulgaria,Krumovgrad,1,Cherno more,3,2023-07-28,https://www.goal.com/en/match/krumovgrad-vs-cherno-more/avti3vhn1pd1h8znnt60fvwno
Copa Chile,Chile,Temuco,0,U. Concepción,3,2023-07-28,https://www.goal.com/en/match/deportes-temuco-vs-universidad-concepcion/d2no45cgul60etx94tuhkqxw4
CSL,China PR,Henan,3,Shenzhen,1,2023-07-28,https://www.goal.com/en/match/henan-vs-shenzhen/eqqee5ozl1xb1hx31y6m2c07o
Copa Colombia,Colombia,Cúcuta,4,Junior,3,2023-07-28,https://www.goal.com/en/match/cucuta-deportivo-vs-junior/a4n8mhydnia9ar3qnzelfimms
