Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Nottm Forest,2,Sheff Utd,1,2023-08-18,https://www.goal.com/en/match/nottingham-forest-vs-sheffield-united/c873bef8row4i00t6h2tbci6s
La Liga,Spain,Mallorca,0,Villarreal,1,2023-08-18,https://www.goal.com/en/match/mallorca-vs-villarreal/epysj0r145h71y28gbixhqs5w
La Liga,Spain,Valencia,1,Las Palmas,0,2023-08-18,https://www.goal.com/en/match/valencia-vs-las-palmas/errglx6aeavnzkwnajtmx0idw
Bundesliga,Germany,Bremen,0,Bayern München,4,2023-08-18,https://www.goal.com/en/match/werder-bremen-vs-bayern-muenchen/563605ouferewo60a59wm0vmc
Ligue 1,France,Metz,2,Marseille,2,2023-08-18,https://www.goal.com/en/match/metz-vs-olympique-marseille/ssn3hry8xbh76u5hx6ss3ro
Championship,England,Leeds,1,West Bromwich,1,2023-08-18,https://www.goal.com/en/match/leeds-united-vs-west-bromwich-albion/8c5zfmll4210oxcxza1tuawpg
Eredivisie,Netherlands,Heracles,2,NEC,1,2023-08-18,https://www.goal.com/en/match/heracles-vs-nec/3z8fh7r4uc9sh5pxejnfhr384
Süper Lig,Turkey,Antalyaspor,1,Konyaspor,1,2023-08-18,https://www.goal.com/en/match/antalyaspor-vs-konyaspor/dv4ym3kqc2lbf7049fahliolw
Süper Lig,Turkey,İstanbulspor,1,Kayseri,1,2023-08-18,https://www.goal.com/en/match/istanbulspor-vs-kayserispor/dto1vpzv6s4arxdh4u7sij2ms
Liga MX,Mexico,Monterrey,N/A,Tijuana,N/A,2023-08-18,https://www.goal.com/en/match/monterrey-vs-tijuana/defyxpo6a9h2m86eb0ejefcb8
First Division A,Belgium,OHL,1,Antwerp,1,2023-08-18,https://www.goal.com/en/match/oh-leuven-vs-antwerp/3nrkjdhpc5zse1sdzt1onor2s
Liga Profesional Argentina,Argentina,Belgrano,2,Estudiantes,1,2023-08-18,https://www.goal.com/en/match/belgrano-vs-estudiantes/at2eyyrptheua2jskik0mh4b8
Primeira Liga,Portugal,Casa Pia,1,Sporting,2,2023-08-18,https://www.goal.com/en/match/casa-pia-vs-sporting-cp/9z0afkeky07i911y0v0v7qcr8
J1 League,Japan,Avispa,0,Albirex,1,2023-08-18,https://www.goal.com/en/match/avispa-fukuoka-vs-albirex-niigata/1ru0ren8gvmjklooa5jqq4ob8
J1 League,Japan,Urawa,1,Nagoya,0,2023-08-18,https://www.goal.com/en/match/urawa-reds-vs-nagoya-grampus/1s0x1tmm41xr923shvyu1jqj8
Superliga,Denmark,Hvidovre,0,København,2,2023-08-18,https://www.goal.com/en/match/hvidovre-vs-kobenhavn/9l5722q0saoukkt5v3sj1eplg
Premier League,Ukraine,LNZ Cherkasy,1,Polissya,2,2023-08-18,https://www.goal.com/en/match/lnz-cherkasy-vs-polissya/cdb11d5wycd6pipb4ilmwvy1g
Premier League,Ukraine,Zorya,0,Oleksandria,0,2023-08-18,https://www.goal.com/en/match/zorya-vs-oleksandria/ce9fdmv4z9wfi30if9wemm2vo
2. Bundesliga,Germany,Kaiserslautern,3,Elversberg,2,2023-08-18,https://www.goal.com/en/match/kaiserslautern-vs-elversberg/4exprrk0p0ptm416hr5yfpzbo
2. Bundesliga,Germany,Wiesbaden,1,Karlsruhe,0,2023-08-18,https://www.goal.com/en/match/wehen-wiesbaden-vs-karlsruher-sc/4g9r0bf2jjctj04k9mz5t54b8
Ekstraklasa,Poland,Zagłębie,1,Puszcza,0,2023-08-18,https://www.goal.com/en/match/zaglebie-lubin-vs-puszcza-niepolomice/ckrm0tphugizri9r7pw7ajbbo
Ekstraklasa,Poland,Górnik,1,Widzew,1,2023-08-18,https://www.goal.com/en/match/gornik-zabrze-vs-widzew-lodz/ckhsfx4c5gwfnexi886hgvj10
Super League 1,Greece,Volos,2,Lamia,2,2023-08-18,https://www.goal.com/en/match/volos-nfc-vs-lamia/c1c13qluu2q7dfo311u0n7a50
Serie B,Italy,Bari,0,Palermo,0,2023-08-18,https://www.goal.com/en/match/bari-vs-palermo/4t48f5ww58zlgkj0aihyt8p3o
Primera Nacional,Argentina,Riestra,0,Chaco,0,2023-08-18,https://www.goal.com/en/match/deportivo-riestra-vs-chaco-for-ever/f52hmaou1b47q5n3heu23a5n8
Premier League,Armenia,Noah,4,Shirak,0,2023-08-18,https://www.goal.com/en/match/noah-vs-shirak/e83xjkxegqcac1plioneh3rbo
AFF U23 Championship,Asia,Philippines,2,Laos,2,2023-08-18,https://www.goal.com/en/match/philippines-u23-vs-laos-u23/42tdqd23zme2bfp4k9nnqs3dg
AFF U23 Championship,Asia,Malaysia,2,Indonesia,1,2023-08-18,https://www.goal.com/en/match/malaysia-u23-vs-indonesia-u23/broqrb0s6dd15mjo0tlru8lw
Queensland NPL Women,Australia,Eastern Sub,1,Peninsula,1,2023-08-18,https://www.goal.com/en/match/eastern-suburbs-vs-peninsula-power/2zawlv30j8nxka8nko3goiln8
Queensland NPL Women,Australia,Gold Coast Utd,3,Mitchelton,0,2023-08-18,https://www.goal.com/en/match/gold-coast-united-vs-mitchelton/2z82tdpm4fm0vx04rzcfybms4
Queensland NPL Women,Australia,Lions,2,FQ QAS,0,2023-08-18,https://www.goal.com/en/match/lions-vs-fq-qas/2z5avapsbw7zjy65ud4o5f3tg
Queensland NPL Women,Australia,Souths Utd NPL,0,Olympic,0,2023-08-18,https://www.goal.com/en/match/souths-united-vs-brisbane-olympic/2z2mqayd3sqvi3abzj2celn2s
Queensland NPL Women,Australia,Sunshine Coast,3,Capalaba,1,2023-08-18,https://www.goal.com/en/match/sunshine-coast-wanderers-vs-capalaba/2zdryl48stssrvw8ezx3mh53o
Victoria NPL Women,Australia,Bayside Utd,0,Calder Utd,1,2023-08-18,https://www.goal.com/en/match/bayside-united-vs-calder-united/cpf1y0bdyezljqp99da3xa590
Victoria NPL Women,Australia,Boroondara,0,South Melb,2,2023-08-18,https://www.goal.com/en/match/boroondara-eagles-vs-south-melbourne/cpnuc6iwde2nqohj4cegw7rbo
Victoria NPL Women,Australia,Bulleen,3,Southern Utd,0,2023-08-18,https://www.goal.com/en/match/bulleen-lions-vs-southern-united/cpkywue7tx07cykyspwes6y38
Victoria NPL Women,Australia,Emerging,3,Heidelberg,2,2023-08-18,https://www.goal.com/en/match/fv-emerging-vs-heidelberg-united/cpi1uye00socntk97qypj4h04
Victoria NPL Women,Australia,Preston Lions,1,Box Hill,5,2023-08-18,https://www.goal.com/en/match/preston-lions-vs-box-hill-united/cpbnvswo99s7jq2ea9zwl2adw
New South Wales NPL,Australia,Sydney,2,Rockdale,2,2023-08-18,https://www.goal.com/en/match/sydney-ii-vs-rockdale-ilinden/a6zzsfvc6tysd6ud6zzsdkoic
2. Liga,Austria,Amstetten,1,Stripfing,1,2023-08-18,https://www.goal.com/en/match/amstetten-vs-stripfing/8uo25txwiys979sbj4w61k36c
2. Liga,Austria,FAC,3,Lafnitz,0,2023-08-18,https://www.goal.com/en/match/floridsdorfer-ac-vs-lafnitz/8ueplaodgngm1ox9ea40tjd3o
2. Liga,Austria,Horn,2,First Vienna,0,2023-08-18,https://www.goal.com/en/match/horn-vs-first-vienna/8tmeoson55c63esttp6sh6ck4
2. Liga,Austria,Liefering,2,Bregenz SW,1,2023-08-18,https://www.goal.com/en/match/liefering-vs-schwarz-weiss-bregenz/8uz1tniy6gel8i3xuiaizxuz8
2. Liga,Austria,Ried,2,Leoben,0,2023-08-18,https://www.goal.com/en/match/ried-vs-leoben/8t3ko8pqhge8u5eah67gpkvmc
2. Liga,Austria,GAK,1,Sturm II,0,2023-08-18,https://www.goal.com/en/match/grazer-ak-vs-sturm-graz-ii/8tvv79pvm5ujr9j9mhbe7wyl0
Premier League,Belarus,Naftan,4,Energetik-BGU,0,2023-08-18,https://www.goal.com/en/match/naftan-vs-energetik-bgu/3ouxx3iy1oy1s9zeq1zo045qs
Challenger Pro League,Belgium,Dender,2,Anderlecht II,3,2023-08-18,https://www.goal.com/en/match/dender-vs-rsc-anderlecht-ii/28iqbt6mdvaw6vk93q49eu4us
Challenger Pro League,Belgium,Lommel,1,Club Brugge II,0,2023-08-18,https://www.goal.com/en/match/lommel-vs-club-brugge-ii/28rsnbn82987h3gzd3zd9jg9g
Copa de la División Profesional,Bolivia,Blooming,2,Always Ready,1,2023-08-18,https://www.goal.com/en/match/blooming-vs-always-ready/btqftd6rtgepu8b05a9gou0ic
Serie B,Brazil,Londrina,0,Atlético GO,2,2023-08-18,https://www.goal.com/en/match/londrina-vs-atletico-goianiense/cexladr7q4l9u7dkgjegel79w
Serie B,Brazil,Vila Nova,2,Mirassol,0,2023-08-18,https://www.goal.com/en/match/vila-nova-vs-mirassol/cd3mil50s65bxmfh76b6ik9as
First League,Bulgaria,Lokomotiv Sf,0,Hebar 1918,1,2023-08-18,https://www.goal.com/en/match/lokomotiv-sofia-1929-vs-hebar-1918/b1zx6n2xfsvz59hf7e8bzc8pg
First League,Bulgaria,Loko Plovdiv,1,Arda,0,2023-08-18,https://www.goal.com/en/match/lokomotiv-plovdiv-vs-arda/b292t5zz8zibnxl06dwk1pedw
CSL,China PR,Port,1,Meizhou,1,2023-08-18,https://www.goal.com/en/match/shanghai-port-vs-meizhou-hakka/f37m8gryc4hbhlp8axymr4o44
CSL,China PR,Shandong,1,Tianjin JMT,0,2023-08-18,https://www.goal.com/en/match/shandong-taishan-vs-tianjin-jinmen-tiger/f0y7stwi9tgknvug1ugzmgvmc
CSL,China PR,Zhejiang,0,Hainiu,0,2023-08-18,https://www.goal.com/en/match/zhejiang-vs-qingdao-hainiu/f19lwhwg8rlhnatqvhm54ohec
China U21 League,China PR,Cangzhou,1,Changchun,2,2023-08-18,https://www.goal.com/en/match/cangzhou-mightylions-u21-vs-changchun-yatai-u21/d52nqf0gl85l99w2xfrclpwk4
China U21 League,China PR,Guoan,6,Tianjin JMT,0,2023-08-18,https://www.goal.com/en/match/beijing-guoan-u21-vs-tianjin-jinmen-tiger-u21/d5cwuoremx94ai9l7wu9b1pg4
China U21 League,China PR,Shenzhen,2,Henan,3,2023-08-18,https://www.goal.com/en/match/shenzhen-u21-vs-henan-u21/d5lhb825t0v6sxurlzyeac4yc
