Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Serie A,Italy,Torino,0,Inter,1,2023-06-03,https://www.goal.com/en/match/torino-vs-internazionale/5mkbzsg1xxdjuhaoee7qq5dlg
Serie A,Italy,Cremonese,2,Salernitana,0,2023-06-03,https://www.goal.com/en/match/cremonese-vs-salernitana/5lt2viao6rr2d14nipmbob8yc
Serie A,Italy,Empoli,0,Lazio,2,2023-06-03,https://www.goal.com/en/match/empoli-vs-lazio/5lyi4imp99he0k5y1i02d8650
Ligue 1,France,Ajaccio,1,Marseille,0,2023-06-03,https://www.goal.com/en/match/ajaccio-vs-olympique-marseille/1kk8au0vqdi04015dy36uk6xg
Ligue 1,France,Auxerre,1,Lens,3,2023-06-03,https://www.goal.com/en/match/auxerre-vs-lens/1ko1hrcwb43vk0qx5e1qxm710
Ligue 1,France,Brest,1,Rennes,2,2023-06-03,https://www.goal.com/en/match/brest-vs-rennes/1lco1k80x62tbnatoan5awsgk
Ligue 1,France,Lorient,2,Strasbourg,1,2023-06-03,https://www.goal.com/en/match/lorient-vs-strasbourg/1kvljvyxar0vrimn13clsy0b8
Ligue 1,France,Monaco,1,Toulouse,2,2023-06-03,https://www.goal.com/en/match/monaco-vs-toulouse/1krvd76rbctexnxjayz26copg
Ligue 1,France,Nantes,1,Angers,0,2023-06-03,https://www.goal.com/en/match/nantes-vs-angers-sco/1l19qid6okkpo364w2gzspmhg
Ligue 1,France,Nice,3,Lyon,1,2023-06-03,https://www.goal.com/en/match/nice-vs-olympique-lyonnais/1l4xlm00m8cqpsqqp7q4jrxn8
Ligue 1,France,PSG,2,Clermont,3,2023-06-03,https://www.goal.com/en/match/psg-vs-clermont/1l8sytaxbh2ycyir5cjh9gwlw
Ligue 1,France,Reims,1,Montpellier,3,2023-06-03,https://www.goal.com/en/match/reims-vs-montpellier/1lgk0e3zjt8hxig1kur55pmac
Ligue 1,France,Troyes,1,Lille,1,2023-06-03,https://www.goal.com/en/match/troyes-vs-lille/1lkm0l3udbnbdmnxvbsbtmgic
FA Cup,England,Man City,2,Man Utd,1,2023-06-03,https://www.goal.com/en/match/manchester-city-vs-manchester-united/2ou48othn28gi4u8m5c2o4rv8
MLS,USA,NYCFC,0,New England,0,2023-06-03,https://www.goal.com/en/match/new-york-city-vs-new-england/a4x5o1kkcqenukibuntob2p04
MLS,USA,Sounders,0,Portland,0,2023-06-03,https://www.goal.com/en/match/seattle-sounders-vs-portland-timbers/a3k5urd8or5zur79nkstobqc4
Süper Lig,Turkey,Konyaspor,1,Fatih,1,2023-06-03,https://www.goal.com/en/match/konyaspor-vs-fatih-karaguemruek/1eramme2jbbjyems10wzo4kr8
