Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Mallorca,0,Osasuna,0,2023-03-31,https://www.goal.com/en/match/mallorca-vs-osasuna/9x132c0v2fldq2bvu9t80j310
Bundesliga,Germany,Frankfurt,1,Bochum,1,2023-03-31,https://www.goal.com/en/match/eintracht-frankfurt-vs-bochum/dxkqdc61ns58w0e9faqzn9hxw
Ligue 1,France,Marseille,1,Montpellier,1,2023-03-31,https://www.goal.com/en/match/olympique-marseille-vs-montpellier/1bcnezv95cl3rcx54mmy6od1w
Championship,England,Burnley,0,Sunderland,0,2023-03-31,https://www.goal.com/en/match/burnley-vs-sunderland/6ljmbkw77nlug2upd4a3fnl78
A-League Men,Australia,Wanderers,2,Adelaide Utd,3,2023-03-31,https://www.goal.com/en/match/western-sydney-wanderers-vs-adelaide-united/2owweyr0qaaltzb01p7wpjh1w
First Division A,Belgium,ZW,0,Antwerp,2,2023-03-31,https://www.goal.com/en/match/zulte-waregem-vs-antwerp/dxkjrjsio8d1tt9fc9cjcwduc
Liga Profesional Argentina,Argentina,Def y Justicia,0,Vélez,0,2023-03-31,https://www.goal.com/en/match/defensa-y-justicia-vs-velez-sarsfield/1xu17u7t7jz0y9wrq52ktej9w
Liga Profesional Argentina,Argentina,Argentinos,3,Godoy Cruz,0,2023-03-31,https://www.goal.com/en/match/argentinos-juniors-vs-godoy-cruz/1wr09r1dgp06gp5uhjmj06adw
Primeira Liga,Portugal,Estoril,1,Gil Vicente,0,2023-03-31,https://www.goal.com/en/match/estoril-vs-gil-vicente/byrquy3sc4kvmtognpyn6xk44
J1 League,Japan,Kashiwa,0,Urawa,3,2023-03-31,https://www.goal.com/en/match/kashiwa-reysol-vs-urawa-reds/1bav4xkgcwj8swnb4xa1rvaj8
Superliga,Denmark,OB,1,Midtjylland,3,2023-03-31,https://www.goal.com/en/match/ob-vs-midtjylland/775xnq1wsmu29ued39s0iagwk
Primera División,Uruguay,River Plate,2,Danubio,1,2023-03-31,https://www.goal.com/en/match/river-plate-vs-danubio/dykola59dadrwy5r3g9qs6y38
Bundesliga,Austria,Hartberg,0,A Lustenau,1,2023-03-31,https://www.goal.com/en/match/hartberg-vs-austria-lustenau/etbz3koylbz8sdlvmyqktx5as
2. Bundesliga,Germany,Düsseldorf,2,Hamburg,2,2023-03-31,https://www.goal.com/en/match/fortuna-duesseldorf-vs-hamburger-sv/4hew3v2jbsqdzbt1mg6cfzi8k
2. Bundesliga,Germany,Nürnberg,0,Darmstadt 98,1,2023-03-31,https://www.goal.com/en/match/nuernberg-vs-darmstadt-98/4h84t8fmliievjaa5udx7qkno
Ekstraklasa,Poland,Zagłębie,0,Warta Poznań,0,2023-03-31,https://www.goal.com/en/match/zaglebie-lubin-vs-warta-poznan/dt1dw2pfbizu0p4ardne8crh0
Ekstraklasa,Poland,Piast,1,Górnik,0,2023-03-31,https://www.goal.com/en/match/piast-gliwice-vs-gornik-zabrze/dswku5gxi8l9qa0dbmumq1c7o
League Two,England,Stockport,1,Salford,1,2023-03-31,https://www.goal.com/en/match/stockport-county-vs-salford-city/ab4oee1kltoe5ewgrpjy4s5ck
League Two,England,Tranmere,1,Harrogate,1,2023-03-31,https://www.goal.com/en/match/tranmere-rovers-vs-harrogate-town/ab8gkg7x3xhfez9scl0x0fzmc
Serie B,Italy,Genoa,1,Reggina,0,2023-03-31,https://www.goal.com/en/match/genoa-vs-reggina/7tzs55w8d80hbrji13ow6sk4
Super League,Malaysia,Darul Ta'zim,4,Sabah,0,2023-03-31,https://www.goal.com/en/match/johor-darul-ta-zim-vs-sabah/b9h509ajx7lg0c84opa0btgyc
Super League,Malaysia,Kuala Lumpur,1,Selangor,3,2023-03-31,https://www.goal.com/en/match/kuala-lumpur-city-vs-selangor/b9jtjv0dgnisfktm35n4j50r8
Super League,Malaysia,Pulau Pinang,3,Perak,1,2023-03-31,https://www.goal.com/en/match/pulau-pinang-vs-perak/b9ekdxg4stbg58zqsmz5d3swk
Super League,Malaysia,Terengganu,2,Kelantan Utd,1,2023-03-31,https://www.goal.com/en/match/terengganu-vs-kelantan-united/b9byb35f489c6r5ot8i7uy4no
Championship,Scotland,Arbroath,2,Ayr Utd,0,2023-03-31,https://www.goal.com/en/match/arbroath-vs-ayr-united/b6a6hl625985tfhq5uo0i3g2c
CAF Champions League,Africa,Horoya,2,Vipers,0,2023-03-31,https://www.goal.com/en/match/horoya-vs-vipers/eke3gsxt70g2qde2v79sp6qs4
CAF Champions League,Africa,Zamalek,4,Merreikh,3,2023-03-31,https://www.goal.com/en/match/zamalek-vs-al-merreikh/chgrx5q3gd9p71zllsuaafqj8
Ligue 1,Algeria,ASO Chlef,0,MC Alger,0,2023-03-31,https://www.goal.com/en/match/aso-chlef-vs-mc-alger/13m6wfjggj2k6gk5bgyko3uok
Ligue 1,Algeria,Bayadh,3,RC Arbaâ,1,2023-03-31,https://www.goal.com/en/match/el-bayadh-vs-rc-arbaa/1456odxzxbl3jgvol1jpr3ac4
Ligue 1,Algeria,CS Constantine,2,ES Sétif,0,2023-03-31,https://www.goal.com/en/match/cs-constantine-vs-es-setif/13cmpljhq3uw44ztsckpqtpuc
Ligue 1,Algeria,NC Magra,2,US Biskra,1,2023-03-31,https://www.goal.com/en/match/nc-magra-vs-us-biskra/13vo54y43sk5tifmikwukclxw
Primera Nacional,Argentina,All Boys,1,San Martín SJ,1,2023-03-31,https://www.goal.com/en/match/all-boys-vs-san-martin-san-juan/b2xjedibbf3d1s5be5ok7ksus
Premier League,Armenia,Ararat,2,L. Artsakh,0,2023-03-31,https://www.goal.com/en/match/ararat-vs-lernayin-artsakh/1lkj1kydg66nuuni49hxpuc5w
