Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Girona,2,Vallecano,2,2022-12-29,https://www.goal.com/en/match/girona-vs-rayo-vallecano/9k6wxzh2vcpirt1ooxdhv0ges
La Liga,Spain,Betis,0,Athletic Club,0,2022-12-29,https://www.goal.com/en/match/real-betis-vs-athletic-club/9kamij3x3q0umhdiuysq1r0us
La Liga,Spain,Atlético,2,Elche,0,2022-12-29,https://www.goal.com/en/match/atletico-madrid-vs-elche/9jr0zg7ks84e8i0n0dr5x41lg
Ligue 1,France,Lorient,0,Montpellier,2,2022-12-29,https://www.goal.com/en/match/lorient-vs-montpellier/w09chtx84tiwgiwjexes53pw
Ligue 1,France,Reims,3,Rennes,1,2022-12-29,https://www.goal.com/en/match/reims-vs-rennes/wja1b5kpshqonzef01k9mt5g
Ligue 1,France,Marseille,6,Toulouse,1,2022-12-29,https://www.goal.com/en/match/olympique-marseille-vs-toulouse/w7pg93icwj1tz3gx84wqrms4
Ligue 1,France,Nice,0,Lens,0,2022-12-29,https://www.goal.com/en/match/nice-vs-lens/w3wwyoi9erxqww3kbimhbeac
Championship,England,QPR,0,Luton,3,2022-12-29,https://www.goal.com/en/match/queens-park-rangers-vs-luton-town/650hm8rjvq0jf0ceg5lg0gsus
Championship,England,Blackburn,1,Middlesbrough,2,2022-12-29,https://www.goal.com/en/match/blackburn-rovers-vs-middlesbrough/64e6evsna3n4qqnwsjvuw11jo
Championship,England,Coventry,0,Cardiff,0,2022-12-29,https://www.goal.com/en/match/coventry-city-vs-cardiff-city/64lbxkh88u0axzyfs1yvoeo7o
Championship,England,Huddersfield,2,Rotherham,0,2022-12-29,https://www.goal.com/en/match/huddersfield-town-vs-rotherham-united/64p19r1rayghr7zt8pmts5kb8
Championship,England,Millwall,0,Bristol City,0,2022-12-29,https://www.goal.com/en/match/millwall-vs-bristol-city/64smtpr17xmycdi1gcpgvu5g4
Championship,England,Wigan,1,Sunderland,4,2022-12-29,https://www.goal.com/en/match/wigan-athletic-vs-sunderland/65eqsrjd5v955jgs8mabfsbv8
Championship,England,West Bromwich,2,Preston,0,2022-12-29,https://www.goal.com/en/match/west-bromwich-albion-vs-preston-north-end/65b5pu9tibrj2h6a106baz7dg
Championship,England,Blackpool,1,Sheff Utd,2,2022-12-29,https://www.goal.com/en/match/blackpool-vs-sheffield-united/64hv51hh4f9cxb4zxtwb50gt0
AFF Championship,Asia,Indonesia,1,Thailand,1,2022-12-29,https://www.goal.com/en/match/indonesia-vs-thailand/2984x5p88cc5b5b43l0suypzo
AFF Championship,Asia,Cambodia,5,Brunei,1,2022-12-29,https://www.goal.com/en/match/cambodia-vs-brunei/byo0648jev6b1vi12we9n55hw
Süper Lig,Turkey,Giresun,2,Gaziantep,1,2022-12-29,https://www.goal.com/en/match/giresunspor-vs-gaziantep-fk/pce7pfgdtva9c4i9x95kiihg
Süper Lig,Turkey,Sivasspor,1,Galatasaray,2,2022-12-29,https://www.goal.com/en/match/sivasspor-vs-galatasaray/onjhe8o1zp99wmfmxax3w4k4
Süper Lig,Turkey,Beşiktaş,1,Demirspor,0,2022-12-29,https://www.goal.com/en/match/besiktas-vs-adana-demirspor/oiia1iiduulxmw1l2zec6f4k
Primeira Liga,Portugal,Porto,5,Arouca,1,2022-12-29,https://www.goal.com/en/match/porto-vs-arouca/bo63j98kahui96oxgo50ccis4
Primeira Liga,Portugal,Gil Vicente,1,Santa Clara,0,2022-12-29,https://www.goal.com/en/match/gil-vicente-vs-santa-clara/bo2d7f914s7sbv251nbeae5n8
Super League 1,Greece,Aris,1,Panaitolikos,0,2022-12-29,https://www.goal.com/en/match/aris-vs-panaitolikos/7qvn57qt0urnh8f32xkg3zb4k
Super League 1,Greece,Lamia,1,Giannina,1,2022-12-29,https://www.goal.com/en/match/lamia-vs-pas-giannina/7rm7bevy1ys0livzj8dmxtno4
League One,England,Barnsley,2,Fleetwood,1,2022-12-29,https://www.goal.com/en/match/barnsley-vs-fleetwood-town/7yporpjx3kmejxke1zgg7wtuc
League One,England,Bristol Rovers,3,Exeter,4,2022-12-29,https://www.goal.com/en/match/bristol-rovers-vs-exeter-city/7yu1nnu5q5mkl74rziv3mg9hw
