Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Champions League,Europe,Benfica,0,Inter,2,2023-04-11,https://www.goal.com/en/match/benfica-vs-internazionale/lt9mxd8cr4aecs15c89z6bdg
UEFA Champions League,Europe,Man City,3,Bayern München,0,2023-04-11,https://www.goal.com/en/match/manchester-city-vs-bayern-muenchen/2giv09pyuvx0zkpowenh8jjmc
Copa do Brasil,Brazil,Volta Redonda,1,Bahia,2,2023-04-11,https://www.goal.com/en/match/volta-redonda-vs-bahia/244hleecv4su8tn92ezgv0h78
Liga Profesional Argentina,Argentina,Barracas C,1,Platense,0,2023-04-11,https://www.goal.com/en/match/barracas-central-vs-platense/20d6zqsd7shvrr0vrnjdzdc7o
Superliga,Denmark,Silkeborg,1,Horsens,2,2023-04-11,https://www.goal.com/en/match/silkeborg-vs-horsens/78ssx40xvmrukodu0ntvlcufo
Primera A,Colombia,Atl. Nacional,0,Junior,1,2023-04-11,https://www.goal.com/en/match/atletico-nacional-vs-junior/aiyv64njng13m9djhmnv4n4es
Primera A,Colombia,Dep. Tolima,3,Pasto,1,2023-04-11,https://www.goal.com/en/match/deportes-tolima-vs-deportivo-pasto/aikevq335mhric3rwof1rldec
Primera División,Uruguay,La Luz,2,Boston River,1,2023-04-11,https://www.goal.com/en/match/la-luz-vs-boston-river/e0f1zac2b0zkg5zoy0y56nf2s
Championship,Scotland,Dundee,3,Raith Rovers,1,2023-04-11,https://www.goal.com/en/match/dundee-vs-raith-rovers/b5uh8z02d87sodsce7e0hda8k
Championship,Scotland,Inverness,2,Arbroath,0,2023-04-11,https://www.goal.com/en/match/inverness-ct-vs-arbroath/b4v9giffulslbpfvf5ntl8ums
Championship,Scotland,Morton,2,Hamilton,0,2023-04-11,https://www.goal.com/en/match/greenock-morton-vs-hamilton-academical/b629k4eme70fh5ol43mbv5rmc
League One,Scotland,Montrose,1,Falkirk,2,2023-04-11,https://www.goal.com/en/match/montrose-vs-falkirk/7xizou39p45dtkhyk2io95s0k
League One,Scotland,Peterhead,0,Dunfermline,2,2023-04-11,https://www.goal.com/en/match/peterhead-vs-dunfermline-athletic/7xmu9ncri8ed5mhilvu75hl3o
League Two,Scotland,Elgin,1,Stenhousemuir,1,2023-04-11,https://www.goal.com/en/match/elgin-city-vs-stenhousemuir/dhvv7la1rdbif04tys5yjni1g
Ligue 1,Algeria,NC Magra,0,MC Alger,1,2023-04-11,https://www.goal.com/en/match/nc-magra-vs-mc-alger/2j9c6c6wkg7rqjwfzp80auj2s
Primera Nacional,Argentina,Defensores Bel,2,Patronato,0,2023-04-11,https://www.goal.com/en/match/defensores-de-belgrano-vs-patronato/b4hrot5d22so5t8c5cxgkuql0
Primera Nacional,Argentina,Estudiantes RC,1,Gim Mendoza,1,2023-04-11,https://www.goal.com/en/match/estudiantes-rio-cuarto-vs-gimnasia-mendoza/b4ld6bawe5pz14j93f0jrw4k4
Primera Nacional,Argentina,Temperley,1,Def Unidos,0,2023-04-11,https://www.goal.com/en/match/temperley-vs-defensores-unidos/b4z99u92f0k25xq6atxwl3v9w
Premier League,Armenia,Noah,3,Shirak,3,2023-04-11,https://www.goal.com/en/match/noah-vs-shirak/1m1obriwujapcouxfrkph4b2s
Premier League,Armenia,Urartu,1,Pyunik,3,2023-04-11,https://www.goal.com/en/match/urartu-vs-pyunik/1meihuv6t6z2poodbcy37sjro
Primera División,Bolivia,Real Tomayapo,2,Aurora,1,2023-04-11,https://www.goal.com/en/match/real-tomayapo-vs-aurora/4igc4bujk8cbnbewqmktmc3dg
Primera B,Colombia,Patriotas,0,Valledupar,0,2023-04-11,https://www.goal.com/en/match/patriotas-boyaca-vs-valledupar/8acn145to72aqifz099fpj578
Primera B,Colombia,Barranquilla,0,Llaneros,1,2023-04-11,https://www.goal.com/en/match/barranquilla-vs-llaneros/8a6wljzroamvbo9nom33omkno
Primera B,Colombia,Quindío,4,Atlético,2,2023-04-11,https://www.goal.com/en/match/deportes-quindio-vs-atletico/8a9u5uq3evyb1jaspj08f69sk
Primera División,Costa Rica,Guadalupe,1,Grecia,1,2023-04-11,https://www.goal.com/en/match/guadalupe-vs-municipal-grecia/4svqkvvu9g440shx28mq293x0
1. Division,Cyprus,Omonia,0,Aris Limassol,3,2023-04-11,https://www.goal.com/en/match/omonia-nicosia-vs-aris-limassol/zycsmj447rpsue2a7w49cd1w
1. Division,Cyprus,Pafos,4,AEK,0,2023-04-11,https://www.goal.com/en/match/pafos-vs-aek-larnaca/zo25rfqmy8a2fsb09tezf2ms
Liga Pro,Ecuador,Barcelona,4,Cumbayá,1,2023-04-11,https://www.goal.com/en/match/barcelona-vs-cumbaya/f40v76pjjksrdwanfsl2gh0r8
Premier League Cup,England,Blackburn,6,Nottingham,1,2023-04-11,https://www.goal.com/en/match/blackburn-rovers-u21-vs-nottingham-forest-u21/ccp87ooonsjkvjle880zdjwus
U18 Premier League,England,Newcastle,0,Liverpool,4,2023-04-11,https://www.goal.com/en/match/newcastle-united-u18-vs-liverpool-u18/7mjq67o2rg890e2exbmueexas
Cup,Estonia,Kuressaare,1,Flora,1,2023-04-11,https://www.goal.com/en/match/kuressaare-vs-flora/at15broqu7skczxejb9jbk6qc
Cup,Estonia,Phoenix,1,Tammeka,6,2023-04-11,https://www.goal.com/en/match/phoenix-vs-tammeka/asoddks1bfgqyp77r8keqh53o
UEFA U19 Championship Women Qualification,Europe,Belarus,3,Slovenia,0,2023-04-11,https://www.goal.com/en/match/belarus-u19-vs-slovenia-u19/1vmbx3qj25ht6g7fzay5jxpg4
UEFA U19 Championship Women Qualification,Europe,Czechia,1,Switzerland,0,2023-04-11,https://www.goal.com/en/match/czechia-u19-vs-switzerland-u19/399bu5itsrpnuy0i2x5uylxck
UEFA U19 Championship Women Qualification,Europe,Poland,3,Serbia,4,2023-04-11,https://www.goal.com/en/match/poland-u19-vs-serbia-u19/3967kk3j204w2kdu5sq7mm8es
UEFA U19 Championship Women Qualification,Europe,England,0,Spain,1,2023-04-11,https://www.goal.com/en/match/england-u19-vs-spain-u19/1vjh8242yjfny6ueocx6dyolw
UEFA U19 Championship Women Qualification,Europe,Bosnia,0,Greece,4,2023-04-11,https://www.goal.com/en/match/bosnia-herzegovina-u19-vs-greece-u19/ailz2lvt5dxhqbplyqnbm8d1w
UEFA U19 Championship Women Qualification,Europe,Iceland,2,Ukraine,2,2023-04-11,https://www.goal.com/en/match/iceland-u19-vs-ukraine-u19/e4zlww8y15qkxjowihoh2goic
UEFA U19 Championship Women Qualification,Europe,Italy,1,Austria,2,2023-04-11,https://www.goal.com/en/match/italy-u19-vs-austria-u19/aij4dk9d1rvci2cknsmcg9c7o
UEFA U19 Championship Women Qualification,Europe,Sweden,0,Denmark,2,2023-04-11,https://www.goal.com/en/match/sweden-u19-vs-denmark-u19/e4wx09bya1rjrh36okbap5k44
