Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Crystal Palace,0,Arsenal,1,2023-08-21,https://www.goal.com/en/match/crystal-palace-vs-arsenal/c6wzczdllin0gc2jz2xojkwt0
La Liga,Spain,Alavés,4,Sevilla,3,2023-08-21,https://www.goal.com/en/match/deportivo-alaves-vs-sevilla/eqif92sgj9wa1wrfli3qs15hw
La Liga,Spain,Granada,0,Vallecano,2,2023-08-21,https://www.goal.com/en/match/granada-vs-rayo-vallecano/eq7svnizzluruf50b9ox9wmc4
Serie A,Italy,Torino,0,Cagliari,0,2023-08-21,https://www.goal.com/en/match/torino-vs-cagliari/87ah85cmi3rp8rkc70g1oxrmc
Serie A,Italy,Bologna,0,Milan,2,2023-08-21,https://www.goal.com/en/match/bologna-vs-milan/84lmsidwj2rnt47mch447ob9w
MLS,USA,Columbus,3,Cincinnati,0,2023-08-21,https://www.goal.com/en/match/columbus-crew-vs-cincinnati/afiwa2kkhl39ha3ja41jj3mz8
MLS,USA,Inter Miami,N/A,Charlotte,N/A,2023-08-21,https://www.goal.com/en/match/inter-miami-vs-charlotte/afmexzczntlqqb01w1fzcud5g
MLS,USA,New York,1,DC United,0,2023-08-21,https://www.goal.com/en/match/new-york-rb-vs-dc-united/afpv4ccoxd1ppbafiuavc5yj8
MLS,USA,NYCFC,0,Minnesota,2,2023-08-21,https://www.goal.com/en/match/new-york-city-vs-minnesota-united/aft6dwynsdj3wh1mf3fojxdlg
MLS,USA,Toronto,2,Montréal,3,2023-08-21,https://www.goal.com/en/match/toronto-vs-montreal/ag1cdrz4wg7d12c9lzp9vqyvo
MLS,USA,Chicago,1,Orlando,3,2023-08-21,https://www.goal.com/en/match/chicago-fire-vs-orlando-city/ag4t5z8f1zsblbg0ja73254wk
MLS,USA,Houston,5,Portland,0,2023-08-21,https://www.goal.com/en/match/houston-dynamo-vs-portland-timbers/ag83jctkvsnfbekiz2335iadw
MLS,USA,St. Louis,6,Austin,3,2023-08-21,https://www.goal.com/en/match/st-louis-city-vs-austin/ageuo4nd8f338lbqajmifugic
MLS,USA,Sounders,0,Atlanta United,2,2023-08-21,https://www.goal.com/en/match/seattle-sounders-vs-atlanta-united/agpfd46n0s3slk18rux7zko44
MLS,USA,Whitecaps,0,Earthquakes,1,2023-08-21,https://www.goal.com/en/match/vancouver-whitecaps-vs-sj-earthquakes/agso0xxj2kku7eofxpgzma7f8
Süper Lig,Turkey,Ankaragücü,1,Demirspor,1,2023-08-21,https://www.goal.com/en/match/ankaraguecue-vs-adana-demirspor/dvpcfyj93e28cloha6e9hb5lg
Süper Lig,Turkey,Samsunspor,0,Fenerbahçe,2,2023-08-21,https://www.goal.com/en/match/samsunspor-vs-fenerbahce/du8g45f0kpthgbzckd5ywfvo4
Liga MX,Mexico,Cruz Azul,2,Santos Laguna,2,2023-08-21,https://www.goal.com/en/match/cruz-azul-vs-santos-laguna/df7xyfawzl89r6s6wpmt6gkk4
Liga MX,Mexico,Querétaro,1,Pachuca,1,2023-08-21,https://www.goal.com/en/match/queretaro-vs-pachuca/dfhjb90ve2uwjk0atsrawc0lw
Liga MX,Mexico,América,1,Atlas,1,2023-08-21,https://www.goal.com/en/match/america-vs-atlas/depancff4wmy386nbg48dy0wk
Liga MX,Mexico,Necaxa,0,Tigres,3,2023-08-21,https://www.goal.com/en/match/necaxa-vs-tigres-uanl/ddvk9a5it3m2zawd8lvex6txw
Liga Profesional Argentina,Argentina,Lanús,0,San Lorenzo,1,2023-08-21,https://www.goal.com/en/match/lanus-vs-san-lorenzo/aswlqdxmqz2cfodmmr04bkff8
Liga Profesional Argentina,Argentina,Argentinos,3,River Plate,2,2023-08-21,https://www.goal.com/en/match/argentinos-juniors-vs-river-plate/arj5ndxh0tbb703ahnhl2k0lw
Primeira Liga,Portugal,Famalicão,0,Moreirense,0,2023-08-21,https://www.goal.com/en/match/famalicao-vs-moreirense/9yq1a646tojawu14xpl5g1btg
Superliga,Denmark,Viborg,2,Vejle,1,2023-08-21,https://www.goal.com/en/match/viborg-vs-vejle/9mhmu4fnedb25ccrzpen09pn8
Primera A,Colombia,Pasto,1,Boyacá Chicó,1,2023-08-21,https://www.goal.com/en/match/deportivo-pasto-vs-boyaca-chico/5exgdojyozwrbcdwpwlkn32fo
Primera A,Colombia,Medellín,2,Petrolera,1,2023-08-21,https://www.goal.com/en/match/independiente-medellin-vs-alianza-petrolera/5fb21g3kh1plawd1rao2ixyc4
