Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FIFA World Cup,World,England,6,Iran,2,2022-11-21,https://www.goal.com/en/match/england-vs-ir-iran/bzyh8uc9dcu6mnj4zpx9nh6hg
FIFA World Cup,World,Senegal,0,Netherlands,2,2022-11-21,https://www.goal.com/en/match/senegal-vs-netherlands/3f0123w3yjdwtargl0woxj5zo
FIFA World Cup,World,United States,1,Wales,1,2022-11-21,https://www.goal.com/en/match/united-states-vs-wales/cqjyb3x9pe0qo4c42e95hxgd0
Friendlies,World,Iraq,N/A,Venezuela,N/A,2022-11-21,https://www.goal.com/en/match/iraq-vs-venezuela/73uu4u57y7qn5ry1kom9olxw
Premier League,Ukraine,Inhulets',1,Lviv,0,2022-11-21,https://www.goal.com/en/match/inhulets-vs-lviv/125kws68mwoj66hnfr5yvvifo
Premier League,Ukraine,Veres Rivne,0,Dynamo Kyiv,1,2022-11-21,https://www.goal.com/en/match/veres-rivne-vs-dynamo-kyiv/12nj2fgonnwswlhdm29d4qi38
CSL,China PR,Changchun,4,Hebei FC,1,2022-11-21,https://www.goal.com/en/match/changchun-yatai-vs-hebei-fc/82gy5c8motlxgnnuev9maz8
CSL,China PR,Tianjin JMT,2,Shenhua,1,2022-11-21,https://www.goal.com/en/match/tianjin-jinmen-tiger-vs-shanghai-shenhua/byfaysqdlstpdyllbks1zis
CSL,China PR,Guangzhou City,1,Guoan,2,2022-11-21,https://www.goal.com/en/match/guangzhou-city-vs-beijing-guoan/dev0jv39zg2ou154sszir310
CSL,China PR,Rongcheng,2,Shandong,1,2022-11-21,https://www.goal.com/en/match/chengdu-rongcheng-vs-shandong-taishan/dz1khlq464z0u1n7238v7od0
CSL,China PR,Three Towns,3,Meizhou,0,2022-11-21,https://www.goal.com/en/match/wuhan-three-towns-vs-meizhou-hakka/duiypfe97d0zqq8asb65qtqs
China League One,China PR,BIT,0,Hainiu,2,2022-11-21,https://www.goal.com/en/match/beijing-bit-vs-qingdao-hainiu/35ezqcgti1dxz3wwb4he8gg7o
China League One,China PR,Lushan,0,Kunshan,2,2022-11-21,https://www.goal.com/en/match/jiangxi-lushan-vs-kunshan/35cdohsvrz17f6ate6vfdetjo
China League One,China PR,Nantong,1,Shijiazhuang,2,2022-11-21,https://www.goal.com/en/match/nantong-zhiyun-vs-shijiazhuang-gongfu/359jphidgw1w3g9050iv554b8
China League One,China PR,Shaanxi Chang.,0,Nanjing City,1,2022-11-21,https://www.goal.com/en/match/shaanxi-chang-an-vs-nanjing-city/356p1la3jqz98np2a3425r6dw
Premier League Cup,England,Sheffield Utd,2,Bristol,1,2022-11-21,https://www.goal.com/en/match/sheffield-united-u21-vs-bristol-city-u21/3cu1s3go2247krtpptks0my38
Premier League Cup,England,Swansea,5,Burnley,2,2022-11-21,https://www.goal.com/en/match/swansea-city-u21-vs-burnley-u21/b3deu9uogcgi9ny2ebgb6lct0
Premier League Cup,England,Newcastle,0,Crystal Palace,1,2022-11-21,https://www.goal.com/en/match/newcastle-united-u21-vs-crystal-palace-u21/3cwzt26svj4u7a1aj5d24mcr8
Premier League Cup,England,Southampton,4,Birmingham,0,2022-11-21,https://www.goal.com/en/match/southampton-u21-vs-birmingham-city-u21/pl32lkcp9f5chc2hib0app90
Premier League Cup,England,Sunderland,0,Cardiff,2,2022-11-21,https://www.goal.com/en/match/sunderland-u21-vs-cardiff-city-u21/5f689kunxsjpms57481l85xqs
Super League 2,Greece,Anagennisi K,2,Iraklis Laris.,0,2022-11-21,https://www.goal.com/en/match/anagennisi-karditsas-vs-iraklis-larissa/dl42qj6oyo5tnpqero5v54utw
Super League 2,Greece,PAO II,1,Almopos,1,2022-11-21,https://www.goal.com/en/match/panathinaikos-ii-vs-almopos/dllxwqq9huedmhn2segamwcno
Super League 2,Greece,Kallithea,2,Ierapetra,1,2022-11-21,https://www.goal.com/en/match/kallithea-vs-of-ierapetra/1ycar4xz5tweobm901h5zczkk
Liga Nacional,Guatemala,Achuapa,4,Mixco,1,2022-11-21,https://www.goal.com/en/match/achuapa-vs-mixco/52d1t7ygvnsmmrxyhnibzgmqc
I-League,India,Aizawl,2,Sudeva,1,2022-11-21,https://www.goal.com/en/match/aizawl-vs-sudeva/38c4kd7yppw8pz8e9jdjd9n2s
I-League,India,TRAU,3,Kenkre,0,2022-11-21,https://www.goal.com/en/match/trau-vs-kenkre/38fcl73f62n2uhpoj1lvc9k44
Serie C,Italy,Turris,2,Pescara,3,2022-11-21,https://www.goal.com/en/match/turris-vs-pescara/cbblfmlfyqgnakbk2q9q51a1g
Segunda División,Spain,Mirandés,2,Cartagena,1,2022-11-21,https://www.goal.com/en/match/mirandes-vs-fc-cartagena/2bm8lasn15r9x0izbtcgsnrbo
Thai League 2,Thailand,Chiangmai Utd,1,Rayong,1,2022-11-21,https://www.goal.com/en/match/chiangmai-united-vs-rayong/h6iqw7fguasvb9t0n2k5qluc
1. Lig,Turkey,Altay,1,Gençlerbirliği,0,2022-11-21,https://www.goal.com/en/match/altay-vs-genclerbirligi/6d104ktt0pl8a77rcjhyrijh0
