Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Championship,England,Wigan,1,Sheff Utd,2,2022-12-19,https://www.goal.com/en/match/wigan-athletic-vs-sheffield-united/62y232emlvgsqd168yczr0650
Serie B,Italy,Perugia,2,Venezia,1,2022-12-19,https://www.goal.com/en/match/perugia-vs-venezia/ezq3g2atyb992lxsf77faugpg
Club Friendlies,World,Roma,1,Casa Pia,0,2022-12-19,https://www.goal.com/en/match/roma-vs-casa-pia/7dynum1q7yhanok55czryb3tg
CSL,China PR,Shandong,8,Shenzhen,0,2022-12-19,https://www.goal.com/en/match/shandong-taishan-vs-shenzhen/has4qnez3nwi39id3u2vk6qc
FA Cup,China PR,Zhejiang,3,Guangzhou City,0,2022-12-19,https://www.goal.com/en/match/zhejiang-vs-guangzhou-city/dj84gh11kmiy2aok6bpk8syl0
FA Cup,China PR,Port,3,Dongwu,0,2022-12-19,https://www.goal.com/en/match/shanghai-port-vs-suzhou-dongwu/diz80a93dndhebc14ui2llzx0
FA Cup,China PR,Rongcheng,3,Meizhou,0,2022-12-19,https://www.goal.com/en/match/chengdu-rongcheng-vs-meizhou-hakka/dj25epbkmqhrv2ftdawua12qc
FA Cup,China PR,Henan,0,Shenhua,3,2022-12-19,https://www.goal.com/en/match/henan-vs-shanghai-shenhua/diwb0mwenuzk9uj0tk5ax61hw
1. Division,Cyprus,Karmiotissa,0,Pafos,1,2022-12-19,https://www.goal.com/en/match/karmiotissa-vs-pafos/23qnbkorx0qr8bqhx7p87xmac
Premier League,Egypt,Ceramica Cleo,0,El Dakhleya,0,2022-12-19,https://www.goal.com/en/match/ceramica-cleopatra-vs-el-dakhleya/7a0p33n2okk6idxwpyl8d7y8k
Premier League,Egypt,Future,1,Ghazl,0,2022-12-19,https://www.goal.com/en/match/future-vs-ghazl-el-mehalla/7a7n8rq4sfdc1ek850wotsbh0
Premier League,Egypt,Smouha,0,Ittihad,2,2022-12-19,https://www.goal.com/en/match/smouha-vs-al-ittihad/7a4a7v9i51l8i691caxbczzf8
Premier League,Egypt,Pyramids,2,Aswan,1,2022-12-19,https://www.goal.com/en/match/pyramids-vs-aswan/7aax0prq2jpcvg5cgxnazufpw
Premier League Cup,England,Bristol,4,Sheffield Utd,1,2022-12-19,https://www.goal.com/en/match/bristol-city-u21-vs-sheffield-united-u21/3dhepu4py21ubrzftfgfuonbo
Premier League Cup,England,Crystal Palace,2,Newcastle,3,2022-12-19,https://www.goal.com/en/match/crystal-palace-u21-vs-newcastle-united-u21/3dk8u8sw2sdvzw78qf1qinuvo
Premier League Cup,England,Peterborough,0,Brentford,2,2022-12-19,https://www.goal.com/en/match/peterborough-united-u21-vs-brentford-u21/9jb7zzi7n7o6b4sfhk4xug6c4
Premier League Cup,England,WBA,3,Huddersfield,0,2022-12-19,https://www.goal.com/en/match/west-bromwich-albion-u21-vs-huddersfield-town-u21/3rjgk3jjpeikmgtaoclt39xw
Premier League Cup,England,Reading,3,Wolves,0,2022-12-19,https://www.goal.com/en/match/reading-u21-vs-wolves-u21/5fnujwmxyb1qfcar4mkyz0bo4
