Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Liverpool,2,Everton,0,2023-02-13,https://www.goal.com/en/match/liverpool-vs-everton/7wvxewsmznlrwicyn7poxzl04
La Liga,Spain,Espanyol,2,Real Sociedad,3,2023-02-13,https://www.goal.com/en/match/espanyol-vs-real-sociedad/9qk9lnahabg7ial7jetqxs5xw
Serie A,Italy,Verona,1,Salernitana,0,2023-02-13,https://www.goal.com/en/match/hellas-verona-vs-salernitana/55n4ssvietdxwbd6x1o6d5mhg
Serie A,Italy,Sampdoria,0,Inter,0,2023-02-13,https://www.goal.com/en/match/sampdoria-vs-internazionale/56832sittivkg7g7bzluryfis
Liga Profesional Argentina,Argentina,River Plate,2,Argentinos,1,2023-02-13,https://www.goal.com/en/match/river-plate-vs-argentinos-juniors/1olf3fr0li6lt0b298xkzxjx0
Liga Profesional Argentina,Argentina,Instituto,0,Huracán,0,2023-02-13,https://www.goal.com/en/match/instituto-vs-huracan/1p9hmef3g1xktjalkmh3ezspg
Liga Profesional Argentina,Argentina,Racing Club,2,Tigre,2,2023-02-13,https://www.goal.com/en/match/racing-club-vs-tigre/1oooaew6ex0u3uht4flf0xus4
Liga Profesional Argentina,Argentina,Barracas C,1,Unión,1,2023-02-13,https://www.goal.com/en/match/barracas-central-vs-union/1p6jgahlg9hp3k5c2e8qvncic
Primeira Liga,Portugal,Rio Ave,2,Estoril,0,2023-02-13,https://www.goal.com/en/match/rio-ave-vs-estoril/btqusab5go7yxosnqhsqfkmj8
Primera A,Colombia,Atl. Nacional,1,Cali,1,2023-02-13,https://www.goal.com/en/match/atletico-nacional-vs-deportivo-cali/aavetyzevlx923wqze9q6d1ck
Primera División,Chile,Univ Católica,3,Cobresal,3,2023-02-13,https://www.goal.com/en/match/universidad-catolica-vs-cobresal/bj107s2w1etv88g9semnqm7mc
Ekstraklasa,Poland,Warta Poznań,1,Miedź,1,2023-02-13,https://www.goal.com/en/match/warta-poznan-vs-miedz-legnica/dmqqhyy8v2ted7x73fbwdufbo
Super League 1,Greece,Lamia,1,OFI,4,2023-02-13,https://www.goal.com/en/match/lamia-vs-ofi/7x8nxsdlz2aqga6y32zzkv0us
Super League 1,Greece,Asteras,2,PAOK,2,2023-02-13,https://www.goal.com/en/match/asteras-tripolis-vs-paok/7wqzcl1r45qbypqrlx54h1ces
Super League 1,Greece,AEK,3,Levadiakos,0,2023-02-13,https://www.goal.com/en/match/aek-athens-vs-levadiakos/7wj2kru9u2st7rbx6w4ua5n2s
Super League 1,Greece,Olympiakos,6,Panaitolikos,1,2023-02-13,https://www.goal.com/en/match/olympiakos-piraeus-vs-panaitolikos/7x0qidykffc4hdlak765st9n8
Ligue 2,France,Metz,0,Caen,0,2023-02-13,https://www.goal.com/en/match/metz-vs-caen/aom7pcvut0uwyylk9wl8n2mms
Superliga,Albania,Bylis,0,Partizani,1,2023-02-13,https://www.goal.com/en/match/bylis-vs-partizani-tirana/b0b6umf7zunwn7iv4w6rqujv8
Primera Nacional,Argentina,Maipú,2,Chaco,0,2023-02-13,https://www.goal.com/en/match/deportivo-maipu-vs-chaco-for-ever/7lk8wwjekazt3kdaeduefzgno
